method,property,seed_id,objective,seed_similarity_cutoff,quality_rule,candidate_budget,eligible_candidates,success,best_objective_improvement,selected_alpha,selected_seed_similarity,selected_scaffold_retained,selected_sa_score,selected_delta_sa_vs_seed,selected_np_likeness,selected_delta_np_vs_seed,selected_np_fragment_confidence,selected_canonical_smiles
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,11,maximize,0.0,sa_and_np,100,0,False,,,,,,,,,,
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,11,maximize,0.2,none,100,12,True,20.0,46.96969696969697,0.2111111111111111,False,5.355907617215458,2.79755581709286,0.3131987696406515,1.6862073184153115,0.7837837837837838,CCNC(=O)c1cscc1CC1CCC(SC=CC=O)C=C1C1C=C(Cl)C=C1C(=O)NC=CC#N
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,11,maximize,0.2,sa_nonworsening,100,0,False,,,,,,,,,,
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,11,maximize,0.2,np_nondecreasing,100,12,True,20.0,46.96969696969697,0.2111111111111111,False,5.355907617215458,2.79755581709286,0.3131987696406515,1.6862073184153115,0.7837837837837838,CCNC(=O)c1cscc1CC1CCC(SC=CC=O)C=C1C1C=C(Cl)C=C1C(=O)NC=CC#N
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,11,maximize,0.2,sa_and_np,100,0,False,,,,,,,,,,
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,11,maximize,0.4,none,100,2,True,10.0,19.69696969696969,0.4354838709677419,False,4.548264630762612,1.989912830640014,0.07794455951800405,1.4509531082926639,0.8181818181818182,CC=C1C=CC(=O)C2(CCCc3c(C(=O)NCC)csc32)N=CC1=O
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,11,maximize,0.4,sa_nonworsening,100,0,False,,,,,,,,,,
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,11,maximize,0.4,np_nondecreasing,100,2,True,10.0,19.69696969696969,0.4354838709677419,False,4.548264630762612,1.989912830640014,0.07794455951800405,1.4509531082926639,0.8181818181818182,CC=C1C=CC(=O)C2(CCCc3c(C(=O)NCC)csc32)N=CC1=O
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,11,maximize,0.4,sa_and_np,100,0,False,,,,,,,,,,
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,11,maximize,0.6,none,100,0,False,,,,,,,,,,
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,11,maximize,0.6,sa_nonworsening,100,0,False,,,,,,,,,,
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,11,maximize,0.6,np_nondecreasing,100,0,False,,,,,,,,,,
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,11,maximize,0.6,sa_and_np,100,0,False,,,,,,,,,,
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,11,minimize,0.0,none,100,45,True,14.0,-125.75757575757576,0.0,,7.3284153846153846,4.770063584492787,0.0,1.37300854877466,0.0,C
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,11,minimize,0.0,sa_nonworsening,100,13,True,12.0,-65.15151515151516,0.0789473684210526,,2.174195500173445,-0.38415629994915257,0.11864177760323331,1.4916503263778933,0.8333333333333334,CCN
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,11,minimize,0.0,np_nondecreasing,100,45,True,14.0,-125.75757575757576,0.0,,7.3284153846153846,4.770063584492787,0.0,1.37300854877466,0.0,C
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,11,minimize,0.0,sa_and_np,100,13,True,12.0,-65.15151515151516,0.0789473684210526,,2.174195500173445,-0.38415629994915257,0.11864177760323331,1.4916503263778933,0.8333333333333334,CCN
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,11,minimize,0.2,none,100,10,True,9.0,-34.848484848484844,0.2564102564102564,,1.9286474713630852,-0.6297043287595123,-0.9345807990854497,0.4384277496892103,0.9285714285714286,CCNC(C)=O
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,11,minimize,0.2,sa_nonworsening,100,5,True,9.0,-34.848484848484844,0.2564102564102564,,1.9286474713630852,-0.6297043287595123,-0.9345807990854497,0.4384277496892103,0.9285714285714286,CCNC(C)=O
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,11,minimize,0.2,np_nondecreasing,100,10,True,9.0,-34.848484848484844,0.2564102564102564,,1.9286474713630852,-0.6297043287595123,-0.9345807990854497,0.4384277496892103,0.9285714285714286,CCNC(C)=O
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,11,minimize,0.2,sa_and_np,100,5,True,9.0,-34.848484848484844,0.2564102564102564,,1.9286474713630852,-0.6297043287595123,-0.9345807990854497,0.4384277496892103,0.9285714285714286,CCNC(C)=O
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,11,minimize,0.4,none,100,0,False,,,,,,,,,,
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,11,minimize,0.4,sa_nonworsening,100,0,False,,,,,,,,,,
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,11,minimize,0.4,np_nondecreasing,100,0,False,,,,,,,,,,
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,11,minimize,0.4,sa_and_np,100,0,False,,,,,,,,,,
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,11,minimize,0.6,none,100,0,False,,,,,,,,,,
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,11,minimize,0.6,sa_nonworsening,100,0,False,,,,,,,,,,
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,11,minimize,0.6,np_nondecreasing,100,0,False,,,,,,,,,,
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,11,minimize,0.6,sa_and_np,100,0,False,,,,,,,,,,
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,12,maximize,0.0,none,100,46,True,84.0,137.87878787878788,0.0949367088607595,False,7.326507178963455,4.604891321877139,0.35588956793442555,1.9213099241246103,0.75,CCCCCCCCCCCCCCCCCCCCC=COCNCCCCCCC=CCCCCCC=CCCCCCCCOCCCCCC=CN=CCCCCCCCCN1CCCCCNC23C(CCCC=CNCCCC)=CNN4C(=CC2C(=O)NCN2C=CCC=CNCC=CC=CC3=N2)C4C1
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,12,maximize,0.0,sa_nonworsening,100,0,False,,,,,,,,,,
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,12,maximize,0.0,np_nondecreasing,100,46,True,84.0,137.87878787878788,0.0949367088607595,False,7.326507178963455,4.604891321877139,0.35588956793442555,1.9213099241246103,0.75,CCCCCCCCCCCCCCCCCCCCC=COCNCCCCCCC=CCCCCCC=CCCCCCCCOCCCCCC=CN=CCCCCCCCCN1CCCCCNC23C(CCCC=CNCCCC)=CNN4C(=CC2C(=O)NCN2C=CCC=CNCC=CC=CC3=N2)C4C1
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,12,maximize,0.0,sa_and_np,100,0,False,,,,,,,,,,
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,12,maximize,0.2,none,100,17,True,6.0,40.90909090909091,0.3571428571428571,False,4.271256109395972,1.549640252309655,-0.8912295206821721,0.6741908355080126,0.8153846153846154,CC1N(C(=O)Nc2ccc(Cl)c(N)c2C(C=NCCF)CN)CCN1C(=O)OC(C)(C)C
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,12,maximize,0.2,sa_nonworsening,100,0,False,,,,,,,,,,
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,12,maximize,0.2,np_nondecreasing,100,17,True,6.0,40.90909090909091,0.3571428571428571,False,4.271256109395972,1.549640252309655,-0.8912295206821721,0.6741908355080126,0.8153846153846154,CC1N(C(=O)Nc2ccc(Cl)c(N)c2C(C=NCCF)CN)CCN1C(=O)OC(C)(C)C
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,12,maximize,0.2,sa_and_np,100,0,False,,,,,,,,,,
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,12,maximize,0.4,none,100,6,True,3.0,19.69696969696969,0.5070422535211268,False,3.3991126943283323,0.6774968372420158,-0.932709353658838,0.6327110025313467,0.9310344827586207,CC(C)(C)OC(=O)NCC1C(=O)NCC(CO)N1C(=O)Nc1ccc(Cl)c(Cl)c1
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,12,maximize,0.4,sa_nonworsening,100,0,False,,,,,,,,,,
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,12,maximize,0.4,np_nondecreasing,100,6,True,3.0,19.69696969696969,0.5070422535211268,False,3.3991126943283323,0.6774968372420158,-0.932709353658838,0.6327110025313467,0.9310344827586207,CC(C)(C)OC(=O)NCC1C(=O)NCC(CO)N1C(=O)Nc1ccc(Cl)c(Cl)c1
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,12,maximize,0.4,sa_and_np,100,0,False,,,,,,,,,,
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,12,maximize,0.6,none,100,3,True,2.0,10.606060606060597,0.6451612903225806,True,3.444841281966811,0.7232254248804946,-0.9120500024103146,0.6533703537798701,0.8888888888888888,C=CC1C(CO)N(C(=O)Nc2ccc(Cl)c(Cl)c2)CCN1C(=O)OC(C)(C)C
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,12,maximize,0.6,sa_nonworsening,100,0,False,,,,,,,,,,
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,12,maximize,0.6,np_nondecreasing,100,3,True,2.0,10.606060606060597,0.6451612903225806,True,3.444841281966811,0.7232254248804946,-0.9120500024103146,0.6533703537798701,0.8888888888888888,C=CC1C(CO)N(C(=O)Nc2ccc(Cl)c(Cl)c2)CCN1C(=O)OC(C)(C)C
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,12,maximize,0.6,sa_and_np,100,0,False,,,,,,,,,,
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,12,minimize,0.0,none,100,47,True,25.0,-98.48484848484848,0.0,,7.3284153846153846,4.606799527529068,0.0,1.5654203561901847,0.0,C
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,12,minimize,0.0,sa_nonworsening,100,22,True,23.0,-80.3030303030303,0.0384615384615384,,1.7549570386349824,-0.9666588184513341,-0.08358284775260001,1.4818375084375848,0.75,CCC
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,12,minimize,0.0,np_nondecreasing,100,43,True,25.0,-98.48484848484848,0.0,,7.3284153846153846,4.606799527529068,0.0,1.5654203561901847,0.0,C
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,12,minimize,0.0,sa_and_np,100,18,True,23.0,-80.3030303030303,0.0384615384615384,,1.7549570386349824,-0.9666588184513341,-0.08358284775260001,1.4818375084375848,0.75,CCC
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,12,minimize,0.2,none,100,13,True,16.0,-50.0,0.3529411764705882,False,1.6530853666755139,-1.0685304904108026,-1.36750002281047,0.19792033337971482,1.0,CC(C)(C)OC(=O)N1CC1
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,12,minimize,0.2,sa_nonworsening,100,12,True,16.0,-50.0,0.3529411764705882,False,1.6530853666755139,-1.0685304904108026,-1.36750002281047,0.19792033337971482,1.0,CC(C)(C)OC(=O)N1CC1
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,12,minimize,0.2,np_nondecreasing,100,9,True,16.0,-50.0,0.3529411764705882,False,1.6530853666755139,-1.0685304904108026,-1.36750002281047,0.19792033337971482,1.0,CC(C)(C)OC(=O)N1CC1
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,12,minimize,0.2,sa_and_np,100,8,True,16.0,-50.0,0.3529411764705882,False,1.6530853666755139,-1.0685304904108026,-1.36750002281047,0.19792033337971482,1.0,CC(C)(C)OC(=O)N1CC1
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,12,minimize,0.4,none,100,4,True,4.0,-22.727272727272734,0.4426229508196721,False,1.941047998646992,-0.7805678584393245,-1.7763214191661276,-0.2109010629759429,1.0,CC(C)(C)OC(=O)NCCNC(=O)Nc1ccc(Cl)c(Cl)c1
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,12,minimize,0.4,sa_nonworsening,100,4,True,4.0,-22.727272727272734,0.4426229508196721,False,1.941047998646992,-0.7805678584393245,-1.7763214191661276,-0.2109010629759429,1.0,CC(C)(C)OC(=O)NCCNC(=O)Nc1ccc(Cl)c(Cl)c1
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,12,minimize,0.4,np_nondecreasing,100,0,False,,,,,,,,,,
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,12,minimize,0.4,sa_and_np,100,0,False,,,,,,,,,,
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,12,minimize,0.6,none,100,0,False,,,,,,,,,,
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,12,minimize,0.6,sa_nonworsening,100,0,False,,,,,,,,,,
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,12,minimize,0.6,np_nondecreasing,100,0,False,,,,,,,,,,
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,12,minimize,0.6,sa_and_np,100,0,False,,,,,,,,,,
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,13,maximize,0.0,none,100,43,True,105.0,143.93939393939394,0.0405405405405405,False,8.488938214291009,6.0569190627330425,0.6601984343271605,-0.040035324805722916,0.5507246376811594,CC=CC=CCOCC=CCOCOOC=CC=CCOCOCOC=CC=CCOCOOC=CC=CCOOOCOC=COOOC=CC=COOC=COC=CON1OC=CC=CC(=COCNC=O)C2=COCOC3=CC=Cc4nccnc4C4=COC=CC(=CC=COC3=CC=C41)C(OC=COO)=COC=COC=CO2
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,13,maximize,0.0,sa_nonworsening,100,0,False,,,,,,,,,,
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,13,maximize,0.0,np_nondecreasing,100,33,True,96.0,116.66666666666669,0.0287769784172661,False,9.017190469048321,6.585171317490355,0.8441928806308959,0.1439591214980125,0.5984251968503937,C=C1C=CC=CC=CN2OC=CC=CC=COC3C(C)=C4OC=COCC5=C6N=NC5=CC(=O)NC32C(=O)C6C=C4C=COC=C1OC=COC=COOC=CC=CC=COOC=COCOOOCOC=CCOOCOC=CC=CC=COCOCC=CC=COCOCC=CC=CCOCC=CC=CC
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,13,maximize,0.0,sa_and_np,100,0,False,,,,,,,,,,
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,13,maximize,0.2,none,100,6,True,19.0,34.848484848484844,0.28125,False,4.299367418528913,1.8673482669709465,0.44245192939687433,-0.2577818297360091,0.7741935483870968,CC=CC(Cl)=CN=Cc1cc(O)ccc1C(F)=COOc1ccccc1C(O)C(=O)O
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,13,maximize,0.2,sa_nonworsening,100,0,False,,,,,,,,,,
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,13,maximize,0.2,np_nondecreasing,100,1,True,19.0,31.818181818181813,0.2238805970149253,False,5.661479704391059,3.2294605528330926,0.8229836277344387,0.12274986860155523,0.7049180327868853,CC1=CN=CC=CC(O)=CC=C(F)C=COOc2cc(ccc2C(O)C(=O)O)C(C)=C1
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,13,maximize,0.2,sa_and_np,100,0,False,,,,,,,,,,
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,13,maximize,0.4,none,100,0,False,,,,,,,,,,
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,13,maximize,0.4,sa_nonworsening,100,0,False,,,,,,,,,,
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,13,maximize,0.4,np_nondecreasing,100,0,False,,,,,,,,,,
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,13,maximize,0.4,sa_and_np,100,0,False,,,,,,,,,,
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,13,maximize,0.6,none,100,0,False,,,,,,,,,,
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,13,maximize,0.6,sa_nonworsening,100,0,False,,,,,,,,,,
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,13,maximize,0.6,np_nondecreasing,100,0,False,,,,,,,,,,
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,13,maximize,0.6,sa_and_np,100,0,False,,,,,,,,,,
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,13,minimize,0.0,none,100,41,True,11.0,-56.06060606060606,0.0,,5.868476923076923,3.436457771518956,0.0,-0.7002337591328834,0.0,O
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,13,minimize,0.0,sa_nonworsening,100,4,True,7.0,-34.848484848484844,0.1481481481481481,,1.9875612494212316,-0.444457902136735,0.90617123661522,0.2059374774823366,0.9,O=C(O)CO
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,13,minimize,0.0,np_nondecreasing,100,9,True,9.0,-46.96969696969697,0.0769230769230769,,3.056957038634983,0.6249378870770164,1.2550895569903666,0.5548557978574832,0.8333333333333334,O=CO
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,13,minimize,0.0,sa_and_np,100,4,True,7.0,-34.848484848484844,0.1481481481481481,,1.9875612494212316,-0.444457902136735,0.90617123661522,0.2059374774823366,0.9,O=C(O)CO
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,13,minimize,0.2,none,100,1,True,5.0,-31.818181818181813,0.2333333333333333,,3.6352940782579175,1.203274926699951,1.6162467705340144,0.916013011401131,0.875,C=CC(O)C(=O)O
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,13,minimize,0.2,sa_nonworsening,100,0,False,,,,,,,,,,
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,13,minimize,0.2,np_nondecreasing,100,1,True,5.0,-31.818181818181813,0.2333333333333333,,3.6352940782579175,1.203274926699951,1.6162467705340144,0.916013011401131,0.875,C=CC(O)C(=O)O
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,13,minimize,0.2,sa_and_np,100,0,False,,,,,,,,,,
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,13,minimize,0.4,none,100,0,False,,,,,,,,,,
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,13,minimize,0.4,sa_nonworsening,100,0,False,,,,,,,,,,
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,13,minimize,0.4,np_nondecreasing,100,0,False,,,,,,,,,,
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,13,minimize,0.4,sa_and_np,100,0,False,,,,,,,,,,
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,13,minimize,0.6,none,100,0,False,,,,,,,,,,
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,13,minimize,0.6,sa_nonworsening,100,0,False,,,,,,,,,,
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,13,minimize,0.6,np_nondecreasing,100,0,False,,,,,,,,,,
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,13,minimize,0.6,sa_and_np,100,0,False,,,,,,,,,,
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,14,maximize,0.0,none,100,47,True,105.0,146.96969696969694,0.0544217687074829,False,7.580661668879078,4.987796330294384,0.2549556730678782,1.6086990227011,0.6086956521739131,N=NN=CC=CC=CNCCNC=CCOC=CC=CC=CN(CC=CCC=CC=NC=CN=Cc1ncccc1C=NN=CNCN=CC=CC=NC=CN=CC=CN=CN=CC=COC=NC=CC=COCN=CC=CC=CO)CN=CC=COCOCC=CC=CC=COCC=CC=CC=CN=CC=CC=CN=CC=CC=CC=CC=CCC=CC=CC=CO
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,14,maximize,0.0,sa_nonworsening,100,0,False,,,,,,,,,,
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,14,maximize,0.0,np_nondecreasing,100,47,True,105.0,146.96969696969694,0.0544217687074829,False,7.580661668879078,4.987796330294384,0.2549556730678782,1.6086990227011,0.6086956521739131,N=NN=CC=CC=CNCCNC=CCOC=CC=CC=CN(CC=CCC=CC=NC=CN=Cc1ncccc1C=NN=CNCN=CC=CC=NC=CN=CC=CN=CN=CC=COC=NC=CC=COCN=CC=CC=CO)CN=CC=COCOCC=CC=CC=COCC=CC=CC=CN=CC=CC=CN=CC=CC=CC=CC=CCC=CC=CC=CO
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,14,maximize,0.0,sa_and_np,100,0,False,,,,,,,,,,
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,14,maximize,0.2,none,100,16,True,12.0,31.818181818181813,0.3720930232558139,False,5.691759936173591,3.098894597588897,0.03490731818116285,1.3886506678143846,0.7567567567567568,N#Cc1cc2ccc1NCCc1oc(-c3ccccn3)nc1CC=CCC1C=CNCC1C(F)=C2
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,14,maximize,0.2,sa_nonworsening,100,0,False,,,,,,,,,,
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,14,maximize,0.2,np_nondecreasing,100,16,True,12.0,31.818181818181813,0.3720930232558139,False,5.691759936173591,3.098894597588897,0.03490731818116285,1.3886506678143846,0.7567567567567568,N#Cc1cc2ccc1NCCc1oc(-c3ccccn3)nc1CC=CCC1C=CNCC1C(F)=C2
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,14,maximize,0.2,sa_and_np,100,0,False,,,,,,,,,,
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,14,maximize,0.4,none,100,5,True,11.0,25.75757575757575,0.4,False,5.253215071309392,2.660349732724698,-0.4861349844959147,0.8676083651373072,0.835820895522388,N#Cc1c2cccc1N1CCc3oc(-c4ccccn4)nc3C1NC=CC(c1ccncc1)C2
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,14,maximize,0.4,sa_nonworsening,100,0,False,,,,,,,,,,
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,14,maximize,0.4,np_nondecreasing,100,5,True,11.0,25.75757575757575,0.4,False,5.253215071309392,2.660349732724698,-0.4861349844959147,0.8676083651373072,0.835820895522388,N#Cc1c2cccc1N1CCc3oc(-c4ccccn4)nc3C1NC=CC(c1ccncc1)C2
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,14,maximize,0.4,sa_and_np,100,0,False,,,,,,,,,,
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,14,maximize,0.6,none,100,0,False,,,,,,,,,,
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,14,maximize,0.6,sa_nonworsening,100,0,False,,,,,,,,,,
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,14,maximize,0.6,np_nondecreasing,100,0,False,,,,,,,,,,
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,14,maximize,0.6,sa_and_np,100,0,False,,,,,,,,,,
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,14,minimize,0.0,none,100,23,True,22.0,-68.18181818181819,0.0,,6.667815384615385,4.074950046030691,0.0,1.3537433496332218,0.0,N
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,14,minimize,0.0,sa_nonworsening,100,12,True,15.0,-46.96969696969697,0.18,False,1.383705654729635,-1.2091596838550593,-1.6153331865816374,-0.26158983694841553,1.0,N#Cc1ccccc1
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,14,minimize,0.0,np_nondecreasing,100,11,True,22.0,-68.18181818181819,0.0,,6.667815384615385,4.074950046030691,0.0,1.3537433496332218,0.0,N
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,14,minimize,0.0,sa_and_np,100,0,False,,,,,,,,,,
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,14,minimize,0.2,none,100,7,True,11.0,-43.93939393939394,0.2033898305084746,False,1.8052307016793314,-0.7876346369053628,-1.9464209516894917,-0.5926776020562698,1.0,CCCNc1ccccc1C#N
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,14,minimize,0.2,sa_nonworsening,100,7,True,11.0,-43.93939393939394,0.2033898305084746,False,1.8052307016793314,-0.7876346369053628,-1.9464209516894917,-0.5926776020562698,1.0,CCCNc1ccccc1C#N
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,14,minimize,0.2,np_nondecreasing,100,0,False,,,,,,,,,,
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,14,minimize,0.2,sa_and_np,100,0,False,,,,,,,,,,
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,14,minimize,0.4,none,100,0,False,,,,,,,,,,
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,14,minimize,0.4,sa_nonworsening,100,0,False,,,,,,,,,,
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,14,minimize,0.4,np_nondecreasing,100,0,False,,,,,,,,,,
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,14,minimize,0.4,sa_and_np,100,0,False,,,,,,,,,,
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,14,minimize,0.6,none,100,0,False,,,,,,,,,,
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,14,minimize,0.6,sa_nonworsening,100,0,False,,,,,,,,,,
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,14,minimize,0.6,np_nondecreasing,100,0,False,,,,,,,,,,
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,14,minimize,0.6,sa_and_np,100,0,False,,,,,,,,,,
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,15,maximize,0.0,none,100,38,True,107.0,150.0,0.0496894409937888,False,8.337675190890591,5.5638866879756,0.35691896495569686,0.8640275963001913,0.5970149253731343,CNCNCCC=CNCNCCC=CC=CNCCCCC=CC=CNCNCCC=CC=CC=CCCCC=CC=CNCCCCC=CNCNCC=CC=CNCNCC=CN=CCCC=CNCNCC=CN=CN=CC=CC=CNN(C=CC=CN1C=CC=CC=CCN=CNCC1NNNC)C=NNC1=CNC=NC2=CC=CN=NC2C=N1
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,15,maximize,0.0,sa_nonworsening,100,0,False,,,,,,,,,,
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,15,maximize,0.0,np_nondecreasing,100,38,True,107.0,150.0,0.0496894409937888,False,8.337675190890591,5.5638866879756,0.35691896495569686,0.8640275963001913,0.5970149253731343,CNCNCCC=CNCNCCC=CC=CNCCCCC=CC=CNCNCCC=CC=CC=CCCCC=CC=CNCCCCC=CNCNCC=CC=CNCNCC=CN=CCCC=CNCNCC=CN=CN=CC=CC=CNN(C=CC=CN1C=CC=CC=CCN=CNCC1NNNC)C=NNC1=CNC=NC2=CC=CN=NC2C=N1
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,15,maximize,0.0,sa_and_np,100,0,False,,,,,,,,,,
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,15,maximize,0.2,none,100,0,False,,,,,,,,,,
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,15,maximize,0.2,sa_nonworsening,100,0,False,,,,,,,,,,
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,15,maximize,0.2,np_nondecreasing,100,0,False,,,,,,,,,,
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,15,maximize,0.2,sa_and_np,100,0,False,,,,,,,,,,
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,15,maximize,0.4,none,100,0,False,,,,,,,,,,
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,15,maximize,0.4,sa_nonworsening,100,0,False,,,,,,,,,,
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,15,maximize,0.4,np_nondecreasing,100,0,False,,,,,,,,,,
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,15,maximize,0.4,sa_and_np,100,0,False,,,,,,,,,,
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,15,maximize,0.6,none,100,0,False,,,,,,,,,,
