method,property,alpha,latent_displacement,requested_candidates,valid_candidates,valid_fraction,distinct_canonical_structures,median_sa_score,median_delta_sa_vs_seed,median_np_likeness,median_delta_np_vs_seed,median_np_fragment_confidence,sa_nonworsening_fraction_valid_changed,np_nondecreasing_fraction_valid_changed
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,-50.0,50.0,50,50,1.0,47,3.0500992193374126,0.7478440789897234,0.6636901245350799,1.3438397963665176,0.8819444444444444,0.32,0.9
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,-46.96969696969697,46.96969696969697,50,50,1.0,47,3.195730389843475,0.7392106558916689,0.7337779649939618,1.4173122709822563,0.8651515151515152,0.24,0.9
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,-43.93939393939394,43.93939393939394,50,50,1.0,47,3.5409409995231775,1.025051335534589,0.47130714872531565,1.347269206678292,0.84,0.26,0.92
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,-40.90909090909091,40.90909090909091,50,50,1.0,49,3.5466611579568044,0.990625017708513,0.874718759296169,1.4196638650833175,0.8333333333333334,0.22,0.94
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,-37.87878787878788,37.87878787878788,50,50,1.0,49,3.5536626398499904,1.1007368601704686,0.7049799345454228,1.4140555328660152,0.8355855855855856,0.2,0.94
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,-34.848484848484844,34.848484848484844,50,50,1.0,50,3.767634795656856,1.1007368601704686,0.6504106686451037,1.4140555328660152,0.8615900383141762,0.18,0.92
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,-31.818181818181813,31.818181818181813,50,50,1.0,50,3.5840302252654395,1.0116962094489774,0.43049911763665594,1.0100077199039124,0.8699324324324325,0.2,0.82
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,-28.787878787878785,28.787878787878785,50,50,1.0,50,3.575407766672336,1.1860300095137442,0.43506082896922404,1.003115320906979,0.8474903474903475,0.20408163265306123,0.7959183673469388
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,-25.757575757575765,25.757575757575765,50,50,1.0,50,3.277228781403992,0.7176783644436142,0.23154486131853097,0.8807451074479096,0.8733974358974359,0.15217391304347827,0.8260869565217391
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,-22.727272727272734,22.727272727272734,50,50,1.0,50,2.904016281901935,0.538947750779311,-0.32377692362962535,0.6974060303811646,0.925,0.18604651162790697,0.7906976744186046
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,-19.69696969696969,19.69696969696969,50,50,1.0,50,2.7825484533534857,0.46369665362241097,-0.5030709764170138,0.4666880731936774,0.9555335968379447,0.2702702702702703,0.7567567567567568
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,-16.666666666666657,16.666666666666657,50,50,1.0,50,2.509265903674077,0.4288541516856821,-0.8202755078181285,0.24780961570109916,0.9648148148148148,0.3333333333333333,0.6666666666666666
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,-13.636363636363626,13.636363636363626,50,50,1.0,50,2.515197362019565,0.49146181560459823,-0.7847588821792424,0.441875843889043,0.9622507122507122,0.1875,0.8125
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,-10.606060606060597,10.606060606060597,50,50,1.0,50,2.523973345837282,0.5834652395233553,-0.8713744615904248,0.6449848385004181,0.9666666666666667,0.16666666666666666,1.0
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,-7.575757575757564,7.575757575757564,50,50,1.0,50,2.4512319297902634,0.031728297727839916,-0.9542687274206383,0.03504956524039071,0.9708614864864865,0.5,1.0
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,-4.545454545454561,4.545454545454561,50,50,1.0,50,2.4512319297902634,1.549942915043991,-0.8399808981387062,1.1759816041841593,0.9696691176470589,0.0,1.0
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,-1.5151515151515298,1.5151515151515298,50,50,1.0,50,2.4512319297902634,1.6178840548693145,-0.8399808981387062,1.2460977341623005,0.9696691176470589,0.0,1.0
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,1.5151515151515014,1.5151515151515014,50,50,1.0,50,2.4512319297902634,1.1833186705066776,-0.8399808981387062,0.8990108998652574,0.9708614864864865,0.3333333333333333,0.6666666666666666
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,4.5454545454545325,4.5454545454545325,50,50,1.0,50,2.4512319297902634,1.1833186705066776,-0.8399808981387062,0.8990108998652574,0.9708614864864865,0.3333333333333333,0.6666666666666666
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,7.575757575757564,7.575757575757564,50,50,1.0,50,2.4512319297902634,0.5775781443573562,-0.8713744615904248,0.3878264804094679,0.9708614864864865,0.2,0.6
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,10.606060606060597,10.606060606060597,50,50,1.0,50,2.6769481317292527,0.7503111551932564,-0.6461636801419015,0.4003483115283799,0.9603610675039247,0.0,1.0
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,13.636363636363626,13.636363636363626,50,50,1.0,50,2.846638744882984,1.1833186705066776,-0.4852670161772637,0.7234196750332089,0.9465625,0.0,0.9523809523809523
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,16.666666666666657,16.666666666666657,50,50,1.0,50,3.1158480051581123,1.2220184678184451,-0.4305215324195698,0.7602273858571796,0.9247641509433963,0.03571428571428571,1.0
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,19.69696969696969,19.69696969696969,50,50,1.0,50,3.3551724093345863,1.3899441235600314,-0.4386224062040392,0.6665790875441906,0.9069264069264069,0.030303030303030304,0.9696969696969697
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,22.72727272727272,22.72727272727272,50,50,1.0,50,3.58539648011663,1.520126793657603,-0.2648663092953947,0.7818900379332386,0.8640215716486903,0.0,0.8378378378378378
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,25.75757575757575,25.75757575757575,50,50,1.0,50,3.9996895160758545,1.868763918079841,-0.17145095673613248,0.8725339303868103,0.8671568627450981,0.0,0.8974358974358975
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,28.787878787878785,28.787878787878785,50,50,1.0,50,4.129914967976681,1.9880800937007326,-0.2853856012844337,0.9395610324062544,0.8535714285714285,0.0,0.8717948717948718
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,31.818181818181813,31.818181818181813,50,50,1.0,50,4.186997447320168,1.9822524267123,-0.2385390646523484,0.9001426793668947,0.8357186669392762,0.0,0.9047619047619048
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,34.848484848484844,34.848484848484844,50,50,1.0,50,4.549726139198178,2.3274825563252293,-0.1669185715053974,1.025080183037581,0.8058232090490155,0.0,0.8222222222222222
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,37.87878787878788,37.87878787878788,50,50,1.0,50,4.465506425573162,2.179210781494373,0.046674345615920945,0.9496421290870436,0.8298582995951418,0.0,0.8695652173913043
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,40.90909090909091,40.90909090909091,50,50,1.0,50,4.83280320955248,2.670476627096843,0.19420351230185606,1.0471005114314245,0.7845238095238095,0.0,0.8695652173913043
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,43.93939393939394,43.93939393939394,50,50,1.0,50,5.082352722856656,2.74116462094649,0.496955355900251,1.333816988641052,0.7853528965342778,0.0,0.8775510204081632
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,46.96969696969697,46.96969696969697,50,50,1.0,50,5.086562889779737,2.631545358111719,0.4621606531047175,1.3428924119851904,0.7628125,0.0,0.92
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,50.0,50.0,50,50,1.0,50,5.190645125792054,2.6166067763580543,0.45539915450329893,1.299489970553151,0.7651654411764706,0.0,0.94
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,53.03030303030303,53.03030303030303,50,50,1.0,50,5.31433876941108,2.6721239089998075,0.5088188777663669,1.3224912144932748,0.744343891402715,0.0,0.96
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,56.06060606060606,56.06060606060606,50,50,1.0,50,5.4512768286179565,2.8442109097577726,0.7417105726630935,1.3299012872294478,0.7579069767441861,0.0,0.94
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,59.09090909090909,59.09090909090909,50,50,1.0,50,5.758500546548853,3.341492083967039,0.7393058699891804,1.5994848736088711,0.7249721913236931,0.0,0.94
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,62.121212121212125,62.121212121212125,50,50,1.0,50,5.758500546548853,3.198379664112857,0.7039547130688351,1.5813134341113932,0.7264227642276422,0.0,0.96
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,65.15151515151516,65.15151515151516,50,50,1.0,50,5.623437343523717,3.1806303302751227,0.6306366974499795,1.3747543009596597,0.7214582252205501,0.02,0.96
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,68.18181818181819,68.18181818181819,50,50,1.0,50,5.799423800911645,3.362955900781814,0.6589695991596378,1.3296914126225177,0.7189110271384405,0.0,0.96
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,71.21212121212122,71.21212121212122,50,50,1.0,50,5.728623036480576,3.1557780224483674,0.6734061069283165,1.4401856092811836,0.7171428571428571,0.0,0.96
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,74.24242424242425,74.24242424242425,50,50,1.0,50,6.087734081949551,3.558736367508635,0.649743869357114,1.477797538379569,0.7142857142857143,0.0,0.96
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,77.27272727272728,77.27272727272728,50,50,1.0,50,6.320820715502407,3.6257124841762063,0.7141146552995781,1.548385903265304,0.7073715562174236,0.0,0.96
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,80.30303030303031,80.30303030303031,50,50,1.0,50,6.013668898188309,3.5111598503699244,0.7224892669617116,1.4787419763818226,0.7125384878549436,0.0,0.96
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,83.33333333333334,83.33333333333334,50,50,1.0,50,5.910979121500079,3.581227717400935,0.7692045544923258,1.5934347155771635,0.6970149253731344,0.0,0.98
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,86.36363636363637,86.36363636363637,50,50,1.0,50,5.870168126150993,3.4475157042491023,0.6604139327271232,1.5230390352280168,0.7125645438898451,0.02,0.96
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,89.3939393939394,89.3939393939394,50,50,1.0,50,6.13389455550069,3.729866940829969,0.7029157564107464,1.5923740842177514,0.6811764705882353,0.04,0.96
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,92.42424242424244,92.42424242424244,50,50,1.0,50,6.2368794502208775,3.705662868554648,0.710443820263545,1.6727010033999086,0.7150871329672953,0.02,0.94
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,95.45454545454544,95.45454545454544,50,50,1.0,50,6.535346939339778,3.979611970414603,0.7054976708342391,1.6413654142044725,0.6712328767123288,0.02,0.98
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,98.48484848484848,98.48484848484848,50,50,1.0,50,6.511491172344934,3.9889150388128094,0.6880932147463164,1.4928128855040141,0.6978260869565217,0.02,0.96
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,101.5151515151515,101.5151515151515,50,50,1.0,50,6.992697426299658,4.165054704577584,0.7599194378386147,1.595314085859538,0.6594569719282098,0.02,0.94
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,104.54545454545452,104.54545454545452,50,50,1.0,50,6.784621570775711,4.0208637237230445,0.6746576034583393,1.5052840134680996,0.6666666666666666,0.0,0.96
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,107.57575757575756,107.57575757575756,50,50,1.0,50,7.281840696223854,4.234005920621959,0.6514850683724713,1.4673812325483035,0.6712639334970716,0.0,0.96
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,110.60606060606062,110.60606060606062,50,50,1.0,50,7.367217394630604,4.753503630944486,0.6329717822564467,1.4793178176307886,0.6753139458030404,0.0,0.98
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,113.63636363636364,113.63636363636364,50,50,1.0,50,7.4268640065241645,4.753942375533409,0.6889576122064922,1.5145120584255165,0.6525925925925926,0.0,0.98
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,116.66666666666669,116.66666666666669,50,50,1.0,50,7.245912285144355,4.5803910300492685,0.6627614866794915,1.4691870015860218,0.6607142857142857,0.0,0.98
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,119.69696969696967,119.69696969696967,50,50,1.0,50,7.2933931243023125,4.558790170483544,0.560276103492855,1.5107048414422874,0.6623310810810811,0.0,0.98
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,122.72727272727276,122.72727272727276,50,50,1.0,50,7.380305844697667,4.7897901094776785,0.613002363407176,1.4898759199494793,0.6502580228995323,0.0,0.98
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,125.75757575757576,125.75757575757576,50,50,1.0,50,7.3772996101001524,4.856813233383559,0.6310379580873349,1.6325909876122657,0.660865617433414,0.0,0.98
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,128.7878787878788,128.7878787878788,50,50,1.0,50,7.480084663335254,4.90024335024062,0.5566407501174393,1.6320109720732137,0.6627906976744186,0.0,0.94
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,131.8181818181818,131.8181818181818,50,50,1.0,50,7.493283580984957,4.857975676513429,0.5768186661798225,1.4464396238215445,0.6641025641025641,0.0,0.98
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,134.84848484848487,134.84848484848487,50,50,1.0,50,7.569975829937006,4.8868328347611705,0.6067373749686384,1.4361565083165342,0.6596483451536643,0.0,0.96
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,137.87878787878788,137.87878787878788,50,50,1.0,50,7.6575249577425755,5.100786185201201,0.5705122235441038,1.4476182424487445,0.6575187969924812,0.0,0.98
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,140.90909090909088,140.90909090909088,50,50,1.0,50,7.361760009327567,4.800743565583055,0.576580166360732,1.4898023944944794,0.653818048958714,0.0,0.94
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,143.93939393939394,143.93939393939394,50,50,1.0,50,7.2350310072488995,4.612942222779067,0.5699035434671325,1.4857036610794219,0.6484458164786033,0.02,0.92
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,146.96969696969694,146.96969696969694,50,50,1.0,50,7.58641978789426,5.04049858399369,0.5661560674824667,1.4527836324699055,0.6507122507122507,0.0,0.94
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,150.0,150.0,50,50,1.0,50,7.481292165810537,4.941276017594511,0.49326418023132956,1.4426471042171283,0.6507575757575758,0.0,0.94
ChemSpacE extreme-SVM,FractionCSP3,-150.0,150.0,50,50,1.0,30,8.400678306675008,5.739395746149972,-0.004904329912100649,0.9493643975085375,0.48267622461170845,0.0,0.8
ChemSpacE extreme-SVM,FractionCSP3,-146.96969696969697,146.96969696969697,50,50,1.0,33,8.457393044965588,5.95661761988433,-0.004904329912100649,0.9172629540546935,0.47058823529411764,0.0,0.82
ChemSpacE extreme-SVM,FractionCSP3,-143.93939393939394,143.93939393939394,50,50,1.0,36,8.585052032224464,5.945831661088944,0.008632949045081167,0.9277760289858006,0.41784338896020534,0.0,0.82
ChemSpacE extreme-SVM,FractionCSP3,-140.9090909090909,140.9090909090909,50,50,1.0,30,8.554986432450894,5.868946303526537,0.006872808726081172,0.9328445979581805,0.4444444444444444,0.0,0.82
ChemSpacE extreme-SVM,FractionCSP3,-137.87878787878788,137.87878787878788,50,50,1.0,35,8.500981680798075,5.890729786271214,0.014632353127646113,0.9348465627894402,0.4444444444444444,0.0,0.82
ChemSpacE extreme-SVM,FractionCSP3,-134.84848484848484,134.84848484848484,50,50,1.0,37,8.554986432450894,5.984616160575656,0.018707531889483778,0.9495319278067649,0.4444444444444444,0.0,0.82
ChemSpacE extreme-SVM,FractionCSP3,-131.8181818181818,131.8181818181818,50,50,1.0,36,8.591476788243591,5.981437494555716,0.01735460610700975,0.9548173956883688,0.415625,0.0,0.82
ChemSpacE extreme-SVM,FractionCSP3,-128.78787878787878,128.78787878787878,50,50,1.0,36,8.591476788243591,5.900427191414361,0.02474135209781495,0.9736480517204662,0.430448717948718,0.0,0.82
ChemSpacE extreme-SVM,FractionCSP3,-125.75757575757576,125.75757575757576,50,50,1.0,34,8.559427821155133,5.923458622153131,0.027168947952376635,0.9776407523215636,0.4519519519519519,0.0,0.82
ChemSpacE extreme-SVM,FractionCSP3,-122.72727272727272,122.72727272727272,50,50,1.0,33,8.457393044965588,6.002422622290834,0.06209846428241235,0.9838652712275766,0.47058823529411764,0.0,0.84
ChemSpacE extreme-SVM,FractionCSP3,-119.69696969696967,119.69696969696967,50,50,1.0,34,8.458608404391033,5.928834083765146,0.06209846428241235,0.9705486634555603,0.4807407407407407,0.0,0.84
ChemSpacE extreme-SVM,FractionCSP3,-116.66666666666666,116.66666666666666,50,50,1.0,32,8.42718582591239,5.920783788066848,0.07014903839037014,0.971623333527648,0.4760348583877996,0.0,0.84
ChemSpacE extreme-SVM,FractionCSP3,-113.63636363636364,113.63636363636364,50,50,1.0,30,8.369840454411923,5.88712518692412,0.07275510653960066,1.0245339506411415,0.48148148148148145,0.0,0.84
ChemSpacE extreme-SVM,FractionCSP3,-110.6060606060606,110.6060606060606,50,50,1.0,30,8.302991733564737,5.834185717883269,0.07275510653960066,1.0163671917030506,0.5116550116550116,0.0,0.84
ChemSpacE extreme-SVM,FractionCSP3,-107.57575757575758,107.57575757575758,50,50,1.0,28,8.08434601019374,5.77048005649171,0.07275510653960066,1.0190894446824141,0.6220238095238095,0.0,0.84
ChemSpacE extreme-SVM,FractionCSP3,-104.54545454545456,104.54545454545456,50,50,1.0,26,8.08434601019374,5.746939468702962,0.07275510653960066,1.0163671917030506,0.6220238095238095,0.0,0.84
ChemSpacE extreme-SVM,FractionCSP3,-101.51515151515152,101.51515151515152,50,50,1.0,24,7.997198800071259,5.704048387936483,0.07275510653960066,1.013644938723687,0.65625,0.0,0.84
ChemSpacE extreme-SVM,FractionCSP3,-98.48484848484848,98.48484848484848,50,50,1.0,23,7.997198800071259,5.682398192429112,0.07275510653960066,1.0357661795437387,0.6875,0.0,0.84
ChemSpacE extreme-SVM,FractionCSP3,-95.45454545454544,95.45454545454544,50,50,1.0,20,7.997198800071259,5.660614431474788,0.07275510653960066,1.0357661795437387,0.6875,0.0,0.84
ChemSpacE extreme-SVM,FractionCSP3,-92.42424242424242,92.42424242424242,50,50,1.0,20,7.997198800071259,5.63617361564458,0.07724246416148377,1.0357661795437387,0.6875,0.0,0.84
ChemSpacE extreme-SVM,FractionCSP3,-89.39393939393939,89.39393939393939,50,50,1.0,18,7.997198800071259,5.604522833411194,0.08149745212310065,1.0270238339602389,0.6875,0.0,0.84
ChemSpacE extreme-SVM,FractionCSP3,-86.36363636363637,86.36363636363637,50,50,1.0,15,7.997198800071259,5.604522833411194,0.08149745212310065,1.0270238339602389,0.6875,0.0,0.84
ChemSpacE extreme-SVM,FractionCSP3,-83.33333333333333,83.33333333333333,50,50,1.0,14,7.997198800071259,5.604522833411194,0.08149745212310065,1.0270238339602389,0.6875,0.0,0.84
ChemSpacE extreme-SVM,FractionCSP3,-80.3030303030303,80.3030303030303,50,50,1.0,15,7.997198800071259,5.578783999596476,0.08421970510246429,1.0270238339602389,0.6875,0.0,0.84
ChemSpacE extreme-SVM,FractionCSP3,-77.27272727272728,77.27272727272728,50,50,1.0,11,7.914505069018009,5.551939962402569,0.08762306832668183,1.0270238339602389,0.6899038461538461,0.0,0.84
ChemSpacE extreme-SVM,FractionCSP3,-74.24242424242425,74.24242424242425,50,50,1.0,10,7.914505069018009,5.538304780229302,0.08762306832668183,1.0270238339602389,0.6899038461538461,0.0,0.84
ChemSpacE extreme-SVM,FractionCSP3,-71.21212121212122,71.21212121212122,50,50,1.0,11,7.914505069018009,5.519971971609874,0.08762306832668183,1.0270238339602389,0.6899038461538461,0.0,0.84
ChemSpacE extreme-SVM,FractionCSP3,-68.18181818181819,68.18181818181819,50,50,1.0,8,7.83181133796476,5.519971971609874,0.08762306832668183,1.0270238339602389,0.6923076923076923,0.0,0.84
ChemSpacE extreme-SVM,FractionCSP3,-65.15151515151516,65.15151515151516,50,50,1.0,8,7.83181133796476,5.519971971609874,0.08762306832668183,1.0270238339602389,0.6923076923076923,0.0,0.84
ChemSpacE extreme-SVM,FractionCSP3,-62.121212121212125,62.121212121212125,50,50,1.0,7,7.83181133796476,5.519971971609874,0.08762306832668183,1.0362856273382501,0.6923076923076923,0.0,0.84
ChemSpacE extreme-SVM,FractionCSP3,-59.09090909090909,59.09090909090909,50,50,1.0,7,7.83181133796476,5.507214755242936,0.08762306832668183,1.043719608231791,0.6923076923076923,0.0,0.84
ChemSpacE extreme-SVM,FractionCSP3,-56.06060606060606,56.06060606060606,50,50,1.0,8,7.83181133796476,5.507214755242936,0.08762306832668183,1.043719608231791,0.6923076923076923,0.0,0.84
ChemSpacE extreme-SVM,FractionCSP3,-53.03030303030303,53.03030303030303,50,50,1.0,10,7.83181133796476,5.464700667749977,0.08762306832668183,1.043719608231791,0.6923076923076923,0.0,0.84
ChemSpacE extreme-SVM,FractionCSP3,-50.0,50.0,50,50,1.0,9,7.83181133796476,5.484953167979482,0.08762306832668183,1.043719608231791,0.6923076923076923,0.0,0.84
ChemSpacE extreme-SVM,FractionCSP3,-46.96969696969697,46.96969696969697,50,50,1.0,9,7.83181133796476,5.474887507534422,0.08762306832668183,1.043719608231791,0.6923076923076923,0.0,0.84
ChemSpacE extreme-SVM,FractionCSP3,-43.93939393939394,43.93939393939394,50,50,1.0,9,7.83181133796476,5.474887507534422,0.08762306832668183,1.043719608231791,0.6923076923076923,0.0,0.84
ChemSpacE extreme-SVM,FractionCSP3,-40.90909090909091,40.90909090909091,50,50,1.0,10,7.83181133796476,5.474887507534422,0.08762306832668183,1.043719608231791,0.6923076923076923,0.0,0.84
ChemSpacE extreme-SVM,FractionCSP3,-37.87878787878788,37.87878787878788,50,50,1.0,11,7.83181133796476,5.474887507534422,0.08762306832668183,1.043719608231791,0.6923076923076923,0.0,0.84
ChemSpacE extreme-SVM,FractionCSP3,-34.848484848484844,34.848484848484844,50,50,1.0,15,7.83181133796476,5.474887507534422,0.08762306832668183,1.043719608231791,0.6923076923076923,0.0,0.84
ChemSpacE extreme-SVM,FractionCSP3,-31.818181818181813,31.818181818181813,50,50,1.0,20,7.83181133796476,5.50769371428758,0.08762306832668183,1.0455474207162616,0.6923076923076923,0.0,0.86
ChemSpacE extreme-SVM,FractionCSP3,-28.787878787878785,28.787878787878785,50,50,1.0,24,8.02861203416293,5.5831238155991,0.08762306832668183,1.0455474207162616,0.631578947368421,0.0,0.86
ChemSpacE extreme-SVM,FractionCSP3,-25.757575757575765,25.757575757575765,50,50,1.0,36,8.051028820299734,5.6107853375715315,0.09899279196142591,1.1754206022070042,0.4791304347826087,0.0,0.86
ChemSpacE extreme-SVM,FractionCSP3,-22.727272727272734,22.727272727272734,50,50,1.0,50,6.91434318055028,4.347678325448603,0.25146596972113416,1.3087710981410399,0.44,0.0,0.92
ChemSpacE extreme-SVM,FractionCSP3,-19.69696969696969,19.69696969696969,50,50,1.0,50,6.055397804171502,3.6263519738692747,0.475455126296343,1.47676397012538,0.4818856394587516,0.0,0.94
ChemSpacE extreme-SVM,FractionCSP3,-16.666666666666657,16.666666666666657,50,50,1.0,50,6.551396974528515,3.891958341990496,0.5602825832685476,1.3088493035971664,0.5150732127476314,0.0,0.96
ChemSpacE extreme-SVM,FractionCSP3,-13.636363636363626,13.636363636363626,50,50,1.0,50,6.115975523713955,3.5170552178812406,0.6464614379359965,1.5924562723620643,0.5347826086956522,0.0,0.98
ChemSpacE extreme-SVM,FractionCSP3,-10.606060606060597,10.606060606060597,50,50,1.0,50,5.792413417818084,3.2875821616809517,0.7382780774477715,1.5606804810450696,0.5959183673469388,0.0,0.98
ChemSpacE extreme-SVM,FractionCSP3,-7.575757575757564,7.575757575757564,50,50,1.0,50,5.20484820745896,2.7447309496276535,0.5829776598092609,1.382745678958153,0.681878306878307,0.0,0.96
ChemSpacE extreme-SVM,FractionCSP3,-4.545454545454561,4.545454545454561,50,50,1.0,50,4.2690058010274665,1.777031800423127,0.25393470192863865,1.0821847641319378,0.7914250207125103,0.04,0.86
ChemSpacE extreme-SVM,FractionCSP3,-1.5151515151515298,1.5151515151515298,50,50,1.0,50,2.4512319297902634,1.964560028800172,-0.6081236832792594,1.0343980520981573,0.9677083333333334,0.0,1.0
ChemSpacE extreme-SVM,FractionCSP3,1.5151515151515014,1.5151515151515014,50,50,1.0,50,2.4512319297902634,1.573515133090165,-0.8399808981387062,0.907171238830873,0.9708614864864865,0.3333333333333333,0.6666666666666666
ChemSpacE extreme-SVM,FractionCSP3,4.5454545454545325,4.5454545454545325,50,50,1.0,50,4.25883331890516,1.7800928380818979,0.4532513453169353,1.1742912908618826,0.7970588235294118,0.0,0.94
ChemSpacE extreme-SVM,FractionCSP3,7.575757575757564,7.575757575757564,50,50,1.0,50,4.574887802420888,2.0352504973215644,0.6676985026445716,1.4690006413621801,0.8056648308418568,0.02,0.92
ChemSpacE extreme-SVM,FractionCSP3,10.606060606060597,10.606060606060597,50,50,1.0,50,4.169256840660762,1.6721557163106762,0.7462879099331832,1.5896355448061787,0.8537433155080214,0.0,0.94
ChemSpacE extreme-SVM,FractionCSP3,13.636363636363626,13.636363636363626,50,50,1.0,50,3.7639422219665706,1.0889634585913797,0.5969921876530989,1.5034186483262353,0.8876262626262625,0.12,0.92
ChemSpacE extreme-SVM,FractionCSP3,16.666666666666657,16.666666666666657,50,50,1.0,36,4.545940517914887,1.7881772242921112,0.17749089534255053,1.1348157626037083,1.0,0.16,0.9
ChemSpacE extreme-SVM,FractionCSP3,19.69696969696969,19.69696969696969,50,50,1.0,13,4.718797012828133,2.252685547257088,0.015864731175254543,1.0825797896005596,1.0,0.0,0.86
ChemSpacE extreme-SVM,FractionCSP3,22.72727272727272,22.72727272727272,50,50,1.0,5,4.718797012828133,2.2798217386252695,0.015864731175254543,1.0393109509547935,1.0,0.0,0.84
ChemSpacE extreme-SVM,FractionCSP3,25.75757575757575,25.75757575757575,50,50,1.0,1,4.718797012828133,2.2675650830378693,0.015864731175254543,0.9701334585958927,1.0,0.0,0.84
ChemSpacE extreme-SVM,FractionCSP3,28.787878787878785,28.787878787878785,50,50,1.0,1,4.718797012828133,2.2675650830378693,0.015864731175254543,0.9701334585958927,1.0,0.0,0.84
ChemSpacE extreme-SVM,FractionCSP3,31.818181818181813,31.818181818181813,50,50,1.0,1,4.718797012828133,2.2675650830378693,0.015864731175254543,0.9701334585958927,1.0,0.0,0.84
ChemSpacE extreme-SVM,FractionCSP3,34.848484848484844,34.848484848484844,50,50,1.0,1,4.718797012828133,2.2675650830378693,0.015864731175254543,0.9701334585958927,1.0,0.0,0.84
ChemSpacE extreme-SVM,FractionCSP3,37.87878787878788,37.87878787878788,50,50,1.0,1,4.718797012828133,2.2675650830378693,0.015864731175254543,0.9701334585958927,1.0,0.0,0.84
ChemSpacE extreme-SVM,FractionCSP3,40.90909090909091,40.90909090909091,50,50,1.0,1,4.718797012828133,2.2675650830378693,0.015864731175254543,0.9701334585958927,1.0,0.0,0.84
ChemSpacE extreme-SVM,FractionCSP3,43.93939393939394,43.93939393939394,50,50,1.0,1,4.718797012828133,2.2675650830378693,0.015864731175254543,0.9701334585958927,1.0,0.0,0.84
ChemSpacE extreme-SVM,FractionCSP3,46.96969696969697,46.96969696969697,50,50,1.0,1,4.718797012828133,2.2675650830378693,0.015864731175254543,0.9701334585958927,1.0,0.0,0.84
