method,property,seed_id,requested_transitions,evaluable_transitions,structure_changed_transitions,structure_changed_fraction_evaluable,median_adjacent_tanimoto,q25_adjacent_tanimoto,p05_adjacent_tanimoto,median_absolute_sa_step_changed,p95_absolute_sa_step_changed,median_absolute_np_step_changed,p95_absolute_np_step_changed,median_absolute_property_step_changed,p95_absolute_property_step_changed
ChemSpacE extreme-SVM,HBA,38,99,99,43,0.43434343434343436,1.0,0.5815018315018315,0.08115384615384616,0.23882720855831607,2.827485255331028,0.05091923459899972,1.4083474227009551,0.0,12.499999999999993
ChemSpacE extreme-SVM,HBA,39,99,99,35,0.35353535353535354,1.0,0.6419753086419753,0.14415204678362573,0.28041069235196403,2.14424317080218,0.09994780640410363,1.6487524031545289,0.0,15.0
ChemSpacE extreme-SVM,HBA,40,99,99,34,0.3434343434343434,1.0,0.7697368421052632,0.10335985853227232,0.23882720855831607,2.5733947108936053,0.12154328614747426,1.2316798692209048,0.0,16.049999999999994
ChemSpacE extreme-SVM,HBA,41,99,99,42,0.42424242424242425,1.0,0.8139097744360901,0.148295033358043,0.09364587739268071,1.6023351592832897,0.023249832011993196,0.9752458321510911,0.0,15.64999999999997
ChemSpacE extreme-SVM,HBA,42,99,99,38,0.3838383838383838,1.0,0.743421052631579,0.13625914315569487,0.2324574728940485,2.104342256212502,0.04954718411898855,0.9557895565811338,0.0,19.15
ChemSpacE extreme-SVM,HBA,43,99,99,48,0.48484848484848486,1.0,0.6666666666666666,0.13762357652358903,0.13332263990284954,1.9130611015997157,0.012860226225915487,0.6642292204701424,0.0,9.949999999999996
ChemSpacE extreme-SVM,HBA,44,99,99,38,0.3838383838383838,1.0,0.7733050847457628,0.11234663767665787,0.277039062682396,2.249064052096512,0.02506297238085857,0.8767541465613738,0.0,14.0
ChemSpacE extreme-SVM,HBA,45,99,99,33,0.3333333333333333,1.0,0.7614035087719297,0.15261248185776488,0.2817207897954823,2.5910222181260227,0.12164990057754424,1.2423333555351008,0.0,16.599999999999994
ChemSpacE extreme-SVM,HBA,46,99,99,37,0.37373737373737376,1.0,0.8492647058823529,0.08629579375848034,0.20073144048474312,1.9741253655919615,0.022962110911552633,1.4308252360860252,0.0,11.199999999999996
ChemSpacE extreme-SVM,HBA,47,99,99,34,0.3434343434343434,1.0,0.9117647058823529,0.12669917257683214,0.5247327345594441,2.2140512117029565,0.06656803070618682,1.323122790854528,0.0,12.699999999999996
ChemSpacE extreme-SVM,HBA,48,99,99,56,0.5656565656565656,1.0,0.7651515151515151,0.20071428571428576,0.04532488716471761,1.7956362451323808,0.010068033045116885,0.593160741510487,0.0,10.25
ChemSpacE extreme-SVM,HBA,49,99,99,33,0.3333333333333333,1.0,0.8823529411764706,0.1262189426489819,0.4199767993544148,1.9989845552053602,0.0960504905956126,1.6582199719109025,0.0,7.399999999999999
ChemSpacE extreme-SVM,HeavyAtomCount,0,99,53,32,0.6037735849056604,0.7368421052631579,0.42105263157894735,0.0821746067927969,0.4468690454948443,2.7576681309121978,0.02696089333673702,1.2783103304657266,0.0,46.849999999999994
ChemSpacE extreme-SVM,HeavyAtomCount,1,99,54,27,0.5,0.95,0.5488548801369864,0.08185513673318552,0.16124969300350322,2.125985462931827,0.04016110803287659,1.2009677151449991,0.0,45.599999999999994
ChemSpacE extreme-SVM,HeavyAtomCount,2,99,55,31,0.5636363636363636,0.8571428571428571,0.560583822570124,0.09927946474523933,0.47401056973538847,4.362522444972049,0.03376249399793507,1.5683116359124647,0.0,31.5
ChemSpacE extreme-SVM,HeavyAtomCount,3,99,55,47,0.8545454545454545,1.0,0.49113272311212813,0.04868781825303565,0.10455852557822443,1.7807282143213834,0.007891988155734664,0.39929315402767124,3.0,13.0
ChemSpacE extreme-SVM,HeavyAtomCount,4,99,54,38,0.7037037037037037,0.712962962962963,0.39559270516717326,0.10981818181818183,0.1668171696464471,1.9231423049747531,0.00762318568097091,0.7182977769612483,0.0,31.199999999999932
ChemSpacE extreme-SVM,HeavyAtomCount,5,99,57,36,0.631578947368421,0.675,0.5128205128205128,0.05935556811758057,0.6707105450530308,2.9055480542934005,0.0888356018600788,1.2275995138166795,3.5,20.25
ChemSpacE extreme-SVM,HeavyAtomCount,6,99,55,30,0.5454545454545454,0.75,0.37772899857617465,0.03389228886168911,0.3317858371938698,2.041539395398155,0.11114616984532297,0.5341025812874907,1.0,59.34999999999995
ChemSpacE extreme-SVM,HeavyAtomCount,7,99,55,26,0.4727272727272727,1.0,0.44751412429378534,0.11643243243243244,0.22738517868945873,2.7860174313007504,0.07012503616792333,1.0388092795939639,0.5,32.75
ChemSpacE extreme-SVM,HeavyAtomCount,8,99,56,24,0.42857142857142855,1.0,0.631578947368421,0.14599483204134367,0.5281558151328221,3.0092605664183543,0.058736799293569744,1.2034263895437063,0.0,25.049999999999972
ChemSpacE extreme-SVM,HeavyAtomCount,9,99,55,26,0.4727272727272727,1.0,0.5003561253561254,0.057255244755244766,0.3747333052221724,1.7630514864054605,0.025260497982883767,1.003408330232478,0.0,54.5
ChemSpacE extreme-SVM,HeavyAtomCount,10,99,55,53,0.9636363636363636,0.5176470588235295,0.36848974780009264,0.08238636363636365,0.08778493647360897,2.072904594453886,0.024877324828916247,1.0058170190113644,3.0,16.999999999999993
ChemSpacE extreme-SVM,HeavyAtomCount,11,99,57,36,0.631578947368421,0.7741935483870968,0.40540540540540543,0.1329192546583851,0.24214507028588672,1.871206827158416,0.017534954620218177,0.5921264564390785,0.0,18.25
ChemSpacE extreme-SVM,HeavyAtomCount,12,99,54,30,0.5555555555555556,0.8583333333333334,0.5,0.07784313725490197,0.346740078448585,1.6595706447656602,0.04171085774333762,1.0427612986151193,2.0,16.84999999999998
ChemSpacE extreme-SVM,HeavyAtomCount,13,99,54,30,0.5555555555555556,0.8931459376203312,0.5410412757973734,0.11998929622692,0.16218808689226716,3.060454025476541,0.02738341892841822,0.6009330986295391,0.0,28.84999999999998
ChemSpacE extreme-SVM,HeavyAtomCount,14,99,53,45,0.8490566037735849,0.5714285714285714,0.4444444444444444,0.1407041092664547,0.20081217835134346,1.62455135722719,0.04255122170438455,0.6548523145395426,3.0,15.599999999999994
ChemSpacE extreme-SVM,HeavyAtomCount,15,99,55,29,0.5272727272727272,0.875,0.5234234234234234,0.07978947368421054,0.330975633796073,2.7669774541778716,0.010327850159350001,0.5151723537129453,0.0,17.799999999999994
ChemSpacE extreme-SVM,HeavyAtomCount,16,99,53,31,0.5849056603773585,0.8125,0.2554347826086957,0.08252032520325203,0.23182000131762504,3.234380640150951,0.014223626673039471,1.1790332799400445,2.0,63.0
ChemSpacE extreme-SVM,HeavyAtomCount,17,99,56,43,0.7678571428571429,0.6143802434125014,0.37628170534268757,0.15689493433395874,0.2540372657383383,1.9722565222630564,0.010562761015959684,0.7222762416798966,3.0,24.9
ChemSpacE extreme-SVM,HeavyAtomCount,18,99,53,53,1.0,0.6984126984126984,0.5333333333333333,0.08332243296272074,0.07456974016868045,2.549508896242123,0.022558118952502676,0.9069476129989837,1.0,42.79999999999991
ChemSpacE extreme-SVM,HeavyAtomCount,19,99,52,39,0.75,0.7459720730397421,0.43885135135135134,0.053755274261603384,0.23575883563211875,1.4047860237837677,0.022837482445974028,1.044990308649721,0.0,24.1
ChemSpacE extreme-SVM,HeavyAtomCount,20,99,57,27,0.47368421052631576,1.0,0.6153846153846154,0.09770833333333334,0.5042459967495532,4.048543637845101,0.02308702097094803,0.929861704431219,0.0,56.39999999999998
ChemSpacE extreme-SVM,HeavyAtomCount,21,99,55,27,0.4909090909090909,1.0,0.5040983606557377,0.1254192654192654,0.3319509696794505,3.2348910132028994,0.04609032979962824,1.28484628318339,0.0,24.79999999999999
ChemSpacE extreme-SVM,HeavyAtomCount,22,99,55,31,0.5636363636363636,0.8181818181818182,0.5198529411764705,0.06596244131455399,0.4377994817286073,4.338279227317324,0.04671473681994158,1.3325850444204372,0.0,51.5
ChemSpacE extreme-SVM,HeavyAtomCount,23,99,55,27,0.4909090909090909,1.0,0.44199346405228757,0.07319833234067898,0.3028414992863073,2.4111060179599284,0.0419103666574156,0.8495494456534595,0.0,59.8
ChemSpacE extreme-SVM,HeavyAtomCount,24,99,57,24,0.42105263157894735,1.0,0.4594594594594595,0.06307692307692309,0.6481297965525226,4.353454216381901,0.06616443624012855,2.7656216349841145,2.0,38.249999999999986
ChemSpacE extreme-SVM,HeavyAtomCount,25,99,56,30,0.5357142857142857,0.9009146341463414,0.5431488801054019,0.08869485294117647,0.2842315016045336,3.077380894818233,0.029699516572745624,0.9083212171931117,0.0,49.799999999999955
ChemSpacE extreme-SVM,HeavyAtomCount,26,99,54,36,0.6666666666666666,0.7670967741935484,0.4369047619047619,0.08136727688787186,0.20238360036676983,2.116581971762869,0.010068033045116883,0.7434006094574851,0.0,20.5
ChemSpacE extreme-SVM,HeavyAtomCount,27,99,57,29,0.5087719298245614,1.0,0.3466666666666667,0.1331081081081081,0.6551724035504956,2.8126138738921567,0.10794669168427094,0.8762930000898833,2.0,13.0
ChemSpacE extreme-SVM,HeavyAtomCount,28,99,57,24,0.42105263157894735,1.0,0.5333333333333333,0.1949397590361446,0.5218754242318822,2.094563391421491,0.1011457006404867,0.5318462500388542,1.0,31.199999999999974
ChemSpacE extreme-SVM,HeavyAtomCount,29,99,54,27,0.5,0.9375,0.5169507942657885,0.07789893617021279,0.18827808576549288,3.3427030959727695,0.04649732473907143,2.317741748297648,0.0,46.29999999999998
ChemSpacE extreme-SVM,HeavyAtomCount,30,99,53,45,0.8490566037735849,0.5833333333333334,0.2631578947368421,0.037500000000000006,0.42085574039147033,2.9073479790357375,0.06970714691620183,1.1316955811973104,4.0,21.19999999999999
ChemSpacE extreme-SVM,HeavyAtomCount,31,99,56,28,0.5,0.9318181818181819,0.4108823529411765,0.10753757736516358,0.5240664348917798,2.6559920271291078,0.028801510836808437,0.833539185305495,1.0,32.84999999999996
ChemSpacE extreme-SVM,HeavyAtomCount,32,99,54,32,0.5925925925925926,0.7634032634032635,0.43180991635349736,0.05570707070707072,0.19968136763389133,2.1367357821066966,0.010197941602233442,0.27705750150957825,0.0,27.649999999999988
ChemSpacE extreme-SVM,HeavyAtomCount,33,99,55,19,0.34545454545454546,1.0,0.5903010033444815,0.08984158415841584,0.3226080335054702,2.9437449916676726,0.1077103838645325,1.4337874085743672,2.0,29.299999999999866
ChemSpacE extreme-SVM,HeavyAtomCount,34,99,55,29,0.5272727272727272,0.8695652173913043,0.38125,0.09000999000999002,0.5749940422438673,2.2379024135212604,0.09082987591392946,0.9952538122700862,2.0,43.39999999999999
ChemSpacE extreme-SVM,HeavyAtomCount,35,99,55,34,0.6181818181818182,0.7741935483870968,0.3894588165328576,0.062152917505030186,0.21316828323220172,2.980537160452812,0.016423391930319917,1.229265567920312,2.0,19.49999999999998
ChemSpacE extreme-SVM,HeavyAtomCount,36,99,54,37,0.6851851851851852,0.7078282828282829,0.3993416827231856,0.09276354973198332,0.1180355127863475,2.05917864275915,0.01615355154213837,0.6497725975664316,0.0,25.199999999999953
ChemSpacE extreme-SVM,HeavyAtomCount,37,99,54,30,0.5555555555555556,0.8310344827586207,0.40433294588660723,0.07511272629382866,0.47745914165705017,2.879204921152619,0.04055701132465944,1.2341468496651142,1.0,69.84999999999998
ChemSpacE extreme-SVM,HeavyAtomCount,38,99,54,24,0.4444444444444444,1.0,0.49185059422750427,0.06957741935483872,0.2476538608408725,2.933038389367486,0.04962596722726163,1.5148293187418793,0.5,75.69999999999999
ChemSpacE extreme-SVM,HeavyAtomCount,39,99,55,29,0.5272727272727272,0.9411764705882353,0.4392361111111111,0.09791666666666667,0.2705131543154291,2.7842674375841545,0.06594273959388867,1.6190407228483141,4.0,45.19999999999999
ChemSpacE extreme-SVM,HeavyAtomCount,40,99,56,29,0.5178571428571429,0.7653846153846153,0.3727134146341463,0.0654846598488217,0.568299654850378,2.279273335614264,0.05553793670503243,0.8886565434542071,1.0,57.599999999999945
ChemSpacE extreme-SVM,HeavyAtomCount,41,99,54,22,0.4074074074074074,1.0,0.4102473650866786,0.09704724409448821,0.6059063515417087,4.43918233930041,0.17592100494397644,1.8939129713244403,3.0,27.29999999999999
ChemSpacE extreme-SVM,HeavyAtomCount,42,99,56,28,0.5,0.9333333333333333,0.3968253968253968,0.04661654135338346,0.6223474475089978,3.4676126572706862,0.06486299996222941,1.5013605332463344,1.0,66.3
ChemSpacE extreme-SVM,HeavyAtomCount,43,99,57,20,0.3508771929824561,1.0,0.7272727272727273,0.18692307692307694,0.5634358980359617,3.266247336267968,0.026535749255061393,0.8287339036772462,0.0,19.30000000000009
ChemSpacE extreme-SVM,HeavyAtomCount,44,99,55,30,0.5454545454545454,0.7008547008547008,0.47106647537063606,0.12986111111111112,0.19939174332803233,1.9034021603652358,0.04056130210057471,1.33535100876627,0.0,33.0
ChemSpacE extreme-SVM,HeavyAtomCount,45,99,57,26,0.45614035087719296,1.0,0.4418604651162791,0.11591676040494939,0.3957354959117767,1.877769675165685,0.03696011641162007,1.2409005587249546,0.0,37.75
ChemSpacE extreme-SVM,HeavyAtomCount,46,99,55,27,0.4909090909090909,1.0,0.4333990425232329,0.1391304347826087,0.7260859657423424,1.9398976601850422,0.046961084647856005,0.7598745326676448,1.0,34.599999999999994
ChemSpacE extreme-SVM,HeavyAtomCount,47,99,54,36,0.6666666666666666,0.7715773809523809,0.373399897593446,0.08347800925925927,0.20291207813499845,1.8041281829007518,0.011225455861782897,0.8187208256582368,0.5,42.75
ChemSpacE extreme-SVM,HeavyAtomCount,48,99,54,24,0.4444444444444444,1.0,0.6196172248803828,0.12679367201426028,0.43946913856995273,2.6720921100698685,0.06550159774368298,1.063024634542028,0.5,12.399999999999991
ChemSpacE extreme-SVM,HeavyAtomCount,49,99,55,28,0.509090909090909,1.0,0.5206349206349206,0.06407179487179487,0.3814710699923354,2.1507458465090754,0.03307892507865795,1.1825259985711811,0.0,32.39999999999998
ChemSpacE extreme-SVM,TPSA,0,99,99,42,0.42424242424242425,1.0,0.75,0.09006046863189722,0.18425317769769523,2.550400728905552,0.015386208228188312,1.1836549942475663,13.999999999999773,97.90999999999978
ChemSpacE extreme-SVM,TPSA,1,99,99,51,0.5151515151515151,1.0,0.7096774193548387,0.1502130449033104,0.12447292500133855,2.624091889973202,0.010068033045116885,0.8730165932177494,14.0,738.244999999999
ChemSpacE extreme-SVM,TPSA,2,99,99,55,0.5555555555555556,1.0,0.7795138888888888,0.08770053475935831,0.033644524239802465,2.768207083923683,0.0,1.1908671503798516,5.599999999999909,261.19
ChemSpacE extreme-SVM,TPSA,3,99,99,27,0.2727272727272727,1.0,0.935,0.12862903225806452,0.7672191921035374,2.6266334694587004,0.24508281232396661,1.6648936940531354,14.0,332.1150000000001
ChemSpacE extreme-SVM,TPSA,4,99,99,22,0.2222222222222222,1.0,1.0,0.11403137669663319,0.5278421348483908,2.1882690160015716,0.16052678346965554,1.4327981614780336,35.27499999999999,220.60799999999955
ChemSpacE extreme-SVM,TPSA,5,99,99,51,0.5151515151515151,1.0,0.6224561403508772,0.05080500894454383,0.10896761943346611,2.412788360318059,0.008479845691321429,1.6296856796769914,16.799999999999727,259.775
ChemSpacE extreme-SVM,TPSA,6,99,99,59,0.5959595959595959,1.0,0.6904761904761905,0.10615367433549253,0.06509240163960683,3.034973150377357,0.00462352708638961,1.0747235783132467,11.19999999999959,351.5439999999945
ChemSpacE extreme-SVM,TPSA,7,99,99,43,0.43434343434343436,1.0,0.7182539682539683,0.18113636363636365,0.13136113220830836,1.4640004117320091,0.0041784241196623426,0.7834082063584932,19.59999999999991,180.77999999999992
ChemSpacE extreme-SVM,TPSA,8,99,99,50,0.5050505050505051,1.0,0.7527233115468409,0.12695269526952696,0.0928236332059873,2.21005127652211,0.009919132463282632,1.231073893424854,11.389999999999986,215.0634999999997
ChemSpacE extreme-SVM,TPSA,9,99,99,54,0.5454545454545454,1.0,0.7394540942928041,0.1981818181818182,0.028590504983851517,1.6063994789277964,0.0,0.6070854936373662,8.399999999999864,154.2984999999999
ChemSpacE extreme-SVM,TPSA,10,99,99,58,0.5858585858585859,0.96875,0.6771235521235521,0.15601799775028122,0.054320904796989034,1.54488612492947,0.004400975603025976,0.8782577336861935,11.294999999999732,142.58949999999996
ChemSpacE extreme-SVM,TPSA,11,99,99,25,0.25252525252525254,1.0,1.0,0.14394673123486684,0.4848703651068291,2.7613621417297436,0.09944757892785455,1.685180007020182,13.999999999999545,193.40199999999976
ChemSpacE extreme-SVM,TPSA,12,99,99,58,0.5858585858585859,1.0,0.6876847290640394,0.16543624161073825,0.0809064105705124,1.225055979215354,0.00711248173098052,1.3553802268236386,11.199999999999704,203.06499999999934
ChemSpacE extreme-SVM,TPSA,13,99,99,30,0.30303030303030304,1.0,0.9761904761904762,0.11736070381231672,0.28794280999628485,2.048366218326316,0.06823853702467898,0.6484133301304098,15.39999999999975,124.69499999999985
ChemSpacE extreme-SVM,TPSA,14,99,99,58,0.5858585858585859,1.0,0.7696827262044654,0.16128188358404186,0.035287749299981463,2.1312343668084597,0.003921262158655846,1.2881094352508604,5.599999999999909,377.89650000000006
ChemSpacE extreme-SVM,TPSA,15,99,99,24,0.24242424242424243,1.0,1.0,0.18165322580645163,0.5278419119480318,2.810557143900562,0.12574186707334334,1.2079008153847723,15.415000000000033,173.11549999999974
ChemSpacE extreme-SVM,TPSA,16,99,99,58,0.5858585858585859,1.0,0.722007722007722,0.12328597497393118,0.04825820742918552,1.2702652954325802,0.0048114650391948115,1.4773732096736683,8.399999999999864,89.17599999999996
ChemSpacE extreme-SVM,TPSA,17,99,99,45,0.45454545454545453,1.0,0.7390756302521009,0.11911111111111111,0.0786803092102204,1.9293998207433405,0.010068033045116885,1.1139464344973053,8.399999999999864,137.39999999999978
ChemSpacE extreme-SVM,TPSA,18,99,99,44,0.4444444444444444,1.0,0.6854066985645934,0.10435483870967742,0.20181673673029454,2.4211428069473717,0.035271662374532914,1.6076018717531246,5.600000000000023,261.1434999999999
ChemSpacE extreme-SVM,TPSA,19,99,99,52,0.5252525252525253,1.0,0.6794871794871795,0.09559708584098829,0.06127270542094454,1.9706638303874993,0.008968588745375851,1.243811880238995,9.79999999999984,177.12149999999951
ChemSpacE extreme-SVM,TPSA,20,99,99,56,0.5656565656565656,1.0,0.6951013513513513,0.15556090515166107,0.05572306068903554,2.1040769661185346,0.005690921068324681,0.975006401047551,8.400000000000091,65.15750000000003
ChemSpacE extreme-SVM,TPSA,21,99,99,47,0.47474747474747475,1.0,0.6466165413533835,0.07939213564213565,0.24045989147770896,1.9564519255391146,0.027023096150059288,1.0014196040218692,11.199999999999818,226.15799999999956
ChemSpacE extreme-SVM,TPSA,22,99,99,52,0.5252525252525253,1.0,0.6964285714285714,0.10342741935483872,0.07958170596426228,2.275018109843455,0.010068033045116885,1.3466088423219789,9.799999999999955,226.98299999999995
ChemSpacE extreme-SVM,TPSA,23,99,99,57,0.5757575757575758,0.9629629629629629,0.6625596184419714,0.16149412296564195,0.07267612022683068,1.4478570399047552,0.00828762728403896,0.8098153909830036,13.999999999999545,164.376
ChemSpacE extreme-SVM,TPSA,24,99,99,55,0.5555555555555556,1.0,0.6666666666666666,0.13110465116279071,0.05541879929011806,3.0178915499481516,0.010068033045116885,1.1097722986799465,9.23,162.99299999999982
ChemSpacE extreme-SVM,TPSA,25,99,99,35,0.35353535353535354,1.0,0.7947368421052632,0.14325017088174985,0.2946385842075001,1.6840667578469395,0.017152656929046946,0.8878637477153901,14.0,198.925
ChemSpacE extreme-SVM,TPSA,26,99,99,46,0.46464646464646464,1.0,0.6770833333333333,0.1512522361359571,0.1381932875276206,1.9741351850428215,0.012964100110435067,1.3642169375382651,11.104999999999905,353.5249999999997
ChemSpacE extreme-SVM,TPSA,27,99,99,55,0.5555555555555556,1.0,0.7308035714285714,0.14472049689440994,0.02669776490127873,1.7033986467830489,0.00462352708638961,0.7426204316103253,11.200000000000045,189.21499999999952
ChemSpacE extreme-SVM,TPSA,28,99,99,41,0.41414141414141414,1.0,0.8380434782608696,0.15627515983897705,0.10363817531986541,1.9591801735769812,0.0041784241196623426,0.27740623912635337,11.199999999999818,155.95999999999995
ChemSpacE extreme-SVM,TPSA,29,99,99,45,0.45454545454545453,1.0,0.743421052631579,0.1264240506329114,0.21948731692614487,2.142908232231083,0.02330995468590909,1.7115282822859834,13.999999999999773,373.4159999999993
ChemSpacE extreme-SVM,TPSA,30,99,99,60,0.6060606060606061,0.9523809523809523,0.7386148007590133,0.16636363636363635,0.03819965616568144,1.7442943899334298,0.002622272690363636,0.7070198890214867,5.599999999999909,211.51099999999988
ChemSpacE extreme-SVM,TPSA,31,99,99,52,0.5252525252525253,1.0,0.7527233115468409,0.147678916827853,0.04982743916631005,3.0772486056284496,0.009964256587084415,1.4630767187286595,11.199999999999932,207.9784999999998
ChemSpacE extreme-SVM,TPSA,32,99,99,28,0.2828282828282828,1.0,0.9166666666666667,0.14841286525120873,0.3645742740741684,2.4958782391860295,0.08872779456296241,0.881733841393921,15.73499999999973,156.91199999999995
ChemSpacE extreme-SVM,TPSA,33,99,99,31,0.31313131313131315,1.0,0.9354166666666667,0.12903225806451613,0.18863549971441884,3.062633084396579,0.03694455539195454,1.1002087899330677,14.0,226.29999999999998
ChemSpacE extreme-SVM,TPSA,34,99,99,60,0.6060606060606061,0.9285714285714286,0.625,0.15916453537936912,0.06258918531214075,1.6407672644912568,0.01164088589012987,0.9582637181314222,8.715000000000046,176.8899999999998
ChemSpacE extreme-SVM,TPSA,35,99,99,37,0.37373737373737376,1.0,0.7338056680161943,0.12361111111111112,0.3825306884617783,1.9457201319400539,0.012702031409091138,1.4256895274603605,11.199999999999818,653.7739999999974
ChemSpacE extreme-SVM,TPSA,36,99,99,59,0.5959595959595959,0.9090909090909091,0.6654240447343895,0.1416386554621849,0.08425264237384411,1.8608318783760915,0.00544450595872728,1.0540031128186382,11.009999999999536,101.575
ChemSpacE extreme-SVM,TPSA,37,99,99,54,0.5454545454545454,1.0,0.6896551724137931,0.1651537732014632,0.08812437706935583,2.1551984262727286,0.005690921068324681,1.1082624104590275,11.199999999999818,72.61399999999979
ChemSpacE extreme-SVM,TPSA,38,99,99,50,0.5050505050505051,1.0,0.6757894736842105,0.12465529495380243,0.11188284017786465,2.3420474758108494,0.010068033045116885,1.1501786960417042,11.199999999999818,152.6199999999999
ChemSpacE extreme-SVM,TPSA,39,99,99,55,0.5555555555555556,1.0,0.6417112299465241,0.14756128702757917,0.0402855337655339,1.6019383552224589,0.0041784241196623426,0.5269902043907783,11.009999999999536,224.68799999999953
ChemSpacE extreme-SVM,TPSA,40,99,99,24,0.24242424242424243,1.0,1.0,0.14811912225705332,0.659762873173102,1.8290355165019703,0.08712127763361566,1.4750000135145591,22.149999999999807,180.26549999999975
ChemSpacE extreme-SVM,TPSA,41,99,99,45,0.45454545454545453,1.0,0.759375,0.12424242424242424,0.12202538251515715,1.6955472683765167,0.00544450595872728,1.095340338748343,11.199999999999818,131.1879999999999
ChemSpacE extreme-SVM,TPSA,42,99,99,55,0.5555555555555556,1.0,0.7068965517241379,0.08066528066528067,0.07148856148446114,2.4037368590345114,0.00544450595872728,0.6127158215088504,11.200000000000045,128.61899999999974
ChemSpacE extreme-SVM,TPSA,43,99,99,43,0.43434343434343436,1.0,0.722007722007722,0.15274725274725276,0.1492339921670034,1.5661369352701575,0.01164088589012987,0.7311453495955208,13.999999999999545,155.3969999999999
ChemSpacE extreme-SVM,TPSA,44,99,99,52,0.5252525252525253,1.0,0.7727272727272727,0.08741596638655463,0.12304868975244965,2.1309388133086387,0.011640885890129873,0.8775939119380526,9.79999999999984,193.04549999999983
ChemSpacE extreme-SVM,TPSA,45,99,99,57,0.5757575757575758,1.0,0.6619047619047619,0.10952380952380952,0.035123147663309595,1.8469308799250355,0.0003433808957738812,1.425997725892506,8.399999999999864,194.0819999999998
ChemSpacE extreme-SVM,TPSA,46,99,99,50,0.5050505050505051,1.0,0.6937908496732026,0.1710139979515193,0.11158784545140943,1.8228725990441867,0.007686436982427922,0.8512187558555007,11.389999999999986,199.99699999999967
ChemSpacE extreme-SVM,TPSA,47,99,99,44,0.4444444444444444,1.0,0.6211993243243243,0.14866436088012364,0.14799244404348144,1.8603655897724116,0.025886177900137863,1.0620352405236664,8.399999999999636,244.54000000000013
ChemSpacE extreme-SVM,TPSA,48,99,99,39,0.3939393939393939,1.0,0.8695652173913043,0.17555555555555558,0.16922652231378787,2.063611855213082,0.02602670585578584,0.7643641999610817,11.199999999999818,264.4320000000002
ChemSpacE extreme-SVM,TPSA,49,99,99,57,0.5757575757575758,1.0,0.6909814323607427,0.09419137466307279,0.05084159921981524,2.0161443052014127,0.0041784241196623426,0.8748992258725794,11.200000000000045,150.00799999999964
ChemSpacE extreme-SVM,cLogP,0,99,99,31,0.31313131313131315,1.0,0.6711229946524064,0.11807951987997,0.5759326185487099,3.1932170250633627,0.09168479037669974,1.4419170931964542,2.575599999999941,15.896300000000032
ChemSpacE extreme-SVM,cLogP,1,99,99,30,0.30303030303030304,1.0,0.717948717948718,0.09360576923076923,0.6033330260646976,1.9862986233787243,0.13668815302308726,1.4823615644361607,2.454999999999988,18.240024999999875
ChemSpacE extreme-SVM,cLogP,2,99,99,24,0.24242424242424243,1.0,1.0,0.18390151515151518,0.47009098251817427,2.0414244349842106,0.10554268248998762,2.289358520265116,1.252649999999997,30.07159499999979
ChemSpacE extreme-SVM,cLogP,3,99,99,33,0.3333333333333333,1.0,0.5714285714285714,0.13135737501934686,0.4228893247579686,2.901602317379836,0.1341808157264918,1.00510811701847,2.494720000000002,39.99465999999982
ChemSpacE extreme-SVM,cLogP,4,99,99,23,0.23232323232323232,1.0,1.0,0.14914317302377003,0.9577046519055843,2.794055327322194,0.31405961263312215,1.5011266297011152,2.1997899999999966,32.47669999999977
ChemSpacE extreme-SVM,cLogP,5,99,99,30,0.30303030303030304,1.0,0.5714285714285714,0.11066666666666666,0.40271000660987344,2.1236455444693147,0.17574729770286734,1.3072425262906389,1.594785000000002,20.837334999999864
ChemSpacE extreme-SVM,cLogP,6,99,99,28,0.2828282828282828,1.0,0.746031746031746,0.14829871193507557,0.585375256181984,1.7845829436663974,0.09398760121701047,0.855828438190776,2.7395000000000014,24.30983499999983
ChemSpacE extreme-SVM,cLogP,7,99,99,29,0.29292929292929293,1.0,0.7338056680161943,0.10098039215686275,0.40734594932725,2.0934232598644034,0.1438856015384176,1.1148854274729598,1.734599999999988,18.965559999999883
ChemSpacE extreme-SVM,cLogP,8,99,99,26,0.26262626262626265,1.0,0.6400560224089635,0.1525895875591616,0.8175691476952469,2.462674177677891,0.28794209030658946,1.0037141156038991,2.0881499999999953,34.71012499999957
ChemSpacE extreme-SVM,cLogP,9,99,99,24,0.24242424242424243,1.0,1.0,0.10764127764127764,0.47689480959330277,1.778020128312019,0.09313340596690223,1.147392034304076,1.3578500000000018,32.308844999999735
ChemSpacE extreme-SVM,cLogP,10,99,99,27,0.2727272727272727,1.0,0.6363636363636364,0.17433562992125987,0.569449801387333,2.5685634924968466,0.1604369911464159,1.056957417276708,1.5679999999999836,25.852439999999856
ChemSpacE extreme-SVM,cLogP,11,99,99,21,0.21212121212121213,1.0,1.0,0.16375,0.6108089829180425,2.4862463456360535,0.18900755349197956,1.17400621564286,1.521300000000001,57.1710999999996
ChemSpacE extreme-SVM,cLogP,12,99,99,25,0.25252525252525254,1.0,0.7857142857142857,0.11299790356394131,0.8582266562332501,2.9744120576983177,0.22445173094558124,1.2552928718624519,1.738700000000002,24.766639999999803
ChemSpacE extreme-SVM,cLogP,13,99,99,29,0.29292929292929293,1.0,0.6720430107526881,0.09542735042735044,0.6377417759813495,2.8602450977554454,0.12303948002626623,0.9673953140978142,3.979799999999999,39.56109999999983
