method,property,seed_id,requested_candidates,valid_candidates,distinct_canonical_structures,median_sa_score,median_np_likeness,median_np_fragment_confidence,valid_changed_candidates,median_delta_sa_vs_seed,median_delta_np_vs_seed,median_delta_np_confidence_vs_seed,sa_nonworsening_fraction_valid_changed,np_nondecreasing_fraction_valid_changed,sa_and_np_fraction_valid_changed
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,0,100,92,52,5.075253372523476,0.0,0.673469387755102,85,3.146383101156002,2.0557451104500517,-0.30952380952380953,0.0,0.9764705882352941,0.0
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,1,100,100,47,4.345742758924908,0.4786285547801,0.6743745774171737,88,2.618611018432325,1.6937234337810354,-0.33333333333333337,0.0,1.0,0.0
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,2,100,100,37,4.910348318987014,0.6026141362401282,0.6978365384615385,80,3.9634097982488488,2.4242440476327314,-0.24986499754540992,0.0,1.0,0.0
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,3,100,100,52,5.374546170645351,0.5632902356561594,0.7406629318394025,92,1.92642120464994,0.49174587090810823,-0.23835990092239429,0.1956521739130435,0.7065217391304348,0.16304347826086957
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,4,100,100,52,4.564236689858793,0.047971023923816664,0.7368421052631579,87,3.0715566815861433,1.329464621604679,-0.3098591549295775,0.04597701149425287,1.0,0.04597701149425287
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,5,100,100,62,4.271531312739862,0.3531373968924308,0.6735729386892177,98,1.3538213133515558,2.2071488953296408,-0.29809014514896864,0.21428571428571427,0.9693877551020408,0.1836734693877551
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,6,100,100,52,4.660897729333067,0.3570772354125735,0.6666666666666666,97,1.213508666002764,1.6911720114111275,-0.29107981220657275,0.29896907216494845,0.9484536082474226,0.24742268041237114
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,7,100,100,47,4.070354000010368,0.4786285547801,0.6743918053777209,83,2.758137968043024,0.8681709087542455,-0.29487179487179493,0.0,0.9879518072289156,0.0
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,8,100,100,54,5.010383959756333,0.596201734269552,0.8285714285714286,93,3.0045764039962846,0.8121929382128893,-0.1595959595959595,0.17204301075268819,0.978494623655914,0.16129032258064516
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,9,100,100,46,4.28399480072683,0.1143021716784792,0.7006493506493506,82,3.113611461035715,1.6260626921389578,-0.3109126984126984,0.1951219512195122,1.0,0.1951219512195122
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,10,100,100,48,5.610486679535724,0.1977100574414249,0.7307692307692307,86,3.5667889958509567,1.793742216053067,-0.26645004278990153,0.023255813953488372,1.0,0.023255813953488372
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,11,100,100,48,4.468756260500492,0.11864177760323331,0.7115384615384616,88,2.605170816115257,1.5573950389232736,-0.23071928071928072,0.14772727272727273,1.0,0.14772727272727273
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,12,100,100,48,4.872784566961357,0.0,0.7763758711848113,93,2.323336937042858,1.5654203561901847,-0.21476715686274506,0.23655913978494625,0.956989247311828,0.1935483870967742
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,13,100,100,35,5.6076399339066025,0.7002337591328834,0.7059072922555116,84,3.436457771518956,0.015605813318243345,-0.29937888198757767,0.047619047619047616,0.5,0.047619047619047616
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,14,100,77,52,5.253215071309392,0.0,0.8260869565217391,70,2.9098452600196283,1.3537433496332218,-0.14520098441345364,0.17142857142857143,0.8285714285714286,0.0
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,15,100,100,44,4.2299712984552755,0.010327850159350001,0.6666666666666666,80,2.9788406587529703,0.5662068539664622,-0.26049783549783556,0.075,0.975,0.075
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,16,100,81,43,4.237810796646601,0.0,0.8,70,2.515766041187909,1.5380725781460143,-0.2816901408450704,0.11428571428571428,1.0,0.11428571428571428
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,17,100,100,61,5.607761317516931,0.20117342112678063,0.6295149638802889,94,2.769416759430009,1.524933220160667,-0.2914319849803721,0.10638297872340426,1.0,0.10638297872340426
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,18,100,82,54,4.582412675520912,0.39179621541277654,0.8014084507042254,76,2.8838637937860243,2.0107274796558317,-0.2375998447427019,0.0,1.0,0.0
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,19,100,75,55,5.089239449351006,0.2819806047294523,0.6666666666666666,67,2.9880222978686595,3.2891893987060223,-0.34801288936627284,0.014925373134328358,1.0,0.014925373134328358
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,20,100,100,55,3.2469818747587684,0.41361796993490074,0.764375413086583,91,1.1404095635109481,1.6478797639773732,-0.19450431034482762,0.21978021978021978,1.0,0.21978021978021978
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,21,100,100,55,5.256569204846244,0.6902053638276562,0.75,92,3.3493528032971196,0.4496742901105729,-0.22751209237010456,0.0,0.8913043478260869,0.0
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,22,100,100,55,4.016999675885124,0.6715596879232999,0.75,89,1.559947842774851,1.018357919992263,-0.21272727272727265,0.38202247191011235,1.0,0.38202247191011235
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,23,100,100,47,4.996940049284507,0.8111644635108393,0.7777777777777778,87,3.041451211142597,0.6387042035421,-0.2692307692307693,0.011494252873563218,0.8735632183908046,0.0
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,24,100,100,35,3.0802284974155825,0.085274984475075,0.7515432098765432,80,2.7612617748661794,2.182963780256833,-0.2915300019293845,0.05,1.0,0.05
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,25,100,100,52,4.043614072795545,0.41011401834204997,0.8333333333333334,88,1.2981091774225435,0.5105954452860091,-0.19995003331112587,0.13636363636363635,0.9318181818181818,0.11363636363636363
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,26,100,87,54,4.9420631868815015,0.11864177760323331,0.72,79,2.648793252718799,1.6814561290662233,-0.229776247848537,0.13924050632911392,0.9620253164556962,0.10126582278481013
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,27,100,100,53,4.784493046720609,0.53630593120606,0.7619047619047619,90,2.9436255259608983,0.4402651239881861,-0.14333333333333326,0.1,0.6777777777777778,0.08888888888888889
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,28,100,100,52,2.7453302814694647,0.4786285547801,0.7861904761904761,87,1.9841432153850551,0.5634780716747319,-0.23809523809523814,0.022988505747126436,0.8390804597701149,0.0
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,29,100,100,42,4.16551766691331,0.4786285547801,0.6818181818181818,83,3.510664057535184,2.2701030929155586,-0.33333333333333337,0.0,1.0,0.0
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,30,100,81,44,4.590139391840941,0.28552742261509995,0.7428571428571429,72,2.755752316254035,1.3110447064908457,-0.1969805055039665,0.0,1.0,0.0
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,31,100,100,58,3.314289403320956,0.5918223600106817,0.730905077262693,89,0.8172756305397471,-0.25992152446803984,-0.2327994175464143,0.4606741573033708,0.29213483146067415,0.033707865168539325
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,32,100,100,31,3.752430365125325,0.45598009326575717,0.7272727272727273,76,3.4771940859836388,0.046763146834222225,-0.33333333333333337,0.013157894736842105,0.5263157894736842,0.0
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,33,100,100,38,2.701044842026315,0.4786285547801,0.6666666666666666,80,1.7056056173135197,1.143780212165108,-0.2962962962962963,0.025,0.975,0.0
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,34,100,100,52,4.51220383693147,0.7128580406597596,0.7297297297297297,98,2.0246970674020783,2.087931452775007,-0.23693693693693696,0.0,1.0,0.0
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,35,100,100,48,5.310860908739487,0.0251286675201,0.6483379319406123,94,3.3519047487588876,1.8060431149529894,-0.3686061381074169,0.0,1.0,0.0
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,36,100,97,45,5.641885477456224,0.0,0.6666666666666666,84,3.311288009198618,0.9917685603552131,-0.2360984426201817,0.047619047619047616,1.0,0.047619047619047616
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,37,100,100,52,5.106915185518399,0.01256433376005,0.75,92,2.969243502907294,1.2752053332051765,-0.23551238677289094,0.21739130434782608,0.9130434782608695,0.13043478260869565
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,38,100,100,49,3.691727659424906,0.9053780564769763,0.6814123376623377,84,1.4345205314765623,-1.1638060454939485,-0.33333333333333337,0.4166666666666667,0.09523809523809523,0.08333333333333333
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,39,100,100,36,4.518016547968836,0.0251286675201,0.7172630376855729,85,3.2133958406337495,0.9544869997801478,-0.2743055555555556,0.047058823529411764,0.9764705882352941,0.023529411764705882
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,40,100,100,42,3.368496759202195,0.0251286675201,0.8166666666666667,90,1.496121870346256,1.3488628521218695,-0.2530487804878049,0.022222222222222223,0.8555555555555555,0.0
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,41,100,100,51,4.943443197226776,0.5291236828290355,0.7716181180417874,90,2.8161554248511496,0.6143613645213111,-0.19204545454545463,0.07777777777777778,0.9444444444444444,0.05555555555555555
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,42,100,100,55,4.573957493456345,0.1325512299544264,0.7555713608345187,89,2.1056517334535343,0.6159534108646523,-0.16550116550116545,0.21348314606741572,0.898876404494382,0.19101123595505617
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,43,100,100,38,3.0432414000398422,0.5975523317007333,0.8037104901511681,78,2.4680547944592224,1.0989431758796033,-0.2367530934549007,0.21794871794871795,1.0,0.21794871794871795
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,44,100,100,52,4.738481138928938,0.649055488671066,0.8257575757575758,93,2.838639324073096,0.788348616745886,-0.19565217391304346,0.0,1.0,0.0
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,45,100,100,48,5.399501559124924,0.0251286675201,0.762531328320802,89,3.0054483058601553,1.6326682541642297,-0.23294314381270897,0.056179775280898875,1.0,0.056179775280898875
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,46,100,100,49,2.9502743298085248,0.0251286675201,0.7880952380952381,92,1.7765390665657055,0.6529673676968518,-0.14938409259849206,0.22826086956521738,0.8913043478260869,0.16304347826086957
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,47,100,87,54,5.645847477355318,0.41811832415937505,0.75,82,3.2212283320464907,1.2949895015828004,-0.21260997067448684,0.024390243902439025,0.9878048780487805,0.024390243902439025
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,48,100,100,52,5.628097443632251,0.5438838802553363,0.8057780320366132,90,3.873684452360706,0.9875090468541134,-0.24695121951219512,0.17777777777777778,0.9888888888888889,0.17777777777777778
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,49,100,100,38,3.2027325754541165,0.0,0.817487330761667,84,1.8225960648074504,1.0744456792372388,-0.23245614035087714,0.32142857142857145,0.9166666666666666,0.32142857142857145
ChemSpacE extreme-SVM,FractionCSP3,0,100,100,40,5.011157124221699,0.015864731175254543,0.7388372093023257,98,3.4555632694694163,1.8855350781880629,-0.2836032668881506,0.0,1.0,0.0
ChemSpacE extreme-SVM,FractionCSP3,1,100,100,38,5.317929719080295,0.015864731175254543,0.7516447368421053,98,3.417313183485873,1.2309596101761897,-0.3125,0.0,1.0,0.0
ChemSpacE extreme-SVM,FractionCSP3,2,100,100,21,4.827750917140457,0.07275510653960066,0.7097902097902098,98,2.558829997391566,1.7885615335862453,-0.21245421245421248,0.01020408163265306,1.0,0.01020408163265306
ChemSpacE extreme-SVM,FractionCSP3,3,100,100,33,5.088029373974283,0.06209846428241235,0.7692307692307693,98,1.5126236092494452,-0.05066074971600436,-0.14913657770800626,0.0,0.14285714285714285,0.0
ChemSpacE extreme-SVM,FractionCSP3,4,100,100,36,4.718797012828133,0.015864731175254543,0.8292158968850698,98,2.833516143554087,0.9883114914970937,-0.19183673469387752,0.0,1.0,0.0
ChemSpacE extreme-SVM,FractionCSP3,5,100,100,31,5.6982120658856426,0.015864731175254543,0.6923076923076923,100,2.7550558423893454,1.8173335162625766,-0.27828054298642535,0.01,0.99,0.0
ChemSpacE extreme-SVM,FractionCSP3,6,100,100,37,5.4588974826544625,0.015864731175254543,0.6923076923076923,100,1.8140863774122544,1.3217099409859931,-0.2654387865655471,0.0,1.0,0.0
ChemSpacE extreme-SVM,FractionCSP3,7,100,100,25,4.718797012828133,0.0482147902964167,0.7759259259259259,98,2.1731812987271093,0.4516408182565579,-0.26538461538461544,0.01020408163265306,0.9897959183673469,0.01020408163265306
ChemSpacE extreme-SVM,FractionCSP3,8,100,100,25,4.788053360941959,0.06209846428241235,0.8705936920222634,98,2.6743666017975247,0.27946132377393196,-0.1501262626262626,0.0,1.0,0.0
ChemSpacE extreme-SVM,FractionCSP3,9,100,100,42,4.718797012828133,0.015864731175254543,0.806470588235294,98,2.1181547521195965,1.3225264585268626,-0.2245977011494253,0.01020408163265306,1.0,0.01020408163265306
ChemSpacE extreme-SVM,FractionCSP3,10,100,100,30,4.718797012828133,0.01758078865717111,0.7686170212765957,98,2.1530405493187414,1.2776784771051548,-0.23953161204899037,0.0,1.0,0.0
ChemSpacE extreme-SVM,FractionCSP3,11,100,100,26,4.969580344768653,0.017970795130813965,0.7846153846153847,98,2.8388694413061413,1.3954176543667542,-0.18351648351648348,0.0,1.0,0.0
ChemSpacE extreme-SVM,FractionCSP3,12,100,100,38,4.853181145479466,0.015864731175254543,0.8764880952380952,98,2.303290623785416,1.5812850873654392,-0.14664831449821308,0.0,1.0,0.0
ChemSpacE extreme-SVM,FractionCSP3,13,100,100,45,4.718797012828133,0.015864731175254543,0.9356060606060606,98,2.60080916531761,-0.6843690279576289,-0.10345156369183833,0.030612244897959183,0.07142857142857142,0.0
ChemSpacE extreme-SVM,FractionCSP3,14,100,100,50,4.718797012828133,0.015864731175254543,0.8052168021680217,98,2.185832728490985,1.3696080808084763,-0.16046569346359513,0.0,1.0,0.0
ChemSpacE extreme-SVM,FractionCSP3,15,100,100,36,4.7823800176803495,0.015864731175254543,0.7744360902255639,98,2.0999585426062675,0.522973362519749,-0.19114832535885168,0.01020408163265306,1.0,0.01020408163265306
ChemSpacE extreme-SVM,FractionCSP3,16,100,100,40,4.718797012828133,0.015864731175254543,0.7205882352941178,98,2.4832423320851613,1.5066420176227764,-0.30330882352941174,0.0,1.0,0.0
ChemSpacE extreme-SVM,FractionCSP3,17,100,100,41,5.462760965793706,0.015864731175254543,0.6986128625472887,99,2.6907134523552863,1.3139554447689639,-0.21509971509971515,0.0,1.0,0.0
ChemSpacE extreme-SVM,FractionCSP3,18,100,100,34,4.854334213051866,0.015864731175254543,0.7986150367439231,98,2.9330772775822678,1.574956360719933,-0.2340365377275362,0.0,1.0,0.0
ChemSpacE extreme-SVM,FractionCSP3,19,100,100,39,5.456531209974567,0.015864731175254543,0.6978938130759105,98,3.2181473530613727,2.980951935289737,-0.2846007812785221,0.0,1.0,0.0
ChemSpacE extreme-SVM,FractionCSP3,20,100,100,36,4.7700485098549255,0.015864731175254543,0.7963269814968241,98,2.2156459189374376,1.2043382220964542,-0.1741434182015168,0.01020408163265306,1.0,0.01020408163265306
ChemSpacE extreme-SVM,FractionCSP3,21,100,100,19,4.965728269934472,0.07275510653960066,0.8207070707070707,98,2.928145968643768,-0.2035569435771793,-0.18803418803418803,0.0,0.10204081632653061,0.0
ChemSpacE extreme-SVM,FractionCSP3,22,100,100,41,4.981920619356707,0.015864731175254543,0.7613571017826337,98,2.012562924015398,0.36266296324421765,-0.2097697697697697,0.0,1.0,0.0
ChemSpacE extreme-SVM,FractionCSP3,23,100,100,26,4.718797012828133,0.06209846428241235,0.8431372549019608,98,2.4020631313014738,-0.24549888942630438,-0.23717948717948717,0.0,0.12244897959183673,0.0
ChemSpacE extreme-SVM,FractionCSP3,24,100,100,23,4.718797012828133,0.02211444846729222,0.7595588235294117,98,3.182689653247193,1.6498380673907835,-0.27852564102564104,0.01020408163265306,1.0,0.01020408163265306
ChemSpacE extreme-SVM,FractionCSP3,25,100,100,41,4.8214304173046045,0.015864731175254543,0.9205329153605015,98,2.4215017546245963,0.02015949030404782,-0.1584880636604774,0.01020408163265306,0.8979591836734694,0.0
ChemSpacE extreme-SVM,FractionCSP3,26,100,100,41,5.01320779044695,0.015864731175254543,0.6990254872563718,98,2.9293201058459353,1.5786790826382444,-0.2612577639751553,0.0,1.0,0.0
ChemSpacE extreme-SVM,FractionCSP3,27,100,100,28,4.718797012828133,0.04584750404467534,0.873015873015873,98,2.3951999744168746,-0.10901752647748107,-0.03986291486291482,0.0,0.12244897959183673,0.0
ChemSpacE extreme-SVM,FractionCSP3,28,100,100,31,4.718797012828133,0.01728613153236916,0.9650776053215078,98,2.7986114329900635,0.021916395305187915,-0.07828282828282829,0.0,0.9897959183673469,0.0
ChemSpacE extreme-SVM,FractionCSP3,29,100,100,21,4.718797012828133,0.06482071726177599,0.8683385579937304,98,3.1115750335576164,1.842555808918097,-0.18080149114631872,0.0,1.0,0.0
ChemSpacE extreme-SVM,FractionCSP3,30,100,100,36,4.902279663369795,0.015864731175254543,0.7743664717348928,98,2.6198865182520814,0.9519554256946918,-0.1596560846560846,0.0,1.0,0.0
ChemSpacE extreme-SVM,FractionCSP3,31,100,100,22,4.722413331220247,0.07275510653960066,0.7926829268292683,98,1.459578550382628,-0.7798510467250834,-0.19043151969981242,0.01020408163265306,0.04081632653061224,0.0
ChemSpacE extreme-SVM,FractionCSP3,32,100,100,35,4.810244321360708,0.015864731175254543,0.7853618421052632,98,2.3312478297928805,-0.4401153620905026,-0.234375,0.01020408163265306,0.08163265306122448,0.0
ChemSpacE extreme-SVM,FractionCSP3,33,100,100,23,4.718797012828133,0.059376211303048716,0.875,98,2.9503040619750145,0.7106534476191542,-0.13888888888888884,0.0,0.9897959183673469,0.0
ChemSpacE extreme-SVM,FractionCSP3,34,100,100,28,4.718797012828133,0.02172444199364936,0.8090229079008883,100,2.229202121276166,1.3922360527239008,-0.1576437587657784,0.01,1.0,0.01
ChemSpacE extreme-SVM,FractionCSP3,35,100,100,36,4.718797012828133,0.015864731175254543,0.7913456599897277,98,2.510220962661346,1.796779178608144,-0.24016949152542372,0.0,1.0,0.0
ChemSpacE extreme-SVM,FractionCSP3,36,100,100,31,4.919444180044666,0.015864731175254543,0.7208252740167633,98,2.0459034423311353,0.8225229598366668,-0.19666565318739226,0.01020408163265306,0.9897959183673469,0.01020408163265306
ChemSpacE extreme-SVM,FractionCSP3,37,100,100,41,4.718797012828133,0.015864731175254543,0.8927899686520375,98,2.489398500495448,1.2545850103043008,-0.14398577612863328,0.0,1.0,0.0
ChemSpacE extreme-SVM,FractionCSP3,38,100,100,27,5.067586749218636,0.06209846428241235,0.7829787234042553,98,1.646339162598223,-1.8881687347601275,-0.27086743044189854,0.01020408163265306,0.0,0.0
ChemSpacE extreme-SVM,FractionCSP3,39,100,100,17,4.718797012828133,0.07275510653960066,0.8569844789356984,98,2.386337728911143,0.596105472947372,-0.16925215208034433,0.0,1.0,0.0
ChemSpacE extreme-SVM,FractionCSP3,40,100,100,18,4.718797012828133,0.07275510653960066,0.8535714285714286,98,2.5494762297874933,1.2362114901592696,-0.2576036866359447,0.01020408163265306,1.0,0.01020408163265306
ChemSpacE extreme-SVM,FractionCSP3,41,100,100,29,4.718797012828133,0.023762031374568192,0.8587301587301588,98,2.394467464590887,0.066422569366037,-0.13782071586949635,0.0,1.0,0.0
ChemSpacE extreme-SVM,FractionCSP3,42,100,100,36,4.718797012828133,0.015864731175254543,0.8116554054054055,98,2.324028523384872,0.3562424825773763,-0.1500269671001378,0.0,0.9795918367346939,0.0
ChemSpacE extreme-SVM,FractionCSP3,43,100,100,21,4.718797012828133,0.0698515009171169,0.8720538720538721,98,2.653345894528525,0.5717884280291339,-0.17926667926667927,0.0,1.0,0.0
ChemSpacE extreme-SVM,FractionCSP3,44,100,100,22,4.718797012828133,0.07275510653960066,0.8522370486656201,98,2.2765131604731623,0.13226839657900424,-0.20192307692307693,0.0,1.0,0.0
ChemSpacE extreme-SVM,FractionCSP3,45,100,100,30,4.84270740499205,0.015864731175254543,0.8272727272727273,98,2.5883592537693256,1.6234043178193842,-0.18281004709576132,0.0,1.0,0.0
ChemSpacE extreme-SVM,FractionCSP3,46,100,100,29,4.718797012828133,0.017970795130813965,0.8603145235892692,98,2.5514348310567785,0.5894168252154262,-0.06722170829478874,0.0,1.0,0.0
ChemSpacE extreme-SVM,FractionCSP3,47,100,100,38,5.19988111971308,0.015864731175254543,0.8096264367816092,98,3.199345560763173,0.8891682987912547,-0.21496212121212127,0.0,1.0,0.0
ChemSpacE extreme-SVM,FractionCSP3,48,100,100,46,4.718797012828133,0.015864731175254543,0.8869047619047619,98,2.724004542111916,0.4138990597401925,-0.12683150183150182,0.0,1.0,0.0
ChemSpacE extreme-SVM,FractionCSP3,49,100,100,40,4.718797012828133,0.015864731175254543,0.825,98,1.7500642416969567,1.0903104104124932,-0.1770989974937343,0.01020408163265306,1.0,0.01020408163265306
ChemSpacE extreme-SVM,HBA,0,100,100,55,4.882867428150847,0.015864731175254543,0.6403688524590163,98,3.1174249784925685,1.8855350781880629,-0.35119047619047616,0.07142857142857142,1.0,0.07142857142857142
ChemSpacE extreme-SVM,HBA,1,100,100,42,4.718797012828133,0.015864731175254543,0.775,98,2.6057696774553945,1.2309596101761897,-0.25462962962962965,0.061224489795918366,1.0,0.061224489795918366
ChemSpacE extreme-SVM,HBA,2,100,100,37,4.718797012828133,0.015864731175254543,0.8333333333333334,98,2.2586170056025763,1.731671158221899,-0.1586080586080586,0.05102040816326531,1.0,0.05102040816326531
ChemSpacE extreme-SVM,HBA,3,100,100,64,4.80295848717332,0.04706708314198701,0.5366666666666666,99,1.1214956469644486,-0.06569213085642969,-0.41836734693877553,0.10101010101010101,0.23232323232323232,0.10101010101010101
ChemSpacE extreme-SVM,HBA,4,100,100,30,4.75802773672072,0.015864731175254543,0.625,98,2.734499844866436,0.9883114914970937,-0.375,0.061224489795918366,1.0,0.061224489795918366
ChemSpacE extreme-SVM,HBA,5,100,100,40,5.163800629860281,0.015864731175254543,0.7023809523809523,98,2.4437140807474136,1.8173335162625766,-0.28324487689812766,0.05102040816326531,1.0,0.05102040816326531
ChemSpacE extreme-SVM,HBA,6,100,100,41,4.949702473228119,0.006909329027470784,0.7416666666666667,99,1.5165135745280072,1.3185749817832744,-0.2244131455399061,0.13131313131313133,1.0,0.13131313131313133
ChemSpacE extreme-SVM,HBA,7,100,100,42,4.718797012828133,0.015864731175254543,0.7916666666666667,97,2.1410597534539813,0.4054070851494001,-0.29487179487179493,0.05154639175257732,1.0,0.05154639175257732
ChemSpacE extreme-SVM,HBA,8,100,100,41,4.718797012828133,0.015864731175254543,0.8482269503546099,98,2.4491169304976443,0.23050533768741052,-0.15965835430488828,0.10204081632653061,0.9897959183673469,0.09183673469387756
ChemSpacE extreme-SVM,HBA,9,100,100,31,4.718797012828133,-0.004904329912100649,0.75,98,2.1181547521195965,1.3017573974395076,-0.22803030303030303,0.16326530612244897,0.9897959183673469,0.15306122448979592
ChemSpacE extreme-SVM,HBA,10,100,100,41,4.857774352670673,0.015864731175254543,0.7309899569583931,98,2.253022082299502,1.2738563556676787,-0.3009435353088603,0.07142857142857142,1.0,0.07142857142857142
ChemSpacE extreme-SVM,HBA,11,100,100,30,4.718797012828133,0.0002612357172603872,0.625,97,2.160445212705535,1.3853021105043204,-0.28928571428571426,0.10309278350515463,1.0,0.10309278350515463
ChemSpacE extreme-SVM,HBA,12,100,100,37,4.937381304312495,0.015864731175254543,0.7382659713168187,98,2.5101346039578925,1.5812850873654392,-0.3025075414781297,0.01020408163265306,1.0,0.01020408163265306
ChemSpacE extreme-SVM,HBA,13,100,97,62,7.269334368656875,0.015864731175254543,0.3230769230769231,95,4.844960010597283,-0.6843690279576289,-0.6752717391304348,0.07368421052631578,0.042105263157894736,0.010526315789473684
ChemSpacE extreme-SVM,HBA,14,100,96,38,7.3284153846153846,0.009481735696269485,0.625,94,4.73555004603069,1.3664731216057575,-0.3315217391304348,0.07446808510638298,1.0,0.07446808510638298
ChemSpacE extreme-SVM,HBA,15,100,100,29,4.718797012828133,0.015864731175254543,0.7570168404170008,98,1.9450085099131416,0.522973362519749,-0.21970729751403373,0.1326530612244898,1.0,0.1326530612244898
ChemSpacE extreme-SVM,HBA,16,100,100,38,5.059168892368323,0.011060908917466002,0.625,98,2.722329525257253,1.505074538021417,-0.375,0.0,1.0,0.0
ChemSpacE extreme-SVM,HBA,17,100,100,30,5.205427465384008,0.015864731175254543,0.7638888888888888,99,2.5591695205594824,1.3139554447689639,-0.15740740740740744,0.09090909090909091,1.0,0.09090909090909091
ChemSpacE extreme-SVM,HBA,18,100,100,38,4.718797012828133,0.015864731175254543,0.8888888888888888,98,2.771677857211389,1.574956360719933,-0.1494331065759637,0.05102040816326531,1.0,0.05102040816326531
ChemSpacE extreme-SVM,HBA,19,100,100,37,4.718797012828133,0.001088886082405848,0.6929280397022333,98,2.471470572116879,2.9735640127433127,-0.28728414442700156,0.04081632653061224,1.0,0.04081632653061224
ChemSpacE extreme-SVM,HBA,20,100,100,46,4.718797012828133,0.015864731175254543,0.7142857142857143,99,1.989640211903093,1.2043382220964542,-0.25924744897959184,0.0707070707070707,1.0,0.0707070707070707
ChemSpacE extreme-SVM,HBA,21,100,100,59,4.870578902164358,0.015864731175254543,0.7453703703703703,99,2.6557479471668453,-0.2604473189415254,-0.22079772079772086,0.0,0.21212121212121213,0.0
ChemSpacE extreme-SVM,HBA,22,100,100,44,4.754459586061483,0.015864731175254543,0.7368131868131869,98,1.8971693831334902,0.36266296324421765,-0.21003205128205127,0.04081632653061224,1.0,0.04081632653061224
ChemSpacE extreme-SVM,HBA,23,100,100,38,4.718797012828133,0.015864731175254543,0.8571428571428571,98,2.4020631313014738,-0.29173262253346216,-0.20575692963752668,0.10204081632653061,0.09183673469387756,0.01020408163265306
ChemSpacE extreme-SVM,HBA,24,100,100,41,4.718797012828133,0.015864731175254543,0.8293269230769231,98,2.9066965189629164,1.6225775475007265,-0.18990384615384615,0.061224489795918366,1.0,0.061224489795918366
ChemSpacE extreme-SVM,HBA,25,100,100,61,4.976686637024073,0.015864731175254543,0.7123161764705883,98,2.7320430797573527,0.02015949030404782,-0.32674632352941174,0.05102040816326531,0.7959183673469388,0.05102040816326531
ChemSpacE extreme-SVM,HBA,26,100,100,34,4.718797012828133,0.005741742595719804,0.8333333333333334,98,2.1042163822718605,1.5786790826382444,-0.19047619047619047,0.061224489795918366,1.0,0.061224489795918366
ChemSpacE extreme-SVM,HBA,27,100,100,36,4.718797012828133,0.015864731175254543,0.7717948717948718,98,2.3238406571631516,-0.12032174325460317,-0.16116181370418653,0.05102040816326531,0.16326530612244897,0.030612244897959183
ChemSpacE extreme-SVM,HBA,28,100,100,38,4.718797012828133,0.015864731175254543,1.0,98,2.7986114329900635,0.0167413480852379,-0.05660377358490565,0.16326530612244897,0.6122448979591837,0.14285714285714285
ChemSpacE extreme-SVM,HBA,29,100,100,45,4.718797012828133,0.015864731175254543,0.625,98,3.0669541038144255,1.788271501702981,-0.375,0.04081632653061224,1.0,0.04081632653061224
