scale,property,seed_id,alpha,is_rdkit_valid_ols,changed_from_seed_ols,property_delta_ols,expected_signed_improvement_ols,seed_similarity_tanimoto_ols,scaffold_evaluable_ols,scaffold_retained_ols,sa_score_delta_ols,np_likeness_delta_ols,selfies_len_tokens_ols,is_rdkit_valid_chemspace,changed_from_seed_chemspace,property_delta_chemspace,expected_signed_improvement_chemspace,seed_similarity_tanimoto_chemspace,scaffold_evaluable_chemspace,scaffold_retained_chemspace,sa_score_delta_chemspace,np_likeness_delta_chemspace,selfies_len_tokens_chemspace,alpha_sign,absolute_latent_displacement,improvement_difference_chemspace_minus_ols,sa_delta_difference_chemspace_minus_ols,similarity_difference_chemspace_minus_ols
train_std_unit,TPSA,38,-75.0,True,False,0.0,-0.0,1.0,True,True,0.0,0.0,35.0,True,True,-29.46,29.46,0.0192307692307692,False,,1.0270693534032267,-1.918836171227993,154.0,negative,75.0,29.46,1.0270693534032267,-0.9807692307692308
train_std_unit,TPSA,38,-60.0,True,False,0.0,-0.0,1.0,True,True,0.0,0.0,35.0,True,True,-29.46,29.46,0.0192307692307692,False,,1.0270693534032267,-1.918836171227993,154.0,negative,60.0,29.46,1.0270693534032267,-0.9807692307692308
train_std_unit,TPSA,38,-45.0,True,False,0.0,-0.0,1.0,True,True,0.0,0.0,35.0,True,True,-29.46,29.46,0.0192307692307692,False,,-2.12353784906119,-1.8918382953683488,57.0,negative,45.0,29.46,-2.12353784906119,-0.9807692307692308
train_std_unit,TPSA,38,-30.0,True,False,0.0,-0.0,1.0,True,True,0.0,0.0,35.0,True,True,-29.46,29.46,0.0192307692307692,False,,-1.1880817265233592,-0.8453804133937142,6.0,negative,30.0,29.46,-1.1880817265233592,-0.9807692307692308
train_std_unit,TPSA,38,-15.0,True,False,0.0,-0.0,1.0,True,True,0.0,0.0,35.0,True,True,-29.46,29.46,0.0677966101694915,True,False,-0.3338494294444345,1.0810377730261398,10.0,negative,15.0,29.46,-0.3338494294444345,-0.9322033898305085
train_std_unit,TPSA,38,0.0,True,False,0.0,0.0,1.0,True,True,0.0,0.0,35.0,True,False,0.0,0.0,1.0,True,True,0.0,0.0,35.0,zero,0.0,0.0,0.0,0.0
train_std_unit,TPSA,38,15.0,True,False,0.0,0.0,1.0,True,True,0.0,0.0,35.0,True,True,191.42,191.42,0.0947368421052631,True,False,3.3808138134000725,-1.204315714641391,64.0,positive,15.0,191.42,3.3808138134000725,-0.9052631578947369
train_std_unit,TPSA,38,30.0,True,False,0.0,0.0,1.0,True,True,0.0,0.0,35.0,True,True,44.45,44.45,0.0178571428571428,False,,1.175169361916712,-2.0087732818701074,154.0,positive,30.0,44.45,1.175169361916712,-0.9821428571428572
train_std_unit,TPSA,38,45.0,True,False,0.0,0.0,1.0,True,True,0.0,0.0,35.0,True,True,478.3899999999998,478.3899999999998,0.0109890109890109,False,,3.12047116288532,-1.969079437980464,154.0,positive,45.0,478.3899999999998,3.12047116288532,-0.989010989010989
train_std_unit,TPSA,38,60.0,True,False,0.0,0.0,1.0,True,True,0.0,0.0,35.0,True,True,1713.7499999999982,1713.7499999999982,0.0294117647058823,False,,4.992151392462416,-1.9230144282952444,154.0,positive,60.0,1713.7499999999982,4.992151392462416,-0.9705882352941178
train_std_unit,TPSA,38,75.0,True,False,0.0,0.0,1.0,True,True,0.0,0.0,35.0,True,True,1699.7499999999986,1699.7499999999986,0.0277777777777777,False,,5.046139979560568,-1.9230144282952444,154.0,positive,75.0,1699.7499999999986,5.046139979560568,-0.9722222222222223
train_std_unit,TPSA,38,90.0,True,False,0.0,0.0,1.0,True,True,0.0,0.0,35.0,True,True,1680.3399999999988,1680.3399999999988,0.0140845070422535,False,,5.028176970008666,-1.9214415754502316,154.0,positive,90.0,1680.3399999999988,5.028176970008666,-0.9859154929577465
train_std_unit,TPSA,38,105.0,True,False,0.0,0.0,1.0,True,True,0.0,0.0,35.0,True,True,1652.3399999999992,1652.3399999999992,0.0142857142857142,False,,5.044655446993323,-1.9214415754502316,154.0,positive,105.0,1652.3399999999992,5.044655446993323,-0.9857142857142858
train_std_unit,TPSA,38,120.0,True,False,0.0,0.0,1.0,True,True,0.0,0.0,35.0,True,True,1607.16,1607.16,0.0277777777777777,False,,5.0489308531598525,-1.8780108891828708,154.0,positive,120.0,1607.16,5.0489308531598525,-0.9722222222222223
train_std_unit,TPSA,38,135.0,True,False,0.0,0.0,1.0,True,True,0.0,0.0,35.0,True,True,1565.1600000000003,1565.1600000000003,0.0303030303030303,False,,4.898561001830338,-1.8876338192612605,154.0,positive,135.0,1565.1600000000003,4.898561001830338,-0.9696969696969697
train_std_unit,TPSA,38,150.0,True,False,0.0,0.0,1.0,True,True,0.0,0.0,35.0,True,True,1509.160000000001,1509.160000000001,0.0307692307692307,False,,4.709156594766444,-1.8876338192612605,154.0,positive,150.0,1509.160000000001,4.709156594766444,-0.9692307692307693
train_std_unit,TPSA,39,-150.0,True,False,0.0,-0.0,1.0,True,True,0.0,0.0,22.0,True,True,-55.400000000000006,55.400000000000006,0.0256410256410256,False,,2.386337728911143,0.5392150975830259,154.0,negative,150.0,55.400000000000006,2.386337728911143,-0.9743589743589745
train_std_unit,TPSA,39,-135.0,True,False,0.0,-0.0,1.0,True,True,0.0,0.0,22.0,True,True,-55.400000000000006,55.400000000000006,0.0256410256410256,False,,2.386337728911143,0.5392150975830259,154.0,negative,135.0,55.400000000000006,2.386337728911143,-0.9743589743589745
train_std_unit,TPSA,39,-120.0,True,False,0.0,-0.0,1.0,True,True,0.0,0.0,22.0,True,True,-55.400000000000006,55.400000000000006,0.0256410256410256,False,,2.386337728911143,0.5392150975830259,154.0,negative,120.0,55.400000000000006,2.386337728911143,-0.9743589743589745
train_std_unit,TPSA,39,-105.0,True,False,0.0,-0.0,1.0,True,True,0.0,0.0,22.0,True,True,-55.400000000000006,55.400000000000006,0.0256410256410256,False,,2.386337728911143,0.5392150975830259,154.0,negative,105.0,55.400000000000006,2.386337728911143,-0.9743589743589745
train_std_unit,TPSA,39,-90.0,True,False,0.0,-0.0,1.0,True,True,0.0,0.0,22.0,True,True,-55.400000000000006,55.400000000000006,0.0256410256410256,False,,2.386337728911143,0.5392150975830259,154.0,negative,90.0,55.400000000000006,2.386337728911143,-0.9743589743589745
train_std_unit,TPSA,39,-75.0,True,False,0.0,-0.0,1.0,True,True,0.0,0.0,22.0,True,True,-55.400000000000006,55.400000000000006,0.0256410256410256,False,,2.386337728911143,0.5392150975830259,154.0,negative,75.0,55.400000000000006,2.386337728911143,-0.9743589743589745
train_std_unit,TPSA,39,-60.0,True,False,0.0,-0.0,1.0,True,True,0.0,0.0,22.0,True,True,-55.400000000000006,55.400000000000006,0.0256410256410256,False,,2.386337728911143,0.5392150975830259,154.0,negative,60.0,55.400000000000006,2.386337728911143,-0.9743589743589745
train_std_unit,TPSA,39,-45.0,True,False,0.0,-0.0,1.0,True,True,0.0,0.0,22.0,True,True,-55.400000000000006,55.400000000000006,0.0256410256410256,False,,-1.1378594215206803,0.745456602861335,11.0,negative,45.0,55.400000000000006,-1.1378594215206803,-0.9743589743589745
train_std_unit,TPSA,39,-30.0,True,False,0.0,-0.0,1.0,True,True,0.0,0.0,22.0,True,True,-55.400000000000006,55.400000000000006,0.0285714285714285,False,,-0.5775022452820071,0.4397675186551713,3.0,negative,30.0,55.400000000000006,-0.5775022452820071,-0.9714285714285715
train_std_unit,TPSA,39,-15.0,True,False,0.0,-0.0,1.0,True,True,0.0,0.0,22.0,True,True,-55.400000000000006,55.400000000000006,0.0444444444444444,False,,0.6363406547895387,2.695386994919172,8.0,negative,15.0,55.400000000000006,0.6363406547895387,-0.9555555555555556
train_std_unit,TPSA,39,0.0,True,False,0.0,0.0,1.0,True,True,0.0,0.0,22.0,True,False,0.0,0.0,1.0,True,True,0.0,0.0,22.0,zero,0.0,0.0,0.0,0.0
train_std_unit,TPSA,39,15.0,True,False,0.0,0.0,1.0,True,True,0.0,0.0,22.0,True,True,109.15,109.15,0.1052631578947368,True,False,1.622348543019184,0.4438066368091306,56.0,positive,15.0,109.15,1.622348543019184,-0.8947368421052632
train_std_unit,TPSA,39,30.0,True,False,0.0,0.0,1.0,True,True,0.0,0.0,22.0,True,True,209.41,209.41,0.0568181818181818,False,,3.2110493901989123,0.6893487421118776,154.0,positive,30.0,209.41,3.2110493901989123,-0.9431818181818182
train_std_unit,TPSA,39,45.0,True,False,0.0,0.0,1.0,True,True,0.0,0.0,22.0,True,True,204.98,204.98,0.0149253731343283,False,,3.633645462847931,0.5335750021996213,154.0,positive,45.0,204.98,3.633645462847931,-0.9850746268656717
train_std_unit,TPSA,39,60.0,True,False,0.0,0.0,1.0,True,True,0.0,0.0,22.0,True,True,1569.9499999999982,1569.9499999999982,0.0,False,,6.356448947758601,0.5140362461486022,154.0,positive,60.0,1569.9499999999982,6.356448947758601,-1.0
train_std_unit,TPSA,39,75.0,True,False,0.0,0.0,1.0,True,True,0.0,0.0,22.0,True,True,1723.5699999999974,1723.5699999999974,0.0,False,,6.263222302011721,0.5189404848292909,154.0,positive,75.0,1723.5699999999974,6.263222302011721,-1.0
train_std_unit,TPSA,39,90.0,True,False,0.0,0.0,1.0,True,True,0.0,0.0,22.0,True,True,1755.199999999997,1755.199999999997,0.0,False,,6.255095024756576,0.5189691204239564,154.0,positive,90.0,1755.199999999997,6.255095024756576,-1.0
train_std_unit,TPSA,39,105.0,True,False,0.0,0.0,1.0,True,True,0.0,0.0,22.0,True,True,1766.3999999999971,1766.3999999999971,0.0,False,,6.239345103138435,0.5189691204239564,154.0,positive,105.0,1766.3999999999971,6.239345103138435,-1.0
train_std_unit,TPSA,39,120.0,True,False,0.0,0.0,1.0,True,True,0.0,0.0,22.0,True,True,1766.3999999999971,1766.3999999999971,0.0,False,,6.225712318929238,0.5189691204239564,154.0,positive,120.0,1766.3999999999971,6.225712318929238,-1.0
train_std_unit,TPSA,39,135.0,True,False,0.0,0.0,1.0,True,True,0.0,0.0,22.0,True,True,1763.5999999999972,1763.5999999999972,0.0,False,,6.229570683676027,0.5189691204239564,154.0,positive,135.0,1763.5999999999972,6.229570683676027,-1.0
train_std_unit,TPSA,39,150.0,True,False,0.0,0.0,1.0,True,True,0.0,0.0,22.0,True,True,1749.4099999999974,1749.4099999999974,0.0178571428571428,False,,6.291351159523321,0.523592647510346,154.0,positive,150.0,1749.4099999999974,6.291351159523321,-0.9821428571428572
train_std_unit,TPSA,40,-150.0,True,False,3.552713678800501e-15,-3.552713678800501e-15,1.0,True,True,0.0,0.0,26.0,True,True,-20.31,20.31,0.075,False,,2.5494762297874933,1.1793211147949234,154.0,negative,150.0,20.310000000000002,2.5494762297874933,-0.925
train_std_unit,TPSA,40,-135.0,True,False,3.552713678800501e-15,-3.552713678800501e-15,1.0,True,True,0.0,0.0,26.0,True,True,-20.31,20.31,0.075,False,,2.5494762297874933,1.1793211147949234,154.0,negative,135.0,20.310000000000002,2.5494762297874933,-0.925
train_std_unit,TPSA,40,-120.0,True,False,3.552713678800501e-15,-3.552713678800501e-15,1.0,True,True,0.0,0.0,26.0,True,True,-20.31,20.31,0.075,False,,2.5494762297874933,1.1793211147949234,154.0,negative,120.0,20.310000000000002,2.5494762297874933,-0.925
train_std_unit,TPSA,40,-105.0,True,False,3.552713678800501e-15,-3.552713678800501e-15,1.0,True,True,0.0,0.0,26.0,True,True,-20.31,20.31,0.075,False,,2.5494762297874933,1.1793211147949234,154.0,negative,105.0,20.310000000000002,2.5494762297874933,-0.925
train_std_unit,TPSA,40,-90.0,True,False,3.552713678800501e-15,-3.552713678800501e-15,1.0,True,True,0.0,0.0,26.0,True,True,-20.31,20.31,0.075,False,,2.5494762297874933,1.1793211147949234,154.0,negative,90.0,20.310000000000002,2.5494762297874933,-0.925
train_std_unit,TPSA,40,-75.0,True,False,3.552713678800501e-15,-3.552713678800501e-15,1.0,True,True,0.0,0.0,26.0,True,True,-20.31,20.31,0.075,False,,2.5494762297874933,1.1793211147949234,154.0,negative,75.0,20.310000000000002,2.5494762297874933,-0.925
train_std_unit,TPSA,40,-60.0,True,False,3.552713678800501e-15,-3.552713678800501e-15,1.0,True,True,0.0,0.0,26.0,True,True,-20.31,20.31,0.075,False,,2.5494762297874933,1.1793211147949234,154.0,negative,60.0,20.310000000000002,2.5494762297874933,-0.925
train_std_unit,TPSA,40,-45.0,True,False,3.552713678800501e-15,-3.552713678800501e-15,1.0,True,True,0.0,0.0,26.0,True,True,-20.31,20.31,0.075,False,,2.5494762297874933,1.1793211147949234,154.0,negative,45.0,20.310000000000002,2.5494762297874933,-0.925
train_std_unit,TPSA,40,-30.0,True,False,3.552713678800501e-15,-3.552713678800501e-15,1.0,True,True,0.0,0.0,26.0,True,True,-20.31,20.31,0.0526315789473684,False,,-0.5635977365726603,1.142376559402969,4.0,negative,30.0,20.310000000000002,-0.5635977365726603,-0.9473684210526316
train_std_unit,TPSA,40,-15.0,True,False,3.552713678800501e-15,-3.552713678800501e-15,1.0,True,True,0.0,0.0,26.0,True,True,-20.31,20.31,0.0612244897959183,True,False,1.848232595050572,3.188603158049098,9.0,negative,15.0,20.310000000000002,1.848232595050572,-0.9387755102040817
train_std_unit,TPSA,40,0.0,True,False,3.552713678800501e-15,0.0,1.0,True,True,0.0,0.0,26.0,True,False,3.552713678800501e-15,0.0,1.0,True,True,0.0,0.0,26.0,zero,0.0,0.0,0.0,0.0
train_std_unit,TPSA,40,15.0,True,False,3.552713678800501e-15,3.552713678800501e-15,1.0,True,True,0.0,0.0,26.0,True,True,92.51000000000002,92.51000000000002,0.0441176470588235,False,,2.1358712168601164,1.5409367791661337,58.0,positive,15.0,92.51000000000002,2.1358712168601164,-0.9558823529411765
train_std_unit,TPSA,40,30.0,True,False,3.552713678800501e-15,3.552713678800501e-15,1.0,True,True,0.0,0.0,26.0,True,True,256.95,256.95,0.0618556701030927,True,False,3.977109912654909,1.3533773484445963,154.0,positive,30.0,256.95,3.977109912654909,-0.9381443298969073
train_std_unit,TPSA,40,45.0,True,False,3.552713678800501e-15,3.552713678800501e-15,1.0,True,True,0.0,0.0,26.0,True,True,380.8099999999998,380.8099999999998,0.0405405405405405,False,,4.1167164162036345,1.140975506584872,154.0,positive,45.0,380.8099999999998,4.1167164162036345,-0.9594594594594595
train_std_unit,TPSA,40,60.0,True,False,3.552713678800501e-15,3.552713678800501e-15,1.0,True,True,0.0,0.0,26.0,True,True,1830.2299999999968,1830.2299999999968,0.0169491525423728,False,,6.306653957020288,1.1569279245874091,154.0,positive,60.0,1830.2299999999968,6.306653957020288,-0.9830508474576272
train_std_unit,TPSA,40,75.0,True,False,3.552713678800501e-15,3.552713678800501e-15,1.0,True,True,0.0,0.0,26.0,True,True,1857.4899999999968,1857.4899999999968,0.02,False,,6.1271963421558535,1.159075137635854,154.0,positive,75.0,1857.4899999999968,6.1271963421558535,-0.98
train_std_unit,TPSA,40,90.0,True,False,3.552713678800501e-15,3.552713678800501e-15,1.0,True,True,0.0,0.0,26.0,True,True,1860.2899999999968,1860.2899999999968,0.0238095238095238,False,,5.672742599041061,1.1585520537075684,154.0,positive,90.0,1860.2899999999968,5.672742599041061,-0.9761904761904762
train_std_unit,TPSA,40,105.0,True,False,3.552713678800501e-15,3.552713678800501e-15,1.0,True,True,0.0,0.0,26.0,True,True,1860.2899999999968,1860.2899999999968,0.0238095238095238,False,,5.672742599041061,1.1585520537075684,154.0,positive,105.0,1860.2899999999968,5.672742599041061,-0.9761904761904762
train_std_unit,TPSA,40,120.0,True,False,3.552713678800501e-15,3.552713678800501e-15,1.0,True,True,0.0,0.0,26.0,True,True,1860.2899999999968,1860.2899999999968,0.0238095238095238,False,,5.672742599041061,1.1585520537075684,154.0,positive,120.0,1860.2899999999968,5.672742599041061,-0.9761904761904762
train_std_unit,TPSA,40,135.0,True,False,3.552713678800501e-15,3.552713678800501e-15,1.0,True,True,0.0,0.0,26.0,True,True,1860.2899999999968,1860.2899999999968,0.0238095238095238,False,,5.672742599041061,1.1585520537075684,154.0,positive,135.0,1860.2899999999968,5.672742599041061,-0.9761904761904762
train_std_unit,TPSA,40,150.0,True,False,3.552713678800501e-15,3.552713678800501e-15,1.0,True,True,0.0,0.0,26.0,True,True,1860.2899999999968,1860.2899999999968,0.0238095238095238,False,,5.672742599041061,1.1585520537075684,154.0,positive,150.0,1860.2899999999968,5.672742599041061,-0.9761904761904762
train_std_unit,TPSA,41,-150.0,True,False,0.0,-0.0,1.0,True,True,0.0,0.0,40.0,True,True,-35.53,35.53,0.0196078431372549,False,,2.3109839131628656,0.0578406055682785,154.0,negative,150.0,35.53,2.3109839131628656,-0.9803921568627451
train_std_unit,TPSA,41,-135.0,True,False,0.0,-0.0,1.0,True,True,0.0,0.0,40.0,True,True,-35.53,35.53,0.0196078431372549,False,,2.3109839131628656,0.0578406055682785,154.0,negative,135.0,35.53,2.3109839131628656,-0.9803921568627451
train_std_unit,TPSA,41,-120.0,True,False,0.0,-0.0,1.0,True,True,0.0,0.0,40.0,True,True,-35.53,35.53,0.0196078431372549,False,,2.3109839131628656,0.0578406055682785,154.0,negative,120.0,35.53,2.3109839131628656,-0.9803921568627451
train_std_unit,TPSA,41,-105.0,True,False,0.0,-0.0,1.0,True,True,0.0,0.0,40.0,True,True,-35.53,35.53,0.0196078431372549,False,,2.3109839131628656,0.0578406055682785,154.0,negative,105.0,35.53,2.3109839131628656,-0.9803921568627451
train_std_unit,TPSA,41,-90.0,True,False,0.0,-0.0,1.0,True,True,0.0,0.0,40.0,True,True,-35.53,35.53,0.0196078431372549,False,,2.3109839131628656,0.0578406055682785,154.0,negative,90.0,35.53,2.3109839131628656,-0.9803921568627451
train_std_unit,TPSA,41,-75.0,True,False,0.0,-0.0,1.0,True,True,0.0,0.0,40.0,True,True,-35.53,35.53,0.0196078431372549,False,,2.3109839131628656,0.0578406055682785,154.0,negative,75.0,35.53,2.3109839131628656,-0.9803921568627451
train_std_unit,TPSA,41,-60.0,True,False,0.0,-0.0,1.0,True,True,0.0,0.0,40.0,True,True,-35.53,35.53,0.0196078431372549,False,,2.3109839131628656,0.0578406055682785,154.0,negative,60.0,35.53,2.3109839131628656,-0.9803921568627451
train_std_unit,TPSA,41,-45.0,True,False,0.0,-0.0,1.0,True,True,0.0,0.0,40.0,True,True,-35.53,35.53,0.0425531914893617,False,,-0.8020900531972881,0.0208960501763239,4.0,negative,45.0,35.53,-0.8020900531972881,-0.9574468085106383
train_std_unit,TPSA,41,-30.0,True,False,0.0,-0.0,1.0,True,True,0.0,0.0,40.0,True,True,-35.53,35.53,0.0212765957446808,False,,-0.6528560610302847,-0.041606973359576,3.0,negative,30.0,35.53,-0.6528560610302847,-0.9787234042553192
train_std_unit,TPSA,41,-15.0,True,False,0.0,-0.0,1.0,True,True,0.0,0.0,40.0,True,True,-35.53,35.53,0.0338983050847457,False,,0.6619963295507514,1.577926235191924,10.0,negative,15.0,35.53,0.6619963295507514,-0.9661016949152543
train_std_unit,TPSA,41,0.0,True,False,0.0,0.0,1.0,True,True,0.0,0.0,40.0,True,False,0.0,0.0,1.0,True,True,0.0,0.0,40.0,zero,0.0,0.0,0.0,0.0
train_std_unit,TPSA,41,15.0,True,False,0.0,0.0,1.0,True,True,0.0,0.0,40.0,True,True,200.06,200.06,0.1041666666666666,True,False,3.312731065037818,0.4959813609011834,63.0,positive,15.0,200.06,3.312731065037818,-0.8958333333333334
train_std_unit,TPSA,41,30.0,True,False,0.0,0.0,1.0,True,True,0.0,0.0,40.0,True,True,258.54,258.54,0.0909090909090909,True,False,4.271660673058006,0.1796374922184357,154.0,positive,30.0,258.54,4.271660673058006,-0.9090909090909091
train_std_unit,TPSA,41,45.0,True,False,0.0,0.0,1.0,True,True,0.0,0.0,40.0,True,True,1354.569999999999,1354.569999999999,0.036036036036036,False,,6.095691594704093,0.0502258693347796,154.0,positive,45.0,1354.569999999999,6.095691594704093,-0.963963963963964
train_std_unit,TPSA,41,60.0,True,False,0.0,0.0,1.0,True,True,0.0,0.0,40.0,True,True,1653.649999999999,1653.649999999999,0.0405405405405405,False,,6.348306252220301,0.0964292441576939,154.0,positive,60.0,1653.649999999999,6.348306252220301,-0.9594594594594595
train_std_unit,TPSA,41,75.0,True,False,0.0,0.0,1.0,True,True,0.0,0.0,40.0,True,True,1631.8899999999994,1631.8899999999994,0.0434782608695652,False,,6.355046274254001,0.0986658876134006,154.0,positive,75.0,1631.8899999999994,6.355046274254001,-0.9565217391304348
train_std_unit,TPSA,41,90.0,True,False,0.0,0.0,1.0,True,True,0.0,0.0,40.0,True,True,1595.4899999999998,1595.4899999999998,0.0454545454545454,False,,6.28409391999824,0.0932213816546733,154.0,positive,90.0,1595.4899999999998,6.28409391999824,-0.9545454545454546
train_std_unit,TPSA,41,105.0,True,False,0.0,0.0,1.0,True,True,0.0,0.0,40.0,True,True,1564.6900000000005,1564.6900000000005,0.044776119402985,False,,6.238333813289271,0.0890429575350109,154.0,positive,105.0,1564.6900000000005,6.238333813289271,-0.955223880597015
train_std_unit,TPSA,41,120.0,True,False,0.0,0.0,1.0,True,True,0.0,0.0,40.0,True,True,1517.0900000000008,1517.0900000000008,0.0476190476190476,False,,6.04353333395356,0.0890429575350109,154.0,positive,120.0,1517.0900000000008,6.04353333395356,-0.9523809523809524
train_std_unit,TPSA,41,135.0,True,False,0.0,0.0,1.0,True,True,0.0,0.0,40.0,True,True,1463.890000000002,1463.890000000002,0.0483870967741935,False,,5.746882244944137,0.0890429575350109,154.0,positive,135.0,1463.890000000002,5.746882244944137,-0.9516129032258065
train_std_unit,TPSA,41,150.0,True,False,0.0,0.0,1.0,True,True,0.0,0.0,40.0,True,True,1421.890000000002,1421.890000000002,0.0535714285714285,False,,5.005581446574384,0.0890429575350109,154.0,positive,150.0,1421.890000000002,5.005581446574384,-0.9464285714285715
train_std_unit,TPSA,42,-150.0,True,False,0.0,-0.0,1.0,True,True,0.0,0.0,42.0,True,True,-62.12,62.12,0.0204081632653061,False,,1.8262902068872655,0.3562424825773763,154.0,negative,150.0,62.12,1.8262902068872655,-0.9795918367346939
train_std_unit,TPSA,42,-135.0,True,False,0.0,-0.0,1.0,True,True,0.0,0.0,42.0,True,True,-62.12,62.12,0.0204081632653061,False,,1.8262902068872655,0.3562424825773763,154.0,negative,135.0,62.12,1.8262902068872655,-0.9795918367346939
train_std_unit,TPSA,42,-120.0,True,False,0.0,-0.0,1.0,True,True,0.0,0.0,42.0,True,True,-62.12,62.12,0.0204081632653061,False,,1.8262902068872655,0.3562424825773763,154.0,negative,120.0,62.12,1.8262902068872655,-0.9795918367346939
train_std_unit,TPSA,42,-105.0,True,False,0.0,-0.0,1.0,True,True,0.0,0.0,42.0,True,True,-62.12,62.12,0.0204081632653061,False,,1.8262902068872655,0.3562424825773763,154.0,negative,105.0,62.12,1.8262902068872655,-0.9795918367346939
train_std_unit,TPSA,42,-90.0,True,False,0.0,-0.0,1.0,True,True,0.0,0.0,42.0,True,True,-62.12,62.12,0.0204081632653061,False,,1.8262902068872655,0.3562424825773763,154.0,negative,90.0,62.12,1.8262902068872655,-0.9795918367346939
train_std_unit,TPSA,42,-75.0,True,False,0.0,-0.0,1.0,True,True,0.0,0.0,42.0,True,True,-62.12,62.12,0.0204081632653061,False,,1.8262902068872655,0.3562424825773763,154.0,negative,75.0,62.12,1.8262902068872655,-0.9795918367346939
train_std_unit,TPSA,42,-60.0,True,False,0.0,-0.0,1.0,True,True,0.0,0.0,42.0,True,True,-62.12,62.12,0.0204081632653061,False,,1.8262902068872655,0.3562424825773763,154.0,negative,60.0,62.12,1.8262902068872655,-0.9795918367346939
train_std_unit,TPSA,42,-45.0,True,False,0.0,-0.0,1.0,True,True,0.0,0.0,42.0,True,True,-62.12,62.12,0.0204081632653061,False,,1.8262902068872655,0.3562424825773763,154.0,negative,45.0,62.12,1.8262902068872655,-0.9795918367346939
train_std_unit,TPSA,42,-30.0,True,False,0.0,-0.0,1.0,True,True,0.0,0.0,42.0,True,True,-62.12,62.12,0.0222222222222222,False,,-1.1375497673058843,0.2567949036495217,3.0,negative,30.0,62.12,-1.1375497673058843,-0.9777777777777779
train_std_unit,TPSA,42,-15.0,True,False,0.0,-0.0,1.0,True,True,0.0,0.0,42.0,True,True,-62.12,62.12,0.0735294117647058,True,False,1.4609552457565478,1.974739369229822,18.0,negative,15.0,62.12,1.4609552457565478,-0.9264705882352942
train_std_unit,TPSA,42,0.0,True,False,0.0,0.0,1.0,True,True,0.0,0.0,42.0,True,False,0.0,0.0,1.0,True,True,0.0,0.0,42.0,zero,0.0,0.0,0.0,0.0
train_std_unit,TPSA,42,15.0,True,False,0.0,0.0,1.0,True,True,0.0,0.0,42.0,True,True,41.25000000000001,41.25000000000001,0.027027027027027,False,,1.6221548562206518,0.1066215887247655,66.0,positive,15.0,41.25000000000001,1.6221548562206518,-0.972972972972973
train_std_unit,TPSA,42,30.0,True,False,0.0,0.0,1.0,True,True,0.0,0.0,42.0,True,True,250.36999999999995,250.36999999999995,0.021505376344086,False,,3.6128292634227934,0.5337561732460779,154.0,positive,30.0,250.36999999999995,3.6128292634227934,-0.978494623655914
train_std_unit,TPSA,42,45.0,True,False,0.0,0.0,1.0,True,True,0.0,0.0,42.0,True,True,557.9499999999999,557.9499999999999,0.0309278350515463,False,,4.573471645301197,0.3037286431875708,154.0,positive,45.0,557.9499999999999,4.573471645301197,-0.9690721649484537
train_std_unit,TPSA,42,60.0,True,False,0.0,0.0,1.0,True,True,0.0,0.0,42.0,True,True,1684.439999999998,1684.439999999998,0.0,False,,5.877559858801362,0.3501284298313092,154.0,positive,60.0,1684.439999999998,5.877559858801362,-1.0
train_std_unit,TPSA,42,75.0,True,False,0.0,0.0,1.0,True,True,0.0,0.0,42.0,True,True,1717.489999999998,1717.489999999998,0.0151515151515151,False,,5.759256773597286,0.3520642255101249,154.0,positive,75.0,1717.489999999998,5.759256773597286,-0.9848484848484849
train_std_unit,TPSA,42,90.0,True,False,0.0,0.0,1.0,True,True,0.0,0.0,42.0,True,True,1717.489999999998,1717.489999999998,0.0151515151515151,False,,5.762788052540408,0.3520642255101249,154.0,positive,90.0,1717.489999999998,5.762788052540408,-0.9848484848484849
train_std_unit,TPSA,42,105.0,True,False,0.0,0.0,1.0,True,True,0.0,0.0,42.0,True,True,1712.079999999998,1712.079999999998,0.0163934426229508,False,,5.692862927776609,0.3419961924650081,154.0,positive,105.0,1712.079999999998,5.692862927776609,-0.9836065573770492
train_std_unit,TPSA,42,120.0,True,False,0.0,0.0,1.0,True,True,0.0,0.0,42.0,True,True,1692.4799999999982,1692.4799999999982,0.015625,False,,5.749445051853943,0.3419961924650081,154.0,positive,120.0,1692.4799999999982,5.749445051853943,-0.984375
train_std_unit,TPSA,42,135.0,True,False,0.0,0.0,1.0,True,True,0.0,0.0,42.0,True,True,1658.8799999999987,1658.8799999999987,0.0149253731343283,False,,5.811607806312523,0.3536370783551379,154.0,positive,135.0,1658.8799999999987,5.811607806312523,-0.9850746268656717
train_std_unit,TPSA,42,150.0,True,False,0.0,0.0,1.0,True,True,0.0,0.0,42.0,True,True,1608.0999999999997,1608.0999999999997,0.0140845070422535,False,,5.876328442037732,0.3970677646224984,154.0,positive,150.0,1608.0999999999997,5.876328442037732,-0.9859154929577465
train_std_unit,TPSA,43,-150.0,True,False,0.0,-0.0,1.0,True,True,0.0,0.0,28.0,True,True,-68.39,68.39,0.0714285714285714,False,,2.653345894528525,0.5148980526647878,154.0,negative,150.0,68.39,2.653345894528525,-0.9285714285714286
train_std_unit,TPSA,43,-135.0,True,False,0.0,-0.0,1.0,True,True,0.0,0.0,28.0,True,True,-68.39,68.39,0.0714285714285714,False,,2.653345894528525,0.5148980526647878,154.0,negative,135.0,68.39,2.653345894528525,-0.9285714285714286
