scale,property,seed_id,alpha_sign,similarity_rank,ols_alpha,chemspace_alpha,ols_seed_similarity,chemspace_seed_similarity,absolute_similarity_gap,ols_expected_improvement,chemspace_expected_improvement
train_std_unit,FractionCSP3,21,negative,9,-15.0,-60.0,1.0,0.0,1.0,-2.7755575615628914e-17,0.1923076923076923
train_std_unit,FractionCSP3,21,positive,0,150.0,15.0,1.0,0.13978494623655913,0.8602150537634409,2.7755575615628914e-17,0.44405594405594406
train_std_unit,FractionCSP3,21,positive,1,135.0,30.0,1.0,0.0989010989010989,0.9010989010989011,2.7755575615628914e-17,0.7051282051282052
train_std_unit,FractionCSP3,21,positive,2,120.0,150.0,1.0,0.05263157894736842,0.9473684210526316,2.7755575615628914e-17,0.8076923076923077
train_std_unit,FractionCSP3,21,positive,3,105.0,135.0,1.0,0.05263157894736842,0.9473684210526316,2.7755575615628914e-17,0.8076923076923077
train_std_unit,FractionCSP3,21,positive,4,90.0,120.0,1.0,0.05263157894736842,0.9473684210526316,2.7755575615628914e-17,0.8076923076923077
train_std_unit,FractionCSP3,21,positive,5,75.0,105.0,1.0,0.05263157894736842,0.9473684210526316,2.7755575615628914e-17,0.8076923076923077
train_std_unit,FractionCSP3,21,positive,6,60.0,90.0,1.0,0.05263157894736842,0.9473684210526316,2.7755575615628914e-17,0.8076923076923077
train_std_unit,FractionCSP3,21,positive,7,45.0,75.0,1.0,0.05263157894736842,0.9473684210526316,2.7755575615628914e-17,0.8076923076923077
train_std_unit,FractionCSP3,21,positive,8,30.0,60.0,1.0,0.05263157894736842,0.9473684210526316,2.7755575615628914e-17,0.8076923076923077
train_std_unit,FractionCSP3,21,positive,9,15.0,45.0,1.0,0.05263157894736842,0.9473684210526316,2.7755575615628914e-17,0.8076923076923077
train_std_unit,FractionCSP3,22,negative,0,-150.0,-30.0,1.0,0.11650485436893204,0.883495145631068,-0.0,0.2181818181818182
train_std_unit,FractionCSP3,22,negative,1,-135.0,-15.0,1.0,0.11494252873563218,0.8850574712643678,-0.0,0.21250000000000002
train_std_unit,FractionCSP3,22,negative,2,-120.0,-90.0,1.0,0.015625,0.984375,-0.0,0.4
train_std_unit,FractionCSP3,22,negative,3,-105.0,-150.0,1.0,0.011764705882352941,0.9882352941176471,-0.0,0.4
train_std_unit,FractionCSP3,22,negative,4,-90.0,-45.0,1.0,0.010752688172043012,0.989247311827957,-0.0,0.4
train_std_unit,FractionCSP3,22,negative,5,-75.0,-135.0,1.0,0.0,1.0,-0.0,0.4
train_std_unit,FractionCSP3,22,negative,6,-60.0,-120.0,1.0,0.0,1.0,-0.0,0.4
train_std_unit,FractionCSP3,22,negative,7,-45.0,-105.0,1.0,0.0,1.0,-0.0,0.4
train_std_unit,FractionCSP3,22,negative,8,-30.0,-75.0,1.0,0.0,1.0,-0.0,0.4
train_std_unit,FractionCSP3,22,negative,9,-15.0,-60.0,1.0,0.0,1.0,-0.0,0.4
train_std_unit,FractionCSP3,22,positive,0,150.0,15.0,1.0,0.07894736842105263,0.9210526315789473,0.0,0.6
train_std_unit,FractionCSP3,22,positive,1,135.0,150.0,1.0,0.03636363636363636,0.9636363636363636,0.0,0.6
train_std_unit,FractionCSP3,22,positive,2,120.0,135.0,1.0,0.03636363636363636,0.9636363636363636,0.0,0.6
train_std_unit,FractionCSP3,22,positive,3,105.0,120.0,1.0,0.03636363636363636,0.9636363636363636,0.0,0.6
train_std_unit,FractionCSP3,22,positive,4,90.0,105.0,1.0,0.03636363636363636,0.9636363636363636,0.0,0.6
train_std_unit,FractionCSP3,22,positive,5,75.0,90.0,1.0,0.03636363636363636,0.9636363636363636,0.0,0.6
train_std_unit,FractionCSP3,22,positive,6,60.0,75.0,1.0,0.03636363636363636,0.9636363636363636,0.0,0.6
train_std_unit,FractionCSP3,22,positive,7,45.0,60.0,1.0,0.03636363636363636,0.9636363636363636,0.0,0.6
train_std_unit,FractionCSP3,22,positive,8,30.0,45.0,1.0,0.03636363636363636,0.9636363636363636,0.0,0.6
train_std_unit,FractionCSP3,22,positive,9,15.0,30.0,1.0,0.03636363636363636,0.9636363636363636,0.0,0.6
train_std_unit,FractionCSP3,23,negative,0,-150.0,-30.0,1.0,0.04597701149425287,0.9540229885057472,-0.0,0.467741935483871
train_std_unit,FractionCSP3,23,negative,1,-135.0,-15.0,1.0,0.045454545454545456,0.9545454545454546,-0.0,0.3181818181818182
train_std_unit,FractionCSP3,23,negative,2,-120.0,-150.0,1.0,0.0,1.0,-0.0,0.5
train_std_unit,FractionCSP3,23,negative,3,-105.0,-135.0,1.0,0.0,1.0,-0.0,0.5
train_std_unit,FractionCSP3,23,negative,4,-90.0,-120.0,1.0,0.0,1.0,-0.0,0.5
train_std_unit,FractionCSP3,23,negative,5,-75.0,-105.0,1.0,0.0,1.0,-0.0,0.5
train_std_unit,FractionCSP3,23,negative,6,-60.0,-90.0,1.0,0.0,1.0,-0.0,0.5
train_std_unit,FractionCSP3,23,negative,7,-45.0,-75.0,1.0,0.0,1.0,-0.0,0.5
train_std_unit,FractionCSP3,23,negative,8,-30.0,-60.0,1.0,0.0,1.0,-0.0,0.5
train_std_unit,FractionCSP3,23,negative,9,-15.0,-45.0,1.0,0.0,1.0,-0.0,0.5
train_std_unit,FractionCSP3,23,positive,0,150.0,15.0,1.0,0.1,0.9,0.0,0.5
train_std_unit,FractionCSP3,23,positive,1,135.0,30.0,1.0,0.08,0.92,0.0,0.4866666666666667
train_std_unit,FractionCSP3,23,positive,2,120.0,150.0,1.0,0.05263157894736842,0.9473684210526316,0.0,0.5
train_std_unit,FractionCSP3,23,positive,3,105.0,135.0,1.0,0.05263157894736842,0.9473684210526316,0.0,0.5
train_std_unit,FractionCSP3,23,positive,4,90.0,120.0,1.0,0.05263157894736842,0.9473684210526316,0.0,0.5
train_std_unit,FractionCSP3,23,positive,5,75.0,105.0,1.0,0.05263157894736842,0.9473684210526316,0.0,0.5
train_std_unit,FractionCSP3,23,positive,6,60.0,90.0,1.0,0.05263157894736842,0.9473684210526316,0.0,0.5
train_std_unit,FractionCSP3,23,positive,7,45.0,75.0,1.0,0.05263157894736842,0.9473684210526316,0.0,0.5
train_std_unit,FractionCSP3,23,positive,8,30.0,60.0,1.0,0.05263157894736842,0.9473684210526316,0.0,0.5
train_std_unit,FractionCSP3,23,positive,9,15.0,45.0,1.0,0.05263157894736842,0.9473684210526316,0.0,0.5
train_std_unit,FractionCSP3,24,negative,0,-150.0,-15.0,1.0,0.07246376811594203,0.927536231884058,-2.7755575615628914e-17,-0.02051282051282055
train_std_unit,FractionCSP3,24,negative,1,-135.0,-30.0,1.0,0.047619047619047616,0.9523809523809523,-2.7755575615628914e-17,0.0833333333333333
train_std_unit,FractionCSP3,24,negative,2,-120.0,-150.0,1.0,0.021739130434782608,0.9782608695652174,-2.7755575615628914e-17,0.1333333333333333
train_std_unit,FractionCSP3,24,negative,3,-105.0,-135.0,1.0,0.021739130434782608,0.9782608695652174,-2.7755575615628914e-17,0.1333333333333333
train_std_unit,FractionCSP3,24,negative,4,-90.0,-120.0,1.0,0.021739130434782608,0.9782608695652174,-2.7755575615628914e-17,0.1333333333333333
train_std_unit,FractionCSP3,24,negative,5,-75.0,-105.0,1.0,0.021739130434782608,0.9782608695652174,-2.7755575615628914e-17,0.1333333333333333
train_std_unit,FractionCSP3,24,negative,6,-60.0,-90.0,1.0,0.021739130434782608,0.9782608695652174,-2.7755575615628914e-17,0.1333333333333333
train_std_unit,FractionCSP3,24,negative,7,-45.0,-75.0,1.0,0.021739130434782608,0.9782608695652174,-2.7755575615628914e-17,0.1333333333333333
train_std_unit,FractionCSP3,24,negative,8,-30.0,-60.0,1.0,0.021739130434782608,0.9782608695652174,-2.7755575615628914e-17,0.1333333333333333
train_std_unit,FractionCSP3,24,negative,9,-15.0,-45.0,1.0,0.021739130434782608,0.9782608695652174,-2.7755575615628914e-17,0.1333333333333333
train_std_unit,FractionCSP3,24,positive,0,150.0,15.0,1.0,0.10204081632653061,0.8979591836734694,2.7755575615628914e-17,0.7416666666666667
train_std_unit,FractionCSP3,24,positive,1,135.0,150.0,1.0,0.05,0.95,2.7755575615628914e-17,0.8666666666666667
train_std_unit,FractionCSP3,24,positive,2,120.0,135.0,1.0,0.05,0.95,2.7755575615628914e-17,0.8666666666666667
train_std_unit,FractionCSP3,24,positive,3,105.0,120.0,1.0,0.05,0.95,2.7755575615628914e-17,0.8666666666666667
train_std_unit,FractionCSP3,24,positive,4,90.0,105.0,1.0,0.05,0.95,2.7755575615628914e-17,0.8666666666666667
train_std_unit,FractionCSP3,24,positive,5,75.0,90.0,1.0,0.05,0.95,2.7755575615628914e-17,0.8666666666666667
train_std_unit,FractionCSP3,24,positive,6,60.0,75.0,1.0,0.05,0.95,2.7755575615628914e-17,0.8666666666666667
train_std_unit,FractionCSP3,24,positive,7,45.0,60.0,1.0,0.05,0.95,2.7755575615628914e-17,0.8666666666666667
train_std_unit,FractionCSP3,24,positive,8,30.0,45.0,1.0,0.05,0.95,2.7755575615628914e-17,0.8666666666666667
train_std_unit,FractionCSP3,24,positive,9,15.0,30.0,1.0,0.05,0.95,2.7755575615628914e-17,0.8666666666666667
train_std_unit,FractionCSP3,25,negative,0,-150.0,-15.0,1.0,0.08035714285714286,0.9196428571428571,-0.0,0.08727272727272728
train_std_unit,FractionCSP3,25,negative,1,-135.0,-45.0,1.0,0.046511627906976744,0.9534883720930233,-0.0,0.36
train_std_unit,FractionCSP3,25,negative,2,-120.0,-30.0,1.0,0.036585365853658534,0.9634146341463414,-0.0,0.36
train_std_unit,FractionCSP3,25,negative,3,-105.0,-60.0,1.0,0.027777777777777776,0.9722222222222222,-0.0,0.36
train_std_unit,FractionCSP3,25,negative,4,-90.0,-150.0,1.0,0.02531645569620253,0.9746835443037974,-0.0,0.36
train_std_unit,FractionCSP3,25,negative,5,-75.0,-90.0,1.0,0.0136986301369863,0.9863013698630136,-0.0,0.36
train_std_unit,FractionCSP3,25,negative,6,-60.0,-75.0,1.0,0.0136986301369863,0.9863013698630136,-0.0,0.36
train_std_unit,FractionCSP3,25,negative,7,-45.0,-135.0,1.0,0.013333333333333334,0.9866666666666667,-0.0,0.36
train_std_unit,FractionCSP3,25,negative,8,-30.0,-120.0,1.0,0.0,1.0,-0.0,0.36
train_std_unit,FractionCSP3,25,negative,9,-15.0,-105.0,1.0,0.0,1.0,-0.0,0.36
train_std_unit,FractionCSP3,25,positive,0,150.0,15.0,1.0,0.07142857142857142,0.9285714285714286,0.0,0.43166666666666664
train_std_unit,FractionCSP3,25,positive,1,135.0,30.0,1.0,0.0673076923076923,0.9326923076923077,0.0,0.5542857142857143
train_std_unit,FractionCSP3,25,positive,2,120.0,150.0,1.0,0.03278688524590164,0.9672131147540983,0.0,0.64
train_std_unit,FractionCSP3,25,positive,3,105.0,135.0,1.0,0.03278688524590164,0.9672131147540983,0.0,0.64
train_std_unit,FractionCSP3,25,positive,4,90.0,120.0,1.0,0.03278688524590164,0.9672131147540983,0.0,0.64
train_std_unit,FractionCSP3,25,positive,5,75.0,105.0,1.0,0.03278688524590164,0.9672131147540983,0.0,0.64
train_std_unit,FractionCSP3,25,positive,6,60.0,90.0,1.0,0.03278688524590164,0.9672131147540983,0.0,0.64
train_std_unit,FractionCSP3,25,positive,7,45.0,75.0,1.0,0.03278688524590164,0.9672131147540983,0.0,0.64
train_std_unit,FractionCSP3,25,positive,8,30.0,60.0,1.0,0.03278688524590164,0.9672131147540983,0.0,0.64
train_std_unit,FractionCSP3,25,positive,9,15.0,45.0,1.0,0.03278688524590164,0.9672131147540983,0.0,0.64
train_std_unit,FractionCSP3,26,negative,0,-150.0,-15.0,1.0,0.05333333333333334,0.9466666666666667,-8.326672684688674e-17,0.12337662337662328
train_std_unit,FractionCSP3,26,negative,1,-135.0,-90.0,1.0,0.04054054054054054,0.9594594594594594,-8.326672684688674e-17,0.2142857142857142
train_std_unit,FractionCSP3,26,negative,2,-120.0,-30.0,1.0,0.038834951456310676,0.9611650485436893,-8.326672684688674e-17,0.14285714285714277
train_std_unit,FractionCSP3,26,negative,3,-105.0,-150.0,1.0,0.03529411764705882,0.9647058823529412,-8.326672684688674e-17,0.2142857142857142
train_std_unit,FractionCSP3,26,negative,4,-90.0,-120.0,1.0,0.03409090909090909,0.9659090909090909,-8.326672684688674e-17,0.2142857142857142
train_std_unit,FractionCSP3,26,negative,5,-75.0,-45.0,1.0,0.03076923076923077,0.9692307692307692,-8.326672684688674e-17,0.2142857142857142
train_std_unit,FractionCSP3,26,negative,6,-60.0,-75.0,1.0,0.029411764705882353,0.9705882352941176,-8.326672684688674e-17,0.2142857142857142
train_std_unit,FractionCSP3,26,negative,7,-45.0,-60.0,1.0,0.028985507246376812,0.9710144927536232,-8.326672684688674e-17,0.2142857142857142
train_std_unit,FractionCSP3,26,negative,8,-30.0,-105.0,1.0,0.025974025974025976,0.974025974025974,-8.326672684688674e-17,0.2142857142857142
train_std_unit,FractionCSP3,26,negative,9,-15.0,-135.0,1.0,0.022727272727272728,0.9772727272727273,-8.326672684688674e-17,0.2142857142857142
train_std_unit,FractionCSP3,26,positive,0,150.0,15.0,1.0,0.08,0.92,8.326672684688674e-17,0.6607142857142858
train_std_unit,FractionCSP3,26,positive,1,135.0,30.0,1.0,0.0136986301369863,0.9863013698630136,8.326672684688674e-17,0.6523809523809525
train_std_unit,FractionCSP3,26,positive,2,120.0,150.0,1.0,0.0,1.0,8.326672684688674e-17,0.7857142857142858
train_std_unit,FractionCSP3,26,positive,3,105.0,135.0,1.0,0.0,1.0,8.326672684688674e-17,0.7857142857142858
train_std_unit,FractionCSP3,26,positive,4,90.0,120.0,1.0,0.0,1.0,8.326672684688674e-17,0.7857142857142858
train_std_unit,FractionCSP3,26,positive,5,75.0,105.0,1.0,0.0,1.0,8.326672684688674e-17,0.7857142857142858
train_std_unit,FractionCSP3,26,positive,6,60.0,90.0,1.0,0.0,1.0,8.326672684688674e-17,0.7857142857142858
train_std_unit,FractionCSP3,26,positive,7,45.0,75.0,1.0,0.0,1.0,8.326672684688674e-17,0.7857142857142858
train_std_unit,FractionCSP3,26,positive,8,30.0,60.0,1.0,0.0,1.0,8.326672684688674e-17,0.7857142857142858
train_std_unit,FractionCSP3,26,positive,9,15.0,45.0,1.0,0.0,1.0,8.326672684688674e-17,0.7857142857142858
train_std_unit,FractionCSP3,27,negative,0,-150.0,-15.0,1.0,0.08045977011494253,0.9195402298850575,-0.0,0.12272727272727271
train_std_unit,FractionCSP3,27,negative,1,-135.0,-30.0,1.0,0.07608695652173914,0.9239130434782609,-0.0,0.2037617554858934
train_std_unit,FractionCSP3,27,negative,2,-120.0,-45.0,1.0,0.03773584905660377,0.9622641509433962,-0.0,0.2727272727272727
train_std_unit,FractionCSP3,27,negative,3,-105.0,-150.0,1.0,0.0,1.0,-0.0,0.2727272727272727
train_std_unit,FractionCSP3,27,negative,4,-90.0,-135.0,1.0,0.0,1.0,-0.0,0.2727272727272727
train_std_unit,FractionCSP3,27,negative,5,-75.0,-120.0,1.0,0.0,1.0,-0.0,0.2727272727272727
train_std_unit,FractionCSP3,27,negative,6,-60.0,-105.0,1.0,0.0,1.0,-0.0,0.2727272727272727
train_std_unit,FractionCSP3,27,negative,7,-45.0,-90.0,1.0,0.0,1.0,-0.0,0.2727272727272727
train_std_unit,FractionCSP3,27,negative,8,-30.0,-75.0,1.0,0.0,1.0,-0.0,0.2727272727272727
train_std_unit,FractionCSP3,27,negative,9,-15.0,-60.0,1.0,0.0,1.0,-0.0,0.2727272727272727
train_std_unit,FractionCSP3,27,positive,0,150.0,15.0,1.0,0.08450704225352113,0.9154929577464789,0.0,0.3939393939393939
train_std_unit,FractionCSP3,27,positive,1,135.0,150.0,1.0,0.023255813953488372,0.9767441860465116,0.0,0.7272727272727273
train_std_unit,FractionCSP3,27,positive,2,120.0,135.0,1.0,0.023255813953488372,0.9767441860465116,0.0,0.7272727272727273
train_std_unit,FractionCSP3,27,positive,3,105.0,120.0,1.0,0.023255813953488372,0.9767441860465116,0.0,0.7272727272727273
train_std_unit,FractionCSP3,27,positive,4,90.0,105.0,1.0,0.023255813953488372,0.9767441860465116,0.0,0.7272727272727273
train_std_unit,FractionCSP3,27,positive,5,75.0,90.0,1.0,0.023255813953488372,0.9767441860465116,0.0,0.7272727272727273
train_std_unit,FractionCSP3,27,positive,6,60.0,75.0,1.0,0.023255813953488372,0.9767441860465116,0.0,0.7272727272727273
train_std_unit,FractionCSP3,27,positive,7,45.0,60.0,1.0,0.023255813953488372,0.9767441860465116,0.0,0.7272727272727273
train_std_unit,FractionCSP3,27,positive,8,30.0,45.0,1.0,0.023255813953488372,0.9767441860465116,0.0,0.7272727272727273
train_std_unit,FractionCSP3,27,positive,9,15.0,30.0,1.0,0.023255813953488372,0.9767441860465116,0.0,0.7272727272727273
train_std_unit,FractionCSP3,28,negative,0,-150.0,-15.0,1.0,0.12,0.88,-5.551115123125783e-17,0.3504273504273504
train_std_unit,FractionCSP3,28,negative,1,-135.0,-30.0,1.0,0.07142857142857142,0.9285714285714286,-5.551115123125783e-17,0.3615384615384615
train_std_unit,FractionCSP3,28,negative,2,-120.0,-60.0,1.0,0.018867924528301886,0.9811320754716981,-5.551115123125783e-17,0.4615384615384615
train_std_unit,FractionCSP3,28,negative,3,-105.0,-45.0,1.0,0.017543859649122806,0.9824561403508771,-5.551115123125783e-17,0.4615384615384615
train_std_unit,FractionCSP3,28,negative,4,-90.0,-150.0,1.0,0.0,1.0,-5.551115123125783e-17,0.4615384615384615
train_std_unit,FractionCSP3,28,negative,5,-75.0,-135.0,1.0,0.0,1.0,-5.551115123125783e-17,0.4615384615384615
train_std_unit,FractionCSP3,28,negative,6,-60.0,-120.0,1.0,0.0,1.0,-5.551115123125783e-17,0.4615384615384615
train_std_unit,FractionCSP3,28,negative,7,-45.0,-105.0,1.0,0.0,1.0,-5.551115123125783e-17,0.4615384615384615
train_std_unit,FractionCSP3,28,negative,8,-30.0,-90.0,1.0,0.0,1.0,-5.551115123125783e-17,0.4615384615384615
train_std_unit,FractionCSP3,28,negative,9,-15.0,-75.0,1.0,0.0,1.0,-5.551115123125783e-17,0.4615384615384615
train_std_unit,FractionCSP3,28,positive,0,150.0,15.0,1.0,0.14583333333333334,0.8541666666666666,5.551115123125783e-17,0.5384615384615385
train_std_unit,FractionCSP3,28,positive,1,135.0,150.0,1.0,0.07894736842105263,0.9210526315789473,5.551115123125783e-17,0.5384615384615385
train_std_unit,FractionCSP3,28,positive,2,120.0,135.0,1.0,0.07894736842105263,0.9210526315789473,5.551115123125783e-17,0.5384615384615385
train_std_unit,FractionCSP3,28,positive,3,105.0,120.0,1.0,0.07894736842105263,0.9210526315789473,5.551115123125783e-17,0.5384615384615385
train_std_unit,FractionCSP3,28,positive,4,90.0,105.0,1.0,0.07894736842105263,0.9210526315789473,5.551115123125783e-17,0.5384615384615385
train_std_unit,FractionCSP3,28,positive,5,75.0,90.0,1.0,0.07894736842105263,0.9210526315789473,5.551115123125783e-17,0.5384615384615385
train_std_unit,FractionCSP3,28,positive,6,60.0,75.0,1.0,0.07894736842105263,0.9210526315789473,5.551115123125783e-17,0.5384615384615385
train_std_unit,FractionCSP3,28,positive,7,45.0,60.0,1.0,0.07894736842105263,0.9210526315789473,5.551115123125783e-17,0.5384615384615385
train_std_unit,FractionCSP3,28,positive,8,30.0,45.0,1.0,0.07894736842105263,0.9210526315789473,5.551115123125783e-17,0.5384615384615385
train_std_unit,FractionCSP3,28,positive,9,15.0,30.0,1.0,0.07894736842105263,0.9210526315789473,5.551115123125783e-17,0.5384615384615385
train_std_unit,FractionCSP3,29,negative,0,-150.0,-15.0,1.0,0.04054054054054054,0.9594594594594594,-2.7755575615628914e-17,0.024509803921568596
train_std_unit,FractionCSP3,29,negative,1,-135.0,-30.0,1.0,0.02857142857142857,0.9714285714285714,-2.7755575615628914e-17,0.046296296296296266
train_std_unit,FractionCSP3,29,negative,2,-120.0,-150.0,1.0,0.0,1.0,-2.7755575615628914e-17,0.0833333333333333
train_std_unit,FractionCSP3,29,negative,3,-105.0,-135.0,1.0,0.0,1.0,-2.7755575615628914e-17,0.0833333333333333
train_std_unit,FractionCSP3,29,negative,4,-90.0,-120.0,1.0,0.0,1.0,-2.7755575615628914e-17,0.0833333333333333
train_std_unit,FractionCSP3,29,negative,5,-75.0,-105.0,1.0,0.0,1.0,-2.7755575615628914e-17,0.0833333333333333
train_std_unit,FractionCSP3,29,negative,6,-60.0,-90.0,1.0,0.0,1.0,-2.7755575615628914e-17,0.0833333333333333
train_std_unit,FractionCSP3,29,negative,7,-45.0,-75.0,1.0,0.0,1.0,-2.7755575615628914e-17,0.0833333333333333
train_std_unit,FractionCSP3,29,negative,8,-30.0,-60.0,1.0,0.0,1.0,-2.7755575615628914e-17,0.0833333333333333
train_std_unit,FractionCSP3,29,negative,9,-15.0,-45.0,1.0,0.0,1.0,-2.7755575615628914e-17,0.0833333333333333
train_std_unit,FractionCSP3,29,positive,0,150.0,15.0,1.0,0.045454545454545456,0.9545454545454546,2.7755575615628914e-17,0.9166666666666667
train_std_unit,FractionCSP3,29,positive,1,135.0,150.0,1.0,0.029411764705882353,0.9705882352941176,2.7755575615628914e-17,0.9166666666666667
train_std_unit,FractionCSP3,29,positive,2,120.0,135.0,1.0,0.029411764705882353,0.9705882352941176,2.7755575615628914e-17,0.9166666666666667
train_std_unit,FractionCSP3,29,positive,3,105.0,120.0,1.0,0.029411764705882353,0.9705882352941176,2.7755575615628914e-17,0.9166666666666667
train_std_unit,FractionCSP3,29,positive,4,90.0,105.0,1.0,0.029411764705882353,0.9705882352941176,2.7755575615628914e-17,0.9166666666666667
train_std_unit,FractionCSP3,29,positive,5,75.0,90.0,1.0,0.029411764705882353,0.9705882352941176,2.7755575615628914e-17,0.9166666666666667
train_std_unit,FractionCSP3,29,positive,6,60.0,75.0,1.0,0.029411764705882353,0.9705882352941176,2.7755575615628914e-17,0.9166666666666667
train_std_unit,FractionCSP3,29,positive,7,45.0,60.0,1.0,0.029411764705882353,0.9705882352941176,2.7755575615628914e-17,0.9166666666666667
train_std_unit,FractionCSP3,29,positive,8,30.0,45.0,1.0,0.029411764705882353,0.9705882352941176,2.7755575615628914e-17,0.9166666666666667
train_std_unit,FractionCSP3,29,positive,9,15.0,30.0,1.0,0.02040816326530612,0.9795918367346939,2.7755575615628914e-17,0.8541666666666667
train_std_unit,FractionCSP3,30,negative,0,-150.0,-15.0,1.0,0.0958904109589041,0.904109589041096,-1.3877787807814457e-17,-0.08571428571428573
train_std_unit,FractionCSP3,30,negative,1,-135.0,-150.0,1.0,0.04081632653061224,0.9591836734693877,-1.3877787807814457e-17,0.0476190476190476
train_std_unit,FractionCSP3,30,negative,2,-120.0,-135.0,1.0,0.04081632653061224,0.9591836734693877,-1.3877787807814457e-17,0.0476190476190476
train_std_unit,FractionCSP3,30,negative,3,-105.0,-120.0,1.0,0.04081632653061224,0.9591836734693877,-1.3877787807814457e-17,0.0476190476190476
train_std_unit,FractionCSP3,30,negative,4,-90.0,-105.0,1.0,0.038461538461538464,0.9615384615384616,-1.3877787807814457e-17,0.0476190476190476
train_std_unit,FractionCSP3,30,negative,5,-75.0,-90.0,1.0,0.038461538461538464,0.9615384615384616,-1.3877787807814457e-17,0.0476190476190476
train_std_unit,FractionCSP3,30,negative,6,-60.0,-75.0,1.0,0.038461538461538464,0.9615384615384616,-1.3877787807814457e-17,0.0476190476190476
train_std_unit,FractionCSP3,30,negative,7,-45.0,-60.0,1.0,0.038461538461538464,0.9615384615384616,-1.3877787807814457e-17,0.0476190476190476
train_std_unit,FractionCSP3,30,negative,8,-30.0,-45.0,1.0,0.038461538461538464,0.9615384615384616,-1.3877787807814457e-17,0.0476190476190476
train_std_unit,FractionCSP3,30,negative,9,-15.0,-30.0,1.0,0.038461538461538464,0.9615384615384616,-1.3877787807814457e-17,0.0476190476190476
train_std_unit,FractionCSP3,30,positive,0,150.0,15.0,1.0,0.07575757575757576,0.9242424242424242,1.3877787807814457e-17,0.880952380952381
train_std_unit,FractionCSP3,30,positive,1,135.0,30.0,1.0,0.041666666666666664,0.9583333333333334,1.3877787807814457e-17,0.8523809523809525
train_std_unit,FractionCSP3,30,positive,2,120.0,150.0,1.0,0.023809523809523808,0.9761904761904762,1.3877787807814457e-17,0.9523809523809524
train_std_unit,FractionCSP3,30,positive,3,105.0,135.0,1.0,0.023809523809523808,0.9761904761904762,1.3877787807814457e-17,0.9523809523809524
train_std_unit,FractionCSP3,30,positive,4,90.0,120.0,1.0,0.023809523809523808,0.9761904761904762,1.3877787807814457e-17,0.9523809523809524
train_std_unit,FractionCSP3,30,positive,5,75.0,105.0,1.0,0.023809523809523808,0.9761904761904762,1.3877787807814457e-17,0.9523809523809524
train_std_unit,FractionCSP3,30,positive,6,60.0,90.0,1.0,0.023809523809523808,0.9761904761904762,1.3877787807814457e-17,0.9523809523809524
train_std_unit,FractionCSP3,30,positive,7,45.0,75.0,1.0,0.023809523809523808,0.9761904761904762,1.3877787807814457e-17,0.9523809523809524
train_std_unit,FractionCSP3,30,positive,8,30.0,60.0,1.0,0.023809523809523808,0.9761904761904762,1.3877787807814457e-17,0.9523809523809524
train_std_unit,FractionCSP3,30,positive,9,15.0,45.0,1.0,0.023809523809523808,0.9761904761904762,1.3877787807814457e-17,0.9523809523809524
train_std_unit,FractionCSP3,31,negative,0,-150.0,-15.0,1.0,0.06666666666666667,0.9333333333333333,-0.0,0.23076923076923078
train_std_unit,FractionCSP3,31,negative,1,-135.0,-30.0,1.0,0.038461538461538464,0.9615384615384616,-0.0,0.3076923076923077
train_std_unit,FractionCSP3,31,negative,2,-120.0,-150.0,1.0,0.0,1.0,-0.0,0.3076923076923077
train_std_unit,FractionCSP3,31,negative,3,-105.0,-135.0,1.0,0.0,1.0,-0.0,0.3076923076923077
train_std_unit,FractionCSP3,31,negative,4,-90.0,-120.0,1.0,0.0,1.0,-0.0,0.3076923076923077
train_std_unit,FractionCSP3,31,negative,5,-75.0,-105.0,1.0,0.0,1.0,-0.0,0.3076923076923077
train_std_unit,FractionCSP3,31,negative,6,-60.0,-90.0,1.0,0.0,1.0,-0.0,0.3076923076923077
train_std_unit,FractionCSP3,31,negative,7,-45.0,-75.0,1.0,0.0,1.0,-0.0,0.3076923076923077
train_std_unit,FractionCSP3,31,negative,8,-30.0,-60.0,1.0,0.0,1.0,-0.0,0.3076923076923077
train_std_unit,FractionCSP3,31,negative,9,-15.0,-45.0,1.0,0.0,1.0,-0.0,0.3076923076923077
train_std_unit,FractionCSP3,31,positive,0,150.0,15.0,1.0,0.14516129032258066,0.8548387096774194,0.0,0.6153846153846154
train_std_unit,FractionCSP3,31,positive,1,135.0,150.0,1.0,0.06976744186046512,0.9302325581395349,0.0,0.6923076923076923
train_std_unit,FractionCSP3,31,positive,2,120.0,135.0,1.0,0.06976744186046512,0.9302325581395349,0.0,0.6923076923076923
train_std_unit,FractionCSP3,31,positive,3,105.0,120.0,1.0,0.06976744186046512,0.9302325581395349,0.0,0.6923076923076923
train_std_unit,FractionCSP3,31,positive,4,90.0,105.0,1.0,0.06976744186046512,0.9302325581395349,0.0,0.6923076923076923
train_std_unit,FractionCSP3,31,positive,5,75.0,90.0,1.0,0.06976744186046512,0.9302325581395349,0.0,0.6923076923076923
train_std_unit,FractionCSP3,31,positive,6,60.0,75.0,1.0,0.06976744186046512,0.9302325581395349,0.0,0.6923076923076923
train_std_unit,FractionCSP3,31,positive,7,45.0,60.0,1.0,0.06976744186046512,0.9302325581395349,0.0,0.6923076923076923
train_std_unit,FractionCSP3,31,positive,8,30.0,45.0,1.0,0.06976744186046512,0.9302325581395349,0.0,0.6923076923076923
