method,scale,property,seed_id,confound,spearman_alpha_confound,spearman_abs_alpha_confound,slope_confound_per_alpha,slope_confound_per_abs_alpha
MolecuLA continuous OLS,train_std_unit,HBA,7,token_entropy,,,0.0,0.0
MolecuLA continuous OLS,train_std_unit,HBA,8,selfies_len_tokens,,,0.0,0.0
MolecuLA continuous OLS,train_std_unit,HBA,8,branch_token_count,,,0.0,0.0
MolecuLA continuous OLS,train_std_unit,HBA,8,ring_token_count,,,0.0,0.0
MolecuLA continuous OLS,train_std_unit,HBA,8,token_entropy,,,0.0,0.0
MolecuLA continuous OLS,train_std_unit,HBA,9,selfies_len_tokens,,,0.0,0.0
MolecuLA continuous OLS,train_std_unit,HBA,9,branch_token_count,,,0.0,0.0
MolecuLA continuous OLS,train_std_unit,HBA,9,ring_token_count,,,0.0,0.0
MolecuLA continuous OLS,train_std_unit,HBA,9,token_entropy,,,0.0,0.0
MolecuLA continuous OLS,train_std_unit,HBA,10,selfies_len_tokens,,,0.0,0.0
MolecuLA continuous OLS,train_std_unit,HBA,10,branch_token_count,,,0.0,0.0
MolecuLA continuous OLS,train_std_unit,HBA,10,ring_token_count,,,0.0,0.0
MolecuLA continuous OLS,train_std_unit,HBA,10,token_entropy,,,0.0,0.0
MolecuLA continuous OLS,train_std_unit,HBA,11,selfies_len_tokens,,,0.0,0.0
MolecuLA continuous OLS,train_std_unit,HBA,11,branch_token_count,,,0.0,0.0
MolecuLA continuous OLS,train_std_unit,HBA,11,ring_token_count,,,0.0,0.0
MolecuLA continuous OLS,train_std_unit,HBA,11,token_entropy,,,0.0,0.0
MolecuLA continuous OLS,train_std_unit,HBA,12,selfies_len_tokens,,,0.0,0.0
MolecuLA continuous OLS,train_std_unit,HBA,12,branch_token_count,,,0.0,0.0
MolecuLA continuous OLS,train_std_unit,HBA,12,ring_token_count,,,0.0,0.0
MolecuLA continuous OLS,train_std_unit,HBA,12,token_entropy,,,0.0,0.0
MolecuLA continuous OLS,train_std_unit,HBA,13,selfies_len_tokens,,,0.0,0.0
MolecuLA continuous OLS,train_std_unit,HBA,13,branch_token_count,,,0.0,0.0
MolecuLA continuous OLS,train_std_unit,HBA,13,ring_token_count,,,0.0,0.0
MolecuLA continuous OLS,train_std_unit,HBA,13,token_entropy,,,0.0,0.0
MolecuLA continuous OLS,train_std_unit,HBA,14,selfies_len_tokens,,,0.0,0.0
MolecuLA continuous OLS,train_std_unit,HBA,14,branch_token_count,,,0.0,0.0
MolecuLA continuous OLS,train_std_unit,HBA,14,ring_token_count,,,0.0,0.0
MolecuLA continuous OLS,train_std_unit,HBA,14,token_entropy,,,0.0,0.0
MolecuLA continuous OLS,train_std_unit,HBA,15,selfies_len_tokens,,,0.0,0.0
MolecuLA continuous OLS,train_std_unit,HBA,15,branch_token_count,,,0.0,0.0
MolecuLA continuous OLS,train_std_unit,HBA,15,ring_token_count,,,0.0,0.0
MolecuLA continuous OLS,train_std_unit,HBA,15,token_entropy,,,0.0,0.0
MolecuLA continuous OLS,train_std_unit,HBA,16,selfies_len_tokens,,,0.0,0.0
MolecuLA continuous OLS,train_std_unit,HBA,16,branch_token_count,,,0.0,0.0
MolecuLA continuous OLS,train_std_unit,HBA,16,ring_token_count,,,0.0,0.0
MolecuLA continuous OLS,train_std_unit,HBA,16,token_entropy,,,0.0,0.0
MolecuLA continuous OLS,train_std_unit,HBA,17,selfies_len_tokens,,,0.0,0.0
MolecuLA continuous OLS,train_std_unit,HBA,17,branch_token_count,,,0.0,0.0
MolecuLA continuous OLS,train_std_unit,HBA,17,ring_token_count,,,0.0,0.0
MolecuLA continuous OLS,train_std_unit,HBA,17,token_entropy,,,0.0,0.0
MolecuLA continuous OLS,train_std_unit,HBA,18,selfies_len_tokens,,,0.0,0.0
MolecuLA continuous OLS,train_std_unit,HBA,18,branch_token_count,,,0.0,0.0
MolecuLA continuous OLS,train_std_unit,HBA,18,ring_token_count,,,0.0,0.0
MolecuLA continuous OLS,train_std_unit,HBA,18,token_entropy,,,0.0,0.0
MolecuLA continuous OLS,train_std_unit,HBA,19,selfies_len_tokens,,,0.0,0.0
MolecuLA continuous OLS,train_std_unit,HBA,19,branch_token_count,,,0.0,0.0
MolecuLA continuous OLS,train_std_unit,HBA,19,ring_token_count,,,0.0,0.0
MolecuLA continuous OLS,train_std_unit,HBA,19,token_entropy,,,0.0,0.0
MolecuLA continuous OLS,train_std_unit,HBA,20,selfies_len_tokens,0.5096471914376255,-0.45890071832701,0.005800865800865792,-0.010434070434070795
MolecuLA continuous OLS,train_std_unit,HBA,20,branch_token_count,0.5090097337879789,-0.4569156703644136,0.0016450216450216376,-0.002932022932023023
MolecuLA continuous OLS,train_std_unit,HBA,20,ring_token_count,,,0.0,0.0
MolecuLA continuous OLS,train_std_unit,HBA,20,token_entropy,0.5096471914376255,-0.45890071832701,6.590165847357473e-05,-0.00011924356651964315
MolecuLA continuous OLS,train_std_unit,HBA,21,selfies_len_tokens,,,0.0,0.0
MolecuLA continuous OLS,train_std_unit,HBA,21,branch_token_count,,,0.0,0.0
MolecuLA continuous OLS,train_std_unit,HBA,21,ring_token_count,,,0.0,0.0
MolecuLA continuous OLS,train_std_unit,HBA,21,token_entropy,,,0.0,0.0
MolecuLA continuous OLS,train_std_unit,HBA,22,selfies_len_tokens,,,0.0,0.0
MolecuLA continuous OLS,train_std_unit,HBA,22,branch_token_count,,,0.0,0.0
MolecuLA continuous OLS,train_std_unit,HBA,22,ring_token_count,,,0.0,0.0
MolecuLA continuous OLS,train_std_unit,HBA,22,token_entropy,,,0.0,0.0
MolecuLA continuous OLS,train_std_unit,HBA,23,selfies_len_tokens,,,0.0,0.0
MolecuLA continuous OLS,train_std_unit,HBA,23,branch_token_count,,,0.0,0.0
MolecuLA continuous OLS,train_std_unit,HBA,23,ring_token_count,,,0.0,0.0
MolecuLA continuous OLS,train_std_unit,HBA,23,token_entropy,,,0.0,0.0
MolecuLA continuous OLS,train_std_unit,HBA,24,selfies_len_tokens,,,0.0,0.0
MolecuLA continuous OLS,train_std_unit,HBA,24,branch_token_count,,,0.0,0.0
MolecuLA continuous OLS,train_std_unit,HBA,24,ring_token_count,,,0.0,0.0
MolecuLA continuous OLS,train_std_unit,HBA,24,token_entropy,,,0.0,0.0
MolecuLA continuous OLS,train_std_unit,HBA,25,selfies_len_tokens,,,0.0,0.0
MolecuLA continuous OLS,train_std_unit,HBA,25,branch_token_count,,,0.0,0.0
MolecuLA continuous OLS,train_std_unit,HBA,25,ring_token_count,,,0.0,0.0
MolecuLA continuous OLS,train_std_unit,HBA,25,token_entropy,,,0.0,0.0
MolecuLA continuous OLS,train_std_unit,HBA,26,selfies_len_tokens,,,0.0,0.0
MolecuLA continuous OLS,train_std_unit,HBA,26,branch_token_count,,,0.0,0.0
MolecuLA continuous OLS,train_std_unit,HBA,26,ring_token_count,,,0.0,0.0
MolecuLA continuous OLS,train_std_unit,HBA,26,token_entropy,,,0.0,0.0
MolecuLA continuous OLS,train_std_unit,HBA,27,selfies_len_tokens,,,0.0,0.0
MolecuLA continuous OLS,train_std_unit,HBA,27,branch_token_count,,,0.0,0.0
MolecuLA continuous OLS,train_std_unit,HBA,27,ring_token_count,,,0.0,0.0
MolecuLA continuous OLS,train_std_unit,HBA,27,token_entropy,,,0.0,0.0
MolecuLA continuous OLS,train_std_unit,HBA,28,selfies_len_tokens,,,0.0,0.0
MolecuLA continuous OLS,train_std_unit,HBA,28,branch_token_count,,,0.0,0.0
MolecuLA continuous OLS,train_std_unit,HBA,28,ring_token_count,,,0.0,0.0
MolecuLA continuous OLS,train_std_unit,HBA,28,token_entropy,,,0.0,0.0
MolecuLA continuous OLS,train_std_unit,HBA,29,selfies_len_tokens,,,0.0,0.0
MolecuLA continuous OLS,train_std_unit,HBA,29,branch_token_count,,,0.0,0.0
MolecuLA continuous OLS,train_std_unit,HBA,29,ring_token_count,,,0.0,0.0
MolecuLA continuous OLS,train_std_unit,HBA,29,token_entropy,,,0.0,0.0
MolecuLA continuous OLS,train_std_unit,HBA,30,selfies_len_tokens,,,0.0,0.0
MolecuLA continuous OLS,train_std_unit,HBA,30,branch_token_count,,,0.0,0.0
MolecuLA continuous OLS,train_std_unit,HBA,30,ring_token_count,,,0.0,0.0
MolecuLA continuous OLS,train_std_unit,HBA,30,token_entropy,,,0.0,0.0
MolecuLA continuous OLS,train_std_unit,HBA,31,selfies_len_tokens,,,0.0,0.0
MolecuLA continuous OLS,train_std_unit,HBA,31,branch_token_count,,,0.0,0.0
MolecuLA continuous OLS,train_std_unit,HBA,31,ring_token_count,,,0.0,0.0
MolecuLA continuous OLS,train_std_unit,HBA,31,token_entropy,,,0.0,0.0
MolecuLA continuous OLS,train_std_unit,HBA,32,selfies_len_tokens,,,0.0,0.0
MolecuLA continuous OLS,train_std_unit,HBA,32,branch_token_count,,,0.0,0.0
MolecuLA continuous OLS,train_std_unit,HBA,32,ring_token_count,,,0.0,0.0
MolecuLA continuous OLS,train_std_unit,HBA,32,token_entropy,,,0.0,0.0
MolecuLA continuous OLS,train_std_unit,HBA,33,selfies_len_tokens,,,0.0,0.0
MolecuLA continuous OLS,train_std_unit,HBA,33,branch_token_count,,,0.0,0.0
MolecuLA continuous OLS,train_std_unit,HBA,33,ring_token_count,,,0.0,0.0
MolecuLA continuous OLS,train_std_unit,HBA,33,token_entropy,,,0.0,0.0
MolecuLA continuous OLS,train_std_unit,HBA,34,selfies_len_tokens,0.8581163303210331,-0.2152290161938318,0.004675324675324655,-0.0023587223587225744
MolecuLA continuous OLS,train_std_unit,HBA,34,branch_token_count,,,0.0,0.0
MolecuLA continuous OLS,train_std_unit,HBA,34,ring_token_count,,,0.0,0.0
MolecuLA continuous OLS,train_std_unit,HBA,34,token_entropy,0.7598971042335642,0.21550127888451873,7.747126505223287e-05,7.528409941971961e-05
MolecuLA continuous OLS,train_std_unit,HBA,35,selfies_len_tokens,,,0.0,0.0
MolecuLA continuous OLS,train_std_unit,HBA,35,branch_token_count,,,0.0,0.0
MolecuLA continuous OLS,train_std_unit,HBA,35,ring_token_count,,,0.0,0.0
MolecuLA continuous OLS,train_std_unit,HBA,35,token_entropy,,,0.0,0.0
MolecuLA continuous OLS,train_std_unit,HBA,36,selfies_len_tokens,,,0.0,0.0
MolecuLA continuous OLS,train_std_unit,HBA,36,branch_token_count,,,0.0,0.0
MolecuLA continuous OLS,train_std_unit,HBA,36,ring_token_count,,,0.0,0.0
MolecuLA continuous OLS,train_std_unit,HBA,36,token_entropy,,,0.0,0.0
MolecuLA continuous OLS,train_std_unit,HBA,37,selfies_len_tokens,,,0.0,0.0
MolecuLA continuous OLS,train_std_unit,HBA,37,branch_token_count,,,0.0,0.0
MolecuLA continuous OLS,train_std_unit,HBA,37,ring_token_count,,,0.0,0.0
MolecuLA continuous OLS,train_std_unit,HBA,37,token_entropy,,,0.0,0.0
MolecuLA continuous OLS,train_std_unit,HBA,38,selfies_len_tokens,,,0.0,0.0
MolecuLA continuous OLS,train_std_unit,HBA,38,branch_token_count,,,0.0,0.0
MolecuLA continuous OLS,train_std_unit,HBA,38,ring_token_count,,,0.0,0.0
MolecuLA continuous OLS,train_std_unit,HBA,38,token_entropy,,,0.0,0.0
MolecuLA continuous OLS,train_std_unit,HBA,39,selfies_len_tokens,,,0.0,0.0
MolecuLA continuous OLS,train_std_unit,HBA,39,branch_token_count,,,0.0,0.0
MolecuLA continuous OLS,train_std_unit,HBA,39,ring_token_count,,,0.0,0.0
MolecuLA continuous OLS,train_std_unit,HBA,39,token_entropy,,,0.0,0.0
MolecuLA continuous OLS,train_std_unit,HBA,40,selfies_len_tokens,,,0.0,0.0
MolecuLA continuous OLS,train_std_unit,HBA,40,branch_token_count,,,0.0,0.0
MolecuLA continuous OLS,train_std_unit,HBA,40,ring_token_count,,,0.0,0.0
MolecuLA continuous OLS,train_std_unit,HBA,40,token_entropy,,,0.0,0.0
MolecuLA continuous OLS,train_std_unit,HBA,41,selfies_len_tokens,,,0.0,0.0
MolecuLA continuous OLS,train_std_unit,HBA,41,branch_token_count,,,0.0,0.0
MolecuLA continuous OLS,train_std_unit,HBA,41,ring_token_count,,,0.0,0.0
MolecuLA continuous OLS,train_std_unit,HBA,41,token_entropy,,,0.0,0.0
MolecuLA continuous OLS,train_std_unit,HBA,42,selfies_len_tokens,,,0.0,0.0
MolecuLA continuous OLS,train_std_unit,HBA,42,branch_token_count,,,0.0,0.0
MolecuLA continuous OLS,train_std_unit,HBA,42,ring_token_count,,,0.0,0.0
MolecuLA continuous OLS,train_std_unit,HBA,42,token_entropy,,,0.0,0.0
MolecuLA continuous OLS,train_std_unit,HBA,43,selfies_len_tokens,,,0.0,0.0
MolecuLA continuous OLS,train_std_unit,HBA,43,branch_token_count,,,0.0,0.0
MolecuLA continuous OLS,train_std_unit,HBA,43,ring_token_count,,,0.0,0.0
MolecuLA continuous OLS,train_std_unit,HBA,43,token_entropy,,,0.0,0.0
MolecuLA continuous OLS,train_std_unit,HBA,44,selfies_len_tokens,,,0.0,0.0
MolecuLA continuous OLS,train_std_unit,HBA,44,branch_token_count,,,0.0,0.0
MolecuLA continuous OLS,train_std_unit,HBA,44,ring_token_count,,,0.0,0.0
MolecuLA continuous OLS,train_std_unit,HBA,44,token_entropy,,,0.0,0.0
MolecuLA continuous OLS,train_std_unit,HBA,45,selfies_len_tokens,,,0.0,0.0
MolecuLA continuous OLS,train_std_unit,HBA,45,branch_token_count,,,0.0,0.0
MolecuLA continuous OLS,train_std_unit,HBA,45,ring_token_count,,,0.0,0.0
MolecuLA continuous OLS,train_std_unit,HBA,45,token_entropy,,,0.0,0.0
MolecuLA continuous OLS,train_std_unit,HBA,46,selfies_len_tokens,,,0.0,0.0
MolecuLA continuous OLS,train_std_unit,HBA,46,branch_token_count,,,0.0,0.0
MolecuLA continuous OLS,train_std_unit,HBA,46,ring_token_count,,,0.0,0.0
MolecuLA continuous OLS,train_std_unit,HBA,46,token_entropy,,,0.0,0.0
MolecuLA continuous OLS,train_std_unit,HBA,47,selfies_len_tokens,0.3692744729379982,0.35195532247660055,0.0008658008658008659,0.001638001638001405
MolecuLA continuous OLS,train_std_unit,HBA,47,branch_token_count,,,0.0,0.0
MolecuLA continuous OLS,train_std_unit,HBA,47,ring_token_count,,,0.0,0.0
MolecuLA continuous OLS,train_std_unit,HBA,47,token_entropy,-0.3692744729379982,-0.35195532247660055,-2.1299397310575706e-05,-4.029615707406969e-05
MolecuLA continuous OLS,train_std_unit,HBA,48,selfies_len_tokens,,,0.0,0.0
MolecuLA continuous OLS,train_std_unit,HBA,48,branch_token_count,,,0.0,0.0
MolecuLA continuous OLS,train_std_unit,HBA,48,ring_token_count,,,0.0,0.0
MolecuLA continuous OLS,train_std_unit,HBA,48,token_entropy,,,0.0,0.0
MolecuLA continuous OLS,train_std_unit,HBA,49,selfies_len_tokens,,,0.0,0.0
MolecuLA continuous OLS,train_std_unit,HBA,49,branch_token_count,,,0.0,0.0
MolecuLA continuous OLS,train_std_unit,HBA,49,ring_token_count,,,0.0,0.0
MolecuLA continuous OLS,train_std_unit,HBA,49,token_entropy,,,0.0,0.0
MolecuLA continuous OLS,native_l2,TPSA,0,selfies_len_tokens,0.9873113802516247,0.022200467716545293,0.3354978354978355,0.2370679770679768
MolecuLA continuous OLS,native_l2,TPSA,0,branch_token_count,0.9918507668539125,0.00655957040313781,0.060086580086580084,0.01300573300573296
MolecuLA continuous OLS,native_l2,TPSA,0,ring_token_count,0.8376633876148206,-0.16628163890978956,0.00761904761904762,-0.004586404586404635
MolecuLA continuous OLS,native_l2,TPSA,0,token_entropy,0.8660605502061486,-0.2550559352232224,0.004503252760099222,-0.004146169447797013
MolecuLA continuous OLS,native_l2,TPSA,1,selfies_len_tokens,0.9885764728284693,0.028243364032962587,0.2967965367965367,0.2256838656838655
MolecuLA continuous OLS,native_l2,TPSA,1,branch_token_count,0.9753598117446711,0.04583801961019006,0.04493506493506493,0.020687960687960676
MolecuLA continuous OLS,native_l2,TPSA,1,ring_token_count,0.26058689675936053,-0.5484495705032202,0.0025974025974025974,-0.012481572481572504
MolecuLA continuous OLS,native_l2,TPSA,1,token_entropy,0.9182203001548267,-0.14547238436671087,0.005551599720027935,-0.005181565721816646
MolecuLA continuous OLS,native_l2,TPSA,2,selfies_len_tokens,0.9348921875490426,0.12085532516430506,0.2083116883116883,0.2015069615069614
MolecuLA continuous OLS,native_l2,TPSA,2,branch_token_count,0.9666517389502717,0.07379688098236774,0.04320346320346321,0.03035217035217035
MolecuLA continuous OLS,native_l2,TPSA,2,ring_token_count,0.8395504995664728,-0.051719540537791764,0.006666666666666666,-0.0006060606060606095
MolecuLA continuous OLS,native_l2,TPSA,2,token_entropy,0.9673073171654172,-0.044649191241395415,0.0060738087433366,-0.002738159406791214
MolecuLA continuous OLS,native_l2,TPSA,3,selfies_len_tokens,0.9925120774562108,0.0084995100978303,0.3948051948051948,0.31904995904995886
MolecuLA continuous OLS,native_l2,TPSA,3,branch_token_count,0.9925120774562108,-0.007191893159702561,0.09722943722943723,0.04348894348894343
MolecuLA continuous OLS,native_l2,TPSA,3,ring_token_count,-0.8968382184998331,-0.045122909701698743,-0.011341991341991342,-0.001850941850941878
MolecuLA continuous OLS,native_l2,TPSA,3,token_entropy,0.7359532703838061,-0.4486822812120892,0.0037080147015840794,-0.00469576519845121
MolecuLA continuous OLS,native_l2,TPSA,4,selfies_len_tokens,0.9957702754945247,0.0032711824714702267,0.41696969696969693,0.28530712530712526
MolecuLA continuous OLS,native_l2,TPSA,4,branch_token_count,0.9869586262821973,-0.008186001390831357,0.05645021645021645,-0.00907452907452916
MolecuLA continuous OLS,native_l2,TPSA,4,ring_token_count,-0.10733202712368678,-0.8580714797575735,-0.0022510822510822506,-0.021687141687141726
MolecuLA continuous OLS,native_l2,TPSA,4,token_entropy,0.8022085515657551,-0.35353687372194387,0.004419238509923539,-0.004818773302611689
MolecuLA continuous OLS,native_l2,TPSA,5,selfies_len_tokens,0.916258622484157,0.1313211507099865,0.39852813852813845,0.431269451269451
MolecuLA continuous OLS,native_l2,TPSA,5,branch_token_count,0.9791820864240878,-0.04503920287071804,0.06207792207792208,-0.007977067977068064
MolecuLA continuous OLS,native_l2,TPSA,5,ring_token_count,0.34064403361794154,-0.26110115337462936,0.007272727272727273,-0.006453726453726527
MolecuLA continuous OLS,native_l2,TPSA,5,token_entropy,0.7077922077922078,-0.5570062123082993,0.004225841517762756,-0.005946187135980092
MolecuLA continuous OLS,native_l2,TPSA,6,selfies_len_tokens,0.9626263918772302,0.06423231597823492,0.3256277056277056,0.24214578214578197
MolecuLA continuous OLS,native_l2,TPSA,6,branch_token_count,0.9279551734636466,-0.1390556888222756,0.031341991341991345,-0.01788697788697793
MolecuLA continuous OLS,native_l2,TPSA,6,ring_token_count,-0.11313002700617172,0.07679881308889842,8.658008658008574e-05,8.190008190005896e-05
MolecuLA continuous OLS,native_l2,TPSA,6,token_entropy,0.7515427483089705,-0.4584574943103918,0.003935822456095692,-0.005351539086596871
MolecuLA continuous OLS,native_l2,TPSA,7,selfies_len_tokens,0.9839631881197893,0.02215024301377588,0.21437229437229435,0.13536445536445527
MolecuLA continuous OLS,native_l2,TPSA,7,branch_token_count,0.9770164933333718,0.02888813066015219,0.048484848484848485,0.0256183456183456
MolecuLA continuous OLS,native_l2,TPSA,7,ring_token_count,0.8261669708483237,0.03709742493452302,0.009437229437229437,-0.004733824733824746
MolecuLA continuous OLS,native_l2,TPSA,7,token_entropy,0.9286029015812346,-0.05653270978142799,0.006348917807757823,-0.005883876122335735
MolecuLA continuous OLS,native_l2,TPSA,8,selfies_len_tokens,0.7419338442561537,0.27266812296697157,0.2022510822510823,0.47154791154791126
MolecuLA continuous OLS,native_l2,TPSA,8,branch_token_count,0.9911958659439447,0.011486812785030743,0.05930735930735931,0.008533988533988474
MolecuLA continuous OLS,native_l2,TPSA,8,ring_token_count,-0.06437648733948954,-0.8601445072292659,-0.002164502164502164,-0.039885339885339946
MolecuLA continuous OLS,native_l2,TPSA,8,token_entropy,0.7987013056023099,-0.3545751633986928,0.00524944746484012,-0.005414102643360394
MolecuLA continuous OLS,native_l2,TPSA,9,selfies_len_tokens,0.9787940502499493,0.040288346973508214,0.30528138528138526,0.29801801801801797
MolecuLA continuous OLS,native_l2,TPSA,9,branch_token_count,0.9488825998476843,0.017828572109171333,0.0580952380952381,0.03238329238329235
MolecuLA continuous OLS,native_l2,TPSA,9,ring_token_count,0.3708859221430051,-0.20864491949919364,0.0025974025974025974,-0.002915642915642922
MolecuLA continuous OLS,native_l2,TPSA,9,token_entropy,0.8444810129439485,-0.2391234386644736,0.006574377335253712,-0.007244081315905239
MolecuLA continuous OLS,native_l2,TPSA,10,selfies_len_tokens,0.9538287325927522,0.09602291994135619,0.3605194805194805,0.3277641277641276
MolecuLA continuous OLS,native_l2,TPSA,10,branch_token_count,0.9882503713936266,-0.007879269042599191,0.061731601731601735,0.009025389025388983
MolecuLA continuous OLS,native_l2,TPSA,10,ring_token_count,-0.7451570629134057,-0.06206393024303348,-0.012034632034632037,-0.003095823095823109
MolecuLA continuous OLS,native_l2,TPSA,10,token_entropy,0.6718708068890886,-0.5579126510076965,0.003833342060381472,-0.0064681833386405554
MolecuLA continuous OLS,native_l2,TPSA,11,selfies_len_tokens,0.7132410041655769,0.32555716007514596,0.2525541125541126,0.6197051597051598
MolecuLA continuous OLS,native_l2,TPSA,11,branch_token_count,0.9679943114569358,0.07907860248558032,0.04926406926406926,0.026126126126126106
MolecuLA continuous OLS,native_l2,TPSA,11,ring_token_count,0.7322248810177193,-0.3789394991479686,0.009090909090909092,-0.009680589680589689
MolecuLA continuous OLS,native_l2,TPSA,11,token_entropy,0.9118862746528287,-0.09420618181307508,0.007881608113704648,-0.00676738397373704
MolecuLA continuous OLS,native_l2,TPSA,12,selfies_len_tokens,0.9908811128239042,0.007848268519601924,0.3908225108225108,0.2895004095004094
MolecuLA continuous OLS,native_l2,TPSA,12,branch_token_count,0.9889209424363861,-0.015706819737351694,0.059134199134199136,0.0004750204750204219
MolecuLA continuous OLS,native_l2,TPSA,12,ring_token_count,0.06661932967743409,-0.8374839206918205,-0.0005194805194805187,-0.030303030303030346
MolecuLA continuous OLS,native_l2,TPSA,12,token_entropy,0.6692691774335645,-0.501142591782352,0.0038950042108488567,-0.005396676874549462
MolecuLA continuous OLS,native_l2,TPSA,13,selfies_len_tokens,0.9826494850131157,0.03565719926186368,0.22077922077922077,0.13303849303849297
MolecuLA continuous OLS,native_l2,TPSA,13,branch_token_count,0.9813190169292618,0.011617742804481395,0.040952380952380955,0.021900081900081875
MolecuLA continuous OLS,native_l2,TPSA,13,ring_token_count,0.4297399616936208,-0.5127383593564335,0.0030303030303030303,-0.007158067158067167
MolecuLA continuous OLS,native_l2,TPSA,13,token_entropy,0.9529089673835233,-0.07353984439759245,0.005524789317219891,-0.003934956429676404
MolecuLA continuous OLS,native_l2,TPSA,14,selfies_len_tokens,0.9905534043720909,0.011449138650145794,0.3567965367965368,0.2816871416871415
MolecuLA continuous OLS,native_l2,TPSA,14,branch_token_count,0.9836331664235519,0.03108685902970578,0.045281385281385284,0.011711711711711687
MolecuLA continuous OLS,native_l2,TPSA,14,ring_token_count,0.16350448743202475,-0.6922541506778199,0.0013852813852813842,-0.014250614250614281
MolecuLA continuous OLS,native_l2,TPSA,14,token_entropy,0.7830660435024278,-0.3859477124183007,0.003930364940403136,-0.004346987054178748
MolecuLA continuous OLS,native_l2,TPSA,15,selfies_len_tokens,0.9814238799078321,0.029767760490379064,0.28675324675324676,0.18751842751842726
MolecuLA continuous OLS,native_l2,TPSA,15,branch_token_count,0.9193831986217613,-0.11563204986469053,0.029350649350649353,-0.004570024570024587
MolecuLA continuous OLS,native_l2,TPSA,15,ring_token_count,0.7228128072789535,-0.057429200938158564,0.008917748917748918,-0.004537264537264564
MolecuLA continuous OLS,native_l2,TPSA,15,token_entropy,0.8612423540018384,-0.24542483660130723,0.004486050240483131,-0.004922408449483247
MolecuLA continuous OLS,native_l2,TPSA,16,selfies_len_tokens,0.9947924856376829,0.007521257331285177,0.33714285714285713,0.2558558558558557
MolecuLA continuous OLS,native_l2,TPSA,16,branch_token_count,0.9829774174384012,0.032366404537596455,0.046753246753246755,0.005307125307125261
MolecuLA continuous OLS,native_l2,TPSA,16,ring_token_count,-0.08469968606276392,-0.6659827874419554,-0.001731601731601733,-0.02090090090090094
MolecuLA continuous OLS,native_l2,TPSA,16,token_entropy,0.7590253936491446,-0.4052207675740112,0.0043972355519341895,-0.005239901951162101
MolecuLA continuous OLS,native_l2,TPSA,17,selfies_len_tokens,0.9499871265155363,0.03640261332249092,0.40683982683982683,0.3928091728091724
MolecuLA continuous OLS,native_l2,TPSA,17,branch_token_count,0.8459513232115647,-0.29504699124978967,0.05073593073593074,-0.04199836199836209
MolecuLA continuous OLS,native_l2,TPSA,17,ring_token_count,-0.4580404660035188,-0.5649964971722832,-0.015411255411255416,-0.035217035217035265
MolecuLA continuous OLS,native_l2,TPSA,17,token_entropy,0.6645014965601358,-0.610299137770692,0.004430351995699231,-0.006754129989854663
MolecuLA continuous OLS,native_l2,TPSA,18,selfies_len_tokens,0.9892585627671239,0.009147337959547473,0.39965367965367965,0.29683865683865673
MolecuLA continuous OLS,native_l2,TPSA,18,branch_token_count,0.9866407510302658,-0.01701014885164518,0.05116883116883117,-0.007649467649467714
MolecuLA continuous OLS,native_l2,TPSA,18,ring_token_count,-0.04856097350385217,-0.6877203818208302,-0.0009523809523809517,-0.01813267813267818
MolecuLA continuous OLS,native_l2,TPSA,18,token_entropy,0.7009108657073784,-0.5003271158982392,0.003655930010830571,-0.005123035988553954
MolecuLA continuous OLS,native_l2,TPSA,19,selfies_len_tokens,0.9742947503208189,0.04831866503012799,0.32709956709956706,0.2747911547911546
MolecuLA continuous OLS,native_l2,TPSA,19,branch_token_count,0.9915225076199143,0.012812266346478092,0.06155844155844157,0.026977886977886938
MolecuLA continuous OLS,native_l2,TPSA,19,ring_token_count,0.2053113009812783,-0.4268233772325679,0.009264069264069258,-0.02167076167076174
MolecuLA continuous OLS,native_l2,TPSA,19,token_entropy,0.7746351703822889,-0.38825500274804614,0.004098140409566976,-0.005085164000779379
MolecuLA continuous OLS,native_l2,TPSA,20,selfies_len_tokens,0.9076949772531051,0.14454864596026565,0.41982683982683977,0.4196396396396394
MolecuLA continuous OLS,native_l2,TPSA,20,branch_token_count,0.9768980763069799,-0.04766571009728843,0.07411255411255412,0.0056347256347256
MolecuLA continuous OLS,native_l2,TPSA,20,ring_token_count,-0.3472280213490504,-0.5762132416851825,-0.007532467532467534,-0.020950040950040983
MolecuLA continuous OLS,native_l2,TPSA,20,token_entropy,0.7064935064935066,-0.5635209048499168,0.004184429519631099,-0.005878745014797329
MolecuLA continuous OLS,native_l2,TPSA,21,selfies_len_tokens,0.9005513318130001,0.1966534231882048,0.3126406926406926,0.3902866502866502
MolecuLA continuous OLS,native_l2,TPSA,21,branch_token_count,0.9895577998769421,-0.01675450214539443,0.054112554112554105,0.006339066339066284
MolecuLA continuous OLS,native_l2,TPSA,21,ring_token_count,-0.6682414497642292,-0.16964939073100463,-0.01766233766233766,-0.014610974610974626
MolecuLA continuous OLS,native_l2,TPSA,21,token_entropy,0.8920683745366634,-0.21395996612075946,0.003917654702107334,-0.003217788936961689
MolecuLA continuous OLS,native_l2,TPSA,22,selfies_len_tokens,0.8996002083649662,0.17656872223847256,0.37333333333333335,0.4545454545454545
MolecuLA continuous OLS,native_l2,TPSA,22,branch_token_count,0.9960971276137166,-0.0026126720138842526,0.08493506493506493,0.03739557739557736
