method,scale,property,seed_id,objective,seed_similarity_cutoff,candidate_budget,eligible_valid_changed_candidates,success,best_objective_improvement,selected_alpha,selected_seed_similarity,selected_sa_score_delta
ChemSpacE adapted extreme-SVM,train_std_unit,BertzCT,39,maximize,0.2,21,1,False,-25.11974962389933,15.0,0.2040816326530612,0.5208593786982263
ChemSpacE adapted extreme-SVM,train_std_unit,BertzCT,39,maximize,0.4,21,0,False,,,,
ChemSpacE adapted extreme-SVM,train_std_unit,BertzCT,39,maximize,0.6,21,0,False,,,,
ChemSpacE adapted extreme-SVM,train_std_unit,BertzCT,39,minimize,0.0,21,20,True,396.499379292522,-150.0,0.0,4.995956100698395
ChemSpacE adapted extreme-SVM,train_std_unit,BertzCT,39,minimize,0.2,21,1,True,25.11974962389933,15.0,0.2040816326530612,0.5208593786982263
ChemSpacE adapted extreme-SVM,train_std_unit,BertzCT,39,minimize,0.4,21,0,False,,,,
ChemSpacE adapted extreme-SVM,train_std_unit,BertzCT,39,minimize,0.6,21,0,False,,,,
ChemSpacE adapted extreme-SVM,train_std_unit,BertzCT,40,maximize,0.0,21,20,True,11410.878429728082,60.0,0.0151515151515151,5.974143382547993
ChemSpacE adapted extreme-SVM,train_std_unit,BertzCT,40,maximize,0.2,21,0,False,,,,
ChemSpacE adapted extreme-SVM,train_std_unit,BertzCT,40,maximize,0.4,21,0,False,,,,
ChemSpacE adapted extreme-SVM,train_std_unit,BertzCT,40,maximize,0.6,21,0,False,,,,
ChemSpacE adapted extreme-SVM,train_std_unit,BertzCT,40,minimize,0.0,21,20,True,387.0248257561691,-150.0,0.054054054054054,-0.4143637444056569
ChemSpacE adapted extreme-SVM,train_std_unit,BertzCT,40,minimize,0.2,21,0,False,,,,
ChemSpacE adapted extreme-SVM,train_std_unit,BertzCT,40,minimize,0.4,21,0,False,,,,
ChemSpacE adapted extreme-SVM,train_std_unit,BertzCT,40,minimize,0.6,21,0,False,,,,
ChemSpacE adapted extreme-SVM,train_std_unit,BertzCT,41,maximize,0.0,21,20,True,11071.888894398247,45.0,0.0289855072463768,5.760013111440655
ChemSpacE adapted extreme-SVM,train_std_unit,BertzCT,41,maximize,0.2,21,0,False,,,,
ChemSpacE adapted extreme-SVM,train_std_unit,BertzCT,41,maximize,0.4,21,0,False,,,,
ChemSpacE adapted extreme-SVM,train_std_unit,BertzCT,41,maximize,0.6,21,0,False,,,,
ChemSpacE adapted extreme-SVM,train_std_unit,BertzCT,41,minimize,0.0,21,20,True,714.9584596487582,-150.0,0.0,4.920602284950117
ChemSpacE adapted extreme-SVM,train_std_unit,BertzCT,41,minimize,0.2,21,0,False,,,,
ChemSpacE adapted extreme-SVM,train_std_unit,BertzCT,41,minimize,0.4,21,0,False,,,,
ChemSpacE adapted extreme-SVM,train_std_unit,BertzCT,41,minimize,0.6,21,0,False,,,,
ChemSpacE adapted extreme-SVM,train_std_unit,BertzCT,42,maximize,0.0,21,20,True,10460.10451446072,75.0,0.0204081632653061,4.391847907647982
ChemSpacE adapted extreme-SVM,train_std_unit,BertzCT,42,maximize,0.2,21,0,False,,,,
ChemSpacE adapted extreme-SVM,train_std_unit,BertzCT,42,maximize,0.4,21,0,False,,,,
ChemSpacE adapted extreme-SVM,train_std_unit,BertzCT,42,maximize,0.6,21,0,False,,,,
ChemSpacE adapted extreme-SVM,train_std_unit,BertzCT,42,minimize,0.0,21,20,True,841.0725242405067,-120.0,0.0222222222222222,-1.1375497673058843
ChemSpacE adapted extreme-SVM,train_std_unit,BertzCT,42,minimize,0.2,21,0,False,,,,
ChemSpacE adapted extreme-SVM,train_std_unit,BertzCT,42,minimize,0.4,21,0,False,,,,
ChemSpacE adapted extreme-SVM,train_std_unit,BertzCT,42,minimize,0.6,21,0,False,,,,
ChemSpacE adapted extreme-SVM,train_std_unit,BertzCT,43,maximize,0.0,21,20,True,10893.874137320794,75.0,0.0163934426229508,5.872659661610558
ChemSpacE adapted extreme-SVM,train_std_unit,BertzCT,43,maximize,0.2,21,0,False,,,,
ChemSpacE adapted extreme-SVM,train_std_unit,BertzCT,43,maximize,0.4,21,0,False,,,,
ChemSpacE adapted extreme-SVM,train_std_unit,BertzCT,43,maximize,0.6,21,0,False,,,,
ChemSpacE adapted extreme-SVM,train_std_unit,BertzCT,43,minimize,0.0,21,20,True,581.1041595594359,-105.0,0.0789473684210526,-0.3104940796646254
ChemSpacE adapted extreme-SVM,train_std_unit,BertzCT,43,minimize,0.2,21,0,False,,,,
ChemSpacE adapted extreme-SVM,train_std_unit,BertzCT,43,minimize,0.4,21,0,False,,,,
ChemSpacE adapted extreme-SVM,train_std_unit,BertzCT,43,minimize,0.6,21,0,False,,,,
ChemSpacE adapted extreme-SVM,train_std_unit,BertzCT,44,maximize,0.0,21,20,True,11135.90536204194,45.0,0.0,5.324989242752542
ChemSpacE adapted extreme-SVM,train_std_unit,BertzCT,44,maximize,0.2,21,0,False,,,,
ChemSpacE adapted extreme-SVM,train_std_unit,BertzCT,44,maximize,0.4,21,0,False,,,,
ChemSpacE adapted extreme-SVM,train_std_unit,BertzCT,44,maximize,0.6,21,0,False,,,,
ChemSpacE adapted extreme-SVM,train_std_unit,BertzCT,44,minimize,0.0,21,20,True,875.2703264993577,-135.0,0.0256410256410256,0.305284066594421
ChemSpacE adapted extreme-SVM,train_std_unit,BertzCT,44,minimize,0.2,21,0,False,,,,
ChemSpacE adapted extreme-SVM,train_std_unit,BertzCT,44,minimize,0.4,21,0,False,,,,
ChemSpacE adapted extreme-SVM,train_std_unit,BertzCT,44,minimize,0.6,21,0,False,,,,
ChemSpacE adapted extreme-SVM,train_std_unit,BertzCT,45,maximize,0.0,21,20,True,10914.45111433064,60.0,0.0,5.153827460060639
ChemSpacE adapted extreme-SVM,train_std_unit,BertzCT,45,maximize,0.2,21,0,False,,,,
ChemSpacE adapted extreme-SVM,train_std_unit,BertzCT,45,maximize,0.4,21,0,False,,,,
ChemSpacE adapted extreme-SVM,train_std_unit,BertzCT,45,maximize,0.6,21,0,False,,,,
ChemSpacE adapted extreme-SVM,train_std_unit,BertzCT,45,minimize,0.0,21,20,True,822.6217448584681,-105.0,0.0588235294117647,-0.646805017877595
ChemSpacE adapted extreme-SVM,train_std_unit,BertzCT,45,minimize,0.2,21,0,False,,,,
ChemSpacE adapted extreme-SVM,train_std_unit,BertzCT,45,minimize,0.4,21,0,False,,,,
ChemSpacE adapted extreme-SVM,train_std_unit,BertzCT,45,minimize,0.6,21,0,False,,,,
ChemSpacE adapted extreme-SVM,train_std_unit,BertzCT,46,maximize,0.0,21,20,True,10458.91289186182,75.0,0.0,5.116992531817495
ChemSpacE adapted extreme-SVM,train_std_unit,BertzCT,46,maximize,0.2,21,0,False,,,,
ChemSpacE adapted extreme-SVM,train_std_unit,BertzCT,46,maximize,0.4,21,0,False,,,,
ChemSpacE adapted extreme-SVM,train_std_unit,BertzCT,46,maximize,0.6,21,0,False,,,,
ChemSpacE adapted extreme-SVM,train_std_unit,BertzCT,46,minimize,0.0,21,20,True,842.2641468394088,-150.0,0.0526315789473684,-0.4124051431363718
ChemSpacE adapted extreme-SVM,train_std_unit,BertzCT,46,minimize,0.2,21,0,False,,,,
ChemSpacE adapted extreme-SVM,train_std_unit,BertzCT,46,minimize,0.4,21,0,False,,,,
ChemSpacE adapted extreme-SVM,train_std_unit,BertzCT,46,minimize,0.6,21,0,False,,,,
ChemSpacE adapted extreme-SVM,train_std_unit,BertzCT,47,maximize,0.0,21,12,True,11716.399072030548,45.0,0.0149253731343283,5.6059986420885615
ChemSpacE adapted extreme-SVM,train_std_unit,BertzCT,47,maximize,0.2,21,0,False,,,,
ChemSpacE adapted extreme-SVM,train_std_unit,BertzCT,47,maximize,0.4,21,0,False,,,,
ChemSpacE adapted extreme-SVM,train_std_unit,BertzCT,47,maximize,0.6,21,0,False,,,,
ChemSpacE adapted extreme-SVM,train_std_unit,BertzCT,47,minimize,0.0,21,12,True,749.6155867945301,-30.0,0.0,4.149837317701778
ChemSpacE adapted extreme-SVM,train_std_unit,BertzCT,47,minimize,0.2,21,0,False,,,,
ChemSpacE adapted extreme-SVM,train_std_unit,BertzCT,47,minimize,0.4,21,0,False,,,,
ChemSpacE adapted extreme-SVM,train_std_unit,BertzCT,47,minimize,0.6,21,0,False,,,,
ChemSpacE adapted extreme-SVM,train_std_unit,BertzCT,48,maximize,0.0,21,14,True,10711.055584509277,45.0,0.0307692307692307,6.226140756977575
ChemSpacE adapted extreme-SVM,train_std_unit,BertzCT,48,maximize,0.2,21,0,False,,,,
ChemSpacE adapted extreme-SVM,train_std_unit,BertzCT,48,maximize,0.4,21,0,False,,,,
ChemSpacE adapted extreme-SVM,train_std_unit,BertzCT,48,maximize,0.6,21,0,False,,,,
ChemSpacE adapted extreme-SVM,train_std_unit,BertzCT,48,minimize,0.0,21,14,True,1035.716088637982,-60.0,0.0,5.333622913899168
ChemSpacE adapted extreme-SVM,train_std_unit,BertzCT,48,minimize,0.2,21,0,False,,,,
ChemSpacE adapted extreme-SVM,train_std_unit,BertzCT,48,minimize,0.4,21,0,False,,,,
ChemSpacE adapted extreme-SVM,train_std_unit,BertzCT,48,minimize,0.6,21,0,False,,,,
ChemSpacE adapted extreme-SVM,train_std_unit,BertzCT,49,maximize,0.0,21,20,True,11300.267803912357,60.0,0.0144927536231884,4.569701384577895
ChemSpacE adapted extreme-SVM,train_std_unit,BertzCT,49,maximize,0.2,21,0,False,,,,
ChemSpacE adapted extreme-SVM,train_std_unit,BertzCT,49,maximize,0.4,21,0,False,,,,
ChemSpacE adapted extreme-SVM,train_std_unit,BertzCT,49,maximize,0.6,21,0,False,,,,
ChemSpacE adapted extreme-SVM,train_std_unit,BertzCT,49,minimize,0.0,21,20,True,825.2176249705379,-150.0,0.0344827586206896,-1.2137757324961935
ChemSpacE adapted extreme-SVM,train_std_unit,BertzCT,49,minimize,0.2,21,0,False,,,,
ChemSpacE adapted extreme-SVM,train_std_unit,BertzCT,49,minimize,0.4,21,0,False,,,,
ChemSpacE adapted extreme-SVM,train_std_unit,BertzCT,49,minimize,0.6,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,0,maximize,0.0,21,10,True,128.0,45.0,0.0,5.331544301048266
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,0,maximize,0.2,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,0,maximize,0.4,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,0,maximize,0.6,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,0,minimize,0.0,21,10,True,16.0,15.0,0.0344827586206896,2.3666204925964696
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,0,minimize,0.2,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,0,minimize,0.4,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,0,minimize,0.6,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,1,maximize,0.0,21,11,True,137.0,30.0,0.0522388059701492,6.627451723018
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,1,maximize,0.2,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,1,maximize,0.4,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,1,maximize,0.6,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,1,minimize,0.0,21,11,True,16.0,-15.0,0.0,5.215388049242646
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,1,minimize,0.2,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,1,minimize,0.4,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,1,minimize,0.6,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,2,maximize,0.0,21,11,True,145.0,30.0,0.03125,4.539011319801628
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,2,maximize,0.2,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,2,maximize,0.4,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,2,maximize,0.6,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,2,minimize,0.0,21,11,True,8.0,-15.0,0.0,4.868235377389828
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,2,minimize,0.2,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,2,minimize,0.4,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,2,minimize,0.6,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,3,maximize,0.0,21,11,True,130.0,150.0,0.0566037735849056,4.282154173423797
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,3,maximize,0.2,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,3,maximize,0.4,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,3,maximize,0.6,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,3,minimize,0.0,21,11,True,23.0,-15.0,0.0,2.16904211042844
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,3,minimize,0.2,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,3,minimize,0.4,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,3,minimize,0.6,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,4,maximize,0.0,21,10,True,131.0,60.0,0.0357142857142857,6.19618752591993
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,4,maximize,0.2,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,4,maximize,0.4,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,4,maximize,0.6,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,4,minimize,0.0,21,10,False,-12.0,15.0,0.1132075471698113,5.427987044084772
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,4,minimize,0.2,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,4,minimize,0.4,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,4,minimize,0.6,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,5,maximize,0.0,21,11,True,123.0,90.0,0.0519480519480519,4.204834707970443
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,5,maximize,0.2,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,5,maximize,0.4,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,5,maximize,0.6,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,5,minimize,0.0,21,11,True,29.0,-15.0,0.0149253731343283,-0.1955883045469058
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,5,minimize,0.2,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,5,minimize,0.4,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,5,minimize,0.6,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,6,maximize,0.0,21,11,True,123.0,45.0,0.0483870967741935,3.414260375800632
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,6,maximize,0.2,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,6,maximize,0.4,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,6,maximize,0.6,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,6,minimize,0.0,21,11,True,29.0,-15.0,0.0285714285714285,-2.5172813963060587
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,6,minimize,0.2,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,6,minimize,0.4,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,6,minimize,0.6,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,7,maximize,0.0,21,11,True,143.0,30.0,0.0303030303030303,6.013779723108529
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,7,maximize,0.2,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,7,maximize,0.4,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,7,maximize,0.6,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,7,minimize,0.0,21,11,True,10.0,-15.0,0.0,4.750678125241233
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,7,minimize,0.2,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,7,minimize,0.4,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,7,minimize,0.6,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,8,maximize,0.0,21,11,True,129.0,45.0,0.0833333333333333,3.210476915384008
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,8,maximize,0.2,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,8,maximize,0.4,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,8,maximize,0.6,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,8,minimize,0.0,21,11,True,24.0,-15.0,0.0,5.058735302284896
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,8,minimize,0.2,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,8,minimize,0.4,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,8,minimize,0.6,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,9,maximize,0.0,21,11,True,142.0,30.0,0.0980392156862745,3.1955250338678267
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,9,maximize,0.2,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,9,maximize,0.4,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,9,maximize,0.6,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,9,minimize,0.0,21,11,True,11.0,-15.0,0.0,4.727773123906848
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,9,minimize,0.2,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,9,minimize,0.4,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,9,minimize,0.6,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,10,maximize,0.0,21,11,True,109.0,150.0,0.0327868852459016,4.578637659453599
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,10,maximize,0.2,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,10,maximize,0.4,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,10,maximize,0.6,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,10,minimize,0.0,21,11,True,28.0,-15.0,0.0,4.524692776790186
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,10,minimize,0.2,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,10,minimize,0.4,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,10,minimize,0.6,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,11,maximize,0.0,21,11,True,139.0,30.0,0.081967213114754,3.324878163209545
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,11,maximize,0.2,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,11,maximize,0.4,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,11,maximize,0.6,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,11,minimize,0.0,21,11,True,14.0,-15.0,0.0,4.770063584492787
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,11,minimize,0.2,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,11,minimize,0.4,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,11,minimize,0.6,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,12,maximize,0.0,21,11,True,128.0,60.0,0.0632911392405063,5.804508535363075
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,12,maximize,0.2,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,12,maximize,0.4,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,12,maximize,0.6,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,12,minimize,0.0,21,11,True,25.0,-15.0,0.0,4.606799527529068
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,12,minimize,0.2,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,12,minimize,0.4,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,12,minimize,0.6,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,13,maximize,0.0,21,11,True,142.0,45.0,0.0144927536231884,5.716342956072912
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,13,maximize,0.2,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,13,maximize,0.4,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,13,maximize,0.6,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,13,minimize,0.0,21,11,True,11.0,-15.0,0.0,3.436457771518956
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,13,minimize,0.2,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,13,minimize,0.4,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,13,minimize,0.6,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,14,maximize,0.0,21,10,True,131.0,45.0,0.0133333333333333,5.844526427902835
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,14,maximize,0.2,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,14,maximize,0.4,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,14,maximize,0.6,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,14,minimize,0.0,21,10,False,-24.0,15.0,0.0551181102362204,3.9773960826354697
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,14,minimize,0.2,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,14,minimize,0.4,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,14,minimize,0.6,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,15,maximize,0.0,21,11,True,136.0,30.0,0.0119047619047619,5.93837836815875
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,15,maximize,0.2,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,15,maximize,0.4,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,15,maximize,0.6,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,15,minimize,0.0,21,11,True,17.0,-15.0,0.0,4.554626881700393
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,15,minimize,0.2,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,15,minimize,0.4,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,15,minimize,0.6,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,16,maximize,0.0,21,10,True,131.0,75.0,0.0263157894736842,5.955269397876268
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,16,maximize,0.2,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,16,maximize,0.4,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,16,maximize,0.6,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,16,minimize,0.0,21,10,False,-35.0,15.0,0.0575539568345323,4.220000972336399
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,16,minimize,0.2,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,16,minimize,0.4,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,16,minimize,0.6,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,17,maximize,0.0,21,11,True,122.0,120.0,0.0166666666666666,5.041987208711307
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,17,maximize,0.2,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,17,maximize,0.4,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,17,maximize,0.6,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,17,minimize,0.0,21,11,True,31.0,-15.0,0.0,4.388813607254411
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,17,minimize,0.2,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,17,minimize,0.4,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,17,minimize,0.6,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,18,maximize,0.0,21,10,True,126.0,30.0,0.0114942528735632,6.7478204074289
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,18,maximize,0.2,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,18,maximize,0.4,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,18,maximize,0.6,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,18,minimize,0.0,21,10,False,-35.0,15.0,0.0402684563758389,4.540323380389921
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,18,minimize,0.2,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,18,minimize,0.4,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,18,minimize,0.6,21,0,False,,,,
ChemSpacE adapted extreme-SVM,native_l2,HeavyAtomCount,19,maximize,0.0,21,10,True,131.0,45.0,0.0131578947368421,5.96396606237537
