method,property,seed_id,objective,seed_similarity_cutoff,candidate_budget,eligible_valid_changed_candidates,success,best_objective_improvement,selected_alpha,selected_seed_similarity,selected_scaffold_retained,selected_canonical_smiles
ChemSpacE extreme-SVM,BertzCT,15,maximize,0.0,100,98,True,11609.889441689347,37.878787878787875,0.027027027027027,,C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=NC=NC=C=C=C=NC=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=NC=NC=C=C=C=NC=NC=NC=NC=NC=C=C=NC=C=N
ChemSpacE extreme-SVM,BertzCT,15,maximize,0.2,100,0,False,,,,,
ChemSpacE extreme-SVM,BertzCT,15,maximize,0.4,100,0,False,,,,,
ChemSpacE extreme-SVM,BertzCT,15,maximize,0.6,100,0,False,,,,,
ChemSpacE extreme-SVM,BertzCT,15,minimize,0.0,100,98,True,566.0010355519379,-101.51515151515152,0.0232558139534883,,CCC
ChemSpacE extreme-SVM,BertzCT,15,minimize,0.2,100,0,False,,,,,
ChemSpacE extreme-SVM,BertzCT,15,minimize,0.4,100,0,False,,,,,
ChemSpacE extreme-SVM,BertzCT,15,minimize,0.6,100,0,False,,,,,
ChemSpacE extreme-SVM,BertzCT,16,maximize,0.0,100,59,True,11383.390480010314,34.848484848484844,0.0149253731343283,,C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=CC=C=C=C=C=C=C=C=CC=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=O
ChemSpacE extreme-SVM,BertzCT,16,maximize,0.2,100,2,True,678.9261466244758,4.5454545454545325,0.2777777777777778,False,C=Cc1[nH]ccc1-c1cn2c3cc4c(cc3F)[nH]cc4c3ccc2c(C=NNCC(N)=O)c13
ChemSpacE extreme-SVM,BertzCT,16,maximize,0.4,100,0,False,,,,,
ChemSpacE extreme-SVM,BertzCT,16,maximize,0.6,100,0,False,,,,,
ChemSpacE extreme-SVM,BertzCT,16,minimize,0.0,100,59,True,1020.7490777949716,-150.0,0.0,,CC
ChemSpacE extreme-SVM,BertzCT,16,minimize,0.2,100,2,True,686.8574888932721,7.575757575757564,0.2063492063492063,False,NC1Nc2cc(F)ccc2C1=O
ChemSpacE extreme-SVM,BertzCT,16,minimize,0.4,100,0,False,,,,,
ChemSpacE extreme-SVM,BertzCT,16,minimize,0.6,100,0,False,,,,,
ChemSpacE extreme-SVM,BertzCT,17,maximize,0.0,100,100,True,11385.38682951634,37.878787878787875,0.0126582278481012,,C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=CC=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=CN=C=C=CN=C=C=C=C=CC=C=C=C
ChemSpacE extreme-SVM,BertzCT,17,maximize,0.2,100,2,True,60.29999970006031,1.5151515151515014,0.2954545454545454,False,CC1CCCCN([C@@H]2CC[C@@H]3CCC2C3)C(=O)NC2=NC=C(S(=O)(=O)NC(C)(C)C(=O)O)[SH]21
ChemSpacE extreme-SVM,BertzCT,17,maximize,0.4,100,1,False,-83.37647599190723,-1.5151515151515298,0.6666666666666666,False,C[CH]CC[CH]N(C(=O)Nc1ncc(S(=O)(=O)NC(C)(C)C(=O)O)s1)C1CCCCC1
ChemSpacE extreme-SVM,BertzCT,17,maximize,0.6,100,1,False,-83.37647599190723,-1.5151515151515298,0.6666666666666666,False,C[CH]CC[CH]N(C(=O)Nc1ncc(S(=O)(=O)NC(C)(C)C(=O)O)s1)C1CCCCC1
ChemSpacE extreme-SVM,BertzCT,17,minimize,0.0,100,100,True,870.2227464424503,-59.09090909090909,0.0178571428571428,,CCC
ChemSpacE extreme-SVM,BertzCT,17,minimize,0.2,100,2,True,83.37647599190723,-1.5151515151515298,0.6666666666666666,False,C[CH]CC[CH]N(C(=O)Nc1ncc(S(=O)(=O)NC(C)(C)C(=O)O)s1)C1CCCCC1
ChemSpacE extreme-SVM,BertzCT,17,minimize,0.4,100,1,True,83.37647599190723,-1.5151515151515298,0.6666666666666666,False,C[CH]CC[CH]N(C(=O)Nc1ncc(S(=O)(=O)NC(C)(C)C(=O)O)s1)C1CCCCC1
ChemSpacE extreme-SVM,BertzCT,17,minimize,0.6,100,1,True,83.37647599190723,-1.5151515151515298,0.6666666666666666,False,C[CH]CC[CH]N(C(=O)Nc1ncc(S(=O)(=O)NC(C)(C)C(=O)O)s1)C1CCCCC1
ChemSpacE extreme-SVM,BertzCT,18,maximize,0.0,100,54,True,10801.70582492638,19.69696969696969,0.010752688172043,,C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=CN=C=C=C=C=C=C=C=C=C=C=C=C=NC=C=NC=NC=CC=NC=C=NN=C=C=C=C=C=C=C=C=N
ChemSpacE extreme-SVM,BertzCT,18,maximize,0.2,100,3,True,196.5043941135675,4.5454545454545325,0.2696629213483146,False,Cn1nccc1C=CNC(=O)c1cccc(O)c1NC(=O)C(=CC=CC#N)NC=CC(=O)C=CO
ChemSpacE extreme-SVM,BertzCT,18,maximize,0.4,100,2,True,108.9453650666162,1.5151515151515014,0.6935483870967742,True,C=Cc1cc(C(=O)Nc2c(O)cccc2C(=O)Nc2ccc(Cl)cn2)ccc1C#N
ChemSpacE extreme-SVM,BertzCT,18,maximize,0.6,100,2,True,108.9453650666162,1.5151515151515014,0.6935483870967742,True,C=Cc1cc(C(=O)Nc2c(O)cccc2C(=O)Nc2ccc(Cl)cn2)ccc1C#N
ChemSpacE extreme-SVM,BertzCT,18,minimize,0.0,100,54,True,1038.6876049246105,-10.606060606060595,0.0,,N
ChemSpacE extreme-SVM,BertzCT,18,minimize,0.2,100,3,True,158.06178379996663,-1.5151515151515298,0.6229508196721312,False,N#CC=CC=CC(=O)Nc1c(O)cccc1C(=O)Nc1ccc(Cl)cn1
ChemSpacE extreme-SVM,BertzCT,18,minimize,0.4,100,2,True,158.06178379996663,-1.5151515151515298,0.6229508196721312,False,N#CC=CC=CC(=O)Nc1c(O)cccc1C(=O)Nc1ccc(Cl)cn1
ChemSpacE extreme-SVM,BertzCT,18,minimize,0.6,100,2,True,158.06178379996663,-1.5151515151515298,0.6229508196721312,False,N#CC=CC=CC(=O)Nc1c(O)cccc1C(=O)Nc1ccc(Cl)cn1
ChemSpacE extreme-SVM,BertzCT,19,maximize,0.0,100,55,True,11114.082646808973,25.75757575757575,0.0138888888888888,,C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=CN=C=C=C=C=C=C=C=C=C=C=C=C=C=S
ChemSpacE extreme-SVM,BertzCT,19,maximize,0.2,100,2,True,718.524486068071,4.5454545454545325,0.2555555555555555,False,Clc1ccc2[nH]sc3ccc[nH]c-3c([nH]1)c1ccc(cc1-n1ccnc1)[nH]c1nc2cs1
ChemSpacE extreme-SVM,BertzCT,19,maximize,0.4,100,1,True,118.60190484401676,1.5151515151515014,0.625,False,ClC1=CC2=C(c3csc(Nc4cccc(-n5ccnc5)c4)n3)[SH]1C=C2
ChemSpacE extreme-SVM,BertzCT,19,maximize,0.6,100,1,True,118.60190484401676,1.5151515151515014,0.625,False,ClC1=CC2=C(c3csc(Nc4cccc(-n5ccnc5)c4)n3)[SH]1C=C2
ChemSpacE extreme-SVM,BertzCT,19,minimize,0.0,100,55,True,897.0930417323251,-150.0,0.0208333333333333,,C
ChemSpacE extreme-SVM,BertzCT,19,minimize,0.2,100,2,False,-118.60190484401676,1.5151515151515014,0.625,False,ClC1=CC2=C(c3csc(Nc4cccc(-n5ccnc5)c4)n3)[SH]1C=C2
ChemSpacE extreme-SVM,BertzCT,19,minimize,0.4,100,1,False,-118.60190484401676,1.5151515151515014,0.625,False,ClC1=CC2=C(c3csc(Nc4cccc(-n5ccnc5)c4)n3)[SH]1C=C2
ChemSpacE extreme-SVM,BertzCT,19,minimize,0.6,100,1,False,-118.60190484401676,1.5151515151515014,0.625,False,ClC1=CC2=C(c3csc(Nc4cccc(-n5ccnc5)c4)n3)[SH]1C=C2
ChemSpacE extreme-SVM,BertzCT,20,maximize,0.0,100,99,True,10944.720425419002,28.787878787878782,0.025,,C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=CC=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=CC=C=C=C=C=C=C=CC=C=C=C=O
ChemSpacE extreme-SVM,BertzCT,20,maximize,0.2,100,2,False,-200.94211659973644,-1.5151515151515298,0.4767441860465116,False,CCOC(=O)C=CCN=C(Nc1ccc(OC(C)C)c(Cl)c1)N(Cc1ccc(Cl)cc1)C(N)=O
ChemSpacE extreme-SVM,BertzCT,20,maximize,0.4,100,2,False,-200.94211659973644,-1.5151515151515298,0.4767441860465116,False,CCOC(=O)C=CCN=C(Nc1ccc(OC(C)C)c(Cl)c1)N(Cc1ccc(Cl)cc1)C(N)=O
ChemSpacE extreme-SVM,BertzCT,20,maximize,0.6,100,0,False,,,,,
ChemSpacE extreme-SVM,BertzCT,20,minimize,0.0,100,99,True,1195.7759896398982,-65.15151515151516,0.046875,,CCC
ChemSpacE extreme-SVM,BertzCT,20,minimize,0.2,100,2,True,640.3749051913021,-4.545454545454561,0.4675324675324675,False,CCOC(=O)C=CCN=C(Cl)Nc1ccc(OC(C)C)c(Cl)c1
ChemSpacE extreme-SVM,BertzCT,20,minimize,0.4,100,2,True,640.3749051913021,-4.545454545454561,0.4675324675324675,False,CCOC(=O)C=CCN=C(Cl)Nc1ccc(OC(C)C)c(Cl)c1
ChemSpacE extreme-SVM,BertzCT,20,minimize,0.6,100,0,False,,,,,
ChemSpacE extreme-SVM,BertzCT,21,maximize,0.0,100,99,True,10825.159653933604,25.75757575757575,0.0,,C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=CC=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C
ChemSpacE extreme-SVM,BertzCT,21,maximize,0.2,100,2,True,49.55524796830787,4.5454545454545325,0.2424242424242424,False,C=CCNC=CC1=NC=C2CC(=COC)C=CC(=O)C=C(O2)c2ccc(OCc3ccccc3)cc21
ChemSpacE extreme-SVM,BertzCT,21,maximize,0.4,100,1,True,36.41066967891106,1.5151515151515014,0.7966101694915254,True,COc1ccc2c(=O)cc(-c3ccc(OCc4ccccc4)cc3)oc2c1C1CC1C
ChemSpacE extreme-SVM,BertzCT,21,maximize,0.6,100,1,True,36.41066967891106,1.5151515151515014,0.7966101694915254,True,COc1ccc2c(=O)cc(-c3ccc(OCc4ccccc4)cc3)oc2c1C1CC1C
ChemSpacE extreme-SVM,BertzCT,21,minimize,0.0,100,99,True,1219.0180869194414,-119.69696969696969,0.037037037037037,,CCC
ChemSpacE extreme-SVM,BertzCT,21,minimize,0.2,100,2,False,-36.41066967891106,1.5151515151515014,0.7966101694915254,True,COc1ccc2c(=O)cc(-c3ccc(OCc4ccccc4)cc3)oc2c1C1CC1C
ChemSpacE extreme-SVM,BertzCT,21,minimize,0.4,100,1,False,-36.41066967891106,1.5151515151515014,0.7966101694915254,True,COc1ccc2c(=O)cc(-c3ccc(OCc4ccccc4)cc3)oc2c1C1CC1C
ChemSpacE extreme-SVM,BertzCT,21,minimize,0.6,100,1,False,-36.41066967891106,1.5151515151515014,0.7966101694915254,True,COc1ccc2c(=O)cc(-c3ccc(OCc4ccccc4)cc3)oc2c1C1CC1C
ChemSpacE extreme-SVM,BertzCT,22,maximize,0.0,100,99,True,12132.945978632835,43.93939393939394,0.0,,C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=CC=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C
ChemSpacE extreme-SVM,BertzCT,22,maximize,0.2,100,1,False,-52.51903179287319,-1.5151515151515298,0.4444444444444444,False,CCCC(O)(CCO)c1cc(OCc2ccccc2)cc(C(F)(F)F)c1
ChemSpacE extreme-SVM,BertzCT,22,maximize,0.4,100,1,False,-52.51903179287319,-1.5151515151515298,0.4444444444444444,False,CCCC(O)(CCO)c1cc(OCc2ccccc2)cc(C(F)(F)F)c1
ChemSpacE extreme-SVM,BertzCT,22,maximize,0.6,100,0,False,,,,,
ChemSpacE extreme-SVM,BertzCT,22,minimize,0.0,100,99,True,719.4486846444313,-77.27272727272728,0.0392156862745098,,CCC
ChemSpacE extreme-SVM,BertzCT,22,minimize,0.2,100,1,True,52.51903179287319,-1.5151515151515298,0.4444444444444444,False,CCCC(O)(CCO)c1cc(OCc2ccccc2)cc(C(F)(F)F)c1
ChemSpacE extreme-SVM,BertzCT,22,minimize,0.4,100,1,True,52.51903179287319,-1.5151515151515298,0.4444444444444444,False,CCCC(O)(CCO)c1cc(OCc2ccccc2)cc(C(F)(F)F)c1
ChemSpacE extreme-SVM,BertzCT,22,minimize,0.6,100,0,False,,,,,
ChemSpacE extreme-SVM,BertzCT,23,maximize,0.0,100,98,True,11688.048111184422,25.75757575757575,0.0,,C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=CC=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C
ChemSpacE extreme-SVM,BertzCT,23,maximize,0.2,100,0,False,,,,,
ChemSpacE extreme-SVM,BertzCT,23,maximize,0.4,100,0,False,,,,,
ChemSpacE extreme-SVM,BertzCT,23,maximize,0.6,100,0,False,,,,,
ChemSpacE extreme-SVM,BertzCT,23,minimize,0.0,100,98,True,356.1296296686226,-92.42424242424242,0.0588235294117647,,CCC
ChemSpacE extreme-SVM,BertzCT,23,minimize,0.2,100,0,False,,,,,
ChemSpacE extreme-SVM,BertzCT,23,minimize,0.4,100,0,False,,,,,
ChemSpacE extreme-SVM,BertzCT,23,minimize,0.6,100,0,False,,,,,
ChemSpacE extreme-SVM,BertzCT,24,maximize,0.0,100,97,True,11882.876156092636,40.90909090909091,0.0188679245283018,,C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=CC(=C=C=C=C=C=C=C=C=C=C=C=C=C=C)C=C=C=C=C=C=C=C=C=C=C=C=C
ChemSpacE extreme-SVM,BertzCT,24,maximize,0.2,100,0,False,,,,,
ChemSpacE extreme-SVM,BertzCT,24,maximize,0.4,100,0,False,,,,,
ChemSpacE extreme-SVM,BertzCT,24,maximize,0.6,100,0,False,,,,,
ChemSpacE extreme-SVM,BertzCT,24,minimize,0.0,100,97,True,535.21969799903,-62.121212121212125,0.0555555555555555,,CCC
ChemSpacE extreme-SVM,BertzCT,24,minimize,0.2,100,0,False,,,,,
ChemSpacE extreme-SVM,BertzCT,24,minimize,0.4,100,0,False,,,,,
ChemSpacE extreme-SVM,BertzCT,24,minimize,0.6,100,0,False,,,,,
ChemSpacE extreme-SVM,BertzCT,25,maximize,0.0,100,71,True,11932.629062002125,40.90909090909091,0.0277777777777777,,C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=CC=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=O
ChemSpacE extreme-SVM,BertzCT,25,maximize,0.2,100,3,True,79.19732246950298,4.5454545454545325,0.2340425531914893,False,O=C(O)/C=C/c1cccc(C(=O)CC2=C(O)C(N3CCCc4ccc(cc4)NCC3)C2)c1
ChemSpacE extreme-SVM,BertzCT,25,maximize,0.4,100,1,False,-59.84446052496014,-1.5151515151515298,0.5362318840579711,False,O=C(O)/C=C/c1cccc(C(=O)CC2(O)CCN(CCCc3ccccc3)CC2)c1
ChemSpacE extreme-SVM,BertzCT,25,maximize,0.6,100,0,False,,,,,
ChemSpacE extreme-SVM,BertzCT,25,minimize,0.0,100,71,True,919.765601275144,-137.87878787878788,0.0172413793103448,,CCC
ChemSpacE extreme-SVM,BertzCT,25,minimize,0.2,100,3,True,472.6594446423995,-4.545454545454561,0.2222222222222222,False,O=C(O)/C=C/Cc1cc2ccc1CC2=O
ChemSpacE extreme-SVM,BertzCT,25,minimize,0.4,100,1,True,59.84446052496014,-1.5151515151515298,0.5362318840579711,False,O=C(O)/C=C/c1cccc(C(=O)CC2(O)CCN(CCCc3ccccc3)CC2)c1
ChemSpacE extreme-SVM,BertzCT,25,minimize,0.6,100,0,False,,,,,
ChemSpacE extreme-SVM,BertzCT,26,maximize,0.0,100,75,True,12128.84600186886,56.06060606060606,0.0172413793103448,,C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=CC=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=O
ChemSpacE extreme-SVM,BertzCT,26,maximize,0.2,100,1,True,217.69250235592065,1.5151515151515014,0.5245901639344263,True,CC=C(F)C=CC1CCc2c(N)c(Nc3ccc(Br)cc3F)cc(=O)n21
ChemSpacE extreme-SVM,BertzCT,26,maximize,0.4,100,1,True,217.69250235592065,1.5151515151515014,0.5245901639344263,True,CC=C(F)C=CC1CCc2c(N)c(Nc3ccc(Br)cc3F)cc(=O)n21
ChemSpacE extreme-SVM,BertzCT,26,maximize,0.6,100,0,False,,,,,
ChemSpacE extreme-SVM,BertzCT,26,minimize,0.0,100,75,True,713.5486614084061,-125.75757575757575,0.0,,CCC
ChemSpacE extreme-SVM,BertzCT,26,minimize,0.2,100,1,False,-217.69250235592065,1.5151515151515014,0.5245901639344263,True,CC=C(F)C=CC1CCc2c(N)c(Nc3ccc(Br)cc3F)cc(=O)n21
ChemSpacE extreme-SVM,BertzCT,26,minimize,0.4,100,1,False,-217.69250235592065,1.5151515151515014,0.5245901639344263,True,CC=C(F)C=CC1CCc2c(N)c(Nc3ccc(Br)cc3F)cc(=O)n21
ChemSpacE extreme-SVM,BertzCT,26,minimize,0.6,100,0,False,,,,,
ChemSpacE extreme-SVM,BertzCT,27,maximize,0.0,100,98,True,11818.52689887501,43.93939393939394,0.037037037037037,,C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=CC(=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=CC(=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C)C=C=C=C=C=C=C=C=C=C=C=C=C)C=C=C=C=C=C=C=C=C=C=C=C=C
ChemSpacE extreme-SVM,BertzCT,27,maximize,0.2,100,2,True,329.9390815340445,4.5454545454545325,0.2686567164179104,False,CC(=O)Oc1cc2cc(OC(C)=O)c1C(C)C(=O)C=C(CC=O)c1ccccc1C(C)=C2
ChemSpacE extreme-SVM,BertzCT,27,maximize,0.4,100,0,False,,,,,
ChemSpacE extreme-SVM,BertzCT,27,maximize,0.6,100,0,False,,,,,
ChemSpacE extreme-SVM,BertzCT,27,minimize,0.0,100,98,True,779.3668573563046,-71.21212121212122,0.0256410256410256,,CCC
ChemSpacE extreme-SVM,BertzCT,27,minimize,0.2,100,2,True,422.4823401855186,-4.545454545454561,0.3018867924528302,False,CC(=O)OCC(Br)=CC(C)c1ccccc1
ChemSpacE extreme-SVM,BertzCT,27,minimize,0.4,100,0,False,,,,,
ChemSpacE extreme-SVM,BertzCT,27,minimize,0.6,100,0,False,,,,,
ChemSpacE extreme-SVM,BertzCT,28,maximize,0.0,100,98,True,11729.308763385388,31.818181818181813,0.0204081632653061,,C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=COC=C=C=C=C=C=C=C=C=C=C=C=C
ChemSpacE extreme-SVM,BertzCT,28,maximize,0.2,100,4,True,654.1719201825671,7.575757575757564,0.25,False,COC=CCCOc1cc(O)cnc1C(=O)OC=NC1=COC=CC=C1C(=O)NC=CC=CO
ChemSpacE extreme-SVM,BertzCT,28,maximize,0.4,100,1,True,434.8153651811282,4.5454545454545325,0.5454545454545454,False,COCCCCOc1cc(O)ccc1C(=O)OC=NC=C1C=C(O)C=CC1=O
ChemSpacE extreme-SVM,BertzCT,28,maximize,0.6,100,0,False,,,,,
ChemSpacE extreme-SVM,BertzCT,28,minimize,0.0,100,98,True,373.6247421664592,-68.18181818181819,0.0571428571428571,,CCC
ChemSpacE extreme-SVM,BertzCT,28,minimize,0.2,100,4,True,361.6247421664592,-7.575757575757564,0.2777777777777778,,CCCCOC
ChemSpacE extreme-SVM,BertzCT,28,minimize,0.4,100,1,False,-434.8153651811282,4.5454545454545325,0.5454545454545454,False,COCCCCOc1cc(O)ccc1C(=O)OC=NC=C1C=C(O)C=CC1=O
ChemSpacE extreme-SVM,BertzCT,28,minimize,0.6,100,0,False,,,,,
ChemSpacE extreme-SVM,BertzCT,29,maximize,0.0,100,97,True,11613.362427768272,28.787878787878782,0.0,,C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=CC=C=C=C=C=C=C=C=C=C=C=C=C=C=C
ChemSpacE extreme-SVM,BertzCT,29,maximize,0.2,100,0,False,,,,,
ChemSpacE extreme-SVM,BertzCT,29,maximize,0.4,100,0,False,,,,,
ChemSpacE extreme-SVM,BertzCT,29,maximize,0.6,100,0,False,,,,,
ChemSpacE extreme-SVM,BertzCT,29,minimize,0.0,100,97,True,397.81326077302657,-113.63636363636364,0.0333333333333333,,CCC
ChemSpacE extreme-SVM,BertzCT,29,minimize,0.2,100,0,False,,,,,
ChemSpacE extreme-SVM,BertzCT,29,minimize,0.4,100,0,False,,,,,
ChemSpacE extreme-SVM,BertzCT,29,minimize,0.6,100,0,False,,,,,
