method,property,seed_id,seed_row_index,spearman_alpha_property,linear_slope_property_per_alpha,seed_moves_expected_direction,expected_sign_fraction_valid_candidates,valid_fraction,changed_from_seed_fraction_all,changed_from_seed_fraction_valid,median_seed_similarity,scaffold_retention_fraction,best_increase,best_decrease
MolecuLA raw OLS (seed-excluded),BertzCT,11,538540,0.9121243686719418,8.233018597354027,True,0.83,1.0,0.86,0.86,0.10810810810810811,0.2413793103448276,5119.231616528876,390.1708513109088
MolecuLA raw OLS (seed-excluded),BertzCT,12,343969,0.9485737553622227,8.161782377219495,True,0.91,1.0,0.91,0.91,0.09433962264150944,0.16666666666666666,3527.3497239573007,640.4924236266434
MolecuLA raw OLS (seed-excluded),BertzCT,13,53955,0.8486453564127181,5.301343369243304,True,0.78,1.0,0.81,0.81,0.07752403846153846,0.3333333333333333,4200.417084213904,283.8447139279425
MolecuLA raw OLS (seed-excluded),BertzCT,14,624425,0.9329476455931326,12.78577080826304,True,0.86,1.0,0.91,0.91,0.0676562946046246,0.14492753623188406,4672.529550619234,858.5540105841986
MolecuLA raw OLS (seed-excluded),BertzCT,15,418215,0.8121791239350101,7.547770205250805,True,0.68,1.0,0.83,0.83,0.05747126436781609,0.29310344827586204,4820.560241078544,566.0010355519379
MolecuLA raw OLS (seed-excluded),BertzCT,16,397466,0.9255868130989822,10.807633318982617,True,0.87,1.0,0.89,0.89,0.06892918955527128,0.18333333333333332,3941.751973789015,1020.7490777949716
MolecuLA raw OLS (seed-excluded),BertzCT,17,602221,0.8009330976991855,6.694877903721007,True,0.74,1.0,0.95,0.95,0.08058756695341665,0.06666666666666667,2492.4981445692133,862.7129714381234
MolecuLA raw OLS (seed-excluded),BertzCT,18,160039,0.97788691923384,17.700090905613756,True,0.94,1.0,0.94,0.94,0.06299603174603174,0.140625,6692.602972614806,1038.6876049246105
MolecuLA raw OLS (seed-excluded),BertzCT,19,667072,0.9296817263027762,18.442963060074955,True,0.84,1.0,0.92,0.92,0.05060358492866723,0.14285714285714285,5704.583392666647,897.0930417323251
MolecuLA raw OLS (seed-excluded),BertzCT,20,440554,0.9295715290326586,17.569360759961715,True,0.7,1.0,0.89,0.89,0.1031933767001774,0.19642857142857142,5481.646425977413,1195.7759896398982
MolecuLA raw OLS (seed-excluded),BertzCT,21,653586,0.9584794734144926,21.56522005915091,True,0.85,1.0,0.92,0.92,0.07746478873239436,0.11428571428571428,7388.568440677354,1219.0180869194414
MolecuLA raw OLS (seed-excluded),BertzCT,22,131256,0.9114855880950754,7.985391511247421,True,0.86,1.0,0.9,0.9,0.07711569476275358,0.15151515151515152,3149.716612819676,717.4486846444313
MolecuLA raw OLS (seed-excluded),BertzCT,23,553961,0.9571948233134794,11.14191301691664,True,0.87,1.0,0.87,0.87,0.08888888888888889,0.2413793103448276,5596.272704069155,356.1296296686226
MolecuLA raw OLS (seed-excluded),BertzCT,24,705329,0.8919755307622107,6.046593787242429,True,0.71,1.0,0.79,0.79,0.09716981132075472,0.3559322033898305,5428.00258278304,535.21969799903
MolecuLA raw OLS (seed-excluded),BertzCT,25,709496,0.9598688579758186,19.539537350117126,True,0.84,1.0,0.9,0.9,0.11819158608149434,0.1388888888888889,6303.817902552898,919.765601275144
MolecuLA raw OLS (seed-excluded),BertzCT,26,348626,0.9444649404781906,7.205413611947894,True,0.86,1.0,0.9,0.9,0.0603030303030303,0.15873015873015872,2360.434456011367,713.5486614084061
MolecuLA raw OLS (seed-excluded),BertzCT,27,73191,0.9451911078448995,14.59880489095959,True,0.88,1.0,0.89,0.89,0.08514492753623187,0.18032786885245902,5274.76262934788,779.3668573563046
MolecuLA raw OLS (seed-excluded),BertzCT,28,682034,0.9873274942318686,15.568848362384047,True,0.87,1.0,0.87,0.87,0.1891891891891892,0.22807017543859648,4856.009047676946,371.6247421664592
MolecuLA raw OLS (seed-excluded),BertzCT,29,736200,0.9424670147951222,8.735002460803383,True,0.82,1.0,0.82,0.82,0.09090909090909091,0.2903225806451613,4368.994656854343,397.81326077302657
MolecuLA raw OLS (seed-excluded),BertzCT,30,501789,0.9591914058781894,16.927059788819744,True,0.88,1.0,0.9,0.9,0.08602150537634409,0.23880597014925373,7523.974671689113,836.8263658578
MolecuLA raw OLS (seed-excluded),BertzCT,31,519962,0.9083312657867865,8.06943082725034,True,0.83,1.0,0.89,0.89,0.1,0.16176470588235295,4225.904022818522,564.4364862495336
MolecuLA raw OLS (seed-excluded),BertzCT,32,584456,0.9010027233818206,3.7328940376130992,True,0.69,1.0,0.77,0.77,0.1095655487804878,0.3709677419354839,3661.236421620482,375.65046120662737
MolecuLA raw OLS (seed-excluded),BertzCT,33,357837,0.9676728252975932,12.902512522472566,True,0.75,1.0,0.76,0.76,0.1602469135802469,0.41935483870967744,6542.7687048609705,227.96526492984668
MolecuLA raw OLS (seed-excluded),BertzCT,34,775000,0.8199559839414261,9.797951219408265,True,0.72,1.0,0.99,0.99,0.07042253521126761,0.016666666666666666,3640.169854061957,1313.5059942807416
MolecuLA raw OLS (seed-excluded),BertzCT,35,569940,0.9378909436111659,14.657758726058503,True,0.84,1.0,0.94,0.94,0.06112494811124948,0.14705882352941177,4032.0707606190135,1072.5914085132597
MolecuLA raw OLS (seed-excluded),BertzCT,36,50695,0.9538642113229718,13.608961621142788,True,0.76,1.0,0.87,0.87,0.0668903803131991,0.22807017543859648,4266.157936646549,834.8668573563044
MolecuLA raw OLS (seed-excluded),BertzCT,37,604624,0.9078398135518888,6.992008617786227,True,0.87,1.0,0.91,0.91,0.09084661902144035,0.140625,3532.440202584132,687.1395830560557
MolecuLA raw OLS (seed-excluded),BertzCT,38,352240,0.9652221987272327,8.558166748642083,True,0.78,1.0,0.78,0.78,0.07813988946064418,0.3188405797101449,4484.517611016879,542.9693340915088
MolecuLA raw OLS (seed-excluded),BertzCT,39,681818,0.9643124435121031,13.283314329406057,True,0.84,1.0,0.84,0.84,0.09212121212121213,0.25396825396825395,5563.861291339652,396.499379292522
MolecuLA raw OLS (seed-excluded),BertzCT,40,433279,0.9529098537700378,11.53918302981491,True,0.83,1.0,0.9,0.9,0.07017259102959476,0.15384615384615385,6711.329068675449,387.0248257561691
MolecuLA raw OLS (seed-excluded),BertzCT,41,180515,0.9435772535744197,9.291806265013344,True,0.86,1.0,0.89,0.89,0.07583732057416268,0.16666666666666666,4474.7628873934045,714.9584596487582
MolecuLA raw OLS (seed-excluded),BertzCT,42,68271,0.9822124331074888,13.969695780367115,True,0.91,1.0,0.91,0.91,0.06329254727474973,0.14285714285714285,3946.988326838821,841.0725242405067
MolecuLA raw OLS (seed-excluded),BertzCT,43,620859,0.9705215498549689,9.537184179841928,True,0.76,1.0,0.76,0.76,0.10256410256410256,0.4067796610169492,4182.417200168467,581.1041595594359
MolecuLA raw OLS (seed-excluded),BertzCT,44,614795,0.9658126340380203,18.50106757788151,True,0.9,1.0,0.92,0.92,0.06976744186046512,0.24193548387096775,6094.70226993306,875.2703264993577
MolecuLA raw OLS (seed-excluded),BertzCT,45,145013,0.9550672381372155,12.546076850242036,True,0.8,1.0,0.9,0.9,0.0891089108910891,0.15384615384615385,4113.030140711947,822.6217448584681
MolecuLA raw OLS (seed-excluded),BertzCT,46,294552,0.9385196192835114,11.641284129677024,True,0.79,1.0,0.92,0.92,0.08312401883830456,0.21052631578947367,3612.3924290724362,842.2641468394088
MolecuLA raw OLS (seed-excluded),BertzCT,47,101769,0.9486673721783814,12.377567024301255,True,0.91,1.0,0.95,0.95,0.07679834905660377,0.1323529411764706,3925.0088514009194,749.6155867945301
MolecuLA raw OLS (seed-excluded),BertzCT,48,74811,0.9728182179163547,15.23452254225128,True,0.91,1.0,0.91,0.91,0.1385747813100064,0.16923076923076924,4259.6789746683935,1035.716088637982
MolecuLA raw OLS (seed-excluded),BertzCT,49,657462,0.8451878526306502,4.976107276809383,True,0.72,1.0,0.86,0.86,0.10891089108910891,0.22580645161290322,2944.0637449813485,825.2176249705379
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,0,319669,0.9832211652285378,0.38617318866266964,True,0.9239130434782609,0.92,0.85,0.9239130434782609,0.07071428571428572,0.11940298507462686,93.0,25.0
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,1,407691,0.9780557742323553,0.27695643564356437,True,0.87,1.0,0.88,0.88,0.07056480295916916,0.20689655172413793,103.0,16.0
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,2,357774,0.9795581879107146,0.31954851485148517,True,0.8,1.0,0.8,0.8,0.04504504504504504,0.35714285714285715,116.0,8.0
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,3,70896,0.7699815102886843,0.1257089108910891,True,0.83,1.0,0.92,0.92,0.08612637362637363,0.19402985074626866,48.0,23.0
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,4,618350,0.9777020513446685,0.32240198019801986,True,0.79,1.0,0.87,0.87,0.08036482996125699,0.2,101.0,22.0
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,5,771121,0.8959918043171574,0.2235920792079208,True,0.84,1.0,0.98,0.98,0.06493506493506493,0.024390243902439025,62.0,29.0
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,6,511472,0.9737153560225075,0.32997029702970304,True,0.88,1.0,0.97,0.97,0.11079943899018233,0.07042253521126761,95.0,30.0
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,7,556492,0.9776734290269055,0.2550693069306931,True,0.83,1.0,0.83,0.83,0.08333333333333333,0.29310344827586204,96.0,10.0
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,8,219855,0.9816996740481305,0.3948693069306931,True,0.92,1.0,0.93,0.93,0.12612612612612611,0.13559322033898305,104.0,24.0
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,9,354054,0.9792630621424158,0.28499207920792086,True,0.81,1.0,0.82,0.82,0.11764705882352941,0.3157894736842105,103.0,11.0
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,10,281634,0.9789449883249346,0.3201386138613862,True,0.83,1.0,0.86,0.86,0.08333333333333333,0.21212121212121213,91.0,28.0
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,11,538540,0.973009819341564,0.329740594059406,True,0.86,1.0,0.88,0.88,0.12053027224705404,0.20689655172413793,107.0,14.0
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,12,343969,0.9867597065679952,0.3210534653465347,True,0.92,1.0,0.93,0.93,0.10471491228070176,0.16129032258064516,84.0,25.0
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,13,53955,0.9156068490810494,0.20727128712871293,True,0.84,1.0,0.84,0.84,0.07019704433497537,0.26666666666666666,105.0,11.0
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,14,624425,0.9546463828780184,0.4938895315211103,True,0.9090909090909091,0.77,0.7,0.9090909090909091,0.13333333333333333,0.1323529411764706,105.0,22.0
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,15,418215,0.975576297333613,0.2743683168316832,True,0.79,1.0,0.8,0.8,0.06584525702172761,0.32786885245901637,107.0,17.0
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,16,397466,0.8843816645873622,0.420042005420054,True,0.6419753086419753,0.81,0.7,0.8641975308641975,0.12857142857142856,0.1864406779661017,103.0,22.0
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,17,602221,0.7919896023681354,0.18481584158415845,True,0.76,1.0,0.94,0.94,0.07769343332723613,0.08955223880597014,57.0,31.0
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,18,160039,0.9705209367079124,0.4739550070199499,True,0.9146341463414634,0.82,0.76,0.926829268292683,0.0752906976744186,0.14754098360655737,102.0,27.0
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,19,667072,0.8676291325591834,0.4539541963015648,True,0.8,0.75,0.67,0.8933333333333333,0.06666666666666667,0.12698412698412698,87.0,22.0
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,20,440554,0.9480539703771226,0.3579920792079208,True,0.86,1.0,0.91,0.91,0.16124103889998825,0.12857142857142856,84.0,32.0
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,21,653586,0.9825738000465171,0.42518019801980206,True,0.92,1.0,0.92,0.92,0.0786115569823435,0.11267605633802817,100.0,29.0
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,22,131256,0.9846779525145997,0.3141980198019802,True,0.87,1.0,0.89,0.89,0.07466216216216216,0.1746031746031746,86.0,25.0
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,23,553961,0.9863515259777071,0.3688594059405942,True,0.87,1.0,0.87,0.87,0.07894736842105263,0.24074074074074073,106.0,17.0
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,24,705329,0.9200877257382628,0.19923168316831688,True,0.77,1.0,0.8,0.8,0.0951783723522854,0.3508771929824561,100.0,17.0
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,25,709496,0.9198383268584186,0.28343564356435647,True,0.8,1.0,0.88,0.88,0.09121848739495798,0.19047619047619047,85.0,29.0
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,26,348626,0.9328020823143579,0.19420008019246202,True,0.8390804597701149,0.87,0.79,0.9080459770114943,0.07079646017699115,0.14285714285714285,48.0,19.0
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,27,73191,0.9868368570061566,0.32839405940594063,True,0.9,1.0,0.9,0.9,0.10403344810624693,0.24615384615384617,104.0,25.0
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,28,682034,0.9921703758524844,0.4008039603960397,True,0.87,1.0,0.87,0.87,0.15544458762886598,0.25862068965517243,116.0,16.0
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,29,736200,0.9797007527138355,0.28262772277227727,True,0.83,1.0,0.83,0.83,0.07823426573426573,0.265625,89.0,14.0
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,30,501789,0.9309062271500479,0.4438902439024388,True,0.8148148148148148,0.81,0.72,0.8888888888888888,0.10752688172043011,0.22727272727272727,102.0,23.0
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,31,519962,0.9375064815466608,0.2515465346534653,True,0.81,1.0,0.89,0.89,0.08334941153771946,0.16417910447761194,110.0,19.0
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,32,584456,0.9741391622671869,0.1767643564356436,True,0.69,1.0,0.76,0.76,0.12470449172576832,0.4098360655737705,105.0,13.0
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,33,357837,0.944183179592088,0.17823960396039604,True,0.77,1.0,0.8,0.8,0.09850525181793698,0.36065573770491804,99.0,10.0
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,34,775000,0.8743713577463061,0.3327643564356436,True,0.86,1.0,0.98,0.98,0.10523402909550916,0.0273972602739726,88.0,32.0
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,35,569940,0.9260273550535613,0.324619801980198,True,0.88,1.0,0.94,0.94,0.0731373671820322,0.11428571428571428,84.0,28.0
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,36,50695,0.967844462121153,0.3696227382705658,True,0.7938144329896907,0.97,0.84,0.865979381443299,0.06557377049180328,0.21666666666666667,98.0,23.0
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,37,604624,0.9784040288687463,0.2882732673267327,True,0.91,1.0,0.92,0.92,0.10761284379523622,0.125,91.0,25.0
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,38,352240,0.9851899174932741,0.28942178217821785,True,0.84,1.0,0.84,0.84,0.07953262587491533,0.24615384615384617,105.0,19.0
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,39,681818,0.8381832108015322,0.20060396039603964,True,0.78,1.0,0.85,0.85,0.09895104895104895,0.2727272727272727,102.0,13.0
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,40,433279,0.9601859570935741,0.28000792079207926,True,0.78,1.0,0.9,0.9,0.07309696220416814,0.14925373134328357,104.0,15.0
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,41,180515,0.9668792818223357,0.21366336633663366,True,0.89,1.0,0.9,0.9,0.09793447293447294,0.15873015873015872,83.0,24.0
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,42,68271,0.989927122161294,0.3686554455445546,True,0.87,1.0,0.89,0.89,0.0688609903964805,0.1746031746031746,99.0,22.0
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,43,620859,0.9789170107886024,0.19769900990099012,True,0.78,1.0,0.78,0.78,0.10256410256410256,0.3728813559322034,89.0,17.0
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,44,614795,0.9880289761508956,0.4474930693069307,True,0.92,1.0,0.93,0.93,0.06691542288557215,0.23809523809523808,102.0,27.0
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,45,145013,0.9807464981102997,0.35261386138613865,True,0.82,1.0,0.89,0.89,0.10319913130638156,0.16666666666666666,101.0,26.0
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,46,294552,0.9012795390774538,0.23942178217821783,True,0.77,1.0,0.92,0.92,0.09307359307359307,0.1935483870967742,70.0,25.0
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,47,101769,0.958371462804521,0.4457297514033684,True,0.8735632183908046,0.87,0.82,0.9425287356321839,0.1,0.13043478260869565,100.0,25.0
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,48,74811,0.9770463116303781,0.3952099009900991,True,0.9,1.0,0.9,0.9,0.14433638443935926,0.2153846153846154,113.0,28.0
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,49,657462,0.8321006311743024,0.1877128712871287,True,0.67,1.0,0.84,0.84,0.11322277005826983,0.25,80.0,25.0
ChemSpacE extreme-SVM,FractionCSP3,0,319669,0.9051052863249113,0.004922874115924305,True,0.49,1.0,0.98,0.98,0.0,0.16666666666666666,1.0,-0.0
ChemSpacE extreme-SVM,FractionCSP3,1,407691,0.9048623637405863,0.0049356236497309055,True,0.99,1.0,0.98,0.98,0.05,0.2222222222222222,0.8333333333333334,0.1666666666666666
ChemSpacE extreme-SVM,FractionCSP3,2,357774,0.900552206251268,0.0049316181479091645,True,0.98,1.0,0.98,0.98,0.074074074074074,0.18181818181818182,0.7142857142857143,0.2857142857142857
ChemSpacE extreme-SVM,FractionCSP3,3,70896,0.9217451679382199,0.004922908247688122,True,0.98,1.0,0.98,0.98,0.0158730158730158,0.2222222222222222,0.4117647058823529,0.5882352941176471
ChemSpacE extreme-SVM,FractionCSP3,4,618350,0.9069491125390632,0.004935121901594617,True,0.99,1.0,0.98,0.98,0.0416666666666666,0.2,0.6470588235294118,0.3529411764705882
ChemSpacE extreme-SVM,FractionCSP3,5,771121,0.9063045030489272,0.004930535228700634,True,1.0,1.0,1.0,1.0,0.0422535211267605,0.0,0.6190476190476191,0.3809523809523809
ChemSpacE extreme-SVM,FractionCSP3,6,511472,0.9168947989533924,0.004927982980173682,True,0.99,1.0,1.0,1.0,0.0266666666666666,0.0,0.6,0.4
ChemSpacE extreme-SVM,FractionCSP3,7,556492,0.9010698527142523,0.0049365494535490075,True,0.98,1.0,0.98,0.98,0.0303030303030303,0.2,0.8571428571428572,0.1428571428571428
ChemSpacE extreme-SVM,FractionCSP3,8,219855,0.9124208211259605,0.004922056416125484,True,0.98,1.0,0.98,0.98,0.0612244897959183,0.2,0.3333333333333333,0.6666666666666666
ChemSpacE extreme-SVM,FractionCSP3,9,354054,0.8936860807630396,0.004937434860378949,True,0.98,1.0,0.98,0.98,0.1176470588235294,0.2857142857142857,0.4285714285714286,0.5714285714285714
ChemSpacE extreme-SVM,FractionCSP3,10,281634,0.9094145600869118,0.00492659949127158,True,0.98,1.0,0.98,0.98,0.0161290322580645,0.3333333333333333,0.7142857142857143,0.2857142857142857
ChemSpacE extreme-SVM,FractionCSP3,11,538540,0.9094670489935028,0.004930571146966022,True,0.99,1.0,0.98,0.98,0.075,0.18181818181818182,0.5454545454545455,0.4545454545454545
ChemSpacE extreme-SVM,FractionCSP3,12,343969,0.919512159635278,0.004931334887103285,True,0.98,1.0,0.98,0.98,0.0357142857142857,0.15384615384615385,0.4705882352941176,0.5294117647058824
ChemSpacE extreme-SVM,FractionCSP3,13,53955,0.8978480744915671,0.00493741141553545,True,0.97,1.0,0.98,0.98,0.0,0.3,0.875,0.125
ChemSpacE extreme-SVM,FractionCSP3,14,624425,0.9190361502510839,0.004929646807419944,True,0.98,1.0,0.98,0.98,0.0,0.18181818181818182,0.8333333333333334,0.1666666666666666
ChemSpacE extreme-SVM,FractionCSP3,15,418215,0.9136364647389286,0.004933905748712864,True,0.98,1.0,0.98,0.98,0.0212765957446808,0.16666666666666666,0.7857142857142858,0.2142857142857142
ChemSpacE extreme-SVM,FractionCSP3,16,397466,0.9133836959832117,0.004928553319311451,True,0.95,1.0,0.98,0.98,0.0178571428571428,0.2857142857142857,0.9411764705882352,0.0588235294117647
ChemSpacE extreme-SVM,FractionCSP3,17,602221,0.9067805241473903,0.004929287895269555,True,0.98,1.0,0.99,0.99,0.0166666666666666,0.14285714285714285,0.2380952380952381,0.7619047619047619
ChemSpacE extreme-SVM,FractionCSP3,18,160039,0.9019094233696349,0.00492398284629222,True,0.49,1.0,0.98,0.98,0.0148809523809523,0.16666666666666666,1.0,-0.0
ChemSpacE extreme-SVM,FractionCSP3,19,667072,0.90154567821271,0.004927274465612463,True,0.49,1.0,0.98,0.98,0.0,0.16666666666666666,1.0,-0.0
ChemSpacE extreme-SVM,FractionCSP3,20,440554,0.903030476624725,0.0049344098450368416,True,0.97,1.0,0.98,0.98,0.0441176470588235,0.2,0.75,0.25
ChemSpacE extreme-SVM,FractionCSP3,21,653586,0.913895797670755,0.004925619753715443,True,0.99,1.0,0.98,0.98,0.0526315789473684,0.2,0.8076923076923077,0.1923076923076923
ChemSpacE extreme-SVM,FractionCSP3,22,131256,0.9042322642337698,0.00493273461949528,True,0.98,1.0,0.98,0.98,0.0363636363636363,0.2,0.6,0.4
ChemSpacE extreme-SVM,FractionCSP3,23,553961,0.902294278771007,0.004935962286765762,True,0.98,1.0,0.98,0.98,0.0526315789473684,0.25,0.5,0.5
ChemSpacE extreme-SVM,FractionCSP3,24,705329,0.8998289152165185,0.004934109297217348,True,0.97,1.0,0.98,0.98,0.05,0.2857142857142857,0.8666666666666667,0.1333333333333333
ChemSpacE extreme-SVM,FractionCSP3,25,709496,0.9107189144119807,0.004933252850190061,True,0.98,1.0,0.98,0.98,0.0327868852459016,0.15384615384615385,0.64,0.36
ChemSpacE extreme-SVM,FractionCSP3,26,348626,0.9169700634587217,0.004927136240421807,True,0.98,1.0,0.98,0.98,0.01917246299268765,0.18181818181818182,0.7857142857142858,0.2142857142857142
ChemSpacE extreme-SVM,FractionCSP3,27,73191,0.9074251353712955,0.0049277148160384275,True,0.96,1.0,0.98,0.98,0.0232558139534883,0.25,0.7272727272727273,0.2727272727272727
ChemSpacE extreme-SVM,FractionCSP3,28,682034,0.9025949376474349,0.004936848656525572,True,0.99,1.0,0.98,0.98,0.0789473684210526,0.375,0.5384615384615385,0.4615384615384615
ChemSpacE extreme-SVM,FractionCSP3,29,736200,0.8958430467770249,0.0049408469297633996,True,0.98,1.0,0.98,0.98,0.0294117647058823,0.2222222222222222,0.9166666666666669,0.0833333333333333
ChemSpacE extreme-SVM,FractionCSP3,30,501789,0.9090413564263746,0.004927195210561029,True,0.96,1.0,0.98,0.98,0.0238095238095238,0.2,0.9523809523809524,0.0476190476190476
ChemSpacE extreme-SVM,FractionCSP3,31,519962,0.9052591780852638,0.00493266742356763,True,0.98,1.0,0.98,0.98,0.0697674418604651,0.2,0.6923076923076923,0.3076923076923077
ChemSpacE extreme-SVM,FractionCSP3,32,584456,0.9108375069454365,0.004931465477159961,True,0.98,1.0,0.98,0.98,0.0555555555555555,0.3333333333333333,0.7272727272727273,0.2727272727272727
ChemSpacE extreme-SVM,FractionCSP3,33,357837,0.8962407115323102,0.00493911352673729,True,0.97,1.0,0.98,0.98,0.0606060606060606,0.5,0.75,0.25
ChemSpacE extreme-SVM,FractionCSP3,34,775000,0.9003284843009666,0.004933445940628464,True,0.97,1.0,1.0,1.0,0.0149253731343283,0.0,0.9130434782608696,0.0869565217391304
ChemSpacE extreme-SVM,FractionCSP3,35,569940,0.9102314369871759,0.0049304825536772914,True,0.98,1.0,0.98,0.98,0.0363636363636363,0.16666666666666666,0.7,0.3
ChemSpacE extreme-SVM,FractionCSP3,36,50695,0.9075441410793538,0.004935067031610748,True,0.98,1.0,0.98,0.98,0.0188679245283018,0.2,0.7777777777777778,0.2222222222222222
ChemSpacE extreme-SVM,FractionCSP3,37,604624,0.9057590554584821,0.0049324538137926295,True,0.98,1.0,0.98,0.98,0.0363636363636363,0.15384615384615385,0.4761904761904761,0.5238095238095238
ChemSpacE extreme-SVM,FractionCSP3,38,352240,0.9107189280405593,0.00492491378794338,True,0.98,1.0,0.98,0.98,0.0192307692307692,0.18181818181818182,0.3157894736842105,0.6842105263157895
ChemSpacE extreme-SVM,FractionCSP3,39,681818,0.8996191137297458,0.004932521022464238,True,0.98,1.0,0.98,0.98,0.0256410256410256,0.2,0.8,0.2
ChemSpacE extreme-SVM,FractionCSP3,40,433279,0.9030171970577063,0.004932071500290908,True,0.99,1.0,0.98,0.98,0.075,0.2,0.5384615384615385,0.4615384615384615
ChemSpacE extreme-SVM,FractionCSP3,41,180515,0.9104290087361226,0.004929972828752731,True,0.99,1.0,0.98,0.98,0.0196078431372549,0.18181818181818182,0.6190476190476191,0.3809523809523809
ChemSpacE extreme-SVM,FractionCSP3,42,68271,0.8992194695131668,0.00494069746439527,True,0.99,1.0,0.98,0.98,0.0204081632653061,0.2222222222222222,0.8235294117647058,0.1764705882352941
ChemSpacE extreme-SVM,FractionCSP3,43,620859,0.8972605573798842,0.004937278958665098,True,0.98,1.0,0.98,0.98,0.0714285714285714,0.4,0.7692307692307693,0.2307692307692307
ChemSpacE extreme-SVM,FractionCSP3,44,614795,0.9063900989675947,0.004930793162136141,True,0.98,1.0,0.98,0.98,0.0222222222222222,0.18181818181818182,0.52,0.48
ChemSpacE extreme-SVM,FractionCSP3,45,145013,0.8999521505768947,0.004937266732263289,True,0.98,1.0,0.98,0.98,0.074074074074074,0.2222222222222222,0.55,0.45
ChemSpacE extreme-SVM,FractionCSP3,46,294552,0.8988897556413721,0.004934249567813924,True,0.98,1.0,0.98,0.98,0.0476190476190476,0.2,0.8,0.2
