property,alpha,latent_displacement,paired_seeds,raw_valid_fraction,chemspace_valid_fraction,raw_median_expected_improvement,chemspace_median_expected_improvement,median_improvement_difference_chemspace_minus_raw,raw_median_seed_similarity,chemspace_median_seed_similarity
HeavyAtomCount,150.0,150.0,50,1.0,1.0,81.0,129.5,47.5,0.06513077565709144,0.029198635976129553
TPSA,-150.0,150.0,50,1.0,1.0,57.785000000000004,57.785000000000004,0.0,0.04,0.0325224748810153
TPSA,-146.96969696969697,146.96969696969697,50,1.0,1.0,57.785000000000004,57.785000000000004,0.0,0.040547945205479455,0.0325224748810153
TPSA,-143.93939393939394,143.93939393939394,50,1.0,1.0,57.785000000000004,57.785000000000004,0.0,0.040547945205479455,0.0325224748810153
TPSA,-140.9090909090909,140.9090909090909,50,1.0,1.0,57.785000000000004,57.785000000000004,0.0,0.04197651663405088,0.0325224748810153
TPSA,-137.87878787878788,137.87878787878788,50,1.0,1.0,57.785000000000004,57.785000000000004,0.0,0.05,0.0325224748810153
TPSA,-134.84848484848484,134.84848484848484,50,1.0,1.0,57.785000000000004,57.785000000000004,0.0,0.05390874745713456,0.0325224748810153
TPSA,-131.8181818181818,131.8181818181818,50,1.0,1.0,57.785000000000004,57.785000000000004,0.0,0.05266805266805267,0.0325224748810153
TPSA,-128.78787878787878,128.78787878787878,50,1.0,1.0,57.785000000000004,57.785000000000004,0.0,0.054299754299754296,0.0325224748810153
TPSA,-125.75757575757575,125.75757575757575,50,1.0,1.0,57.785000000000004,57.785000000000004,0.0,0.054299754299754296,0.0325224748810153
TPSA,-122.72727272727272,122.72727272727272,50,1.0,1.0,57.785000000000004,57.785000000000004,0.0,0.054299754299754296,0.0325224748810153
TPSA,-119.69696969696969,119.69696969696969,50,1.0,1.0,57.785000000000004,57.785000000000004,0.0,0.054299754299754296,0.0325224748810153
TPSA,-116.66666666666666,116.66666666666666,50,1.0,1.0,57.785000000000004,57.785000000000004,0.0,0.06060606060606061,0.0325224748810153
TPSA,-113.63636363636364,113.63636363636364,50,1.0,1.0,55.580000000000005,57.785000000000004,0.0,0.06091527520098949,0.0325224748810153
TPSA,-110.60606060606061,110.60606060606061,50,1.0,1.0,55.580000000000005,57.785000000000004,0.0,0.06186224489795918,0.0325224748810153
TPSA,-107.57575757575758,107.57575757575758,50,1.0,1.0,55.580000000000005,57.785000000000004,0.0,0.05961265103056147,0.0325224748810153
TPSA,-104.54545454545455,104.54545454545455,50,1.0,1.0,55.580000000000005,57.785000000000004,0.0,0.06110004977600796,0.0325224748810153
TPSA,-101.51515151515152,101.51515151515152,50,1.0,1.0,55.580000000000005,57.785000000000004,0.0,0.06365740740740741,0.0325224748810153
TPSA,-98.48484848484848,98.48484848484848,50,1.0,1.0,55.580000000000005,57.785000000000004,0.0,0.06458333333333333,0.0325224748810153
TPSA,-95.45454545454545,95.45454545454545,50,1.0,1.0,55.580000000000005,57.785000000000004,0.0,0.05741758241758242,0.0325224748810153
TPSA,-92.42424242424242,92.42424242424242,50,1.0,1.0,55.580000000000005,57.785000000000004,0.0,0.06291172595520422,0.0325224748810153
TPSA,-89.39393939393939,89.39393939393939,50,1.0,1.0,55.580000000000005,57.785000000000004,0.0,0.06557572861920688,0.0325224748810153
TPSA,-86.36363636363637,86.36363636363637,50,1.0,1.0,55.580000000000005,57.785000000000004,0.0,0.06679304192685102,0.0325224748810153
TPSA,-83.33333333333333,83.33333333333333,50,1.0,1.0,54.0,57.785000000000004,0.0,0.06396617566830332,0.0325224748810153
TPSA,-80.3030303030303,80.3030303030303,50,1.0,1.0,54.0,57.785000000000004,0.0,0.06451881451881451,0.0325224748810153
TPSA,-77.27272727272728,77.27272727272728,50,1.0,1.0,52.745000000000005,57.785000000000004,0.0,0.06896551724137931,0.0325224748810153
TPSA,-74.24242424242425,74.24242424242425,50,1.0,1.0,52.745000000000005,57.785000000000004,0.0,0.06396617566830332,0.0325224748810153
TPSA,-71.21212121212122,71.21212121212122,50,1.0,1.0,48.405,57.785000000000004,0.0,0.07198275862068965,0.0325224748810153
TPSA,-68.18181818181819,68.18181818181819,50,1.0,1.0,46.57,57.785000000000004,0.0,0.08022988505747126,0.0325224748810153
TPSA,-65.15151515151516,65.15151515151516,50,1.0,1.0,46.220000000000006,57.785000000000004,9.229999999999997,0.07906250000000001,0.0325224748810153
TPSA,-62.121212121212125,62.121212121212125,50,1.0,1.0,45.44500000000001,57.785000000000004,9.230000000000002,0.09213085764809903,0.0325224748810153
TPSA,-59.09090909090909,59.09090909090909,50,1.0,1.0,42.585,57.785000000000004,9.230000000000004,0.09578092243186584,0.0325224748810153
TPSA,-56.06060606060606,56.06060606060606,50,1.0,1.0,42.415000000000006,57.785000000000004,12.030000000000001,0.09780009564801531,0.0325224748810153
TPSA,-53.03030303030303,53.03030303030303,50,1.0,1.0,35.839999999999996,57.785000000000004,17.07,0.10268275538894095,0.0325224748810153
TPSA,-50.0,50.0,50,1.0,1.0,32.980000000000004,57.785000000000004,20.785,0.12220149253731344,0.0325224748810153
TPSA,-46.96969696969697,46.96969696969697,50,1.0,1.0,26.300000000000004,57.785000000000004,28.615000000000002,0.14527930209652457,0.0325224748810153
TPSA,-43.93939393939394,43.93939393939394,50,1.0,1.0,25.615000000000002,57.785000000000004,29.46,0.17294159042927515,0.0325224748810153
TPSA,-40.90909090909091,40.90909090909091,50,1.0,1.0,23.08,57.785000000000004,32.480000000000004,0.21808943089430893,0.0325224748810153
TPSA,-37.878787878787875,37.878787878787875,50,1.0,1.0,16.895000000000003,57.785000000000004,35.53,0.23385416666666667,0.03128054740957965
TPSA,-34.848484848484844,34.848484848484844,50,1.0,1.0,12.889999999999997,57.785000000000004,40.129999999999995,0.2928571428571428,0.03128054740957965
TPSA,-31.818181818181813,31.818181818181813,50,1.0,1.0,1.8850000000000016,57.785000000000004,48.405,0.43736263736263736,0.030776515151515152
TPSA,-28.787878787878782,28.787878787878782,50,1.0,1.0,-0.0,57.785000000000004,52.34,0.5517503805175038,0.02991071428571425
TPSA,-25.757575757575765,25.757575757575765,50,1.0,1.0,-0.0,57.785000000000004,55.580000000000005,1.0,0.02837022132796775
TPSA,-22.727272727272734,22.727272727272734,50,1.0,1.0,-0.0,57.785000000000004,55.580000000000005,1.0,0.03041474654377875
TPSA,-19.69696969696969,19.69696969696969,50,1.0,1.0,-0.0,57.785000000000004,56.385000000000005,1.0,0.03390804597701145
TPSA,-16.666666666666657,16.666666666666657,50,1.0,1.0,-0.0,57.785000000000004,57.785000000000004,1.0,0.037037037037037
TPSA,-13.636363636363626,13.636363636363626,50,1.0,1.0,-0.0,57.785000000000004,57.785000000000004,1.0,0.0404081632653061
TPSA,-10.606060606060595,10.606060606060595,50,1.0,1.0,-0.0,57.160000000000004,57.160000000000004,1.0,0.0512820512820512
TPSA,-7.575757575757564,7.575757575757564,50,1.0,1.0,-0.0,46.53,46.53,1.0,0.0796030405405405
TPSA,-4.545454545454561,4.545454545454561,50,1.0,1.0,-0.0,21.300000000000004,21.300000000000004,1.0,0.23248075166383914
TPSA,-1.5151515151515298,1.5151515151515298,50,1.0,1.0,-0.0,-0.0,0.0,1.0,1.0
TPSA,1.5151515151515014,1.5151515151515014,50,1.0,1.0,0.0,0.0,0.0,1.0,1.0
TPSA,4.5454545454545325,4.5454545454545325,50,1.0,1.0,0.0,49.440000000000005,49.440000000000005,1.0,0.232051282051282
TPSA,7.575757575757564,7.575757575757564,50,1.0,1.0,0.0,102.655,102.655,1.0,0.10655314757481935
TPSA,10.606060606060595,10.606060606060595,50,1.0,1.0,0.0,155.81,155.80999999999997,1.0,0.0863726790450928
TPSA,13.636363636363626,13.636363636363626,50,1.0,1.0,0.0,152.67999999999995,149.01999999999995,1.0,0.0754746835443038
TPSA,16.666666666666657,16.666666666666657,50,1.0,1.0,0.0,180.62,180.62,1.0,0.0576923076923076
TPSA,19.69696969696969,19.69696969696969,50,1.0,1.0,0.0,186.18999999999997,175.365,1.0,0.04839968774395
TPSA,22.72727272727272,22.72727272727272,50,1.0,1.0,17.070000000000007,204.29,184.73000000000002,0.6068181818181818,0.04
TPSA,25.75757575757575,25.75757575757575,50,1.0,1.0,26.3,237.695,223.885,0.5939952904238619,0.043167701863354
TPSA,28.787878787878782,28.787878787878782,50,1.0,1.0,29.264999999999997,315.1449999999999,300.9399999999999,0.5324074074074074,0.0398412698412698
TPSA,31.818181818181813,31.818181818181813,50,1.0,1.0,29.264999999999997,502.70999999999975,474.1499999999994,0.4597336715282181,0.03827838827838825
TPSA,34.848484848484844,34.848484848484844,50,1.0,1.0,42.15500000000001,1542.9250000000002,1507.934999999999,0.36676854681856075,0.03738644304682035
TPSA,37.878787878787875,37.878787878787875,50,1.0,1.0,42.725,1680.7649999999976,1624.9599999999982,0.287632153045813,0.034090909090909
TPSA,40.90909090909091,40.90909090909091,50,1.0,1.0,43.31999999999999,1700.1199999999983,1646.9999999999977,0.22595281306715065,0.03916555885059815
TPSA,43.93939393939394,43.93939393939394,50,1.0,1.0,53.33,1714.0999999999976,1655.3249999999982,0.20645363408521303,0.0335205992509363
TPSA,46.96969696969697,46.96969696969697,50,1.0,1.0,60.60999999999999,1714.9299999999976,1657.259999999998,0.17462910031305295,0.03390804597701145
TPSA,50.0,50.0,50,1.0,1.0,75.35999999999999,1716.7949999999973,1645.3249999999978,0.16643356643356644,0.03055037313432835
TPSA,53.03030303030303,53.03030303030303,50,1.0,1.0,75.07,1720.2949999999973,1646.8899999999978,0.13180272108843538,0.03154495777446595
TPSA,56.06060606060606,56.06060606060606,50,1.0,1.0,76.75999999999998,1724.4949999999974,1644.8949999999982,0.1373285864978903,0.032002048131080346
TPSA,59.09090909090909,59.09090909090909,50,1.0,1.0,80.50999999999996,1721.2099999999978,1649.5649999999978,0.12962962962962962,0.0317540322580645
TPSA,62.121212121212125,62.121212121212125,50,1.0,1.0,92.10999999999999,1724.1399999999976,1628.7299999999982,0.10471491228070176,0.0325224748810153
TPSA,65.15151515151516,65.15151515151516,50,1.0,1.0,93.69,1724.0449999999978,1614.4149999999986,0.10912698412698413,0.03149801587301585
TPSA,68.18181818181819,68.18181818181819,50,1.0,1.0,96.85,1725.0099999999977,1594.8399999999992,0.10831761994552692,0.03125
TPSA,71.21212121212122,71.21212121212122,50,1.0,1.0,93.34500000000003,1719.029999999998,1605.0249999999978,0.0967364604047257,0.030536130536130503
TPSA,74.24242424242425,74.24242424242425,50,1.0,1.0,87.61500000000001,1717.7699999999977,1611.0749999999985,0.09745673279864922,0.030536130536130503
TPSA,77.27272727272728,77.27272727272728,50,1.0,1.0,86.74499999999998,1713.5699999999977,1594.649999999998,0.09758560984994229,0.030536130536130503
TPSA,80.30303030303031,80.30303030303031,50,1.0,1.0,95.55999999999999,1711.009999999998,1592.5049999999978,0.09384935191978479,0.030076888285843498
TPSA,83.33333333333334,83.33333333333334,50,1.0,1.0,105.89000000000001,1703.674999999998,1589.6799999999978,0.08941897654584222,0.03154495777446595
TPSA,86.36363636363637,86.36363636363637,50,1.0,1.0,115.03500000000001,1699.8099999999981,1578.5349999999974,0.0842739378566899,0.0321829163071613
TPSA,89.3939393939394,89.3939393939394,50,1.0,1.0,105.80000000000001,1694.3049999999982,1572.2849999999994,0.0837719298245614,0.0294117647058823
TPSA,92.42424242424244,92.42424242424244,50,1.0,1.0,115.85500000000002,1685.9049999999984,1561.0849999999996,0.08199279711884754,0.0303030303030303
TPSA,95.45454545454544,95.45454545454544,50,1.0,1.0,108.85000000000002,1674.7049999999986,1534.7049999999979,0.08102025506376595,0.0298573975044563
TPSA,98.48484848484847,98.48484848484847,50,1.0,1.0,118.44999999999999,1664.9049999999988,1555.5399999999981,0.07705627705627706,0.031024531024531003
TPSA,101.5151515151515,101.5151515151515,50,1.0,1.0,115.535,1647.914999999999,1535.9399999999987,0.06787469287469287,0.030536130536130503
TPSA,104.54545454545453,104.54545454545453,50,1.0,1.0,101.685,1629.619999999999,1523.244999999999,0.06755215123859191,0.0317540322580645
TPSA,107.57575757575756,107.57575757575756,50,1.0,1.0,91.315,1617.1149999999993,1539.5349999999985,0.07362240289069558,0.0325396825396825
TPSA,110.60606060606062,110.60606060606062,50,1.0,1.0,117.07500000000002,1603.1149999999993,1493.444999999998,0.06895531222255105,0.0325396825396825
TPSA,113.63636363636363,113.63636363636363,50,1.0,1.0,129.5,1586.2199999999998,1474.8799999999978,0.07435046987285793,0.032258064516129
TPSA,116.66666666666669,116.66666666666669,50,1.0,1.0,145.33499999999998,1566.525,1446.505,0.07176186645213194,0.03149801587301585
TPSA,119.69696969696969,119.69696969696969,50,1.0,1.0,100.54,1551.1250000000002,1467.424999999999,0.0641729581331503,0.032002048131080346
TPSA,122.72727272727275,122.72727272727275,50,1.0,1.0,102.70500000000003,1531.73,1456.464999999999,0.06796703296703296,0.03298296484233415
TPSA,125.75757575757575,125.75757575757575,50,1.0,1.0,128.64999999999998,1516.3300000000002,1398.1150000000025,0.06308991554893195,0.033174486803519
TPSA,128.7878787878788,128.7878787878788,50,1.0,1.0,119.53,1500.9300000000003,1381.6150000000016,0.05983343074225599,0.035991379310344795
TPSA,131.8181818181818,131.8181818181818,50,1.0,1.0,94.83499999999998,1482.7300000000005,1366.600000000002,0.056873315363881405,0.0344827586206896
TPSA,134.84848484848487,134.84848484848487,50,1.0,1.0,85.89500000000001,1461.730000000001,1372.3550000000005,0.06168478260869566,0.03468323977546105
TPSA,137.87878787878788,137.87878787878788,50,1.0,1.0,93.66000000000001,1442.7050000000013,1359.6600000000008,0.0573716542343133,0.033370411568409294
TPSA,140.90909090909088,140.90909090909088,50,1.0,1.0,90.46,1429.5350000000017,1367.4400000000005,0.058823529411764705,0.032266458495966654
TPSA,143.93939393939394,143.93939393939394,50,1.0,1.0,90.815,1416.485000000002,1350.3950000000018,0.060462991166615895,0.033370411568409294
TPSA,146.96969696969694,146.96969696969694,50,1.0,1.0,97.08000000000001,1411.615000000002,1344.555000000002,0.056873315363881405,0.03509852216748765
TPSA,150.0,150.0,50,1.0,1.0,90.815,1409.150000000002,1342.240000000002,0.05607966457023061,0.03239289446185995
cLogP,-150.0,150.0,50,1.0,1.0,3.9740750000000036,79.59773999999896,75.81629999999896,0.023558758314855877,0.015079365079365
cLogP,-146.96969696969697,146.96969696969697,50,1.0,1.0,3.7307150000000022,79.59773999999896,75.81629999999896,0.023558758314855877,0.015079365079365
cLogP,-143.93939393939394,143.93939393939394,50,1.0,1.0,3.8684650000000023,79.59773999999896,75.81629999999896,0.023558758314855877,0.015079365079365
cLogP,-140.9090909090909,140.9090909090909,50,1.0,1.0,3.8684650000000023,79.59773999999896,75.81629999999896,0.027205882352941177,0.015079365079365
cLogP,-137.87878787878788,137.87878787878788,50,1.0,1.0,4.072260000000002,79.59773999999896,75.81629999999896,0.03286637931034483,0.015079365079365
cLogP,-134.84848484848484,134.84848484848484,50,1.0,1.0,4.001410000000002,79.59773999999896,75.81629999999896,0.033482142857142856,0.015079365079365
cLogP,-131.8181818181818,131.8181818181818,50,1.0,1.0,4.038100000000002,79.59773999999896,75.81629999999896,0.033482142857142856,0.015079365079365
cLogP,-128.78787878787878,128.78787878787878,50,1.0,1.0,4.098750000000002,79.59773999999896,75.81629999999896,0.03704974271012007,0.015079365079365
cLogP,-125.75757575757575,125.75757575757575,50,1.0,1.0,4.077050000000002,79.59773999999896,75.73288999999897,0.03704974271012007,0.015079365079365
cLogP,-122.72727272727272,122.72727272727272,50,1.0,1.0,4.181400000000001,79.59773999999896,75.73288999999897,0.03704974271012007,0.015079365079365
cLogP,-119.69696969696969,119.69696969696969,50,1.0,1.0,4.5447900000000025,79.59773999999896,75.75413999999897,0.06125,0.015079365079365
cLogP,-116.66666666666666,116.66666666666666,50,1.0,1.0,4.5447900000000025,79.59773999999896,75.74187499999897,0.06125,0.015079365079365
cLogP,-113.63636363636364,113.63636363636364,50,1.0,1.0,4.3290700000000015,79.59773999999896,75.76318999999896,0.06110074626865672,0.015079365079365
cLogP,-110.60606060606061,110.60606060606061,50,1.0,1.0,4.232460000000001,79.59773999999896,75.78333999999896,0.06458333333333333,0.015079365079365
cLogP,-107.57575757575758,107.57575757575758,50,1.0,1.0,4.381975000000001,79.59773999999896,75.78884999999897,0.06201923076923077,0.015079365079365
cLogP,-104.54545454545455,104.54545454545455,50,1.0,1.0,4.232460000000001,79.59773999999896,75.69172999999896,0.06666666666666667,0.015079365079365
cLogP,-101.51515151515152,101.51515151515152,50,1.0,1.0,4.232460000000001,79.59773999999896,75.69172999999896,0.06961259079903148,0.015079365079365
cLogP,-98.48484848484848,98.48484848484848,50,1.0,1.0,4.33931,79.59773999999896,75.64549999999895,0.06977687626774848,0.015079365079365
cLogP,-95.45454545454545,95.45454545454545,50,1.0,1.0,4.382450000000001,79.59773999999896,75.64549999999895,0.07409948542024014,0.015079365079365
cLogP,-92.42424242424242,92.42424242424242,50,1.0,1.0,4.3656500000000005,79.59773999999896,75.62209999999897,0.08462640248269276,0.015079365079365
cLogP,-89.39393939393939,89.39393939393939,50,1.0,1.0,4.407050000000001,79.59773999999896,75.58539999999896,0.08392018779342722,0.015079365079365
cLogP,-86.36363636363637,86.36363636363637,50,1.0,1.0,4.367450000000002,79.59773999999896,75.74384999999897,0.08001422475106686,0.015079365079365
cLogP,-83.33333333333333,83.33333333333333,50,1.0,1.0,4.337005000000001,79.59773999999896,75.79724999999897,0.0782781862745098,0.015079365079365
cLogP,-80.3030303030303,80.3030303030303,50,1.0,1.0,4.501299999999999,79.59773999999896,75.54044999999897,0.07853618421052631,0.015079365079365
cLogP,-77.27272727272728,77.27272727272728,50,1.0,1.0,4.501299999999999,79.59773999999896,75.54209999999895,0.08022308022308022,0.015079365079365
cLogP,-74.24242424242425,74.24242424242425,50,1.0,1.0,4.424210000000001,79.59773999999896,75.61354999999895,0.08207949696833594,0.015079365079365
cLogP,-71.21212121212122,71.21212121212122,50,1.0,1.0,3.993410000000002,79.59773999999896,75.80924999999895,0.08754789272030652,0.015079365079365
cLogP,-68.18181818181819,68.18181818181819,50,1.0,1.0,3.9512600000000027,79.59773999999896,75.97479999999896,0.09434801958166444,0.015079365079365
cLogP,-65.15151515151516,65.15151515151516,50,1.0,1.0,3.7732200000000007,79.59773999999896,76.08114999999896,0.09569597069597069,0.015079365079365
cLogP,-62.121212121212125,62.121212121212125,50,1.0,1.0,3.763670000000001,79.59773999999896,76.05189999999897,0.10056995771281485,0.015079365079365
cLogP,-59.09090909090909,59.09090909090909,50,1.0,1.0,3.4995600000000033,79.52319999999897,76.17829999999896,0.10416666666666667,0.015079365079365
cLogP,-56.06060606060606,56.06060606060606,50,1.0,1.0,3.4020650000000026,79.44450999999896,76.08594999999897,0.10724717050018255,0.016530054644808702
cLogP,-53.03030303030303,53.03030303030303,50,1.0,1.0,3.373015000000002,79.30339999999896,76.16159999999897,0.12163978494623656,0.0178571428571428
cLogP,-50.0,50.0,50,1.0,1.0,3.021250000000003,78.81879999999899,75.92438999999897,0.125,0.01801948051948045
cLogP,-46.96969696969697,46.96969696969697,50,1.0,1.0,2.7029500000000004,76.812799999999,74.21765999999901,0.12382978723404255,0.0238095238095238
cLogP,-43.93939393939394,43.93939393939394,50,1.0,1.0,2.128450000000003,69.39556999999915,67.84036999999915,0.15726062143310082,0.02650052650052645
cLogP,-40.90909090909091,40.90909090909091,50,1.0,1.0,1.7995050000000004,60.08314999999959,59.15644999999958,0.1793012524719842,0.03827838827838825
cLogP,-37.878787878787875,37.878787878787875,50,1.0,1.0,1.6779500000000012,21.410059999999945,19.440099999999948,0.19281045751633985,0.03577140420087425
cLogP,-34.848484848484844,34.848484848484844,50,1.0,1.0,1.0633,11.258000000000006,10.022800000000004,0.31578276389597143,0.0433455433455433
cLogP,-31.818181818181813,31.818181818181813,50,1.0,1.0,0.6848100000000005,9.185890000000002,8.08885,0.3447022644674308,0.03823051948051945
cLogP,-28.787878787878782,28.787878787878782,50,1.0,1.0,0.09125000000000005,8.17126,7.65879,0.5341085271317829,0.0439510939510939
cLogP,-25.757575757575765,25.757575757575765,50,1.0,1.0,-0.0,7.354589999999998,7.080990000000001,1.0,0.05354838709677415
cLogP,-22.727272727272734,22.727272727272734,50,1.0,1.0,-0.0,6.885805,6.417774999999999,1.0,0.060423512230741105
cLogP,-19.69696969696969,19.69696969696969,50,1.0,1.0,-0.0,6.543004999999998,6.382405,1.0,0.06274586939417774
cLogP,-16.666666666666657,16.666666666666657,50,1.0,1.0,-0.0,5.792604999999998,5.425650000000001,1.0,0.08032258064516125
cLogP,-13.636363636363626,13.636363636363626,50,1.0,1.0,-0.0,5.182125000000001,5.061610000000001,1.0,0.0827144811412937
cLogP,-10.606060606060595,10.606060606060595,50,1.0,1.0,-0.0,4.632149999999999,4.490700000000002,1.0,0.10275263951734535
cLogP,-7.575757575757564,7.575757575757564,50,1.0,1.0,-0.0,2.7352050000000006,2.7352050000000006,1.0,0.12869458128078815
cLogP,-4.545454545454561,4.545454545454561,50,1.0,1.0,-0.0,0.6779050000000009,0.7233500000000008,1.0,0.5019638648860958
cLogP,-1.5151515151515298,1.5151515151515298,50,1.0,1.0,-0.0,-0.0,0.0,1.0,1.0
cLogP,1.5151515151515014,1.5151515151515014,50,1.0,1.0,0.0,0.0,0.0,1.0,1.0
cLogP,4.5454545454545325,4.5454545454545325,50,1.0,1.0,0.0,0.3428500000000012,0.3428500000000012,1.0,0.4404682274247491
cLogP,7.575757575757564,7.575757575757564,50,1.0,1.0,0.0,2.053570000000002,2.053570000000002,1.0,0.1317283431455004
cLogP,10.606060606060595,10.606060606060595,50,1.0,1.0,0.0,3.317000000000002,3.2460999999999993,1.0,0.09194015444015441
cLogP,13.636363636363626,13.636363636363626,50,1.0,1.0,0.0,6.472549999999984,6.391199999999973,1.0,0.0738017429193899
cLogP,16.666666666666657,16.666666666666657,50,1.0,1.0,0.0,8.106859999999987,7.91879999999998,1.0,0.0613814756671899
cLogP,19.69696969696969,19.69696969696969,50,1.0,1.0,0.0,8.970309999999975,8.568949999999973,1.0,0.051785714285714254
cLogP,22.72727272727272,22.72727272727272,50,1.0,1.0,0.07985000000000042,34.549399999999935,34.10750999999994,0.6422527763088313,0.0425724637681159
cLogP,25.75757575757575,25.75757575757575,50,1.0,1.0,0.4213500000000012,42.77350999999983,41.677299999999846,0.5520853170824604,0.041824540950160305
cLogP,28.787878787878782,28.787878787878782,50,1.0,1.0,1.2679350000000014,51.49739999999965,49.99138999999967,0.3917004048582996,0.04270516717325225
cLogP,31.818181818181813,31.818181818181813,50,1.0,1.0,1.4198500000000007,55.482039999999586,54.044289999999584,0.34523809523809523,0.0383484440088213
cLogP,34.848484848484844,34.848484848484844,50,1.0,1.0,1.6473000000000018,56.223949999999576,54.406339999999574,0.24244897959183673,0.036038961038960995
cLogP,37.878787878787875,37.878787878787875,50,1.0,1.0,1.7474000000000016,56.55354999999959,54.76771499999958,0.21528724440116848,0.03398617511520735
cLogP,40.90909090909091,40.90909090909091,50,1.0,1.0,2.0253000000000005,57.0778599999996,54.46958999999958,0.17693699446573008,0.0325224748810153
cLogP,43.93939393939394,43.93939393939394,50,1.0,1.0,2.274510000000003,57.20565999999958,54.43759999999958,0.1734874518379673,0.0325224748810153
cLogP,46.96969696969697,46.96969696969697,50,1.0,1.0,2.3659450000000026,57.20565999999958,54.15149999999959,0.15188834154351394,0.0325224748810153
cLogP,50.0,50.0,50,1.0,1.0,2.242660000000003,57.20565999999958,54.02720999999958,0.14285714285714285,0.0325224748810153
cLogP,53.03030303030303,53.03030303030303,50,1.0,1.0,2.530635000000003,57.20565999999958,53.85080499999958,0.11583184257602863,0.0325224748810153
cLogP,56.06060606060606,56.06060606060606,50,1.0,1.0,2.7444600000000032,57.20565999999958,53.88524999999958,0.11150568181818182,0.0325224748810153
cLogP,59.09090909090909,59.09090909090909,50,1.0,1.0,2.645099999999999,57.20565999999958,53.83680999999959,0.10963255494505494,0.0325224748810153
cLogP,62.121212121212125,62.121212121212125,50,1.0,1.0,2.948300000000003,57.20565999999958,53.299899999999575,0.1085094995986085,0.0325224748810153
cLogP,65.15151515151516,65.15151515151516,50,1.0,1.0,3.3861000000000043,57.20565999999958,53.27389999999958,0.10348520249221184,0.0325224748810153
cLogP,68.18181818181819,68.18181818181819,50,1.0,1.0,4.430859999999999,57.20565999999958,52.35274999999959,0.09730014025245443,0.0325224748810153
cLogP,71.21212121212122,71.21212121212122,50,1.0,1.0,4.561755000000002,57.20565999999958,52.10999999999959,0.09648889479984041,0.0325224748810153
cLogP,74.24242424242425,74.24242424242425,50,1.0,1.0,4.660399999999999,57.20565999999958,52.208749999999576,0.09227330779054917,0.0325224748810153
cLogP,77.27272727272728,77.27272727272728,50,1.0,1.0,4.813099999999995,57.20565999999958,51.865699999999585,0.09424342105263159,0.0325224748810153
cLogP,80.30303030303031,80.30303030303031,50,1.0,1.0,5.199945000000001,57.20565999999958,51.76725499999958,0.09189537884119164,0.0325224748810153
cLogP,83.33333333333334,83.33333333333334,50,1.0,1.0,5.2425600000000045,57.20565999999958,51.722254999999585,0.0860042735042735,0.0325224748810153
cLogP,86.36363636363637,86.36363636363637,50,1.0,1.0,5.468499999999986,57.20565999999958,51.289994999999585,0.08460926625571684,0.0325224748810153
cLogP,89.3939393939394,89.3939393939394,50,1.0,1.0,5.73626,57.20565999999958,51.287889999999585,0.07407407407407407,0.0325224748810153
cLogP,92.42424242424244,92.42424242424244,50,1.0,1.0,6.313499999999984,57.20565999999958,50.842264999999585,0.07422711968166514,0.0325224748810153
cLogP,95.45454545454544,95.45454545454544,50,1.0,1.0,6.4208199999999955,57.20565999999958,50.55140499999959,0.07418805657412259,0.0325224748810153
cLogP,98.48484848484847,98.48484848484847,50,1.0,1.0,6.330944999999986,57.20565999999958,50.79145999999959,0.06837606837606838,0.0325224748810153
cLogP,101.5151515151515,101.5151515151515,50,1.0,1.0,6.6958799999999945,57.20565999999958,50.46088999999959,0.07028195101872814,0.0325224748810153
cLogP,104.54545454545453,104.54545454545453,50,1.0,1.0,7.172199999999981,57.20565999999958,50.088499999999584,0.07036751760563381,0.0325224748810153
cLogP,107.57575757575756,107.57575757575756,50,1.0,1.0,7.5723999999999885,57.20565999999958,49.600954999999594,0.07252220663861618,0.0325224748810153
cLogP,110.60606060606062,110.60606060606062,50,1.0,1.0,7.507149999999977,57.20565999999958,49.7718049999996,0.06572914829836007,0.0325224748810153
cLogP,113.63636363636363,113.63636363636363,50,1.0,1.0,7.845819999999982,57.20565999999958,49.0235499999996,0.060315215194988885,0.0325224748810153
cLogP,116.66666666666669,116.66666666666669,50,1.0,1.0,8.932739999999988,57.20565999999958,48.5744999999996,0.06360615473524525,0.0325224748810153
cLogP,119.69696969696969,119.69696969696969,50,1.0,1.0,9.44009999999999,57.20565999999958,48.3445049999996,0.06195175438596491,0.0325224748810153
cLogP,122.72727272727275,122.72727272727275,50,1.0,1.0,9.146249999999966,57.20565999999958,48.1034999999996,0.0573716542343133,0.0325224748810153
cLogP,125.75757575757575,125.75757575757575,50,1.0,1.0,10.618209999999983,57.20565999999958,47.21709999999961,0.060864197530864195,0.0325224748810153
cLogP,128.7878787878788,128.7878787878788,50,1.0,1.0,10.966699999999982,57.20565999999958,47.125399999999615,0.057438561768101595,0.0325224748810153
cLogP,131.8181818181818,131.8181818181818,50,1.0,1.0,14.718909999999969,57.20565999999958,42.14793999999961,0.05645528455284553,0.0325224748810153
cLogP,134.84848484848487,134.84848484848487,50,1.0,1.0,17.200799999999994,57.20565999999958,39.9801499999996,0.04908160192713038,0.0325224748810153
cLogP,137.87878787878788,137.87878787878788,50,1.0,1.0,23.178910000000062,57.20565999999958,32.445549999999514,0.045454545454545456,0.0325224748810153
