method,property,alpha,latent_displacement,requested_candidates,valid_count,valid_fraction,changed_from_seed_count,changed_from_seed_fraction_all,changed_from_seed_fraction_valid,median_property,median_property_delta,median_expected_signed_improvement,expected_sign_fraction_valid,median_seed_similarity,q25_seed_similarity,q75_seed_similarity,scaffold_evaluable_count,scaffold_retention_fraction
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,101.5151515151515,101.5151515151515,50,50,1.0,50,1.0,1.0,43.5,24.0,24.0,0.94,0.08246087425796006,0.0689935064935065,0.09799699747155499,48,0.0
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,104.54545454545453,104.54545454545453,50,50,1.0,50,1.0,1.0,41.0,23.0,23.0,0.92,0.07231435828477514,0.061778846153846156,0.09821428571428571,50,0.0
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,107.57575757575756,107.57575757575756,50,50,1.0,50,1.0,1.0,46.5,26.0,26.0,0.96,0.07729648991784914,0.0625,0.09467215671595233,49,0.0
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,110.60606060606062,110.60606060606062,50,50,1.0,50,1.0,1.0,75.5,49.5,49.5,0.98,0.08017468688200396,0.06131491439083062,0.09896672806815565,50,0.0
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,113.63636363636363,113.63636363636363,50,50,1.0,50,1.0,1.0,85.0,60.5,60.5,0.98,0.0720954777949176,0.05021186440677966,0.09090909090909091,49,0.0
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,116.66666666666669,116.66666666666669,50,50,1.0,50,1.0,1.0,84.0,59.5,59.5,0.96,0.06876847290640395,0.054384615384615385,0.08573717948717949,49,0.0
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,119.69696969696969,119.69696969696969,50,50,1.0,50,1.0,1.0,96.0,68.5,68.5,0.96,0.07380174291938998,0.055077507118000635,0.08485533453887883,48,0.0
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,122.72727272727275,122.72727272727275,50,50,1.0,50,1.0,1.0,100.5,76.5,76.5,1.0,0.06843008739076155,0.057972484197005035,0.08066176470588235,50,0.0
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,125.75757575757575,125.75757575757575,50,50,1.0,50,1.0,1.0,97.5,71.0,71.0,1.0,0.0631516691492158,0.05186499887311247,0.08424886553618342,50,0.0
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,128.7878787878788,128.7878787878788,50,50,1.0,50,1.0,1.0,104.0,79.0,79.0,0.98,0.06499615975422426,0.05395894428152492,0.08533120842572062,49,0.0
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,131.8181818181818,131.8181818181818,50,50,1.0,50,1.0,1.0,103.5,79.5,79.5,0.92,0.05853136373367587,0.04855769230769231,0.0764893001735107,49,0.0
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,134.84848484848487,134.84848484848487,50,50,1.0,50,1.0,1.0,103.5,79.5,79.5,0.96,0.06477838971938107,0.04813664596273291,0.07732262747232807,49,0.0
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,137.87878787878788,137.87878787878788,50,50,1.0,50,1.0,1.0,100.0,82.0,82.0,0.96,0.06598590089156127,0.04728212039532795,0.08002796188898095,49,0.0
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,140.90909090909088,140.90909090909088,50,50,1.0,50,1.0,1.0,100.5,76.5,76.5,0.94,0.06410519827409081,0.05016046473838154,0.07359649122807017,47,0.0
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,143.93939393939394,143.93939393939394,50,50,1.0,50,1.0,1.0,105.0,80.5,80.5,0.94,0.06154210308302266,0.05049628547071003,0.07807845084409136,49,0.0
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,146.96969696969694,146.96969696969694,50,50,1.0,50,1.0,1.0,109.0,84.5,84.5,0.96,0.05595031055900621,0.04591523341523342,0.0766796494644596,46,0.0
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,150.0,150.0,50,50,1.0,50,1.0,1.0,105.5,81.0,81.0,0.96,0.06513077565709144,0.04984569709754287,0.07535622944830106,44,0.0
ChemSpacE extreme-SVM,FractionCSP3,-150.0,150.0,50,50,1.0,50,1.0,1.0,0.0,-0.2857142857142857,0.2857142857142857,0.94,0.014835164835164751,0.0,0.019513574660633477,0,
ChemSpacE extreme-SVM,FractionCSP3,-146.96969696969697,146.96969696969697,50,50,1.0,50,1.0,1.0,0.0,-0.2857142857142857,0.2857142857142857,0.94,0.0161332292479833,0.0,0.0196078431372549,0,
ChemSpacE extreme-SVM,FractionCSP3,-143.93939393939394,143.93939393939394,50,50,1.0,50,1.0,1.0,0.0,-0.2857142857142857,0.2857142857142857,0.94,0.0134234234234234,0.0,0.019251336898395702,0,
ChemSpacE extreme-SVM,FractionCSP3,-140.9090909090909,140.9090909090909,50,50,1.0,50,1.0,1.0,0.0,-0.2857142857142857,0.2857142857142857,0.94,0.0118380498739142,0.0,0.019901960784313725,0,
ChemSpacE extreme-SVM,FractionCSP3,-137.87878787878788,137.87878787878788,50,50,1.0,50,1.0,1.0,0.0,-0.2857142857142857,0.2857142857142857,0.94,0.012143067412422649,0.0,0.020256617498484526,0,
ChemSpacE extreme-SVM,FractionCSP3,-134.84848484848484,134.84848484848484,50,50,1.0,50,1.0,1.0,0.0,-0.2857142857142857,0.2857142857142857,0.94,0.0124458874458874,0.0,0.021112085983768323,0,
ChemSpacE extreme-SVM,FractionCSP3,-131.8181818181818,131.8181818181818,50,50,1.0,50,1.0,1.0,0.0,-0.2857142857142857,0.2857142857142857,0.94,0.011437908496732,0.0,0.019901960784313725,0,
ChemSpacE extreme-SVM,FractionCSP3,-128.78787878787878,128.78787878787878,50,50,1.0,50,1.0,1.0,0.0,-0.2857142857142857,0.2857142857142857,0.94,0.011116600790513801,0.0,0.018615229110512048,0,
ChemSpacE extreme-SVM,FractionCSP3,-125.75757575757575,125.75757575757575,50,50,1.0,50,1.0,1.0,0.0,-0.2857142857142857,0.2857142857142857,0.94,0.0116963064295485,0.0,0.0171683226183518,0,
ChemSpacE extreme-SVM,FractionCSP3,-122.72727272727272,122.72727272727272,50,50,1.0,50,1.0,1.0,0.0,-0.2857142857142857,0.2857142857142857,0.94,0.011705914567360299,0.0,0.022008571759527352,0,
ChemSpacE extreme-SVM,FractionCSP3,-119.69696969696969,119.69696969696969,50,50,1.0,50,1.0,1.0,0.0,-0.2857142857142857,0.2857142857142857,0.94,0.01094497607655495,0.0,0.023188986901897822,0,
ChemSpacE extreme-SVM,FractionCSP3,-116.66666666666666,116.66666666666666,50,50,1.0,50,1.0,1.0,0.0,-0.2857142857142857,0.2857142857142857,0.94,0.010582306830906999,0.0,0.024245063879210202,0,
ChemSpacE extreme-SVM,FractionCSP3,-113.63636363636364,113.63636363636364,50,50,1.0,50,1.0,1.0,0.0,-0.2857142857142857,0.2857142857142857,0.94,0.0109903381642512,0.0,0.01995049504950495,0,
ChemSpacE extreme-SVM,FractionCSP3,-110.60606060606061,110.60606060606061,50,50,1.0,50,1.0,1.0,0.0,-0.2857142857142857,0.2857142857142857,0.94,0.011308458982877499,0.0,0.019901960784313725,0,
ChemSpacE extreme-SVM,FractionCSP3,-107.57575757575758,107.57575757575758,50,50,1.0,50,1.0,1.0,0.0,-0.2857142857142857,0.2857142857142857,0.94,0.0123456790123456,0.0,0.021458987001344677,0,
ChemSpacE extreme-SVM,FractionCSP3,-104.54545454545455,104.54545454545455,50,50,1.0,50,1.0,1.0,0.0,-0.2857142857142857,0.2857142857142857,0.94,0.0123456790123456,0.0,0.0212765957446808,0,
ChemSpacE extreme-SVM,FractionCSP3,-101.51515151515152,101.51515151515152,50,50,1.0,50,1.0,1.0,0.0,-0.2857142857142857,0.2857142857142857,0.94,0.01136510396487145,0.0,0.019422863485016626,0,
ChemSpacE extreme-SVM,FractionCSP3,-98.48484848484848,98.48484848484848,50,50,1.0,50,1.0,1.0,0.0,-0.2857142857142857,0.2857142857142857,0.94,0.00568181818181815,0.0,0.016065028161802324,0,
ChemSpacE extreme-SVM,FractionCSP3,-95.45454545454545,95.45454545454545,50,50,1.0,50,1.0,1.0,0.0,-0.2857142857142857,0.2857142857142857,0.94,0.01142894461859975,0.0,0.016065028161802324,0,
ChemSpacE extreme-SVM,FractionCSP3,-92.42424242424242,92.42424242424242,50,50,1.0,50,1.0,1.0,0.0,-0.2857142857142857,0.2857142857142857,0.94,0.00568181818181815,0.0,0.0158730158730158,0,
ChemSpacE extreme-SVM,FractionCSP3,-89.39393939393939,89.39393939393939,50,50,1.0,50,1.0,1.0,0.0,-0.2857142857142857,0.2857142857142857,0.94,0.0,0.0,0.01581101190476185,0,
ChemSpacE extreme-SVM,FractionCSP3,-86.36363636363637,86.36363636363637,50,50,1.0,50,1.0,1.0,0.0,-0.2857142857142857,0.2857142857142857,0.94,0.0,0.0,0.0158730158730158,0,
ChemSpacE extreme-SVM,FractionCSP3,-83.33333333333333,83.33333333333333,50,50,1.0,50,1.0,1.0,0.0,-0.2857142857142857,0.2857142857142857,0.94,0.0,0.0,0.016532258064516074,0,
ChemSpacE extreme-SVM,FractionCSP3,-80.3030303030303,80.3030303030303,50,50,1.0,50,1.0,1.0,0.0,-0.2857142857142857,0.2857142857142857,0.94,0.0,0.0,0.0158730158730158,0,
ChemSpacE extreme-SVM,FractionCSP3,-77.27272727272728,77.27272727272728,50,50,1.0,50,1.0,1.0,0.0,-0.2857142857142857,0.2857142857142857,0.94,0.0,0.0,0.015425888665325224,0,
ChemSpacE extreme-SVM,FractionCSP3,-74.24242424242425,74.24242424242425,50,50,1.0,50,1.0,1.0,0.0,-0.2857142857142857,0.2857142857142857,0.94,0.0,0.0,0.014035602503912326,0,
ChemSpacE extreme-SVM,FractionCSP3,-71.21212121212122,71.21212121212122,50,50,1.0,50,1.0,1.0,0.0,-0.2857142857142857,0.2857142857142857,0.94,0.0,0.0,0.0154761904761904,0,
ChemSpacE extreme-SVM,FractionCSP3,-68.18181818181819,68.18181818181819,50,50,1.0,50,1.0,1.0,0.0,-0.2857142857142857,0.2857142857142857,0.94,0.0,0.0,0.0153419384057971,0,
ChemSpacE extreme-SVM,FractionCSP3,-65.15151515151516,65.15151515151516,50,50,1.0,50,1.0,1.0,0.0,-0.2857142857142857,0.2857142857142857,0.94,0.0,0.0,0.0153419384057971,0,
ChemSpacE extreme-SVM,FractionCSP3,-62.121212121212125,62.121212121212125,50,50,1.0,50,1.0,1.0,0.0,-0.2857142857142857,0.2857142857142857,0.94,0.0,0.0,0.015625,0,
ChemSpacE extreme-SVM,FractionCSP3,-59.09090909090909,59.09090909090909,50,50,1.0,50,1.0,1.0,0.0,-0.2857142857142857,0.2857142857142857,0.94,0.0,0.0,0.015239876760563376,0,
ChemSpacE extreme-SVM,FractionCSP3,-56.06060606060606,56.06060606060606,50,50,1.0,50,1.0,1.0,0.0,-0.2857142857142857,0.2857142857142857,0.94,0.0,0.0,0.015239876760563376,0,
ChemSpacE extreme-SVM,FractionCSP3,-53.03030303030303,53.03030303030303,50,50,1.0,50,1.0,1.0,0.0,-0.2857142857142857,0.2857142857142857,0.94,0.0,0.0,0.015625,0,
ChemSpacE extreme-SVM,FractionCSP3,-50.0,50.0,50,50,1.0,50,1.0,1.0,0.0,-0.2857142857142857,0.2857142857142857,0.94,0.0,0.0,0.015625,0,
ChemSpacE extreme-SVM,FractionCSP3,-46.96969696969697,46.96969696969697,50,50,1.0,50,1.0,1.0,0.0,-0.2857142857142857,0.2857142857142857,0.94,0.0,0.0,0.015625,0,
ChemSpacE extreme-SVM,FractionCSP3,-43.93939393939394,43.93939393939394,50,50,1.0,50,1.0,1.0,0.0,-0.2857142857142857,0.2857142857142857,0.94,0.0,0.0,0.015143407534246575,0,
ChemSpacE extreme-SVM,FractionCSP3,-40.90909090909091,40.90909090909091,50,50,1.0,50,1.0,1.0,0.0,-0.2857142857142857,0.2857142857142857,0.94,0.0,0.0,0.0146186873849928,0,
ChemSpacE extreme-SVM,FractionCSP3,-37.878787878787875,37.878787878787875,50,50,1.0,50,1.0,1.0,0.0,-0.2857142857142857,0.2857142857142857,0.94,0.0,0.0,0.016003024193548373,0,
ChemSpacE extreme-SVM,FractionCSP3,-34.848484848484844,34.848484848484844,50,50,1.0,50,1.0,1.0,0.0,-0.2857142857142857,0.2857142857142857,0.94,0.0,0.0,0.016532258064516074,0,
ChemSpacE extreme-SVM,FractionCSP3,-31.818181818181813,31.818181818181813,50,50,1.0,50,1.0,1.0,0.0,-0.2857142857142857,0.2857142857142857,0.94,0.0,0.0,0.015668202764976925,0,
ChemSpacE extreme-SVM,FractionCSP3,-28.787878787878782,28.787878787878782,50,50,1.0,50,1.0,1.0,0.0,-0.2857142857142857,0.2857142857142857,0.94,0.0057471264367816,0.0,0.01732456140350875,3,0.0
ChemSpacE extreme-SVM,FractionCSP3,-25.757575757575765,25.757575757575765,50,50,1.0,50,1.0,1.0,0.0,-0.2819829424307036,0.2819829424307036,0.94,0.0157490079365079,0.0,0.028908138597904875,6,0.0
ChemSpacE extreme-SVM,FractionCSP3,-22.727272727272734,22.727272727272734,50,50,1.0,50,1.0,1.0,0.0,-0.2727272727272727,0.2727272727272727,0.94,0.0344827586206896,0.02128397917871595,0.050330715171558446,21,0.0
ChemSpacE extreme-SVM,FractionCSP3,-19.69696969696969,19.69696969696969,50,50,1.0,50,1.0,1.0,0.0039370078740157,-0.2502747252747253,0.2502747252747253,0.94,0.0386482449589245,0.0194230769230769,0.05783450704225347,26,0.0
ChemSpacE extreme-SVM,FractionCSP3,-16.666666666666657,16.666666666666657,50,50,1.0,50,1.0,1.0,0.0714285714285714,-0.21587301587301586,0.21587301587301586,0.92,0.0547452547452547,0.03652069791310295,0.07537940549354065,45,0.0
ChemSpacE extreme-SVM,FractionCSP3,-13.636363636363626,13.636363636363626,50,50,1.0,50,1.0,1.0,0.07417582417582415,-0.21032763532763532,0.21032763532763532,0.88,0.055064410204597056,0.04294430538172715,0.06706911829862643,39,0.0
ChemSpacE extreme-SVM,FractionCSP3,-10.606060606060595,10.606060606060595,50,50,1.0,50,1.0,1.0,0.0909090909090909,-0.1671030731133032,0.1671030731133032,0.84,0.07088534940450565,0.043108923467767526,0.09173913043478257,39,0.0
ChemSpacE extreme-SVM,FractionCSP3,-7.575757575757564,7.575757575757564,50,50,1.0,50,1.0,1.0,0.1333333333333333,-0.14112554112554104,0.14112554112554104,0.86,0.09581181870338495,0.07079831932773105,0.1142857142857142,48,0.0
ChemSpacE extreme-SVM,FractionCSP3,-4.545454545454561,4.545454545454561,50,50,1.0,50,1.0,1.0,0.1961722488038277,-0.0944444444444444,0.0944444444444444,0.76,0.16635944700460825,0.11566467513069448,0.24367977528089887,47,0.10638297872340426
ChemSpacE extreme-SVM,FractionCSP3,-1.5151515151515298,1.5151515151515298,50,50,1.0,4,0.08,0.08,0.2792207792207792,0.0,0.0,0.04,1.0,1.0,1.0,50,0.92
ChemSpacE extreme-SVM,FractionCSP3,1.5151515151515014,1.5151515151515014,50,50,1.0,3,0.06,0.06,0.2857142857142857,0.0,0.0,0.42,1.0,1.0,1.0,50,0.94
ChemSpacE extreme-SVM,FractionCSP3,4.5454545454545325,4.5454545454545325,50,50,1.0,50,1.0,1.0,0.6,0.29667795972143796,0.29667795972143796,1.0,0.16035530621785876,0.11157239231966784,0.24654761904761902,39,0.02564102564102564
ChemSpacE extreme-SVM,FractionCSP3,7.575757575757564,7.575757575757564,50,50,1.0,50,1.0,1.0,0.8090909090909091,0.4922360248447205,0.4922360248447205,1.0,0.1041666666666666,0.07537707390648563,0.13064759036144577,36,0.0
ChemSpacE extreme-SVM,FractionCSP3,10.606060606060595,10.606060606060595,50,50,1.0,50,1.0,1.0,0.9258241758241759,0.6083574320416426,0.6083574320416426,0.98,0.08166666666666665,0.05255457133818405,0.10603154305200338,26,0.0
ChemSpacE extreme-SVM,FractionCSP3,13.636363636363626,13.636363636363626,50,50,1.0,50,1.0,1.0,0.9272486772486773,0.6085534417792482,0.6085534417792482,1.0,0.06076923076923075,0.040021929824561375,0.08242790073775988,17,0.0
ChemSpacE extreme-SVM,FractionCSP3,16.666666666666657,16.666666666666657,50,50,1.0,50,1.0,1.0,1.0,0.6511965811965812,0.6511965811965812,1.0,0.0457157784743991,0.025724275724275672,0.0714285714285714,5,0.0
ChemSpacE extreme-SVM,FractionCSP3,19.69696969696969,19.69696969696969,50,50,1.0,50,1.0,1.0,1.0,0.7142857142857143,0.7142857142857143,1.0,0.03509852216748765,0.020625271385149774,0.05482456140350872,2,0.0
ChemSpacE extreme-SVM,FractionCSP3,22.72727272727272,22.72727272727272,50,50,1.0,50,1.0,1.0,1.0,0.7142857142857143,0.7142857142857143,1.0,0.0325224748810153,0.0196078431372549,0.0526315789473684,0,
ChemSpacE extreme-SVM,FractionCSP3,25.75757575757575,25.75757575757575,50,50,1.0,50,1.0,1.0,1.0,0.7142857142857143,0.7142857142857143,1.0,0.0325224748810153,0.019325037707390625,0.0526315789473684,0,
ChemSpacE extreme-SVM,FractionCSP3,28.787878787878782,28.787878787878782,50,50,1.0,50,1.0,1.0,1.0,0.7142857142857143,0.7142857142857143,1.0,0.0325224748810153,0.019325037707390625,0.0526315789473684,0,
ChemSpacE extreme-SVM,FractionCSP3,31.818181818181813,31.818181818181813,50,50,1.0,50,1.0,1.0,1.0,0.7142857142857143,0.7142857142857143,1.0,0.0325224748810153,0.019325037707390625,0.0526315789473684,0,
ChemSpacE extreme-SVM,FractionCSP3,34.848484848484844,34.848484848484844,50,50,1.0,50,1.0,1.0,1.0,0.7142857142857143,0.7142857142857143,1.0,0.0325224748810153,0.019325037707390625,0.0526315789473684,0,
ChemSpacE extreme-SVM,FractionCSP3,37.878787878787875,37.878787878787875,50,50,1.0,50,1.0,1.0,1.0,0.7142857142857143,0.7142857142857143,1.0,0.0325224748810153,0.019325037707390625,0.0526315789473684,0,
ChemSpacE extreme-SVM,FractionCSP3,40.90909090909091,40.90909090909091,50,50,1.0,50,1.0,1.0,1.0,0.7142857142857143,0.7142857142857143,1.0,0.0325224748810153,0.019325037707390625,0.0526315789473684,0,
ChemSpacE extreme-SVM,FractionCSP3,43.93939393939394,43.93939393939394,50,50,1.0,50,1.0,1.0,1.0,0.7142857142857143,0.7142857142857143,1.0,0.0325224748810153,0.019325037707390625,0.0526315789473684,0,
ChemSpacE extreme-SVM,FractionCSP3,46.96969696969697,46.96969696969697,50,50,1.0,50,1.0,1.0,1.0,0.7142857142857143,0.7142857142857143,1.0,0.0325224748810153,0.019325037707390625,0.0526315789473684,0,
ChemSpacE extreme-SVM,FractionCSP3,50.0,50.0,50,50,1.0,50,1.0,1.0,1.0,0.7142857142857143,0.7142857142857143,1.0,0.0325224748810153,0.019325037707390625,0.0526315789473684,0,
ChemSpacE extreme-SVM,FractionCSP3,53.03030303030303,53.03030303030303,50,50,1.0,50,1.0,1.0,1.0,0.7142857142857143,0.7142857142857143,1.0,0.0325224748810153,0.019325037707390625,0.0526315789473684,0,
ChemSpacE extreme-SVM,FractionCSP3,56.06060606060606,56.06060606060606,50,50,1.0,50,1.0,1.0,1.0,0.7142857142857143,0.7142857142857143,1.0,0.0325224748810153,0.019325037707390625,0.0526315789473684,0,
ChemSpacE extreme-SVM,FractionCSP3,59.09090909090909,59.09090909090909,50,50,1.0,50,1.0,1.0,1.0,0.7142857142857143,0.7142857142857143,1.0,0.0325224748810153,0.019325037707390625,0.0526315789473684,0,
ChemSpacE extreme-SVM,FractionCSP3,62.121212121212125,62.121212121212125,50,50,1.0,50,1.0,1.0,1.0,0.7142857142857143,0.7142857142857143,1.0,0.0325224748810153,0.019325037707390625,0.0526315789473684,0,
ChemSpacE extreme-SVM,FractionCSP3,65.15151515151516,65.15151515151516,50,50,1.0,50,1.0,1.0,1.0,0.7142857142857143,0.7142857142857143,1.0,0.0325224748810153,0.019325037707390625,0.0526315789473684,0,
ChemSpacE extreme-SVM,FractionCSP3,68.18181818181819,68.18181818181819,50,50,1.0,50,1.0,1.0,1.0,0.7142857142857143,0.7142857142857143,1.0,0.0325224748810153,0.019325037707390625,0.0526315789473684,0,
ChemSpacE extreme-SVM,FractionCSP3,71.21212121212122,71.21212121212122,50,50,1.0,50,1.0,1.0,1.0,0.7142857142857143,0.7142857142857143,1.0,0.0325224748810153,0.019325037707390625,0.0526315789473684,0,
ChemSpacE extreme-SVM,FractionCSP3,74.24242424242425,74.24242424242425,50,50,1.0,50,1.0,1.0,1.0,0.7142857142857143,0.7142857142857143,1.0,0.0325224748810153,0.019325037707390625,0.0526315789473684,0,
ChemSpacE extreme-SVM,FractionCSP3,77.27272727272728,77.27272727272728,50,50,1.0,50,1.0,1.0,1.0,0.7142857142857143,0.7142857142857143,1.0,0.0325224748810153,0.019325037707390625,0.0526315789473684,0,
ChemSpacE extreme-SVM,FractionCSP3,80.30303030303031,80.30303030303031,50,50,1.0,50,1.0,1.0,1.0,0.7142857142857143,0.7142857142857143,1.0,0.0325224748810153,0.019325037707390625,0.0526315789473684,0,
ChemSpacE extreme-SVM,FractionCSP3,83.33333333333334,83.33333333333334,50,50,1.0,50,1.0,1.0,1.0,0.7142857142857143,0.7142857142857143,1.0,0.0325224748810153,0.019325037707390625,0.0526315789473684,0,
ChemSpacE extreme-SVM,FractionCSP3,86.36363636363637,86.36363636363637,50,50,1.0,50,1.0,1.0,1.0,0.7142857142857143,0.7142857142857143,1.0,0.0325224748810153,0.019325037707390625,0.0526315789473684,0,
ChemSpacE extreme-SVM,FractionCSP3,89.3939393939394,89.3939393939394,50,50,1.0,50,1.0,1.0,1.0,0.7142857142857143,0.7142857142857143,1.0,0.0325224748810153,0.019325037707390625,0.0526315789473684,0,
ChemSpacE extreme-SVM,FractionCSP3,92.42424242424244,92.42424242424244,50,50,1.0,50,1.0,1.0,1.0,0.7142857142857143,0.7142857142857143,1.0,0.0325224748810153,0.019325037707390625,0.0526315789473684,0,
ChemSpacE extreme-SVM,FractionCSP3,95.45454545454544,95.45454545454544,50,50,1.0,50,1.0,1.0,1.0,0.7142857142857143,0.7142857142857143,1.0,0.0325224748810153,0.019325037707390625,0.0526315789473684,0,
ChemSpacE extreme-SVM,FractionCSP3,98.48484848484847,98.48484848484847,50,50,1.0,50,1.0,1.0,1.0,0.7142857142857143,0.7142857142857143,1.0,0.0325224748810153,0.019325037707390625,0.0526315789473684,0,
ChemSpacE extreme-SVM,FractionCSP3,101.5151515151515,101.5151515151515,50,50,1.0,50,1.0,1.0,1.0,0.7142857142857143,0.7142857142857143,1.0,0.0325224748810153,0.019325037707390625,0.0526315789473684,0,
ChemSpacE extreme-SVM,FractionCSP3,104.54545454545453,104.54545454545453,50,50,1.0,50,1.0,1.0,1.0,0.7142857142857143,0.7142857142857143,1.0,0.0325224748810153,0.019325037707390625,0.0526315789473684,0,
ChemSpacE extreme-SVM,FractionCSP3,107.57575757575756,107.57575757575756,50,50,1.0,50,1.0,1.0,1.0,0.7142857142857143,0.7142857142857143,1.0,0.0325224748810153,0.019325037707390625,0.0526315789473684,0,
ChemSpacE extreme-SVM,FractionCSP3,110.60606060606062,110.60606060606062,50,50,1.0,50,1.0,1.0,1.0,0.7142857142857143,0.7142857142857143,1.0,0.0325224748810153,0.019325037707390625,0.0526315789473684,0,
ChemSpacE extreme-SVM,FractionCSP3,113.63636363636363,113.63636363636363,50,50,1.0,50,1.0,1.0,1.0,0.7142857142857143,0.7142857142857143,1.0,0.0325224748810153,0.019325037707390625,0.0526315789473684,0,
ChemSpacE extreme-SVM,FractionCSP3,116.66666666666669,116.66666666666669,50,50,1.0,50,1.0,1.0,1.0,0.7142857142857143,0.7142857142857143,1.0,0.0325224748810153,0.019325037707390625,0.0526315789473684,0,
ChemSpacE extreme-SVM,FractionCSP3,119.69696969696969,119.69696969696969,50,50,1.0,50,1.0,1.0,1.0,0.7142857142857143,0.7142857142857143,1.0,0.0325224748810153,0.019325037707390625,0.0526315789473684,0,
ChemSpacE extreme-SVM,FractionCSP3,122.72727272727275,122.72727272727275,50,50,1.0,50,1.0,1.0,1.0,0.7142857142857143,0.7142857142857143,1.0,0.0325224748810153,0.019325037707390625,0.0526315789473684,0,
ChemSpacE extreme-SVM,FractionCSP3,125.75757575757575,125.75757575757575,50,50,1.0,50,1.0,1.0,1.0,0.7142857142857143,0.7142857142857143,1.0,0.0325224748810153,0.019325037707390625,0.0526315789473684,0,
ChemSpacE extreme-SVM,FractionCSP3,128.7878787878788,128.7878787878788,50,50,1.0,50,1.0,1.0,1.0,0.7142857142857143,0.7142857142857143,1.0,0.0325224748810153,0.019325037707390625,0.0526315789473684,0,
ChemSpacE extreme-SVM,FractionCSP3,131.8181818181818,131.8181818181818,50,50,1.0,50,1.0,1.0,1.0,0.7142857142857143,0.7142857142857143,1.0,0.0325224748810153,0.019325037707390625,0.0526315789473684,0,
ChemSpacE extreme-SVM,FractionCSP3,134.84848484848487,134.84848484848487,50,50,1.0,50,1.0,1.0,1.0,0.7142857142857143,0.7142857142857143,1.0,0.0325224748810153,0.019325037707390625,0.0526315789473684,0,
ChemSpacE extreme-SVM,FractionCSP3,137.87878787878788,137.87878787878788,50,50,1.0,50,1.0,1.0,1.0,0.7142857142857143,0.7142857142857143,1.0,0.0325224748810153,0.019325037707390625,0.0526315789473684,0,
ChemSpacE extreme-SVM,FractionCSP3,140.90909090909088,140.90909090909088,50,50,1.0,50,1.0,1.0,1.0,0.7142857142857143,0.7142857142857143,1.0,0.0325224748810153,0.019325037707390625,0.0526315789473684,0,
ChemSpacE extreme-SVM,FractionCSP3,143.93939393939394,143.93939393939394,50,50,1.0,50,1.0,1.0,1.0,0.7142857142857143,0.7142857142857143,1.0,0.0325224748810153,0.019325037707390625,0.0526315789473684,0,
ChemSpacE extreme-SVM,FractionCSP3,146.96969696969694,146.96969696969694,50,50,1.0,50,1.0,1.0,1.0,0.7142857142857143,0.7142857142857143,1.0,0.0325224748810153,0.019325037707390625,0.0526315789473684,0,
ChemSpacE extreme-SVM,FractionCSP3,150.0,150.0,50,50,1.0,50,1.0,1.0,1.0,0.7142857142857143,0.7142857142857143,1.0,0.0325224748810153,0.019325037707390625,0.0526315789473684,0,
ChemSpacE extreme-SVM,HBA,-150.0,150.0,50,50,1.0,50,1.0,1.0,0.0,-4.0,4.0,1.0,0.0325224748810153,0.019325037707390625,0.0526315789473684,0,
ChemSpacE extreme-SVM,HBA,-146.96969696969697,146.96969696969697,50,50,1.0,50,1.0,1.0,0.0,-4.0,4.0,1.0,0.0325224748810153,0.019325037707390625,0.0526315789473684,0,
ChemSpacE extreme-SVM,HBA,-143.93939393939394,143.93939393939394,50,50,1.0,50,1.0,1.0,0.0,-4.0,4.0,1.0,0.0325224748810153,0.019325037707390625,0.0526315789473684,0,
ChemSpacE extreme-SVM,HBA,-140.9090909090909,140.9090909090909,50,50,1.0,50,1.0,1.0,0.0,-4.0,4.0,1.0,0.0325224748810153,0.019325037707390625,0.0526315789473684,0,
ChemSpacE extreme-SVM,HBA,-137.87878787878788,137.87878787878788,50,50,1.0,50,1.0,1.0,0.0,-4.0,4.0,1.0,0.0325224748810153,0.019325037707390625,0.0526315789473684,0,
ChemSpacE extreme-SVM,HBA,-134.84848484848484,134.84848484848484,50,50,1.0,50,1.0,1.0,0.0,-4.0,4.0,1.0,0.0325224748810153,0.019325037707390625,0.0526315789473684,0,
ChemSpacE extreme-SVM,HBA,-131.8181818181818,131.8181818181818,50,50,1.0,50,1.0,1.0,0.0,-4.0,4.0,1.0,0.0325224748810153,0.019325037707390625,0.0526315789473684,0,
ChemSpacE extreme-SVM,HBA,-128.78787878787878,128.78787878787878,50,50,1.0,50,1.0,1.0,0.0,-4.0,4.0,1.0,0.0325224748810153,0.019325037707390625,0.0526315789473684,0,
