method,property,seed_id,confound,spearman_alpha_confound,linear_slope_confound_per_alpha
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,37,ring_token_count,0.961314412872569,0.0784891089108911
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,37,token_entropy,0.6521391835054566,0.006566785094489165
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,38,selfies_len_tokens,0.9892097370818924,0.5751861386138615
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,38,branch_token_count,0.8789778004179155,0.044154455445544555
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,38,ring_token_count,0.9673663165135024,0.08101584158415842
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,38,token_entropy,0.7083710797796801,0.005591719858621014
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,39,selfies_len_tokens,0.9897342904359608,0.5533069306930694
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,39,branch_token_count,0.9609308835858409,0.05857623762376237
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,39,ring_token_count,0.9564364342099164,0.046087128712871295
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,39,token_entropy,0.7578591537129351,0.008022124174841359
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,40,selfies_len_tokens,0.9942469305113828,0.5568910891089109
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,40,branch_token_count,0.931114679612344,0.05395049504950497
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,40,ring_token_count,0.9688327529058579,0.062495049504950495
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,40,token_entropy,0.7209409346452939,0.00769551643548196
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,41,selfies_len_tokens,0.9906281639490965,0.5961801980198022
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,41,branch_token_count,0.9727428384843545,0.08073861386138614
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,41,ring_token_count,0.9565090281746852,0.0729782178217822
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,41,token_entropy,0.6980199980865536,0.006277120506884802
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,42,selfies_len_tokens,0.992325846504441,0.6020138613861388
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,42,branch_token_count,0.9818965203035791,0.0557980198019802
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,42,ring_token_count,0.9492471851686552,0.06436831683168318
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,42,token_entropy,0.5824343411060541,0.0066106388862043185
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,43,selfies_len_tokens,0.9920808773678396,0.5764574257425743
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,43,branch_token_count,0.9688492222599798,0.07854059405940594
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,43,ring_token_count,0.9522566574277755,0.06240594059405941
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,43,token_entropy,0.7129058493362115,0.007807009267840149
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,44,selfies_len_tokens,0.9873755601516384,0.6293227722772278
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,44,branch_token_count,0.7437076340471068,0.06153465346534653
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,44,ring_token_count,0.9136532233394176,0.05305742574257427
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,44,token_entropy,0.5614953382199172,0.005009546375324744
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,45,selfies_len_tokens,0.9929515272848767,0.5810574257425744
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,45,branch_token_count,0.9419003042848418,0.05007128712871288
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,45,ring_token_count,0.9381007550815492,0.05556831683168316
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,45,token_entropy,0.6143776294596818,0.0071697901172276665
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,46,selfies_len_tokens,0.994584806592713,0.5654178217821784
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,46,branch_token_count,0.9889716837997669,0.11111683168316833
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,46,ring_token_count,0.9705782338248952,0.06284950495049506
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,46,token_entropy,0.7174459975383767,0.007438402855443491
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,47,selfies_len_tokens,0.9864641962667194,0.6502534653465347
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,47,branch_token_count,0.8604215030280626,0.06305148514851484
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,47,ring_token_count,0.9407648967916135,0.05922970297029703
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,47,token_entropy,0.48828552184600893,0.00634298206282139
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,48,selfies_len_tokens,0.9875948433139097,0.5871940594059407
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,48,branch_token_count,0.8461595688955611,0.03332871287128713
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,48,ring_token_count,0.8715885318953795,0.04855841584158418
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,48,token_entropy,0.6506274411683719,0.006645512206429262
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,49,selfies_len_tokens,0.9926613815032309,0.5619306930693071
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,49,branch_token_count,0.9795811963941827,0.05518811881188119
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,49,ring_token_count,0.9660968374869873,0.08605148514851486
MolecuLA raw OLS (seed-excluded),HeavyAtomCount,49,token_entropy,0.724775619890499,0.007525854518167387
ChemSpacE extreme-SVM,FractionCSP3,0,selfies_len_tokens,-0.004296861588873989,-0.0017940594059404579
ChemSpacE extreme-SVM,FractionCSP3,0,branch_token_count,-0.007071579764500568,-0.00014059405940594107
ChemSpacE extreme-SVM,FractionCSP3,0,ring_token_count,-0.011679426891951946,-0.0007485148514851487
ChemSpacE extreme-SVM,FractionCSP3,0,token_entropy,-0.7140793167980434,-0.0015350729641147559
ChemSpacE extreme-SVM,FractionCSP3,1,selfies_len_tokens,0.003265554071030489,0.0012950495049504941
ChemSpacE extreme-SVM,FractionCSP3,1,branch_token_count,-0.002746575942883134,-0.00015049504950495065
ChemSpacE extreme-SVM,FractionCSP3,1,ring_token_count,-0.023210065318706397,-0.0007326732673267327
ChemSpacE extreme-SVM,FractionCSP3,1,token_entropy,-0.7487801789060476,-0.001522188729232939
ChemSpacE extreme-SVM,FractionCSP3,2,selfies_len_tokens,0.017107766274177705,0.00802970297029715
ChemSpacE extreme-SVM,FractionCSP3,2,branch_token_count,-0.030904595791302225,-0.0004297029702970298
ChemSpacE extreme-SVM,FractionCSP3,2,ring_token_count,-0.037009287610162964,-0.0011643564356435647
ChemSpacE extreme-SVM,FractionCSP3,2,token_entropy,-0.737605175880007,-0.00047085463870246916
ChemSpacE extreme-SVM,FractionCSP3,3,selfies_len_tokens,-0.0020192769075825234,-0.0008772277227722638
ChemSpacE extreme-SVM,FractionCSP3,3,branch_token_count,-0.015928739909092247,-0.0006099009900990106
ChemSpacE extreme-SVM,FractionCSP3,3,ring_token_count,-0.018692956526321535,-0.0009267326732673268
ChemSpacE extreme-SVM,FractionCSP3,3,token_entropy,-0.7072470209712597,-0.0009017734561278689
ChemSpacE extreme-SVM,FractionCSP3,4,selfies_len_tokens,0.016399653620866955,0.006976237623762534
ChemSpacE extreme-SVM,FractionCSP3,4,branch_token_count,-0.027369422727818647,-0.0006336633663366342
ChemSpacE extreme-SVM,FractionCSP3,4,ring_token_count,-0.026694806655515102,-0.0011287128712871288
ChemSpacE extreme-SVM,FractionCSP3,4,token_entropy,-0.7118100080154387,-0.0014730807448870519
ChemSpacE extreme-SVM,FractionCSP3,5,selfies_len_tokens,-0.0015446154138842854,-0.0002712871287129662
ChemSpacE extreme-SVM,FractionCSP3,5,branch_token_count,-0.014045413761115877,-0.00045742574257425807
ChemSpacE extreme-SVM,FractionCSP3,5,ring_token_count,-0.01756627989738264,-0.0010772277227722776
ChemSpacE extreme-SVM,FractionCSP3,5,token_entropy,-0.7482048064039437,-0.0013149945768684257
ChemSpacE extreme-SVM,FractionCSP3,6,selfies_len_tokens,-0.0019775731441573985,-0.0005504950495048392
ChemSpacE extreme-SVM,FractionCSP3,6,branch_token_count,-0.0056684591456187434,-2.178217821782221e-05
ChemSpacE extreme-SVM,FractionCSP3,6,ring_token_count,-0.017785698908147338,-0.0008732673267326734
ChemSpacE extreme-SVM,FractionCSP3,6,token_entropy,-0.6897646622865173,-0.0013838854536313422
ChemSpacE extreme-SVM,FractionCSP3,7,selfies_len_tokens,0.011637525338849715,0.005390099009901028
ChemSpacE extreme-SVM,FractionCSP3,7,branch_token_count,-0.02145748878245052,-0.00036039603960396054
ChemSpacE extreme-SVM,FractionCSP3,7,ring_token_count,-0.026704052781026135,-0.0011722772277227723
ChemSpacE extreme-SVM,FractionCSP3,7,token_entropy,-0.7350351772532717,-0.0007075432137603657
ChemSpacE extreme-SVM,FractionCSP3,8,selfies_len_tokens,0.009877419683870084,0.00418415841584163
ChemSpacE extreme-SVM,FractionCSP3,8,branch_token_count,-0.026871756123650607,-0.0005069306930693073
ChemSpacE extreme-SVM,FractionCSP3,8,ring_token_count,-0.03871859303205182,-0.0013366336633663367
ChemSpacE extreme-SVM,FractionCSP3,8,token_entropy,-0.7405839638728593,-0.0007074357607101939
ChemSpacE extreme-SVM,FractionCSP3,9,selfies_len_tokens,0.0170660914162639,0.007643564356435747
ChemSpacE extreme-SVM,FractionCSP3,9,branch_token_count,-0.02654075582639677,-0.00043762376237623765
ChemSpacE extreme-SVM,FractionCSP3,9,ring_token_count,-0.041789381235891085,-0.0007247524752475248
ChemSpacE extreme-SVM,FractionCSP3,9,token_entropy,-0.6195351428792638,-0.0014981791480765335
ChemSpacE extreme-SVM,FractionCSP3,10,selfies_len_tokens,0.0036144155379290205,0.0014653465346535506
ChemSpacE extreme-SVM,FractionCSP3,10,branch_token_count,-0.013050803673092455,-0.00026336633663366394
ChemSpacE extreme-SVM,FractionCSP3,10,ring_token_count,-0.026244259298330436,-0.0009564356435643564
ChemSpacE extreme-SVM,FractionCSP3,10,token_entropy,-0.7475959734250996,-0.0012149505582922818
ChemSpacE extreme-SVM,FractionCSP3,11,selfies_len_tokens,0.023159143265120426,0.009803960396039561
ChemSpacE extreme-SVM,FractionCSP3,11,branch_token_count,-0.026296211469876634,-0.0003207920792079209
ChemSpacE extreme-SVM,FractionCSP3,11,ring_token_count,-0.028056502506875802,-0.0007405940594059406
ChemSpacE extreme-SVM,FractionCSP3,11,token_entropy,-0.7709405605471544,-0.0010341229291760392
ChemSpacE extreme-SVM,FractionCSP3,12,selfies_len_tokens,0.016781082624232852,0.006875247524752494
ChemSpacE extreme-SVM,FractionCSP3,12,branch_token_count,-0.02180607261002446,-0.0006178217821782183
ChemSpacE extreme-SVM,FractionCSP3,12,ring_token_count,-0.026723791244717618,-0.0015108910891089118
ChemSpacE extreme-SVM,FractionCSP3,12,token_entropy,-0.6865910265247969,-0.0015316921395501187
ChemSpacE extreme-SVM,FractionCSP3,13,selfies_len_tokens,0.004414632403013333,0.002142574257425932
ChemSpacE extreme-SVM,FractionCSP3,13,branch_token_count,-0.004065556752303605,-0.0001623762376237626
ChemSpacE extreme-SVM,FractionCSP3,13,ring_token_count,-0.03627862167720021,-0.0006534653465346535
ChemSpacE extreme-SVM,FractionCSP3,13,token_entropy,-0.6961507278194209,-0.001588489731487621
ChemSpacE extreme-SVM,FractionCSP3,14,selfies_len_tokens,-0.003929523661723609,-0.0016970297029701964
ChemSpacE extreme-SVM,FractionCSP3,14,branch_token_count,-0.008667470886040652,-0.0001643564356435646
ChemSpacE extreme-SVM,FractionCSP3,14,ring_token_count,-0.006008715919985195,-0.0007346534653465349
ChemSpacE extreme-SVM,FractionCSP3,14,token_entropy,-0.561634933857461,-0.001573267540836142
ChemSpacE extreme-SVM,FractionCSP3,15,selfies_len_tokens,0.0037377656042174873,0.0016297029702971506
ChemSpacE extreme-SVM,FractionCSP3,15,branch_token_count,-0.01921238816374259,-0.00016237623762376254
ChemSpacE extreme-SVM,FractionCSP3,15,ring_token_count,-0.025380641202184136,-0.0008376237623762377
ChemSpacE extreme-SVM,FractionCSP3,15,token_entropy,-0.501588532735148,-0.0012202768261678433
ChemSpacE extreme-SVM,FractionCSP3,16,selfies_len_tokens,0.0031936708053159823,0.0013960396039604365
ChemSpacE extreme-SVM,FractionCSP3,16,branch_token_count,-0.013819135482758467,-0.0002633663366336637
ChemSpacE extreme-SVM,FractionCSP3,16,ring_token_count,-0.01167212660350985,-0.0008396039603960399
ChemSpacE extreme-SVM,FractionCSP3,16,token_entropy,-0.5214778251854721,-0.0013259296882046489
ChemSpacE extreme-SVM,FractionCSP3,17,selfies_len_tokens,0.00970663900933771,0.0028079207920791737
ChemSpacE extreme-SVM,FractionCSP3,17,branch_token_count,-0.021701652608843644,-0.0008336633663366343
ChemSpacE extreme-SVM,FractionCSP3,17,ring_token_count,-0.029513760485114317,-0.0010990099009900996
ChemSpacE extreme-SVM,FractionCSP3,17,token_entropy,-0.6357699321596859,-0.001561278227309815
ChemSpacE extreme-SVM,FractionCSP3,18,selfies_len_tokens,-0.004406672023898093,-0.0014118811881186073
ChemSpacE extreme-SVM,FractionCSP3,18,branch_token_count,-0.0066472358621182835,-8.910891089108966e-05
ChemSpacE extreme-SVM,FractionCSP3,18,ring_token_count,-0.023014936450982758,-0.000821782178217822
ChemSpacE extreme-SVM,FractionCSP3,18,token_entropy,-0.730690533563946,-0.0013788135070332242
ChemSpacE extreme-SVM,FractionCSP3,19,selfies_len_tokens,-0.0029240516079077727,-0.0011841584158414798
ChemSpacE extreme-SVM,FractionCSP3,19,branch_token_count,-0.01470265476760435,-0.00036831683168316867
ChemSpacE extreme-SVM,FractionCSP3,19,ring_token_count,-0.011496236832579054,-0.0009445544554455449
ChemSpacE extreme-SVM,FractionCSP3,19,token_entropy,-0.594041533129489,-0.0012795164693004066
ChemSpacE extreme-SVM,FractionCSP3,20,selfies_len_tokens,0.004291308930908008,0.0014712871287129092
ChemSpacE extreme-SVM,FractionCSP3,20,branch_token_count,-0.018114105466776394,-0.00038415841584158497
ChemSpacE extreme-SVM,FractionCSP3,20,ring_token_count,-0.030159591658393388,-0.0009623762376237624
ChemSpacE extreme-SVM,FractionCSP3,20,token_entropy,-0.730313146770069,-0.001425964637604041
ChemSpacE extreme-SVM,FractionCSP3,21,selfies_len_tokens,-0.0017650805079333072,-0.0005089108910890034
ChemSpacE extreme-SVM,FractionCSP3,21,branch_token_count,-0.006695589251811747,-0.0001306930693069311
ChemSpacE extreme-SVM,FractionCSP3,21,ring_token_count,-0.010063745629374373,-0.0006970297029702974
ChemSpacE extreme-SVM,FractionCSP3,21,token_entropy,-0.7371137981171471,-0.00033251549524441495
ChemSpacE extreme-SVM,FractionCSP3,22,selfies_len_tokens,0.010760814042379186,0.004299009900990227
ChemSpacE extreme-SVM,FractionCSP3,22,branch_token_count,-0.028511259990976673,-0.0006594059405940602
ChemSpacE extreme-SVM,FractionCSP3,22,ring_token_count,-0.039340219169083195,-0.0016118811881188123
ChemSpacE extreme-SVM,FractionCSP3,22,token_entropy,-0.5994111826809465,-0.0015450083565623598
ChemSpacE extreme-SVM,FractionCSP3,23,selfies_len_tokens,0.010921910171806049,0.004837623762376316
ChemSpacE extreme-SVM,FractionCSP3,23,branch_token_count,-0.015649489960200817,-0.0003663366336633666
ChemSpacE extreme-SVM,FractionCSP3,23,ring_token_count,-0.032467561989290954,-0.0008336633663366338
ChemSpacE extreme-SVM,FractionCSP3,23,token_entropy,-0.7406959343559917,-0.0009360814853645772
ChemSpacE extreme-SVM,FractionCSP3,24,selfies_len_tokens,0.01602151505261383,0.006599999999999978
ChemSpacE extreme-SVM,FractionCSP3,24,branch_token_count,-0.01909652905339242,-0.0002514851485148516
ChemSpacE extreme-SVM,FractionCSP3,24,ring_token_count,-0.02339266292340489,-0.0006574257425742574
ChemSpacE extreme-SVM,FractionCSP3,24,token_entropy,-0.7592959446875583,-0.0006826699953852518
ChemSpacE extreme-SVM,FractionCSP3,25,selfies_len_tokens,-0.0024030614144152254,-0.000590099009900867
ChemSpacE extreme-SVM,FractionCSP3,25,branch_token_count,-0.006975136212604942,-0.00012673267326732737
ChemSpacE extreme-SVM,FractionCSP3,25,ring_token_count,-0.016283528560160545,-0.0005425742574257429
ChemSpacE extreme-SVM,FractionCSP3,25,token_entropy,-0.6182188317820643,-0.0014620554023409558
ChemSpacE extreme-SVM,FractionCSP3,26,selfies_len_tokens,0.00389230741406625,0.0014910891089109232
ChemSpacE extreme-SVM,FractionCSP3,26,branch_token_count,-0.006922244018864287,-0.0001227722772277231
ChemSpacE extreme-SVM,FractionCSP3,26,ring_token_count,-0.01521993355509787,-0.0006455445544554455
ChemSpacE extreme-SVM,FractionCSP3,26,token_entropy,-0.3321824066039416,-0.0010512560212487686
ChemSpacE extreme-SVM,FractionCSP3,27,selfies_len_tokens,0.011557760776687371,0.004510891089108989
ChemSpacE extreme-SVM,FractionCSP3,27,branch_token_count,-0.01306883471471537,-0.0003306930693069312
ChemSpacE extreme-SVM,FractionCSP3,27,ring_token_count,-0.035614588383028244,-0.001110891089108911
ChemSpacE extreme-SVM,FractionCSP3,27,token_entropy,-0.7540251461501158,-0.0010493082584438662
ChemSpacE extreme-SVM,FractionCSP3,28,selfies_len_tokens,0.017209849105690914,0.007435643564356535
ChemSpacE extreme-SVM,FractionCSP3,28,branch_token_count,-0.02918862697609034,-0.0003940594059405942
ChemSpacE extreme-SVM,FractionCSP3,28,ring_token_count,-0.044359863935483385,-0.0008475247524752475
ChemSpacE extreme-SVM,FractionCSP3,28,token_entropy,-0.7486224841201514,-0.0013002067900983367
ChemSpacE extreme-SVM,FractionCSP3,29,selfies_len_tokens,0.003872243995659694,0.001415841584158418
ChemSpacE extreme-SVM,FractionCSP3,29,branch_token_count,-0.009120428497523364,-0.00020000000000000012
ChemSpacE extreme-SVM,FractionCSP3,29,ring_token_count,-0.02796025576458601,-0.0007663366336633662
ChemSpacE extreme-SVM,FractionCSP3,29,token_entropy,-0.7328224224715222,-0.00043672129831217764
ChemSpacE extreme-SVM,FractionCSP3,30,selfies_len_tokens,-0.010125538347065003,-0.0041089108910889295
ChemSpacE extreme-SVM,FractionCSP3,30,branch_token_count,0.007729344025718936,0.00020198019801980136
ChemSpacE extreme-SVM,FractionCSP3,30,ring_token_count,0.002115628196308913,-0.0006772277227722772
ChemSpacE extreme-SVM,FractionCSP3,30,token_entropy,-0.6974808561277736,-0.0013577864747110026
ChemSpacE extreme-SVM,FractionCSP3,31,selfies_len_tokens,0.010217653731107806,0.004370297029703051
ChemSpacE extreme-SVM,FractionCSP3,31,branch_token_count,-0.01993307844621045,-0.0006138613861386144
ChemSpacE extreme-SVM,FractionCSP3,31,ring_token_count,-0.027039757419725304,-0.0006574257425742573
ChemSpacE extreme-SVM,FractionCSP3,31,token_entropy,-0.7549414592931021,-0.0006745636998804533
ChemSpacE extreme-SVM,FractionCSP3,32,selfies_len_tokens,0.011568566716839777,0.0052514851485148655
ChemSpacE extreme-SVM,FractionCSP3,32,branch_token_count,-0.022628656471238986,-0.0004059405940594061
ChemSpacE extreme-SVM,FractionCSP3,32,ring_token_count,-0.018215083100293485,-0.0007683168316831684
ChemSpacE extreme-SVM,FractionCSP3,32,token_entropy,-0.5332654940690118,-0.0012371560922814137
ChemSpacE extreme-SVM,FractionCSP3,33,selfies_len_tokens,0.010664813682659985,0.004653465346534702
ChemSpacE extreme-SVM,FractionCSP3,33,branch_token_count,-0.01573349298518575,-0.00022574257425742579
ChemSpacE extreme-SVM,FractionCSP3,33,ring_token_count,-0.027056508587151046,-0.0006455445544554455
ChemSpacE extreme-SVM,FractionCSP3,33,token_entropy,-0.7416326423161606,-0.00045710725024293136
ChemSpacE extreme-SVM,FractionCSP3,34,selfies_len_tokens,-0.006600154017678233,-0.001891089108910947
ChemSpacE extreme-SVM,FractionCSP3,34,branch_token_count,-0.012614580438201278,-0.00022376237623762446
ChemSpacE extreme-SVM,FractionCSP3,34,ring_token_count,-0.022622690624151474,-0.0009980198019801981
ChemSpacE extreme-SVM,FractionCSP3,34,token_entropy,-0.748949268717227,-0.0009015361555709704
ChemSpacE extreme-SVM,FractionCSP3,35,selfies_len_tokens,-0.0017649807454771706,-0.00044752475247521867
ChemSpacE extreme-SVM,FractionCSP3,35,branch_token_count,-0.013657811680586399,-0.0003326732673267332
ChemSpacE extreme-SVM,FractionCSP3,35,ring_token_count,-0.01783528815416485,-0.0009009900990099009
ChemSpacE extreme-SVM,FractionCSP3,35,token_entropy,-0.5993151960413261,-0.0013519793913049625
ChemSpacE extreme-SVM,FractionCSP3,36,selfies_len_tokens,0.004076843892715945,0.0018871287128714288
ChemSpacE extreme-SVM,FractionCSP3,36,branch_token_count,-0.007076237700461149,-0.00020396039603960432
ChemSpacE extreme-SVM,FractionCSP3,36,ring_token_count,-0.017506598312227315,-0.0008831683168316834
ChemSpacE extreme-SVM,FractionCSP3,36,token_entropy,-0.7501099457489936,-0.0013206268161739566
ChemSpacE extreme-SVM,FractionCSP3,37,selfies_len_tokens,0.009856712147383656,0.0042712871287129165
ChemSpacE extreme-SVM,FractionCSP3,37,branch_token_count,-0.027964742262877044,-0.000532673267326733
ChemSpacE extreme-SVM,FractionCSP3,37,ring_token_count,-0.048030344760984445,-0.00205940594059406
ChemSpacE extreme-SVM,FractionCSP3,37,token_entropy,-0.6065492510958391,-0.0015562380700040036
ChemSpacE extreme-SVM,FractionCSP3,38,selfies_len_tokens,0.0032144913472367705,0.0016574257425743637
ChemSpacE extreme-SVM,FractionCSP3,38,branch_token_count,-0.02082652400253209,-0.0004514851485148516
ChemSpacE extreme-SVM,FractionCSP3,38,ring_token_count,-0.01816339524018019,-0.0008099009900990102
ChemSpacE extreme-SVM,FractionCSP3,38,token_entropy,-0.7408802123858463,-0.000953702433420782
ChemSpacE extreme-SVM,FractionCSP3,39,selfies_len_tokens,0.016830953215154,0.007627722772277219
ChemSpacE extreme-SVM,FractionCSP3,39,branch_token_count,-0.021543071371354635,-0.0004178217821782181
ChemSpacE extreme-SVM,FractionCSP3,39,ring_token_count,-0.023377877357386414,-0.0005386138613861387
ChemSpacE extreme-SVM,FractionCSP3,39,token_entropy,-0.7426213171629683,-0.0003872801536110878
ChemSpacE extreme-SVM,FractionCSP3,40,selfies_len_tokens,0.01682053637775997,0.007477227722772241
ChemSpacE extreme-SVM,FractionCSP3,40,branch_token_count,-0.02570217682612143,-0.0004534653465346536
ChemSpacE extreme-SVM,FractionCSP3,40,ring_token_count,-0.0235288470380707,-0.0007247524752475249
ChemSpacE extreme-SVM,FractionCSP3,40,token_entropy,-0.743362231522167,-0.00043465635115779247
ChemSpacE extreme-SVM,FractionCSP3,41,selfies_len_tokens,0.003317657295950173,0.0016356435643565743
ChemSpacE extreme-SVM,FractionCSP3,41,branch_token_count,-0.013708226967092133,-0.0002970297029702975
ChemSpacE extreme-SVM,FractionCSP3,41,ring_token_count,-0.028472532242857326,-0.0010475247524752477
ChemSpacE extreme-SVM,FractionCSP3,41,token_entropy,-0.7484666640257218,-0.0011507376088499763
ChemSpacE extreme-SVM,FractionCSP3,42,selfies_len_tokens,0.009856712147383656,0.004182178217821821
ChemSpacE extreme-SVM,FractionCSP3,42,branch_token_count,-0.02667475982889703,-0.0005049504950495055
ChemSpacE extreme-SVM,FractionCSP3,42,ring_token_count,-0.03191943797506071,-0.00147920792079208
ChemSpacE extreme-SVM,FractionCSP3,42,token_entropy,-0.7450813018237958,-0.0015211753760656496
ChemSpacE extreme-SVM,FractionCSP3,43,selfies_len_tokens,0.016943019398282255,0.0073960396039604425
ChemSpacE extreme-SVM,FractionCSP3,43,branch_token_count,-0.02612851828944513,-0.0004316831683168318
ChemSpacE extreme-SVM,FractionCSP3,43,ring_token_count,-0.02335343400808632,-0.0007841584158415842
ChemSpacE extreme-SVM,FractionCSP3,43,token_entropy,-0.7469940911801118,-0.0004944101311210702
ChemSpacE extreme-SVM,FractionCSP3,44,selfies_len_tokens,-0.002084070961174266,-0.0003564356435643156
ChemSpacE extreme-SVM,FractionCSP3,44,branch_token_count,-0.013239255825741912,-0.00043762376237623847
ChemSpacE extreme-SVM,FractionCSP3,44,ring_token_count,-0.018004687050238256,-0.000821782178217822
ChemSpacE extreme-SVM,FractionCSP3,44,token_entropy,-0.7348478529628962,-0.0004869142381305368
ChemSpacE extreme-SVM,FractionCSP3,45,selfies_len_tokens,0.015864565273539848,0.006245544554455504
ChemSpacE extreme-SVM,FractionCSP3,45,branch_token_count,-0.024827856379871453,-0.000423762376237624
ChemSpacE extreme-SVM,FractionCSP3,45,ring_token_count,-0.030576865461242487,-0.0011801980198019805
ChemSpacE extreme-SVM,FractionCSP3,45,token_entropy,-0.7659908402015447,-0.0012631558397615168
ChemSpacE extreme-SVM,FractionCSP3,46,selfies_len_tokens,0.016419326071426255,0.006992079207920932
ChemSpacE extreme-SVM,FractionCSP3,46,branch_token_count,-0.02730702686840922,-0.0007762376237623769
ChemSpacE extreme-SVM,FractionCSP3,46,ring_token_count,-0.0318320158302058,-0.0010970297029702972
ChemSpacE extreme-SVM,FractionCSP3,46,token_entropy,-0.7522274945623059,-0.0012109564717552013
ChemSpacE extreme-SVM,FractionCSP3,47,selfies_len_tokens,0.004056269993890073,0.0018138613861387318
ChemSpacE extreme-SVM,FractionCSP3,47,branch_token_count,-0.007990085090159606,-0.0002871287128712877
ChemSpacE extreme-SVM,FractionCSP3,47,ring_token_count,-0.012298170838890659,-0.0008772277227722772
ChemSpacE extreme-SVM,FractionCSP3,47,token_entropy,-0.542668355863534,-0.0013502793718084766
ChemSpacE extreme-SVM,FractionCSP3,48,selfies_len_tokens,0.010901746344863362,0.004788118811881281
ChemSpacE extreme-SVM,FractionCSP3,48,branch_token_count,-0.027878886077647578,-0.00042178217821782206
ChemSpacE extreme-SVM,FractionCSP3,48,ring_token_count,-0.018144099421259715,-0.0008039603960396043
ChemSpacE extreme-SVM,FractionCSP3,48,token_entropy,-0.4591531491001509,-0.0013859131804187213
ChemSpacE extreme-SVM,FractionCSP3,49,selfies_len_tokens,0.016377964295370057,0.006687128712871428
ChemSpacE extreme-SVM,FractionCSP3,49,branch_token_count,-0.027730556493998484,-0.0005346534653465351
ChemSpacE extreme-SVM,FractionCSP3,49,ring_token_count,-0.049760697354521585,-0.0015960396039603963
ChemSpacE extreme-SVM,FractionCSP3,49,token_entropy,-0.6512784335492263,-0.0015603392940241965
ChemSpacE extreme-SVM,HBA,0,selfies_len_tokens,0.12800538012805068,0.07831485148514838
ChemSpacE extreme-SVM,HBA,0,branch_token_count,0.02236812678689494,0.0008316831683168308
ChemSpacE extreme-SVM,HBA,0,ring_token_count,-0.034194977693230405,0.0005287128712871279
ChemSpacE extreme-SVM,HBA,0,token_entropy,0.3187116203527007,0.0009184342822175789
ChemSpacE extreme-SVM,HBA,1,selfies_len_tokens,0.1440573993653568,0.09520000000000012
ChemSpacE extreme-SVM,HBA,1,branch_token_count,0.038501422283951106,0.0006257425742574251
ChemSpacE extreme-SVM,HBA,1,ring_token_count,0.013252590057760003,0.0005742574257425739
ChemSpacE extreme-SVM,HBA,1,token_entropy,0.19641762477558097,0.0005064040738473194
ChemSpacE extreme-SVM,HBA,2,selfies_len_tokens,0.09704558664833815,0.061497029702970274
ChemSpacE extreme-SVM,HBA,2,branch_token_count,0.05607870940442472,0.0009702970297029696
ChemSpacE extreme-SVM,HBA,2,ring_token_count,0.005512369483077151,0.0007524752475247522
