property,direction_type,direction_target,alpha,response,decode_count,valid_count,validity,median_value,q25_value,q75_value,median_change_from_seed,q25_change_from_seed,q75_change_from_seed,expected_sign_fraction
HeavyAtomCount,raw_property,HeavyAtomCount,116.66666666666669,diagnostic_residual,50,50,1.0,-5.8100802694819365,-63.5065982101688,6.9498315440389575,-6.018396809970981,-63.20773782152992,6.643566395280624,0.36
HeavyAtomCount,raw_property,HeavyAtomCount,119.69696969696967,raw_property,50,50,1.0,96.0,38.0,113.25,68.5,15.25,93.0,0.96
HeavyAtomCount,raw_property,HeavyAtomCount,119.69696969696967,diagnostic_residual,50,50,1.0,-2.02883421938882,-59.9710333803293,9.595243098887448,-1.3547161078900842,-60.61033729588975,9.693283338063274,0.46
HeavyAtomCount,raw_property,HeavyAtomCount,122.72727272727276,raw_property,50,50,1.0,100.5,47.5,115.5,76.5,29.0,91.0,1.0
HeavyAtomCount,raw_property,HeavyAtomCount,122.72727272727276,diagnostic_residual,50,50,1.0,-1.8911121952908232,-45.967438808112256,11.555176270473826,-3.3836961064870295,-45.55343268056097,12.016466243933888,0.46
HeavyAtomCount,raw_property,HeavyAtomCount,125.75757575757576,raw_property,50,50,1.0,97.5,56.25,108.0,71.0,33.25,89.0,1.0
HeavyAtomCount,raw_property,HeavyAtomCount,125.75757575757576,diagnostic_residual,50,50,1.0,-3.008034322807788,-46.41520277799918,8.738182639806295,-3.830485097657526,-46.533318865314435,7.859117625136923,0.42
HeavyAtomCount,raw_property,HeavyAtomCount,128.7878787878788,raw_property,50,50,1.0,104.0,76.5,115.75,79.0,47.75,91.75,0.98
HeavyAtomCount,raw_property,HeavyAtomCount,128.7878787878788,diagnostic_residual,50,50,1.0,0.62287322547256,-17.048321471752345,12.1408369970844,0.9029139965663884,-17.45617616046536,11.679377388796016,0.52
HeavyAtomCount,raw_property,HeavyAtomCount,131.8181818181818,raw_property,50,50,1.0,103.5,64.75,117.25,79.5,40.25,94.75,0.92
HeavyAtomCount,raw_property,HeavyAtomCount,131.8181818181818,diagnostic_residual,50,50,1.0,0.2658632967443495,-26.334682710815876,11.083934742749353,1.2559200847712564,-26.210372819764018,11.625484414060839,0.52
HeavyAtomCount,raw_property,HeavyAtomCount,134.84848484848487,raw_property,50,50,1.0,103.5,65.0,119.75,79.5,34.25,95.5,0.96
HeavyAtomCount,raw_property,HeavyAtomCount,134.84848484848487,diagnostic_residual,50,50,1.0,1.2212146394524694,-26.171123194066162,14.054941279348672,1.0520907803172328,-25.38138650821233,14.386815893861893,0.54
HeavyAtomCount,raw_property,HeavyAtomCount,137.87878787878788,raw_property,50,50,1.0,100.0,88.5,118.0,82.0,60.25,94.75,0.96
HeavyAtomCount,raw_property,HeavyAtomCount,137.87878787878788,diagnostic_residual,50,50,1.0,-0.5567133792826908,-13.833556816248526,13.146699963944158,-0.2193142677108746,-13.319165911610847,13.75006151499289,0.48
HeavyAtomCount,raw_property,HeavyAtomCount,140.90909090909088,raw_property,50,50,1.0,100.5,80.5,113.75,76.5,51.5,89.0,0.94
HeavyAtomCount,raw_property,HeavyAtomCount,140.90909090909088,diagnostic_residual,50,50,1.0,-2.5498712546274263,-18.525955214248164,11.091252251391293,-1.5801242563665836,-19.31288281905912,11.352620583056119,0.42
HeavyAtomCount,raw_property,HeavyAtomCount,143.93939393939394,raw_property,50,50,1.0,105.0,90.5,117.0,80.5,62.75,93.75,0.94
HeavyAtomCount,raw_property,HeavyAtomCount,143.93939393939394,diagnostic_residual,50,50,1.0,-0.05085315906396205,-9.446039432471018,11.77597427602564,0.03237572095398096,-9.89740460134286,12.143499018004743,0.5
HeavyAtomCount,raw_property,HeavyAtomCount,146.96969696969694,raw_property,50,50,1.0,109.0,93.75,119.75,84.5,71.75,99.0,0.96
HeavyAtomCount,raw_property,HeavyAtomCount,146.96969696969694,diagnostic_residual,50,50,1.0,5.107174589718376,-4.649380869643132,14.707644351504786,5.992181592917183,-3.9553653694721587,14.448657633088052,0.62
HeavyAtomCount,raw_property,HeavyAtomCount,150.0,raw_property,50,50,1.0,105.5,68.75,119.0,81.0,45.75,97.5,0.96
HeavyAtomCount,raw_property,HeavyAtomCount,150.0,diagnostic_residual,50,50,1.0,-1.3498025529410782,-29.55342847165081,12.533119661656912,-1.525928087575771,-29.72243456474243,13.552420290375801,0.46
HeavyAtomCount,residual_property,HeavyAtomCount_residual,-150.0,raw_property,50,50,1.0,15.5,12.0,22.0,-4.0,-12.5,0.75,0.58
HeavyAtomCount,residual_property,HeavyAtomCount_residual,-150.0,diagnostic_residual,50,50,1.0,-17.955752230146842,-23.24956579666921,-12.33984532315546,-18.706426365309,-23.50123250442209,-11.603307742942066,1.0
HeavyAtomCount,residual_property,HeavyAtomCount_residual,-146.96969696969697,raw_property,50,50,1.0,16.0,12.0,21.5,-4.5,-11.0,0.0,0.7
HeavyAtomCount,residual_property,HeavyAtomCount_residual,-146.96969696969697,diagnostic_residual,50,50,1.0,-17.612898045630622,-21.573088465740337,-11.770945030540307,-17.971025704292934,-21.405625726849493,-12.385295124734194,0.98
HeavyAtomCount,residual_property,HeavyAtomCount_residual,-143.93939393939394,raw_property,50,50,1.0,15.0,12.0,20.75,-5.0,-13.0,-1.0,0.76
HeavyAtomCount,residual_property,HeavyAtomCount_residual,-143.93939393939394,diagnostic_residual,50,50,1.0,-17.566811759347118,-21.118961870315353,-11.770945030540307,-17.76585739385633,-21.203174810042416,-12.211888347039771,0.98
HeavyAtomCount,residual_property,HeavyAtomCount_residual,-140.9090909090909,raw_property,50,50,1.0,14.5,12.0,19.75,-4.0,-11.0,-1.0,0.78
HeavyAtomCount,residual_property,HeavyAtomCount_residual,-140.9090909090909,diagnostic_residual,50,50,1.0,-17.1889295856704,-21.57460102297243,-12.038353998565734,-17.895338589507357,-21.330493102354787,-12.387562523950713,1.0
HeavyAtomCount,residual_property,HeavyAtomCount_residual,-137.87878787878788,raw_property,50,50,1.0,15.0,12.0,20.0,-4.5,-11.0,-1.0,0.82
HeavyAtomCount,residual_property,HeavyAtomCount_residual,-137.87878787878788,diagnostic_residual,50,50,1.0,-16.912946034486914,-21.102974616192302,-11.645872380001872,-17.736315413525098,-21.330493102354787,-11.852759114051189,1.0
HeavyAtomCount,residual_property,HeavyAtomCount_residual,-134.84848484848484,raw_property,50,50,1.0,15.0,12.0,21.0,-3.0,-13.0,-1.0,0.78
HeavyAtomCount,residual_property,HeavyAtomCount_residual,-134.84848484848484,diagnostic_residual,50,50,1.0,-14.137484495838251,-21.54053985819042,-9.266705765690196,-14.934169875439983,-22.07454105172388,-8.978430520717685,1.0
HeavyAtomCount,residual_property,HeavyAtomCount_residual,-131.8181818181818,raw_property,50,50,1.0,14.0,12.0,21.0,-3.5,-12.0,-1.25,0.8
HeavyAtomCount,residual_property,HeavyAtomCount_residual,-131.8181818181818,diagnostic_residual,50,50,1.0,-16.20003610610196,-20.856550784658836,-10.253473416420407,-16.221245211828055,-20.56926466581315,-10.571818604871531,1.0
HeavyAtomCount,residual_property,HeavyAtomCount_residual,-128.78787878787878,raw_property,50,50,1.0,14.5,12.25,21.0,-4.0,-12.0,-1.0,0.78
HeavyAtomCount,residual_property,HeavyAtomCount_residual,-128.78787878787878,diagnostic_residual,50,50,1.0,-14.507705020821831,-19.335379309067232,-9.70607073759609,-14.136149625846752,-19.437051633251073,-10.623757077616784,1.0
HeavyAtomCount,residual_property,HeavyAtomCount_residual,-125.75757575757576,raw_property,50,50,1.0,15.0,12.0,21.75,-3.0,-11.0,0.0,0.72
HeavyAtomCount,residual_property,HeavyAtomCount_residual,-125.75757575757576,diagnostic_residual,50,50,1.0,-12.7870842936866,-19.289625883667508,-8.34114454063513,-13.311507591237358,-19.220711294920516,-8.716837325960531,1.0
HeavyAtomCount,residual_property,HeavyAtomCount_residual,-122.72727272727272,raw_property,50,50,1.0,15.5,13.0,22.75,-3.0,-11.0,-0.25,0.74
HeavyAtomCount,residual_property,HeavyAtomCount_residual,-122.72727272727272,diagnostic_residual,50,50,1.0,-12.87884119062458,-17.833623323722218,-5.872752550447521,-12.800284424142959,-17.62702772290109,-6.302512258602869,1.0
HeavyAtomCount,residual_property,HeavyAtomCount_residual,-119.69696969696967,raw_property,50,50,1.0,15.5,13.0,22.5,-3.0,-10.0,0.0,0.72
HeavyAtomCount,residual_property,HeavyAtomCount_residual,-119.69696969696967,diagnostic_residual,50,50,1.0,-11.41930937998831,-17.48723181822847,-5.282103618385379,-11.760567542908387,-17.411305667296997,-4.909969235875128,1.0
HeavyAtomCount,residual_property,HeavyAtomCount_residual,-116.66666666666666,raw_property,50,50,1.0,16.5,13.25,21.0,-3.5,-10.0,-1.0,0.78
HeavyAtomCount,residual_property,HeavyAtomCount_residual,-116.66666666666666,diagnostic_residual,50,50,1.0,-10.619156531787336,-16.450026949254486,-5.840851297529949,-11.64505619184197,-16.668654052055828,-6.159478298692064,1.0
HeavyAtomCount,residual_property,HeavyAtomCount_residual,-113.63636363636364,raw_property,50,50,1.0,15.5,13.25,21.0,-5.0,-10.0,-1.0,0.78
HeavyAtomCount,residual_property,HeavyAtomCount_residual,-113.63636363636364,diagnostic_residual,50,50,1.0,-11.995637253962421,-17.359097178784097,-5.931156676833198,-12.07700751156072,-17.520729418353678,-6.173584187997045,1.0
HeavyAtomCount,residual_property,HeavyAtomCount_residual,-110.6060606060606,raw_property,50,50,1.0,15.0,12.25,21.0,-4.0,-10.0,-1.0,0.82
HeavyAtomCount,residual_property,HeavyAtomCount_residual,-110.6060606060606,diagnostic_residual,50,50,1.0,-9.491750245198133,-15.664418433801183,-5.954690502344226,-9.883709575702099,-15.380059045296306,-5.856230392640799,1.0
HeavyAtomCount,residual_property,HeavyAtomCount_residual,-107.57575757575758,raw_property,50,50,1.0,16.0,13.0,22.0,-3.0,-9.75,-1.0,0.82
HeavyAtomCount,residual_property,HeavyAtomCount_residual,-107.57575757575758,diagnostic_residual,50,50,1.0,-8.912995232127487,-15.311842571662048,-5.300510794353967,-8.90567549055569,-15.29400725660447,-5.460310521534118,1.0
HeavyAtomCount,residual_property,HeavyAtomCount_residual,-104.54545454545456,raw_property,50,50,1.0,15.0,13.0,19.75,-5.0,-10.0,-1.0,0.86
HeavyAtomCount,residual_property,HeavyAtomCount_residual,-104.54545454545456,diagnostic_residual,50,50,1.0,-10.076190799505722,-16.772029013711876,-5.594639474627809,-10.50866609337751,-15.956185102523431,-6.159349121761293,1.0
HeavyAtomCount,residual_property,HeavyAtomCount_residual,-101.51515151515152,raw_property,50,50,1.0,15.5,13.25,22.0,-3.5,-10.0,-1.0,0.76
HeavyAtomCount,residual_property,HeavyAtomCount_residual,-101.51515151515152,diagnostic_residual,50,50,1.0,-9.180042030013894,-15.817936654019903,-4.187268435211919,-9.514282191818548,-15.37755667519728,-4.501455157253399,1.0
HeavyAtomCount,residual_property,HeavyAtomCount_residual,-98.48484848484848,raw_property,50,50,1.0,16.5,13.0,22.0,-4.0,-8.0,-1.0,0.78
HeavyAtomCount,residual_property,HeavyAtomCount_residual,-98.48484848484848,diagnostic_residual,50,50,1.0,-8.18713763456655,-12.257629032158576,-4.490872009029725,-8.557336138006601,-11.780991072722092,-4.690250828174035,1.0
HeavyAtomCount,residual_property,HeavyAtomCount_residual,-95.45454545454544,raw_property,50,50,1.0,17.5,13.0,22.0,-3.0,-8.0,-0.25,0.74
HeavyAtomCount,residual_property,HeavyAtomCount_residual,-95.45454545454544,diagnostic_residual,50,50,1.0,-7.9236444808933815,-12.299405520504543,-3.1141094272776817,-7.63720791354746,-11.771484941694466,-4.118913575215783,1.0
HeavyAtomCount,residual_property,HeavyAtomCount_residual,-92.42424242424242,raw_property,50,50,1.0,17.0,12.0,22.0,-2.5,-8.75,-1.0,0.78
HeavyAtomCount,residual_property,HeavyAtomCount_residual,-92.42424242424242,diagnostic_residual,50,50,1.0,-7.1541861944879805,-13.428823535857374,-3.1502053179827927,-6.7295685752922285,-13.079388420411806,-4.012583755190551,1.0
HeavyAtomCount,residual_property,HeavyAtomCount_residual,-89.39393939393939,raw_property,50,50,1.0,18.0,13.0,22.0,-2.0,-8.0,-1.0,0.76
HeavyAtomCount,residual_property,HeavyAtomCount_residual,-89.39393939393939,diagnostic_residual,50,50,1.0,-4.728014484512819,-14.65253353363951,-2.534378129213065,-5.674968632562623,-13.147984029177984,-2.8476109486299253,1.0
HeavyAtomCount,residual_property,HeavyAtomCount_residual,-86.36363636363637,raw_property,50,50,1.0,18.0,13.0,23.0,-2.0,-6.75,-0.25,0.74
HeavyAtomCount,residual_property,HeavyAtomCount_residual,-86.36363636363637,diagnostic_residual,50,50,1.0,-4.300308391550443,-11.5618913002948,-1.7325372111874575,-4.261369706960091,-10.579420557055998,-1.9688717436370693,1.0
HeavyAtomCount,residual_property,HeavyAtomCount_residual,-83.33333333333333,raw_property,50,50,1.0,19.0,13.25,23.75,-1.0,-4.75,0.0,0.68
HeavyAtomCount,residual_property,HeavyAtomCount_residual,-83.33333333333333,diagnostic_residual,50,50,1.0,-3.6290028405129764,-7.477042974800315,-1.4199836926305722,-3.5292321541461806,-7.87995354603919,-1.572381775835877,0.98
HeavyAtomCount,residual_property,HeavyAtomCount_residual,-80.3030303030303,raw_property,50,50,1.0,18.0,14.0,23.0,-2.0,-6.75,0.0,0.66
HeavyAtomCount,residual_property,HeavyAtomCount_residual,-80.3030303030303,diagnostic_residual,50,50,1.0,-4.266704850771632,-9.370433597691536,-1.6589578947388217,-4.358725476279378,-9.782583375686253,-1.4353125712384176,0.96
HeavyAtomCount,residual_property,HeavyAtomCount_residual,-77.27272727272728,raw_property,50,50,1.0,18.0,13.25,23.0,-2.0,-6.75,0.0,0.7
HeavyAtomCount,residual_property,HeavyAtomCount_residual,-77.27272727272728,diagnostic_residual,50,50,1.0,-3.8675790768592737,-9.370433597691536,-1.7423957090080995,-4.093099576940444,-9.360654352049268,-1.4353125712384176,0.96
HeavyAtomCount,residual_property,HeavyAtomCount_residual,-74.24242424242425,raw_property,50,50,1.0,18.5,14.0,24.75,-2.0,-5.0,0.0,0.66
HeavyAtomCount,residual_property,HeavyAtomCount_residual,-74.24242424242425,diagnostic_residual,50,50,1.0,-3.213699551313061,-8.230534365034575,-1.5504351363068931,-3.5822999709617296,-8.216735707499783,-1.368428613703434,0.94
HeavyAtomCount,residual_property,HeavyAtomCount_residual,-71.21212121212122,raw_property,50,50,1.0,20.5,15.25,25.0,-2.0,-4.5,0.0,0.66
HeavyAtomCount,residual_property,HeavyAtomCount_residual,-71.21212121212122,diagnostic_residual,50,50,1.0,-3.027934522117052,-7.578078874798417,-1.4584384193319258,-2.8879316449839845,-6.983415136189007,-1.093768481476577,0.9
HeavyAtomCount,residual_property,HeavyAtomCount_residual,-68.18181818181819,raw_property,50,50,1.0,20.0,16.0,25.0,-1.0,-3.0,0.0,0.62
HeavyAtomCount,residual_property,HeavyAtomCount_residual,-68.18181818181819,diagnostic_residual,50,50,1.0,-2.555571108623571,-4.99581073733763,-0.894675938141587,-2.3762953225811074,-5.454351180472625,-0.7115520816136556,0.88
HeavyAtomCount,residual_property,HeavyAtomCount_residual,-65.15151515151516,raw_property,50,50,1.0,20.5,15.25,25.0,-1.0,-3.0,0.0,0.6
HeavyAtomCount,residual_property,HeavyAtomCount_residual,-65.15151515151516,diagnostic_residual,50,50,1.0,-2.134198424717214,-6.022812407887454,-0.6197561629345065,-2.26557313722782,-5.384238702018454,-0.6807570491953259,0.86
HeavyAtomCount,residual_property,HeavyAtomCount_residual,-62.121212121212125,raw_property,50,50,1.0,21.5,15.25,25.0,-1.0,-2.0,0.0,0.54
HeavyAtomCount,residual_property,HeavyAtomCount_residual,-62.121212121212125,diagnostic_residual,50,50,1.0,-2.3238459833774225,-4.683625813281659,-0.5914124549496584,-2.206863964346537,-4.550969361210696,-0.6159493238910208,0.86
HeavyAtomCount,residual_property,HeavyAtomCount_residual,-59.09090909090909,raw_property,50,50,1.0,21.0,15.0,26.0,-1.0,-3.0,0.0,0.52
HeavyAtomCount,residual_property,HeavyAtomCount_residual,-59.09090909090909,diagnostic_residual,50,50,1.0,-2.0579538979719825,-6.3756854947623065,-0.5258160595536037,-2.233164781960774,-5.393607956154799,-0.6305405922823515,0.84
HeavyAtomCount,residual_property,HeavyAtomCount_residual,-56.06060606060606,raw_property,50,50,1.0,21.5,16.0,25.75,-0.5,-3.0,0.0,0.5
HeavyAtomCount,residual_property,HeavyAtomCount_residual,-56.06060606060606,diagnostic_residual,50,50,1.0,-1.7439448428928443,-5.442758549107309,-0.18959811175564883,-1.677810098014108,-4.989573096467019,-0.0029053834245438698,0.78
HeavyAtomCount,residual_property,HeavyAtomCount_residual,-53.03030303030303,raw_property,50,50,1.0,20.5,16.25,25.0,-0.5,-3.0,0.0,0.5
HeavyAtomCount,residual_property,HeavyAtomCount_residual,-53.03030303030303,diagnostic_residual,50,50,1.0,-1.5973357916429904,-5.080460100535604,-0.18959811175564883,-1.4013685722381748,-4.922785411694174,-0.0029053834245438698,0.78
HeavyAtomCount,residual_property,HeavyAtomCount_residual,-50.0,raw_property,50,50,1.0,21.5,16.25,25.75,0.0,-2.75,0.0,0.46
HeavyAtomCount,residual_property,HeavyAtomCount_residual,-50.0,diagnostic_residual,50,50,1.0,-1.2043478624154655,-4.274487040530015,-0.0037215607825054273,-1.2584085588128746,-3.8526562713352925,0.0,0.72
HeavyAtomCount,residual_property,HeavyAtomCount_residual,-46.96969696969697,raw_property,50,50,1.0,23.0,17.0,26.0,0.0,-0.75,0.0,0.26
HeavyAtomCount,residual_property,HeavyAtomCount_residual,-46.96969696969697,diagnostic_residual,50,50,1.0,-0.419745707050736,-1.7901238963694022,0.22044966955146925,-0.39841615775353745,-1.3627845860305365,0.0,0.62
HeavyAtomCount,residual_property,HeavyAtomCount_residual,-43.93939393939394,raw_property,50,50,1.0,23.0,17.0,26.75,0.0,0.0,0.0,0.24
HeavyAtomCount,residual_property,HeavyAtomCount_residual,-43.93939393939394,diagnostic_residual,50,50,1.0,-0.419745707050736,-1.7301937111979369,0.17271038390875626,-0.39095636126700306,-1.2613865648068177,0.0,0.64
HeavyAtomCount,residual_property,HeavyAtomCount_residual,-40.90909090909091,raw_property,50,50,1.0,23.0,17.25,26.0,0.0,0.0,0.0,0.22
HeavyAtomCount,residual_property,HeavyAtomCount_residual,-40.90909090909091,diagnostic_residual,50,50,1.0,-0.27615662902224875,-1.628998477494184,0.45957327622205607,-0.017089487075701043,-1.0267616235919972,0.0,0.54
HeavyAtomCount,residual_property,HeavyAtomCount_residual,-37.87878787878788,raw_property,50,50,1.0,23.5,17.25,26.75,0.0,0.0,0.0,0.18
HeavyAtomCount,residual_property,HeavyAtomCount_residual,-37.87878787878788,diagnostic_residual,50,50,1.0,-0.37242431424766126,-1.3709800222235842,0.45957327622205607,-4.163336342344337e-17,-0.8889812532776249,0.0,0.52
HeavyAtomCount,residual_property,HeavyAtomCount_residual,-34.848484848484844,raw_property,50,50,1.0,23.0,18.0,26.75,0.0,0.0,0.0,0.16
HeavyAtomCount,residual_property,HeavyAtomCount_residual,-34.848484848484844,diagnostic_residual,50,50,1.0,-0.2668133231962821,-1.262165574294328,0.37160665131682524,0.0,-0.5780956692292706,0.0,0.46
HeavyAtomCount,residual_property,HeavyAtomCount_residual,-31.818181818181813,raw_property,50,50,1.0,23.0,18.0,26.0,0.0,0.0,0.0,0.14
HeavyAtomCount,residual_property,HeavyAtomCount_residual,-31.818181818181813,diagnostic_residual,50,50,1.0,-0.23517825761089822,-1.262165574294328,0.4442115552892844,0.0,-0.2939608829639786,0.0,0.36
HeavyAtomCount,residual_property,HeavyAtomCount_residual,-28.787878787878785,raw_property,50,50,1.0,23.0,17.25,26.0,0.0,0.0,0.0,0.08
HeavyAtomCount,residual_property,HeavyAtomCount_residual,-28.787878787878785,diagnostic_residual,50,50,1.0,-0.19428608820376508,-0.9047387531070648,0.4579609439373579,0.0,-9.71445146547012e-17,0.0,0.3
HeavyAtomCount,residual_property,HeavyAtomCount_residual,-25.757575757575765,raw_property,50,50,1.0,23.5,18.0,26.0,0.0,0.0,0.0,0.04
HeavyAtomCount,residual_property,HeavyAtomCount_residual,-25.757575757575765,diagnostic_residual,50,50,1.0,-0.03488475278239095,-0.753046945862522,0.5565630510523185,0.0,0.0,0.0,0.24
HeavyAtomCount,residual_property,HeavyAtomCount_residual,-22.727272727272734,raw_property,50,50,1.0,23.5,18.0,26.0,0.0,0.0,0.0,0.02
HeavyAtomCount,residual_property,HeavyAtomCount_residual,-22.727272727272734,diagnostic_residual,50,50,1.0,-0.03488475278239095,-0.679068087038714,0.5565630510523185,0.0,0.0,0.0,0.2
HeavyAtomCount,residual_property,HeavyAtomCount_residual,-19.69696969696969,raw_property,50,50,1.0,23.5,18.0,26.0,0.0,0.0,0.0,0.02
HeavyAtomCount,residual_property,HeavyAtomCount_residual,-19.69696969696969,diagnostic_residual,50,50,1.0,-0.03488475278239095,-0.6705802453291363,0.5565630510523185,0.0,0.0,0.0,0.2
HeavyAtomCount,residual_property,HeavyAtomCount_residual,-16.666666666666657,raw_property,50,50,1.0,23.5,18.0,26.0,0.0,0.0,0.0,0.02
HeavyAtomCount,residual_property,HeavyAtomCount_residual,-16.666666666666657,diagnostic_residual,50,50,1.0,-0.03488475278239095,-0.6705802453291363,0.5565630510523185,0.0,0.0,0.0,0.2
HeavyAtomCount,residual_property,HeavyAtomCount_residual,-13.636363636363626,raw_property,50,50,1.0,24.0,18.0,26.75,0.0,0.0,0.0,0.0
HeavyAtomCount,residual_property,HeavyAtomCount_residual,-13.636363636363626,diagnostic_residual,50,50,1.0,-0.01115020204282935,-0.5228440421338942,0.5565630510523185,0.0,0.0,0.0,0.18
HeavyAtomCount,residual_property,HeavyAtomCount_residual,-10.606060606060597,raw_property,50,50,1.0,24.0,18.0,26.75,0.0,0.0,0.0,0.0
HeavyAtomCount,residual_property,HeavyAtomCount_residual,-10.606060606060597,diagnostic_residual,50,50,1.0,-0.01115020204282935,-0.5228440421338942,0.5565630510523185,0.0,0.0,0.0,0.18
HeavyAtomCount,residual_property,HeavyAtomCount_residual,-7.575757575757564,raw_property,50,50,1.0,24.0,18.0,26.75,0.0,0.0,0.0,0.0
HeavyAtomCount,residual_property,HeavyAtomCount_residual,-7.575757575757564,diagnostic_residual,50,50,1.0,-0.01115020204282935,-0.5228440421338942,0.5748854642418282,0.0,0.0,2.0816681711721685e-17,0.18
HeavyAtomCount,residual_property,HeavyAtomCount_residual,-4.545454545454561,raw_property,50,50,1.0,24.0,18.0,26.75,0.0,0.0,0.0,0.0
HeavyAtomCount,residual_property,HeavyAtomCount_residual,-4.545454545454561,diagnostic_residual,50,50,1.0,-0.01115020204282935,-0.5228440421338942,0.5748854642418282,0.0,0.0,2.0816681711721685e-17,0.18
HeavyAtomCount,residual_property,HeavyAtomCount_residual,-1.5151515151515298,raw_property,50,50,1.0,24.0,18.0,26.75,0.0,0.0,0.0,0.0
HeavyAtomCount,residual_property,HeavyAtomCount_residual,-1.5151515151515298,diagnostic_residual,50,50,1.0,-0.03488475278239095,-0.5228440421338942,0.5748854642418282,0.0,0.0,2.0816681711721685e-17,0.18
HeavyAtomCount,residual_property,HeavyAtomCount_residual,1.5151515151515014,raw_property,50,50,1.0,24.0,18.0,26.75,0.0,0.0,0.0,0.04
HeavyAtomCount,residual_property,HeavyAtomCount_residual,1.5151515151515014,diagnostic_residual,50,50,1.0,-0.03488475278239095,-0.5228440421338942,0.5748854642418282,0.0,0.0,2.0816681711721685e-17,0.26
HeavyAtomCount,residual_property,HeavyAtomCount_residual,4.5454545454545325,raw_property,50,50,1.0,24.0,18.0,26.75,0.0,0.0,0.0,0.04
HeavyAtomCount,residual_property,HeavyAtomCount_residual,4.5454545454545325,diagnostic_residual,50,50,1.0,-0.03488475278239095,-0.5228440421338942,0.5748854642418282,0.0,0.0,2.0816681711721685e-17,0.26
HeavyAtomCount,residual_property,HeavyAtomCount_residual,7.575757575757564,raw_property,50,50,1.0,24.0,18.0,26.75,0.0,0.0,0.0,0.02
HeavyAtomCount,residual_property,HeavyAtomCount_residual,7.575757575757564,diagnostic_residual,50,50,1.0,-0.03488475278239095,-0.6705802453291363,0.5748854642418282,0.0,0.0,0.0,0.24
HeavyAtomCount,residual_property,HeavyAtomCount_residual,10.606060606060597,raw_property,50,50,1.0,24.0,18.0,26.75,0.0,0.0,0.0,0.02
HeavyAtomCount,residual_property,HeavyAtomCount_residual,10.606060606060597,diagnostic_residual,50,50,1.0,-0.03488475278239095,-0.6705802453291363,0.5748854642418282,0.0,0.0,0.0,0.24
HeavyAtomCount,residual_property,HeavyAtomCount_residual,13.636363636363626,raw_property,50,50,1.0,24.0,18.0,26.75,0.0,0.0,0.0,0.02
HeavyAtomCount,residual_property,HeavyAtomCount_residual,13.636363636363626,diagnostic_residual,50,50,1.0,-0.03488475278239095,-0.6705802453291363,0.5748854642418282,0.0,0.0,0.0,0.24
HeavyAtomCount,residual_property,HeavyAtomCount_residual,16.666666666666657,raw_property,50,50,1.0,24.0,18.0,26.75,0.0,0.0,0.0,0.02
HeavyAtomCount,residual_property,HeavyAtomCount_residual,16.666666666666657,diagnostic_residual,50,50,1.0,-0.03488475278239095,-0.753046945862522,0.5748854642418282,0.0,0.0,0.0,0.22
HeavyAtomCount,residual_property,HeavyAtomCount_residual,19.69696969696969,raw_property,50,50,1.0,24.0,18.0,26.75,0.0,0.0,0.0,0.02
HeavyAtomCount,residual_property,HeavyAtomCount_residual,19.69696969696969,diagnostic_residual,50,50,1.0,-0.01115020204282935,-0.6705802453291363,0.5748854642418282,0.0,0.0,0.0,0.24
HeavyAtomCount,residual_property,HeavyAtomCount_residual,22.72727272727272,raw_property,50,50,1.0,24.0,18.0,26.75,0.0,0.0,0.0,0.06
HeavyAtomCount,residual_property,HeavyAtomCount_residual,22.72727272727272,diagnostic_residual,50,50,1.0,-0.01115020204282935,-0.46996969111303594,0.5748854642418282,0.0,0.0,4.597017211338539e-17,0.3
HeavyAtomCount,residual_property,HeavyAtomCount_residual,25.75757575757575,raw_property,50,50,1.0,24.0,18.0,26.75,0.0,0.0,0.0,0.06
HeavyAtomCount,residual_property,HeavyAtomCount_residual,25.75757575757575,diagnostic_residual,50,50,1.0,-0.01115020204282935,-0.5228440421338942,0.6059407141144955,0.0,0.0,5.4643789493269423e-17,0.32
HeavyAtomCount,residual_property,HeavyAtomCount_residual,28.787878787878785,raw_property,50,50,1.0,24.0,18.0,26.75,0.0,0.0,0.0,0.04
HeavyAtomCount,residual_property,HeavyAtomCount_residual,28.787878787878785,diagnostic_residual,50,50,1.0,0.01324296572128595,-0.4200883224981906,0.6059407141144955,0.0,0.0,5.551115123125783e-17,0.34
HeavyAtomCount,residual_property,HeavyAtomCount_residual,31.818181818181813,raw_property,50,50,1.0,24.0,18.0,27.0,0.0,0.0,0.0,0.08
HeavyAtomCount,residual_property,HeavyAtomCount_residual,31.818181818181813,diagnostic_residual,50,50,1.0,0.14055794749290304,-0.2872423612552821,0.6440297516795783,0.0,0.0,5.551115123125783e-17,0.38
HeavyAtomCount,residual_property,HeavyAtomCount_residual,34.848484848484844,raw_property,50,50,1.0,24.0,18.0,27.0,0.0,0.0,0.0,0.14
HeavyAtomCount,residual_property,HeavyAtomCount_residual,34.848484848484844,diagnostic_residual,50,50,1.0,0.11053540635035469,-0.3151049229147098,0.6528209152330637,0.0,0.0,0.07693940984130804,0.44
HeavyAtomCount,residual_property,HeavyAtomCount_residual,37.87878787878788,raw_property,50,50,1.0,23.5,18.0,27.0,0.0,0.0,0.0,0.14
HeavyAtomCount,residual_property,HeavyAtomCount_residual,37.87878787878788,diagnostic_residual,50,50,1.0,0.185547425223584,-0.4961300857987725,0.8576812098193276,0.0,0.0,0.40168858944365826,0.46
