method,scale,property,seed_id,confound,spearman_alpha_confound,spearman_abs_alpha_confound,slope_confound_per_alpha,slope_confound_per_abs_alpha
ChemSpacE released-ZINC protocol,native_l2,cLogP,145,token_entropy,-0.9462846006643801,0.07452649064402726,-0.18222105864627944,0.041962114273539304
ChemSpacE released-ZINC protocol,native_l2,cLogP,146,selfies_len_tokens,-0.39978595217451085,0.7708652008383872,-0.6493506493506469,2.113022113022063
ChemSpacE released-ZINC protocol,native_l2,cLogP,146,branch_token_count,-0.3949152782695405,0.24626152703110846,-0.24675324675324561,0.3218673218673088
ChemSpacE released-ZINC protocol,native_l2,cLogP,146,ring_token_count,,,0.0,0.0
ChemSpacE released-ZINC protocol,native_l2,cLogP,146,token_entropy,0.6659090811201607,0.19969635847255723,0.0241676541664004,-0.002476472646958726
ChemSpacE released-ZINC protocol,native_l2,cLogP,147,selfies_len_tokens,0.23547441138714675,0.03916744775272775,0.48051948051948673,0.03685503685497367
ChemSpacE released-ZINC protocol,native_l2,cLogP,147,branch_token_count,,,0.0,0.0
ChemSpacE released-ZINC protocol,native_l2,cLogP,147,ring_token_count,-0.7699272138097043,-0.10925885615161166,-0.6883116883116868,-0.19901719901720763
ChemSpacE released-ZINC protocol,native_l2,cLogP,147,token_entropy,-0.32887090452720374,-0.09736655977730889,-0.052288211307688084,-0.04530104251131555
ChemSpacE released-ZINC protocol,native_l2,cLogP,148,selfies_len_tokens,0.4668428138313085,-0.601877236112541,1.792207792207794,-3.5970515970516606
ChemSpacE released-ZINC protocol,native_l2,cLogP,148,branch_token_count,0.9331098661410494,0.03260579151520148,1.5584415584415596,-0.25061425061426
ChemSpacE released-ZINC protocol,native_l2,cLogP,148,ring_token_count,0.6608817639202589,-0.4610638698422821,0.4285714285714289,-0.6216216216216268
ChemSpacE released-ZINC protocol,native_l2,cLogP,148,token_entropy,0.4370949373162216,-0.7491710912630356,0.05140780219019151,-0.11209628719683419
ChemSpacE released-ZINC protocol,native_l2,cLogP,149,selfies_len_tokens,-0.44085086010275276,0.21504043306319617,-0.6883116883116873,0.8427518427517947
ChemSpacE released-ZINC protocol,native_l2,cLogP,149,branch_token_count,-0.243142448311441,0.30182562435093074,-0.18181818181818069,0.45208845208844706
ChemSpacE released-ZINC protocol,native_l2,cLogP,149,ring_token_count,0.6067798762169179,-0.49489550854200043,0.35064935064935093,-0.5823095823095865
ChemSpacE released-ZINC protocol,native_l2,cLogP,149,token_entropy,0.024616037873757768,0.3016539408247613,-0.005606684077213787,0.032065157163553806
ChemSpacE released-ZINC protocol,native_l2,cLogP,150,selfies_len_tokens,-0.10867803989937848,0.5261450786401456,-0.0129870129870135,1.2997542997542564
ChemSpacE released-ZINC protocol,native_l2,cLogP,150,branch_token_count,-0.6067798762169179,-0.5173907589302732,-0.35064935064935043,-0.5823095823095941
ChemSpacE released-ZINC protocol,native_l2,cLogP,150,ring_token_count,-0.40451991747794525,-0.12372387713550011,-0.2337662337662334,-0.11793611793612561
ChemSpacE released-ZINC protocol,native_l2,cLogP,150,token_entropy,-0.800368909443569,0.27670629379126466,-0.048515163655893416,0.03303508978739963
ChemSpacE released-ZINC protocol,native_l2,cLogP,151,selfies_len_tokens,0.8660254037844386,-0.023641913712491223,5.000000000000007,-0.9459459459460128
ChemSpacE released-ZINC protocol,native_l2,cLogP,151,branch_token_count,0.8660254037844386,-0.023641913712491223,0.7142857142857146,-0.135135135135141
ChemSpacE released-ZINC protocol,native_l2,cLogP,151,ring_token_count,0.6067798762169179,0.5173907589302732,0.7012987012987016,1.1646191646191575
ChemSpacE released-ZINC protocol,native_l2,cLogP,151,token_entropy,-0.10867803989937848,0.5261450786401456,-0.022502287813525014,0.06411932653758275
ChemSpacE released-ZINC protocol,native_l2,cLogP,152,selfies_len_tokens,-0.3654939925441437,-0.49310286691514627,-0.2987012987012977,-0.7297297297297657
ChemSpacE released-ZINC protocol,native_l2,cLogP,152,branch_token_count,0.35032452487268534,0.7597768737287023,0.27272727272727393,1.1523341523341437
ChemSpacE released-ZINC protocol,native_l2,cLogP,152,ring_token_count,0.13926212476455826,-0.21780932530636565,0.1038961038961048,-0.38329238329239584
ChemSpacE released-ZINC protocol,native_l2,cLogP,152,token_entropy,-0.6168549082458946,-0.16766270276318235,-0.027277622530555132,-0.016051568705853884
ChemSpacE released-ZINC protocol,native_l2,cLogP,153,selfies_len_tokens,0.8711668504629146,0.08261210191904862,1.9870129870129887,0.7837837837837441
ChemSpacE released-ZINC protocol,native_l2,cLogP,153,branch_token_count,0.3896589929431877,-0.5252417108131076,0.33766233766233855,-0.9041769041769162
ChemSpacE released-ZINC protocol,native_l2,cLogP,153,ring_token_count,0.7880841072322983,0.3011920572367676,1.298701298701299,0.9975429975429949
ChemSpacE released-ZINC protocol,native_l2,cLogP,153,token_entropy,0.8852846142678346,0.08914904311205929,0.024575757265387275,-0.004157627208643653
ChemSpacE released-ZINC protocol,native_l2,cLogP,154,selfies_len_tokens,0.5485287554352801,-0.4317148847938036,1.389610389610396,-2.4004914004914406
ChemSpacE released-ZINC protocol,native_l2,cLogP,154,branch_token_count,0.3007926037591192,-0.07419105088242609,0.3766233766233781,-0.29238329238329974
ChemSpacE released-ZINC protocol,native_l2,cLogP,154,ring_token_count,0.135532962253325,-0.8217917555726982,0.2467532467532474,-2.97051597051598
ChemSpacE released-ZINC protocol,native_l2,cLogP,154,token_entropy,-0.23858821055474616,0.0046696832186443465,-0.01793133079709072,-0.0026369415858773816
ChemSpacE released-ZINC protocol,native_l2,cLogP,155,selfies_len_tokens,0.8090828312535827,0.11688874980441573,1.5974025974025992,0.14004914004908517
ChemSpacE released-ZINC protocol,native_l2,cLogP,155,branch_token_count,,,0.0,0.0
ChemSpacE released-ZINC protocol,native_l2,cLogP,155,ring_token_count,0.28037408166314015,0.31071695576327707,0.18181818181818324,0.358722358722348
ChemSpacE released-ZINC protocol,native_l2,cLogP,155,token_entropy,-0.3753442272055532,0.29268044404498395,-2.8154644175910166e-05,0.03652845847207055
ChemSpacE released-ZINC protocol,native_l2,cLogP,156,selfies_len_tokens,0.8174238913695991,0.44250740997385957,0.6363636363636385,0.6363636363635876
ChemSpacE released-ZINC protocol,native_l2,cLogP,156,branch_token_count,,,0.0,0.0
ChemSpacE released-ZINC protocol,native_l2,cLogP,156,ring_token_count,0.34641016151377546,0.7644218767038828,0.2857142857142855,1.2186732186732159
ChemSpacE released-ZINC protocol,native_l2,cLogP,156,token_entropy,-0.9045340337332909,-0.12144076610857903,-0.08163095493543844,-0.034996679691986034
ChemSpacE released-ZINC protocol,native_l2,cLogP,157,selfies_len_tokens,-0.26773289795369587,0.19941290170643616,-0.2987012987012926,0.9754299754299074
ChemSpacE released-ZINC protocol,native_l2,cLogP,157,branch_token_count,0.42699324622672,0.15746675271790922,0.24675324675324756,0.16953316953315767
ChemSpacE released-ZINC protocol,native_l2,cLogP,157,ring_token_count,-0.7187720580896384,-0.2660633879935104,-0.6103896103896101,-0.26289926289926746
ChemSpacE released-ZINC protocol,native_l2,cLogP,157,token_entropy,-0.4907511346529541,0.04318124459595156,-0.025337544174097,0.010274576642160235
ChemSpacE released-ZINC protocol,native_l2,cLogP,158,selfies_len_tokens,0.8507881318336644,-0.041745982073005616,1.0909090909090957,-0.1572481572482151
ChemSpacE released-ZINC protocol,native_l2,cLogP,158,branch_token_count,-0.1632732778666066,-0.7686803338723751,-0.181818181818181,-1.4299754299754384
ChemSpacE released-ZINC protocol,native_l2,cLogP,158,ring_token_count,0.8507881318336644,-0.041745982073005616,1.7922077922077932,-0.5110565110565182
ChemSpacE released-ZINC protocol,native_l2,cLogP,158,token_entropy,0.22713575258876711,-0.6556270536380094,0.06226606541512672,-0.18658999585532435
ChemSpacE released-ZINC protocol,native_l2,cLogP,159,selfies_len_tokens,0.7312142970485348,0.424611822271312,0.6623376623376654,0.6855036855036362
ChemSpacE released-ZINC protocol,native_l2,cLogP,159,branch_token_count,,,0.0,0.0
ChemSpacE released-ZINC protocol,native_l2,cLogP,159,ring_token_count,0.35675303400633784,-0.7142020584899863,0.8051948051948064,-2.1179361179361287
ChemSpacE released-ZINC protocol,native_l2,cLogP,159,token_entropy,-0.775911962624129,-0.42812957116967715,-0.057938462015163374,-0.04703654049422873
ChemSpacE released-ZINC protocol,native_l2,cLogP,160,selfies_len_tokens,0.6320162003784459,0.2327411276245085,1.6883116883116962,1.2972972972972574
ChemSpacE released-ZINC protocol,native_l2,cLogP,160,branch_token_count,0.560611910581388,0.1657969064351754,0.5714285714285732,0.30958230958229876
ChemSpacE released-ZINC protocol,native_l2,cLogP,160,ring_token_count,-0.5829752480681661,-0.24314329669886667,-0.46753246753246647,-0.3046683046683103
ChemSpacE released-ZINC protocol,native_l2,cLogP,160,token_entropy,0.14420462274438092,-0.13507540650386196,0.006419626226305663,0.0038818066218359033
ChemSpacE released-ZINC protocol,native_l2,cLogP,161,selfies_len_tokens,0.8581163303210331,-0.1670187129873882,2.1038961038961053,-1.0614250614251015
ChemSpacE released-ZINC protocol,native_l2,cLogP,161,branch_token_count,0.8581163303210331,-0.1670187129873882,0.7012987012987019,-0.35380835380836406
ChemSpacE released-ZINC protocol,native_l2,cLogP,161,ring_token_count,-0.8581163303210331,0.1670187129873882,-0.7012987012987009,0.3538083538083431
ChemSpacE released-ZINC protocol,native_l2,cLogP,161,token_entropy,0.8915184769847424,-0.2941818646645187,0.02617284540428543,-0.02739652111633138
ChemSpacE released-ZINC protocol,native_l2,cLogP,162,selfies_len_tokens,,,0.0,0.0
ChemSpacE released-ZINC protocol,native_l2,cLogP,162,branch_token_count,,,0.0,0.0
ChemSpacE released-ZINC protocol,native_l2,cLogP,162,ring_token_count,,,0.0,0.0
ChemSpacE released-ZINC protocol,native_l2,cLogP,162,token_entropy,-0.9099022353649199,0.19823072134064687,-0.04432658844673834,0.03853139493475321
ChemSpacE released-ZINC protocol,native_l2,cLogP,163,selfies_len_tokens,0.9127825966375982,-0.10385732887588733,2.298701298701305,-1.014742014742094
ChemSpacE released-ZINC protocol,native_l2,cLogP,163,branch_token_count,0.7928249671720919,-0.2134298537344756,1.311688311688313,-1.1523341523341655
ChemSpacE released-ZINC protocol,native_l2,cLogP,163,ring_token_count,0.47193990372426947,0.2586953794651366,0.27272727272727276,0.2727272727272682
ChemSpacE released-ZINC protocol,native_l2,cLogP,163,token_entropy,-0.5535301790646876,0.5627483275526267,-0.02487709524148804,0.051815820919099614
ChemSpacE released-ZINC protocol,native_l2,cLogP,164,selfies_len_tokens,-0.5090097337879789,0.44246595224027646,-1.727272727272724,3.078624078624032
ChemSpacE released-ZINC protocol,native_l2,cLogP,164,branch_token_count,-0.5090097337879789,0.44246595224027646,-0.987012987012987,1.7592137592137478
ChemSpacE released-ZINC protocol,native_l2,cLogP,164,ring_token_count,-0.5090097337879789,0.44246595224027646,-0.24675324675324675,0.43980343980343695
ChemSpacE released-ZINC protocol,native_l2,cLogP,164,token_entropy,-0.5090097337879789,0.44246595224027646,-0.01864634762734982,0.033234528559129
ChemSpacE released-ZINC protocol,native_l2,cLogP,165,selfies_len_tokens,0.8581163303210331,-0.1670187129873882,1.4025974025974093,-0.7076167076167681
ChemSpacE released-ZINC protocol,native_l2,cLogP,165,branch_token_count,,,0.0,0.0
ChemSpacE released-ZINC protocol,native_l2,cLogP,165,ring_token_count,0.8581163303210331,-0.1670187129873882,0.701298701298702,-0.3538083538083621
ChemSpacE released-ZINC protocol,native_l2,cLogP,165,token_entropy,0.8581163303210331,-0.1670187129873882,0.026899951958786673,-0.013571146934164665
ChemSpacE released-ZINC protocol,native_l2,cLogP,166,selfies_len_tokens,0.5856452164995538,0.282871633300059,1.3766233766233797,1.7395577395576873
ChemSpacE released-ZINC protocol,native_l2,cLogP,166,branch_token_count,0.7451139545028029,0.12212597517089682,0.5974025974025979,0.14250614250613788
ChemSpacE released-ZINC protocol,native_l2,cLogP,166,ring_token_count,0.14712968329323364,0.20086023225545202,0.1558441558441569,0.47665847665846584
ChemSpacE released-ZINC protocol,native_l2,cLogP,166,token_entropy,0.4623041091945182,0.27527655041989024,0.04285698050048624,0.05645755506828337
ChemSpacE released-ZINC protocol,native_l2,cLogP,167,selfies_len_tokens,0.2028788787596613,0.47736671965668487,0.3896103896103922,2.1081081081080515
ChemSpacE released-ZINC protocol,native_l2,cLogP,167,branch_token_count,0.28877106397937996,-0.12126115202734225,0.3636363636363639,-0.3243243243243392
ChemSpacE released-ZINC protocol,native_l2,cLogP,167,ring_token_count,,,0.0,0.0
ChemSpacE released-ZINC protocol,native_l2,cLogP,167,token_entropy,0.8359779913911499,-0.23569791827255135,0.04591131591696802,-0.008992411859717981
ChemSpacE released-ZINC protocol,native_l2,cLogP,168,selfies_len_tokens,0.728717836066274,0.4526547976474522,1.7792207792207804,2.351351351351309
ChemSpacE released-ZINC protocol,native_l2,cLogP,168,branch_token_count,0.08036995796652298,-0.3754256564462952,0.0389610389610405,-0.38574938574939005
ChemSpacE released-ZINC protocol,native_l2,cLogP,168,ring_token_count,0.8660254037844386,0.13397084437078358,0.7142857142857146,0.13513513513512926
ChemSpacE released-ZINC protocol,native_l2,cLogP,168,token_entropy,0.848281696491863,-0.22314588568216007,0.026933212717587637,-0.027789352321630708
ChemSpacE released-ZINC protocol,native_l2,cLogP,169,selfies_len_tokens,0.08253159635964456,-0.48719957542003023,-0.42857142857142505,-3.7027027027027555
ChemSpacE released-ZINC protocol,native_l2,cLogP,169,branch_token_count,0.31491832864888675,0.07092574113747367,0.2597402597402596,0.12285012285012072
ChemSpacE released-ZINC protocol,native_l2,cLogP,169,ring_token_count,-0.7385489458759964,-0.5359702892356967,-0.5194805194805189,-0.7125307125307148
ChemSpacE released-ZINC protocol,native_l2,cLogP,169,token_entropy,-0.46921341317451387,-0.43730277570435333,-0.0680762701306706,-0.12406086090615862
ChemSpacE released-ZINC protocol,native_l2,cLogP,170,selfies_len_tokens,-0.5599801655867046,-0.024282732087115795,-2.376623376623368,0.11056511056503152
ChemSpacE released-ZINC protocol,native_l2,cLogP,170,branch_token_count,-0.2682021523562933,-0.4928772841116302,-0.35064935064934977,-1.2014742014742146
ChemSpacE released-ZINC protocol,native_l2,cLogP,170,ring_token_count,0.2590695745282279,0.7829924785699212,0.8181818181818179,3.6486486486486456
ChemSpacE released-ZINC protocol,native_l2,cLogP,170,token_entropy,0.03485982182826982,0.4137881051237388,0.00036368497202234155,0.054884480714586424
ChemSpacE released-ZINC protocol,native_l2,cLogP,171,selfies_len_tokens,0.5090097337879789,-0.44246595224027646,0.9870129870129928,-1.7592137592138029
ChemSpacE released-ZINC protocol,native_l2,cLogP,171,branch_token_count,-0.4441173940978441,-0.6808210252984241,-0.2597402597402585,-1.2039312039312167
ChemSpacE released-ZINC protocol,native_l2,cLogP,171,ring_token_count,0.8300382387798271,0.2262751338283274,0.8831168831168841,0.07862407862406942
ChemSpacE released-ZINC protocol,native_l2,cLogP,171,token_entropy,-0.2069239259422899,-0.76792856299251,0.011521490533934671,-0.08316449219500047
ChemSpacE released-ZINC protocol,native_l2,cLogP,172,selfies_len_tokens,-0.9258200997725514,-0.20710859221067776,-1.2337662337662365,-0.5773955773956112
ChemSpacE released-ZINC protocol,native_l2,cLogP,172,branch_token_count,0.26967994498529685,-0.14621912752377283,0.1558441558441569,-0.1916461916462009
ChemSpacE released-ZINC protocol,native_l2,cLogP,172,ring_token_count,-0.8420753583206845,-0.3647149450483,-0.6753246753246744,-0.5208845208845282
ChemSpacE released-ZINC protocol,native_l2,cLogP,172,token_entropy,-0.5811407100851641,-0.4152572064438774,-0.02045192229079188,-0.03340255938981259
ChemSpacE released-ZINC protocol,native_l2,cLogP,173,selfies_len_tokens,0.6677705609814062,-0.3183965701671885,1.6233766233766311,-1.7616707616708158
ChemSpacE released-ZINC protocol,native_l2,cLogP,173,branch_token_count,0.8007417711375665,0.1941188166394761,1.1298701298701312,0.43980343980343045
ChemSpacE released-ZINC protocol,native_l2,cLogP,173,ring_token_count,0.4566315765408858,-0.3467480677832046,0.3766233766233774,-0.5872235872235961
ChemSpacE released-ZINC protocol,native_l2,cLogP,173,token_entropy,0.9003751022075881,0.0880000531321236,0.06277683795399572,-0.019685473174807722
ChemSpacE released-ZINC protocol,native_l2,cLogP,174,selfies_len_tokens,0.2525633301812711,-0.4350840856539595,0.19480519480519995,-1.0638820638821134
ChemSpacE released-ZINC protocol,native_l2,cLogP,174,branch_token_count,0.26691392371252215,-0.5844437490220786,0.20779220779220833,-0.9631449631449718
ChemSpacE released-ZINC protocol,native_l2,cLogP,174,ring_token_count,0.2361887464866651,-0.7801831525122102,0.19480519480519545,-1.3095823095823176
ChemSpacE released-ZINC protocol,native_l2,cLogP,174,token_entropy,-0.9357949164812371,-0.012422289010795113,-0.07376846025015094,-0.008754570660224469
ChemSpacE released-ZINC protocol,native_l2,cLogP,175,selfies_len_tokens,-0.5474118832176617,0.16670496544770855,-1.0259740259740255,0.7444717444716927
ChemSpacE released-ZINC protocol,native_l2,cLogP,175,branch_token_count,-0.3076813809248655,0.00810477655662889,-0.24675324675324595,0.04668304668304066
ChemSpacE released-ZINC protocol,native_l2,cLogP,175,ring_token_count,-0.04005344023759145,0.661526421947622,-0.02597402597402604,0.8746928746928694
ChemSpacE released-ZINC protocol,native_l2,cLogP,175,token_entropy,0.6426046401173512,0.2310892997588422,0.04152549951626092,0.015670868103070147
ChemSpacE released-ZINC protocol,native_l2,cLogP,176,selfies_len_tokens,0.022473328748774737,0.13497150232963648,0.0129870129870135,0.16953316953313557
ChemSpacE released-ZINC protocol,native_l2,cLogP,176,branch_token_count,,,0.0,0.0
ChemSpacE released-ZINC protocol,native_l2,cLogP,176,ring_token_count,-0.7471751312053483,-0.4487423785300492,-0.8181818181818179,-0.8525798525798572
ChemSpacE released-ZINC protocol,native_l2,cLogP,176,token_entropy,0.483004247038326,-0.748946105035448,0.05347287174174598,-0.15121791877632623
ChemSpacE released-ZINC protocol,native_l2,cLogP,177,selfies_len_tokens,,,0.0,0.0
ChemSpacE released-ZINC protocol,native_l2,cLogP,177,branch_token_count,,,0.0,0.0
ChemSpacE released-ZINC protocol,native_l2,cLogP,177,ring_token_count,,,0.0,0.0
ChemSpacE released-ZINC protocol,native_l2,cLogP,177,token_entropy,,,0.0,0.0
ChemSpacE released-ZINC protocol,native_l2,cLogP,178,selfies_len_tokens,0.18851733484957167,0.14362259852821674,0.24675324675325394,1.6240786240785574
ChemSpacE released-ZINC protocol,native_l2,cLogP,178,branch_token_count,0.3955862882968917,0.6278880633823357,0.3376623376623382,1.1547911547911427
ChemSpacE released-ZINC protocol,native_l2,cLogP,178,ring_token_count,-0.01574591643244434,-0.1182095685624561,-0.0259740259740254,-0.270270270270278
ChemSpacE released-ZINC protocol,native_l2,cLogP,178,token_entropy,-0.6365523868356808,-0.19203412939833317,-0.05281052493426128,0.02823809421501757
ChemSpacE released-ZINC protocol,native_l2,cLogP,179,selfies_len_tokens,-0.07263188883260077,0.36678122731669766,0.12987012987013244,0.8796068796068347
ChemSpacE released-ZINC protocol,native_l2,cLogP,179,branch_token_count,0.09332169158723402,0.7866334514517678,0.24675324675324756,1.6044226044225984
ChemSpacE released-ZINC protocol,native_l2,cLogP,179,ring_token_count,0.41047531544744503,-0.5652258501665981,0.6623376623376632,-1.6044226044226138
ChemSpacE released-ZINC protocol,native_l2,cLogP,179,token_entropy,-0.24825832305388734,0.5848445600767868,0.013872657120347645,0.08103739789981775
ChemSpacE released-ZINC protocol,native_l2,cLogP,180,selfies_len_tokens,-0.4111490253215578,0.4523309528879348,-0.3766233766233736,1.0196560196559732
ChemSpacE released-ZINC protocol,native_l2,cLogP,180,branch_token_count,0.9173649445877259,0.023381615010088834,1.0519480519480537,-0.2285012285012413
ChemSpacE released-ZINC protocol,native_l2,cLogP,180,ring_token_count,-0.35990735047186134,-0.3405182350535251,-0.4545454545454546,-0.5380835380835527
ChemSpacE released-ZINC protocol,native_l2,cLogP,180,token_entropy,-0.24689113770621657,-0.34714531970005785,-0.015056825552372526,-0.06567619461389528
ChemSpacE released-ZINC protocol,native_l2,cLogP,181,selfies_len_tokens,,,0.0,0.0
ChemSpacE released-ZINC protocol,native_l2,cLogP,181,branch_token_count,,,0.0,0.0
ChemSpacE released-ZINC protocol,native_l2,cLogP,181,ring_token_count,,,0.0,0.0
ChemSpacE released-ZINC protocol,native_l2,cLogP,181,token_entropy,-0.9173649445877259,-0.023381615010088834,-0.03962518013544992,0.03120312536416574
ChemSpacE released-ZINC protocol,native_l2,cLogP,182,selfies_len_tokens,-0.5905961630007396,0.5419079057716744,-1.1298701298701181,1.4668304668304157
ChemSpacE released-ZINC protocol,native_l2,cLogP,182,branch_token_count,-0.5206947230886888,0.18041629689480604,-0.33766233766233694,0.26044226044225144
ChemSpacE released-ZINC protocol,native_l2,cLogP,182,ring_token_count,0.4195381068163494,-0.5664914717331625,0.3896103896103909,-0.9582309582309696
ChemSpacE released-ZINC protocol,native_l2,cLogP,182,token_entropy,0.17410032538252354,0.24147898939178675,0.016754481873405627,0.015792308886968934
ChemSpacE released-ZINC protocol,native_l2,cLogP,183,selfies_len_tokens,0.6646877859980455,0.5996638175315427,5.714285714285719,9.061425061425021
ChemSpacE released-ZINC protocol,native_l2,cLogP,183,branch_token_count,0.6834257143762642,0.5827719604382106,1.4935064935064937,2.5577395577395508
ChemSpacE released-ZINC protocol,native_l2,cLogP,183,ring_token_count,0.5119862011127547,0.6612242609839833,0.8181818181818182,2.0368550368550307
ChemSpacE released-ZINC protocol,native_l2,cLogP,183,token_entropy,0.33341943957830755,0.689380127754694,0.08168638906774126,0.22787659649947803
ChemSpacE released-ZINC protocol,native_l2,cLogP,184,selfies_len_tokens,0.5260256404823913,-0.5634169535118045,0.9740259740259767,-2.2137592137592534
ChemSpacE released-ZINC protocol,native_l2,cLogP,184,branch_token_count,0.5090097337879789,0.469282070557869,0.24675324675324722,0.4398034398034312
ChemSpacE released-ZINC protocol,native_l2,cLogP,184,ring_token_count,,,0.0,0.0
ChemSpacE released-ZINC protocol,native_l2,cLogP,184,token_entropy,0.7989474878345187,0.30484968707572874,0.056323100995258064,0.04391525539739723
ChemSpacE released-ZINC protocol,native_l2,cLogP,185,selfies_len_tokens,0.6019789647135698,-0.4866469655647285,0.9220779220779304,-1.5012285012285451
ChemSpacE released-ZINC protocol,native_l2,cLogP,185,branch_token_count,0.4554297618102969,-0.33520147896990643,0.22077922077922182,-0.33660933660934633
ChemSpacE released-ZINC protocol,native_l2,cLogP,185,ring_token_count,0.4554297618102969,-0.33520147896990643,0.44155844155844204,-0.6732186732186793
ChemSpacE released-ZINC protocol,native_l2,cLogP,185,token_entropy,0.16010078848765155,-0.07425239101371818,0.018587516431575496,-0.02719658338528833
ChemSpacE released-ZINC protocol,native_l2,cLogP,186,selfies_len_tokens,0.14770978917519928,0.11089040466945448,0.05194805194805656,0.06388206388199906
ChemSpacE released-ZINC protocol,native_l2,cLogP,186,branch_token_count,0.14770978917519928,0.11089040466945448,0.1038961038961048,0.12776412776411486
ChemSpacE released-ZINC protocol,native_l2,cLogP,186,ring_token_count,-0.14770978917519928,-0.11089040466945448,-0.05194805194805208,-0.06388206388206814
ChemSpacE released-ZINC protocol,native_l2,cLogP,186,token_entropy,0.691777054827759,-0.44137198053984256,0.019131121241956005,-0.02784188572995958
ChemSpacE released-ZINC protocol,native_l2,cLogP,187,selfies_len_tokens,0.7824611203557372,-0.3050227767982723,0.9350649350649387,-0.8157248157248687
ChemSpacE released-ZINC protocol,native_l2,cLogP,187,branch_token_count,0.7132147815877941,0.3906385206623275,0.5454545454545462,0.5307125307125239
ChemSpacE released-ZINC protocol,native_l2,cLogP,187,ring_token_count,-0.11677484162422845,-0.8182212486309101,-0.09090909090909002,-1.255528255528266
ChemSpacE released-ZINC protocol,native_l2,cLogP,187,token_entropy,0.3395703607101189,0.18564370026331448,0.04043300317431463,0.05890695823952722
ChemSpacE released-ZINC protocol,native_l2,cLogP,188,selfies_len_tokens,0.9366776504038281,0.14596202084659715,2.000000000000005,1.292383292383269
ChemSpacE released-ZINC protocol,native_l2,cLogP,188,branch_token_count,0.4554297618102969,0.36201759728749894,0.22077922077922182,0.33660933660933134
ChemSpacE released-ZINC protocol,native_l2,cLogP,188,ring_token_count,0.4753915880439095,0.7877092037592677,0.8571428571428568,2.137592137592132
ChemSpacE released-ZINC protocol,native_l2,cLogP,188,token_entropy,0.02578938702789001,0.5272124039790106,0.009939705006516177,0.14224461538219485
ChemSpacE released-ZINC protocol,native_l2,cLogP,189,selfies_len_tokens,0.1781779670733603,-0.515821298529227,0.9350649350649413,-1.9459459459460138
ChemSpacE released-ZINC protocol,native_l2,cLogP,189,branch_token_count,0.08819481950135878,-0.8085233877310386,0.23376623376623404,-1.8378378378378517
ChemSpacE released-ZINC protocol,native_l2,cLogP,189,ring_token_count,-0.224124766472152,-0.3805965919966339,-0.14285714285714243,-0.5626535626535704
ChemSpacE released-ZINC protocol,native_l2,cLogP,189,token_entropy,-0.12191820677375531,-0.059017957306044054,-0.012740130990765703,-0.011616153536784544
ChemSpacE released-ZINC protocol,native_l2,cLogP,190,selfies_len_tokens,0.4972657374862137,0.4837886418686331,1.0779220779220822,3.8992628992628457
ChemSpacE released-ZINC protocol,native_l2,cLogP,190,branch_token_count,-0.8483079267422338,0.32522490565182866,-1.2337662337662332,1.117936117936108
ChemSpacE released-ZINC protocol,native_l2,cLogP,190,ring_token_count,0.6298366572977735,0.2206578613165847,1.0389610389610398,0.6584766584766536
ChemSpacE released-ZINC protocol,native_l2,cLogP,190,token_entropy,0.26487329676295296,0.3268375035102634,-0.003806390807986776,0.07319337555066267
ChemSpacE released-ZINC protocol,native_l2,cLogP,191,selfies_len_tokens,0.8174238913695991,-0.37571383865705055,0.636363636363641,-0.6363636363636762
ChemSpacE released-ZINC protocol,native_l2,cLogP,191,branch_token_count,0.27695585470349865,-0.37887554928730277,0.19480519480519545,-0.577395577395592
ChemSpacE released-ZINC protocol,native_l2,cLogP,191,ring_token_count,0.8174238913695991,0.44250740997385957,0.6363636363636369,0.6363636363636291
ChemSpacE released-ZINC protocol,native_l2,cLogP,191,token_entropy,0.8856564524569649,-0.009046126196571618,0.10762715088010773,0.04762549314892763
ChemSpacE released-ZINC protocol,native_l2,cLogP,192,selfies_len_tokens,0.31852949464851593,-0.14028969006053302,0.3246753246753273,-0.2579852579853619
ChemSpacE released-ZINC protocol,native_l2,cLogP,192,branch_token_count,-0.5222329678670935,-0.06969898409803701,-0.38961038961038835,-0.07371007371008768
ChemSpacE released-ZINC protocol,native_l2,cLogP,192,ring_token_count,0.7934940876483372,-0.20261941391572225,0.6363636363636369,-0.3660933660933749
ChemSpacE released-ZINC protocol,native_l2,cLogP,192,token_entropy,0.0451029941695734,0.4332119255981324,-0.008596943549337639,0.0533929807843381
ChemSpacE released-ZINC protocol,native_l2,cLogP,193,selfies_len_tokens,0.7451139545028029,0.12212597517089682,1.090909090909093,-0.7371007371007763
ChemSpacE released-ZINC protocol,native_l2,cLogP,193,branch_token_count,0.7833494518006403,-0.44433102362498594,0.5844155844155852,-0.7002457002457082
ChemSpacE released-ZINC protocol,native_l2,cLogP,193,ring_token_count,,,0.0,0.0
ChemSpacE released-ZINC protocol,native_l2,cLogP,193,token_entropy,0.8622153451462206,-0.04782680270640446,0.01332486573868878,-0.005883471400659819
ChemSpacE released-ZINC protocol,native_l2,cLogP,194,selfies_len_tokens,0.2542566904654913,0.24655143345757313,0.2077922077922109,0.35380835380827524
ChemSpacE released-ZINC protocol,native_l2,cLogP,194,branch_token_count,0.5090097337879789,0.469282070557869,0.24675324675324756,0.4398034398034312
