direction_name,direction_kind,property,alpha,decode_count,valid_count,descriptor,mean_value,median_value,q25_value,q75_value,mean_change_from_seed,median_change_from_seed,q25_change_from_seed,q75_change_from_seed
raw::cLogP,raw_property,cLogP,-122.72727272727272,50,50,AromaticRingCount_calc,0.0,0.0,0.0,0.0,-2.08,-2.0,-3.0,-1.0
raw::cLogP,raw_property,cLogP,-122.72727272727272,50,50,BondCount,4.6,4.0,2.0,6.0,-19.84,-21.0,-23.75,-16.0
raw::cLogP,raw_property,cLogP,-122.72727272727272,50,50,BranchPointCount,0.8,0.5,0.0,1.0,-6.34,-6.0,-8.0,-5.0
raw::cLogP,raw_property,cLogP,-122.72727272727272,50,50,AromaticAtomFraction,0.0,0.0,0.0,0.0,-0.512588623479048,-0.5,-0.6520935960591133,-0.4182692307692308
raw::cLogP,raw_property,cLogP,-122.72727272727272,50,50,AromaticBondFraction,0.0,0.0,0.0,0.0,-0.4833601198589224,-0.4644607843137255,-0.6078947368421053,-0.39285714285714285
raw::cLogP,raw_property,cLogP,-119.69696969696967,50,50,MolWt,90.57314000000001,89.094,48.042,109.12375,-234.14882000000006,-251.67600000000016,-273.74800000000016,-170.49975000000006
raw::cLogP,raw_property,cLogP,-119.69696969696967,50,50,CarbonCount,2.08,2.0,1.0,3.0,-15.02,-15.5,-18.0,-12.0
raw::cLogP,raw_property,cLogP,-119.69696969696967,50,50,HeavyAtomCount_calc,6.06,6.0,3.0,7.0,-16.62,-17.0,-19.0,-13.0
raw::cLogP,raw_property,cLogP,-119.69696969696967,50,50,HeteroatomCount,3.98,4.0,2.0,5.0,-1.6,-1.5,-3.0,-0.25
raw::cLogP,raw_property,cLogP,-119.69696969696967,50,50,RingCount_calc,0.16,0.0,0.0,0.0,-2.6,-2.5,-3.0,-2.0
raw::cLogP,raw_property,cLogP,-119.69696969696967,50,50,AromaticRingCount_calc,0.0,0.0,0.0,0.0,-2.08,-2.0,-3.0,-1.0
raw::cLogP,raw_property,cLogP,-119.69696969696967,50,50,BondCount,5.22,5.0,2.0,7.0,-19.22,-20.0,-22.0,-15.25
raw::cLogP,raw_property,cLogP,-119.69696969696967,50,50,BranchPointCount,0.96,1.0,0.0,1.0,-6.18,-6.0,-8.0,-5.0
raw::cLogP,raw_property,cLogP,-119.69696969696967,50,50,AromaticAtomFraction,0.0,0.0,0.0,0.0,-0.512588623479048,-0.5,-0.6520935960591133,-0.4182692307692308
raw::cLogP,raw_property,cLogP,-119.69696969696967,50,50,AromaticBondFraction,0.0,0.0,0.0,0.0,-0.4871010697937744,-0.47058823529411764,-0.631578947368421,-0.39285714285714285
raw::cLogP,raw_property,cLogP,-116.66666666666666,50,50,MolWt,90.65464,94.5635,48.042,114.58699999999999,-234.0673200000001,-250.8660000000001,-274.6400000000001,-170.49975000000006
raw::cLogP,raw_property,cLogP,-116.66666666666666,50,50,CarbonCount,2.18,2.0,1.0,3.0,-14.92,-15.0,-18.0,-12.0
raw::cLogP,raw_property,cLogP,-116.66666666666666,50,50,HeavyAtomCount_calc,6.08,6.0,3.0,8.0,-16.6,-17.0,-19.0,-13.0
raw::cLogP,raw_property,cLogP,-116.66666666666666,50,50,HeteroatomCount,3.9,4.0,2.0,5.0,-1.68,-1.5,-3.0,-0.25
raw::cLogP,raw_property,cLogP,-116.66666666666666,50,50,RingCount_calc,0.16,0.0,0.0,0.0,-2.6,-2.5,-3.0,-2.0
raw::cLogP,raw_property,cLogP,-116.66666666666666,50,50,AromaticRingCount_calc,0.0,0.0,0.0,0.0,-2.08,-2.0,-3.0,-1.0
raw::cLogP,raw_property,cLogP,-116.66666666666666,50,50,BondCount,5.24,5.0,2.0,7.0,-19.2,-20.0,-22.0,-15.25
raw::cLogP,raw_property,cLogP,-116.66666666666666,50,50,BranchPointCount,1.0,1.0,0.0,1.75,-6.14,-6.0,-8.0,-5.0
raw::cLogP,raw_property,cLogP,-116.66666666666666,50,50,AromaticAtomFraction,0.0,0.0,0.0,0.0,-0.512588623479048,-0.5,-0.6520935960591133,-0.4182692307692308
raw::cLogP,raw_property,cLogP,-116.66666666666666,50,50,AromaticBondFraction,0.0,0.0,0.0,0.0,-0.4871010697937744,-0.47058823529411764,-0.631578947368421,-0.39285714285714285
raw::cLogP,raw_property,cLogP,-113.63636363636364,50,50,MolWt,93.41508,86.564,49.789750000000005,125.61399999999999,-231.3068800000001,-241.83650000000034,-273.74800000000016,-176.9650000000001
raw::cLogP,raw_property,cLogP,-113.63636363636364,50,50,CarbonCount,2.22,2.0,1.0,3.0,-14.88,-15.0,-18.0,-12.0
raw::cLogP,raw_property,cLogP,-113.63636363636364,50,50,HeavyAtomCount_calc,6.28,6.0,3.25,9.0,-16.4,-17.0,-19.0,-13.0
raw::cLogP,raw_property,cLogP,-113.63636363636364,50,50,HeteroatomCount,4.06,4.0,2.0,5.0,-1.52,-2.0,-3.0,0.0
raw::cLogP,raw_property,cLogP,-113.63636363636364,50,50,RingCount_calc,0.16,0.0,0.0,0.0,-2.6,-2.5,-3.0,-2.0
raw::cLogP,raw_property,cLogP,-113.63636363636364,50,50,AromaticRingCount_calc,0.0,0.0,0.0,0.0,-2.08,-2.0,-3.0,-1.0
raw::cLogP,raw_property,cLogP,-113.63636363636364,50,50,BondCount,5.44,5.0,2.25,8.0,-19.0,-20.0,-22.75,-15.25
raw::cLogP,raw_property,cLogP,-113.63636363636364,50,50,BranchPointCount,1.16,1.0,0.0,2.0,-5.98,-6.0,-8.0,-4.25
raw::cLogP,raw_property,cLogP,-113.63636363636364,50,50,AromaticAtomFraction,0.0,0.0,0.0,0.0,-0.512588623479048,-0.5,-0.6520935960591133,-0.4182692307692308
raw::cLogP,raw_property,cLogP,-113.63636363636364,50,50,AromaticBondFraction,0.0,0.0,0.0,0.0,-0.4871010697937744,-0.47058823529411764,-0.631578947368421,-0.39285714285714285
raw::cLogP,raw_property,cLogP,-110.6060606060606,50,50,MolWt,93.69373999999999,87.572,64.31275,118.092,-231.02822000000006,-238.5455000000001,-274.2010000000001,-185.70225000000002
raw::cLogP,raw_property,cLogP,-110.6060606060606,50,50,CarbonCount,2.38,2.0,1.0,3.0,-14.72,-15.0,-17.75,-11.25
raw::cLogP,raw_property,cLogP,-110.6060606060606,50,50,HeavyAtomCount_calc,6.34,6.0,4.25,8.0,-16.34,-17.0,-19.0,-13.0
raw::cLogP,raw_property,cLogP,-110.6060606060606,50,50,HeteroatomCount,3.96,4.0,3.0,5.0,-1.62,-2.0,-3.0,0.0
raw::cLogP,raw_property,cLogP,-110.6060606060606,50,50,RingCount_calc,0.28,0.0,0.0,0.75,-2.48,-2.5,-3.0,-2.0
raw::cLogP,raw_property,cLogP,-110.6060606060606,50,50,AromaticRingCount_calc,0.04,0.0,0.0,0.0,-2.04,-2.0,-3.0,-1.0
raw::cLogP,raw_property,cLogP,-110.6060606060606,50,50,BondCount,5.62,5.0,3.25,8.0,-18.82,-19.5,-22.0,-15.0
raw::cLogP,raw_property,cLogP,-110.6060606060606,50,50,BranchPointCount,1.26,1.0,0.0,2.0,-5.88,-6.0,-7.0,-4.25
raw::cLogP,raw_property,cLogP,-110.6060606060606,50,50,AromaticAtomFraction,0.026000000000000002,0.0,0.0,0.0,-0.4865886234790481,-0.48193548387096774,-0.6321428571428571,-0.38846153846153847
raw::cLogP,raw_property,cLogP,-110.6060606060606,50,50,AromaticBondFraction,0.02653061224489796,0.0,0.0,0.0,-0.4605704575488764,-0.4444444444444444,-0.6,-0.36363636363636365
raw::cLogP,raw_property,cLogP,-107.57575757575758,50,50,MolWt,97.53723999999998,96.59199999999998,65.06375,118.092,-227.18472000000006,-231.76750000000004,-264.27200000000005,-175.15199999999996
raw::cLogP,raw_property,cLogP,-107.57575757575758,50,50,CarbonCount,2.48,2.0,1.0,3.0,-14.62,-15.0,-17.75,-12.0
raw::cLogP,raw_property,cLogP,-107.57575757575758,50,50,HeavyAtomCount_calc,6.6,6.5,4.25,8.0,-16.08,-16.5,-18.0,-13.0
raw::cLogP,raw_property,cLogP,-107.57575757575758,50,50,HeteroatomCount,4.12,4.0,3.0,5.0,-1.46,-2.0,-3.0,0.0
raw::cLogP,raw_property,cLogP,-107.57575757575758,50,50,RingCount_calc,0.26,0.0,0.0,0.75,-2.5,-3.0,-3.0,-2.0
raw::cLogP,raw_property,cLogP,-107.57575757575758,50,50,AromaticRingCount_calc,0.06,0.0,0.0,0.0,-2.02,-2.0,-3.0,-1.0
raw::cLogP,raw_property,cLogP,-107.57575757575758,50,50,BondCount,5.86,6.0,4.0,8.0,-18.58,-19.0,-21.0,-15.0
raw::cLogP,raw_property,cLogP,-107.57575757575758,50,50,BranchPointCount,1.3,1.0,0.0,2.0,-5.84,-6.0,-7.0,-4.25
raw::cLogP,raw_property,cLogP,-107.57575757575758,50,50,AromaticAtomFraction,0.03660606060606061,0.0,0.0,0.0,-0.47598256287298746,-0.48193548387096774,-0.6321428571428571,-0.3926282051282052
raw::cLogP,raw_property,cLogP,-107.57575757575758,50,50,AromaticBondFraction,0.03735312306740878,0.0,0.0,0.0,-0.44974794672636564,-0.4444444444444444,-0.6,-0.39285714285714285
raw::cLogP,raw_property,cLogP,-104.54545454545456,50,50,MolWt,102.7009,98.06099999999998,75.067,121.34100000000001,-222.02106000000003,-234.3420000000001,-264.27200000000005,-168.949
raw::cLogP,raw_property,cLogP,-104.54545454545456,50,50,CarbonCount,2.6,3.0,2.0,3.0,-14.5,-15.0,-18.0,-12.0
raw::cLogP,raw_property,cLogP,-104.54545454545456,50,50,HeavyAtomCount_calc,6.94,7.0,5.0,8.0,-15.74,-16.5,-18.0,-12.25
raw::cLogP,raw_property,cLogP,-104.54545454545456,50,50,HeteroatomCount,4.34,4.0,3.0,5.75,-1.24,-2.0,-2.75,0.0
raw::cLogP,raw_property,cLogP,-104.54545454545456,50,50,RingCount_calc,0.24,0.0,0.0,0.0,-2.52,-3.0,-3.0,-2.0
raw::cLogP,raw_property,cLogP,-104.54545454545456,50,50,AromaticRingCount_calc,0.02,0.0,0.0,0.0,-2.06,-2.0,-3.0,-1.0
